,Team,G,AB,H,BA,HPG,ABPG,HPAB,BB,BBPG,IP,ER,ERA,RA,PO,A,E,PCT,APG,EPG,RS,RPG,TB,SLG,KP9,WP9,WHIP,OBP,OPS,PYTHAG,wOBA,wRAA,oWAR_z,pWAR_z,fWAR,ISO,wRC+,BB%,BABIP,RA9,FIP,LOB%,K/BB,Rating,Conference
90,San Jose St.,59,1957,519,0.265,8.796610169491526,33.16949152542373,0.26520183955033216,155.0,2.6271186440677967,531.2,246,4.16,269,1595,734,51,0.979,12.440677966101696,0.864406779661017,299.0,5.067796610169491,684,0.35,6.2,2.6238244514106586,1.329066265060241,0.3393829401088929,0.6893829401088929,0.548,0.2991235059760956,-176.95775242520145,-1.7131235407383139,0.8862535544461538,-0.82686998629216,0.08431272355646398,48.796893842395406,0.06861443116423196,0.25316455696202533,4.5576054216867465,0.45350623538198476,0.671629189222539,2.3806451612903228,1.31,Western Athletic
91,West Virginia,58,2078,704,0.339,12.137931034482758,35.827586206896555,0.3387872954764196,250.0,4.464285714285714,506.0,266,4.73,313,1518,672,68,0.97,11.586206896551724,1.1724137931034482,441.0,7.875,1005,0.484,7.1,4.610655737704918,1.5245901639344261,0.41756869275603664,0.9015686927560367,0.652,0.38136951983298534,243.59781050196352,2.358264263215139,0.20094852875889954,2.559212791974039,0.14870259481037923,166.48303048738364,0.10438413361169102,0.31000492853622474,5.567193675889328,0.8651618103153671,0.6233091103976707,1.6,1.3,Big East
92,Wake Forest,55,1883,514,0.273,9.345454545454546,34.236363636363635,0.27296866702071165,236.0,4.290909090909091,491.1,254,4.65,309,1474,592,79,0.963,10.763636363636364,1.4363636363636363,361.0,6.5636363636363635,793,0.421,7.2,4.322930800542741,1.5516188149053145,0.3717488789237668,0.7927488789237668,0.571,0.33676560453950244,9.32007906624183,0.09022745051347911,0.047055404069365626,0.13728285458284473,0.14816781731279874,102.65911703591637,0.1030117852466172,0.24177545691906005,5.662797800855222,0.8166598736465033,0.637661070335723,1.6652542372881356,1.29,ACC
93,Middle Tenn.,55,2001,643,0.321,11.690909090909091,36.38181818181818,0.3213393303348326,182.0,3.309090909090909,481.2,298,5.57,352,1444,620,80,0.963,11.272727272727273,1.4545454545454546,419.0,7.618181818181818,995,0.497,6.4,3.400692041522491,1.6251039068994182,0.38834519572953735,0.8853451957295373,0.579,0.370300130491518,178.123943454927,1.7244134067014645,0.009814590498905608,1.73422799720037,0.175912043978011,150.64379882707175,0.07916485428447151,0.2859266600594648,6.58354114713217,0.700460648270569,0.588711462727433,1.89010989010989,1.25,Sun Belt
94,Western Caro.,60,2114,641,0.303,10.683333333333334,35.233333333333334,0.3032166508987701,184.0,3.066666666666667,528.0,323,5.51,392,1584,640,101,0.957,10.666666666666666,1.6833333333333333,419.0,6.983333333333333,971,0.459,7.4,3.1363636363636367,1.6003787878787878,0.3815409971157808,0.8405409971157809,0.53,0.3532945891783567,100.42845499535304,0.9722453413576233,0.8965428122842579,1.8687881536418813,0.15602836879432624,126.31050454505295,0.07374749498997996,0.268782081194587,6.681818181818182,0.39131197785357674,0.5743493090533695,2.358695652173913,1.22,Southern
95,Furman,55,1967,636,0.323,11.563636363636364,35.763636363636365,0.3233350279613625,172.0,3.1272727272727274,489.0,242,4.45,322,1467,632,97,0.956,11.49090909090909,1.7636363636363637,410.0,7.454545454545454,927,0.471,6.0,3.165644171779141,1.5010224948875255,0.3890909090909091,0.860090909090909,0.609,0.3594898856640282,122.37319221337091,1.1846917892146809,0.11207006896145252,1.2967618581761333,0.14794102694458566,135.1753780456411,0.07563764291996482,0.29545454545454547,5.92638036809816,0.7015575949852716,0.6037437293900103,1.8953488372093024,1.17,Southern
96,Army West Point,51,1604,431,0.269,8.450980392156863,31.45098039215686,0.26870324189526185,128.0,2.5098039215686274,420.1,153,3.28,206,1261,579,88,0.954,11.352941176470589,1.7254901960784315,263.0,5.1568627450980395,597,0.372,7.3,2.740681998413957,1.280647464889312,0.3475177304964539,0.719517730496454,0.61,0.30493982208267917,-125.36541897068783,-1.213659461028625,-0.5518157018642984,-1.7654751628929235,0.10349127182044887,57.11948286513986,0.06698063840920984,0.2538414259373079,4.413234944060938,0.3433011560597126,0.6773286973035771,2.671875,1.13,Patriot League
97,Western Mich.,52,1785,514,0.288,9.884615384615385,34.32692307692308,0.2879551820728291,171.0,3.2884615384615383,453.0,205,4.07,253,1359,562,66,0.967,10.807692307692308,1.2692307692307692,304.0,5.846153846153846,721,0.404,6.7,3.3973509933774833,1.4083885209713025,0.3622398414271556,0.7662398414271556,0.583,0.32908163265306123,-26.24552884621186,-0.25408230320159,-0.32469121599196216,-0.5787735191935521,0.11596638655462185,91.66409219522963,0.08309037900874636,0.2642976124375347,5.026490066225165,0.6488543658553275,0.6534030792750738,1.9649122807017543,1.11,Mid-American
98,UTSA,59,2006,575,0.287,9.745762711864407,34.0,0.28664007976071787,212.0,3.593220338983051,518.1,247,4.29,298,1555,607,70,0.969,10.288135593220339,1.1864406779661016,357.0,6.0508474576271185,802,0.4,6.6,3.6810289389067523,1.4456668596795985,0.3679409209383145,0.7679409209383146,0.582,0.32997874149659867,-25.37586888321098,-0.2456631470208843,0.4567038814970449,0.2110407344761606,0.113160518444666,92.94776867990015,0.09013605442176871,0.2650246305418719,5.176606832657788,0.7487020116481573,0.6501775746776085,1.7971698113207548,1.09,Southland
99,Auburn,56,1945,536,0.276,9.571428571428571,34.732142857142854,0.27557840616966583,214.0,3.8214285714285716,494.2,283,5.15,354,1484,555,90,0.958,9.910714285714286,1.6071428571428572,283.0,5.053571428571429,757,0.389,6.8,3.893530997304582,1.5702144880615136,0.3628635346756152,0.7518635346756153,0.399,0.32611159929701233,-43.823601515564484,-0.42425518163145953,0.12655258501126734,-0.29770259662019216,0.11362467866323907,87.41426007584766,0.09402460456942004,0.2556122448979592,6.446782679077297,0.768457863252885,0.5832993481629897,1.7523364485981308,0.86,SEC
100,FIU,60,2067,648,0.313,10.8,34.45,0.3134978229317852,227.0,3.783333333333333,522.0,317,5.47,404,1564,609,115,0.95,10.15,1.9166666666666667,442.0,7.366666666666666,951,0.46,6.7,3.913793103448276,1.6532567049808429,0.40198511166253104,0.861985111662531,0.541,0.36074960127591704,141.8818843367473,1.3735549459147465,0.4508611852840954,1.8244161311988418,0.14658925979680695,136.9779099457589,0.0905103668261563,0.2851002865329513,6.9655172413793105,0.8153500465645374,0.5689716130348363,1.7136563876651982,0.86,Sun Belt
101,DBU,56,2040,617,0.302,11.017857142857142,36.42857142857143,0.30245098039215684,223.0,3.982142857142857,502.1,309,5.54,390,1507,652,101,0.955,11.642857142857142,1.8035714285714286,472.0,8.428571428571429,1057,0.518,7.1,3.9953550099535504,1.541525592511452,0.3843537414965986,0.9023537414965986,0.586,0.3719313482216708,195.97840103576567,1.8972619604927272,0.267995560211877,2.1652575207046043,0.21568627450980393,152.97791453294073,0.09222497932175351,0.2571428571428571,6.990639314877514,0.7225092133431105,0.532246131131019,1.7802690582959642,0.85,Independent
102,Boston College,54,1902,532,0.28,9.851851851851851,35.22222222222222,0.2797055730809674,205.0,3.7962962962962963,490.0,247,4.54,305,1471,600,89,0.959,11.11111111111111,1.6481481481481481,316.0,5.851851851851852,716,0.376,7.6,3.7653061224489797,1.4612244897959183,0.36429872495446264,0.7402987249544626,0.516,0.31204850584668686,-115.54307727286208,-1.1185696186390783,0.27040249385417725,-0.8481671247849011,0.09674027339642481,67.29132572518064,0.0887830229536596,0.2629668049792531,5.6020408163265305,0.5211254119918768,0.6177229988288461,2.024390243902439,0.83,Big East
103,Mercer,60,2052,609,0.297,10.15,34.2,0.29678362573099415,224.0,3.7333333333333334,530.1,285,4.84,356,1591,654,87,0.963,10.9,1.45,362.0,6.033333333333333,865,0.422,6.9,3.801382778126964,1.6053574797208072,0.37906289573659774,0.8010628957365977,0.508,0.3401272055806319,27.847696751924573,0.26959285031171004,0.6477007263277809,0.917293576639491,0.12475633528265107,107.46924485755981,0.09191629052113254,0.2701923076923077,6.044142614601019,0.7104559975602499,0.6228619558007049,1.8258928571428572,0.83,ASUN
104,South Fla.,58,2017,541,0.268,9.327586206896552,34.775862068965516,0.26822012890431335,254.0,4.379310344827586,522.2,278,4.79,338,1568,635,95,0.959,10.948275862068966,1.6379310344827587,299.0,5.155172413793103,749,0.371,7.9,4.373724489795919,1.612409038682497,0.35522904062229904,0.7262290406222991,0.444,0.3183504273504274,-84.81263044948109,-0.8210689375497119,0.5726004504900177,-0.24846848705969415,0.10312345066931086,76.30876937303557,0.10854700854700855,0.25036891293654695,5.8253542703944845,0.6763544622043893,0.6399230667286037,1.7992125984251968,0.83,Conference USA
105,The Citadel,61,2080,616,0.296,10.098360655737705,34.09836065573771,0.29615384615384616,201.0,3.2950819672131146,543.2,259,4.29,339,1630,659,100,0.958,10.80327868852459,1.639344262295082,365.0,5.983606557377049,850,0.409,7.6,3.3274064990803187,1.5187776141384388,0.3718381112984823,0.7808381112984824,0.534,0.3352812241521919,1.9795095124634285,0.019163581693602463,1.0957805117698256,1.114944093463428,0.11255411255411256,100.53511144704814,0.08312655086848635,0.28028503562945367,5.6167157584683345,0.4019199859691949,0.6329933260400363,2.2786069651741294,0.79,Southern
106,Monmouth,49,1621,483,0.298,9.857142857142858,33.08163265306123,0.29796421961752007,99.0,2.020408163265306,409.0,152,3.34,186,1227,497,70,0.961,10.142857142857142,1.4285714285714286,297.0,6.061224489795919,677,0.418,6.8,2.1784841075794623,1.2396088019559903,0.36218302094818083,0.7801830209481808,0.702,0.32438421052631583,-43.768592424971686,-0.42372264001201865,-0.6515699949519285,-1.0752926349639471,0.11967921036397286,84.94253285924435,0.05210526315789474,0.2786585365853659,4.092909535452323,0.26357063940618314,0.6962566625124257,3.111111111111111,0.72,Northeast
107,Central Mich.,58,2041,639,0.313,11.017241379310345,35.189655172413794,0.31308182263596274,213.0,3.6724137931034484,503.2,266,4.75,366,1510,593,125,0.944,10.224137931034482,2.1551724137931036,428.0,7.379310344827586,936,0.459,7.4,3.8060886829913962,1.5302066772655007,0.3874839262751822,0.8464839262751822,0.571,0.3544490644490645,102.88387655744197,0.9960162156075605,0.3635394584091405,1.359555674016701,0.14551690347868693,127.96244763737334,0.08856548856548857,0.28578336557059963,6.54610492845787,0.624388513837703,0.5645654081939301,1.948356807511737,0.72,Mid-American
108,Wright St.,59,1974,592,0.3,10.033898305084746,33.45762711864407,0.2998986828774063,189.0,3.2586206896551726,506.0,253,4.5,292,1518,667,79,0.965,11.305084745762711,1.3389830508474576,334.0,5.758620689655173,850,0.431,6.3,3.4156626506024095,1.4417670682730923,0.37051971326164873,0.8015197132616487,0.561,0.3427442273534636,38.63528398875044,0.3740272104338308,0.32171588297945136,0.6957430934132822,0.13271604938271606,111.21395134870097,0.08392539964476022,0.2785968479918658,5.1936758893280635,0.7197476287808935,0.6419581347068087,1.873015873015873,0.71,Horizon League
109,UC Santa Barbara,54,1838,532,0.289,9.851851851851851,34.03703703703704,0.28944504896626766,200.0,3.7037037037037037,467.2,257,4.95,306,1403,671,70,0.967,12.425925925925926,1.2962962962962963,330.0,6.111111111111111,734,0.399,4.9,3.848895224518888,1.4961472602739727,0.36774500475737393,0.766745004757374,0.534,0.3317580872011251,-14.704639983340288,-0.1423552490258372,-0.5546031242171953,-0.6969583732430324,0.10990206746463548,95.49384127237786,0.09376465072667604,0.2686727565824825,5.894691780821918,1.195101566515453,0.6061571063083456,1.28,0.66,Big West
110,BYU,61,2144,640,0.299,10.491803278688524,35.14754098360656,0.29850746268656714,222.0,3.639344262295082,534.0,328,5.53,390,1602,661,87,0.963,10.836065573770492,1.4262295081967213,415.0,6.80327868852459,967,0.451,7.0,3.741573033707865,1.5898876404494382,0.37088815789473684,0.8218881578947368,0.528,0.3433957752092467,46.62298372129852,0.4513559302024735,0.7124346292734803,1.163790559475954,0.1525186567164179,112.14625367425634,0.0884814667198087,0.2672811059907834,6.573033707865169,0.6953613040795257,0.5797060398147103,1.8603603603603605,0.65,Mountain West
111,Pacific,55,1848,490,0.265,8.909090909090908,33.6,0.26515151515151514,215.0,3.909090909090909,487.2,226,4.17,289,1463,549,81,0.961,9.981818181818182,1.4727272727272727,271.0,4.927272727272728,699,0.378,6.3,3.967874231032126,1.5045155993431856,0.3649769585253456,0.7429769585253456,0.471,0.3237443541102078,-54.103113038484565,-0.5237708735740817,-0.06644235302304274,-0.5902132265971245,0.1130952380952381,84.02695985955724,0.0971093044263776,0.24411134903640258,5.338669950738916,0.8950362560504881,0.6515912864137428,1.6,0.62,Big West
112,Maine,58,1994,646,0.324,11.137931034482758,34.37931034482759,0.3239719157472417,205.0,3.5344827586206895,475.2,293,5.54,358,1427,616,95,0.956,10.620689655172415,1.6379310344827587,458.0,7.896551724137931,960,0.481,5.8,3.8787666433076384,1.6582491582491583,0.39270008795074757,0.8737000879507475,0.611,0.3597342893293969,128.86170448721896,1.247506912984955,-0.3474503738323794,0.9000565391525756,0.15805318615153036,135.52509618771623,0.08646140868831717,0.2936821322803554,6.78030303030303,1.0568019784577696,0.5861547451729437,1.5073170731707317,0.61,America East
113,Rutgers,58,1978,572,0.289,9.862068965517242,34.10344827586207,0.2891809908998989,178.0,3.0689655172413794,499.0,351,6.33,398,1497,614,58,0.973,10.586206896551724,1.0,401.0,6.913793103448276,854,0.432,4.7,3.210420841683367,1.651302605210421,0.3644859813084112,0.7964859813084112,0.503,0.336953125,10.318763255857409,0.09989568697978925,-0.026728466069291128,0.07316722091049813,0.14256825075834176,102.92744078199176,0.07725694444444445,0.26,7.1783567134268536,1.032449499324914,0.5535381332996169,1.4719101123595506,0.6,Big East
114,Northeastern,50,1712,466,0.272,9.32,34.24,0.272196261682243,203.0,4.06,431.1,190,3.96,236,1294,521,65,0.965,10.42,1.3,261.0,5.22,734,0.429,8.0,4.2357032457496135,1.4335421016005567,0.3616590794132524,0.7906590794132524,0.546,0.33841214534594327,15.414223889850154,0.1492247129386157,-0.610850577114176,-0.4616258641755603,0.15654205607476634,105.01515859041066,0.10104529616724739,0.24247685185185186,4.926931106471816,0.6414071064460846,0.6688859460997316,1.8916256157635467,0.59,America East
115,Santa Clara,54,1922,563,0.293,10.425925925925926,35.592592592592595,0.29292403746097817,195.0,3.611111111111111,487.1,279,5.15,321,1462,618,74,0.966,11.444444444444445,1.3703703703703705,335.0,6.203703703703703,793,0.413,6.2,3.6012311901504788,1.5294600698008622,0.37067395264116576,0.7836739526411658,0.52,0.3349977708426215,0.44444003159723755,0.004302612743104553,0.008786654765743973,0.013089267508848526,0.11966701352757544,100.12951701932764,0.08693713776192599,0.26889460154241646,5.9310203243687125,0.7993255016957905,0.6106458909606234,1.7076923076923076,0.55,West Coast
116,Gonzaga,53,1854,560,0.302,10.566037735849056,34.9811320754717,0.30204962243797195,200.0,3.7735849056603774,458.0,266,5.23,305,1374,595,49,0.976,11.226415094339623,0.9245283018867925,350.0,6.60377358490566,787,0.424,5.3,3.9301310043668125,1.6266375545851528,0.3810634328358209,0.8050634328358208,0.563,0.3467987102717642,56.51480981218608,0.5471184492497916,-0.6331398160842917,-0.08602136683450012,0.12243797195253506,117.01552650562172,0.09212344541685859,0.2766295707472178,5.993449781659389,1.147688296515811,0.6328342092435765,1.34,0.54,West Coast
117,LMU (CA),56,1953,570,0.292,10.178571428571429,34.875,0.29185867895545314,210.0,3.75,494.2,290,5.28,337,1484,588,64,0.97,10.5,1.1428571428571428,327.0,5.839285714285714,768,0.393,5.1,3.820754716981132,1.651153379198705,0.3742249778565102,0.7672249778565102,0.486,0.32864457831325306,-31.86131796446931,-0.30844861610090996,-0.1721669742183693,-0.48061559031927925,0.10087045570916539,91.03870946427504,0.09036144578313253,0.27685325264750377,6.1371914204775395,1.136729817927106,0.6273979954921752,1.3238095238095238,0.5,West Coast
118,UNLV,59,2160,660,0.306,11.186440677966102,36.610169491525426,0.3055555555555556,235.0,3.983050847457627,527.0,358,6.11,432,1581,718,98,0.959,12.169491525423728,1.6610169491525424,478.0,8.101694915254237,1030,0.477,5.9,4.013282732447818,1.7191650853889944,0.38517034068136274,0.8621703406813628,0.546,0.3609706457925636,145.77709603770936,1.4112643922070078,0.3564737479099272,1.767738140116935,0.1712962962962963,137.29420339234417,0.09197651663405088,0.2684594348222425,7.377609108159392,0.9998150137284826,0.557216590960702,1.4723404255319148,0.41,Mountain West
119,Louisiana Tech,58,2019,627,0.311,10.810344827586206,34.810344827586206,0.31054977711738485,228.0,4.0,512.2,273,4.79,335,1537,626,80,0.964,10.793103448275861,1.3793103448275863,426.0,7.473684210526316,934,0.463,7.3,4.074123097286565,1.5461049284578696,0.3904227782571182,0.8534227782571182,0.608,0.3626895074946466,142.01094419179364,1.3748043711182993,0.43332648868196555,1.808130859800265,0.15357502517623364,139.75372919376676,0.09764453961456103,0.2765321375186846,5.886372510737992,0.6842680361018233,0.611428581618442,1.8201754385964912,0.4,Western Athletic
120,Villanova,54,1761,520,0.295,9.62962962962963,32.611111111111114,0.29528676888131744,189.0,3.5,462.0,237,4.62,300,1386,522,75,0.962,9.666666666666666,1.3888888888888888,346.0,6.407407407407407,706,0.401,6.4,3.681818181818182,1.4826839826839826,0.37757100881488737,0.7785710088148874,0.565,0.33247501189909573,-11.186670356859846,-0.10829787374767037,-0.3388257302981224,-0.44712360404579277,0.10580204778156997,96.51969157214253,0.08995716325559258,0.2751677852348993,5.8441558441558445,0.8254360430216875,0.6069235632587452,1.7354497354497354,0.4,Big East
121,Penn St.,56,1869,540,0.289,9.642857142857142,33.375,0.28892455858747995,157.0,2.8035714285714284,464.0,254,4.93,302,1392,515,72,0.964,9.196428571428571,1.2857142857142858,282.0,5.035714285714286,731,0.391,6.8,3.0452586206896552,1.5,0.3534194165471066,0.7444194165471066,0.469,0.31847267631947684,-77.02696569881009,-0.7456961133480213,-0.11217205649127494,-0.8578681698392963,0.10219368646334938,76.48369589167872,0.0733302195235871,0.2727272727272727,5.857758620689655,0.5620083534904652,0.6123044718502905,2.2229299363057327,0.25,Big Ten
122,Pittsburgh,52,1850,524,0.283,10.076923076923077,35.57692307692308,0.28324324324324324,204.0,3.923076923076923,458.1,248,4.87,325,1375,542,86,0.957,10.423076923076923,1.6538461538461537,353.0,6.788461538461538,761,0.411,8.0,4.0058181818181815,1.5105872080331804,0.3663691874119305,0.7773691874119304,0.538,0.32796556411418215,-33.53784965331892,-0.32467907712112465,-0.18081625558974745,-0.5054953327108721,0.1281081081081081,90.06710544277449,0.09243316719528773,0.2573411639081687,6.385068762278978,0.5477647407388418,0.5705643408879771,1.9950980392156863,0.25,Big East
123,Saint Mary's (CA),51,1768,515,0.291,10.098039215686274,34.666666666666664,0.291289592760181,177.0,3.4705882352941178,443.2,226,4.58,275,1331,529,66,0.966,10.372549019607844,1.2941176470588236,305.0,5.980392156862745,748,0.423,6.6,3.59053343350864,1.4711191335740073,0.3694898464586429,0.792489846458643,0.547,0.33817652764306494,14.757305803000158,0.14286510549844325,-0.5234607501221851,-0.38059564462374185,0.13178733031674209,104.67801231575756,0.08583899127061105,0.26733780760626397,5.584386281588448,0.7428267501369252,0.6240060229200335,1.8248587570621468,0.18,West Coast
124,Washington St.,59,2091,649,0.31,11.0,35.440677966101696,0.31037780966044953,180.0,3.0508474576271185,530.1,287,4.87,347,1591,652,72,0.969,11.05084745762712,1.2203389830508475,409.0,6.932203389830509,903,0.432,6.9,3.05468258956631,1.4714204867006224,0.38493723849372385,0.8169372384937239,0.575,0.3435054457442516,46.66067515627282,0.4517208200343897,0.8622375226843387,1.3139583427187285,0.12147297943567671,112.30318166338635,0.07260992335619201,0.2888154789995281,5.891341256366723,0.4638794797866635,0.5975243565199201,2.2444444444444445,0.17,Pac-12
125,Southern Ill.,58,1984,564,0.284,9.724137931034482,34.206896551724135,0.2842741935483871,207.0,3.5689655172413794,509.2,255,4.5,347,1529,642,121,0.947,11.068965517241379,2.086206896551724,371.0,6.396551724137931,753,0.38,6.4,3.6553302812295616,1.5494893951296151,0.3627537511032657,0.7427537511032657,0.531,0.31928264604810996,-79.62687703304013,-0.7708657894399715,0.30533699374173073,-0.4655287956982408,0.09526209677419355,77.64268468265021,0.08891752577319588,0.26593625498007967,6.133150039277298,0.789851335748492,0.6016923547385508,1.748792270531401,0.16,Missouri Valley
126,Delaware,54,1960,608,0.31,11.25925925925926,36.2962962962963,0.31020408163265306,220.0,4.074074074074074,470.1,311,5.95,364,1411,590,83,0.96,10.925925925925926,1.537037037037037,462.0,8.555555555555555,1126,0.574,7.1,4.206798866855524,1.612079965971927,0.39964866051822573,0.9736486605182257,0.607,0.39208175305520443,297.0076178487147,2.8753232618633784,-0.23389989978663395,2.641423362076744,0.2642857142857143,181.8112060869535,0.09270965023177413,0.25164556962025314,6.9687300574345885,0.8261039180515201,0.5570110991337599,1.6863636363636363,0.11,Coastal Athletic
127,UT Arlington,65,2233,640,0.287,9.846153846153847,34.353846153846156,0.28660994178235555,258.0,3.9692307692307693,565.0,356,5.67,436,1695,699,91,0.963,10.753846153846155,1.4,358.0,5.507692307692308,878,0.393,6.1,4.109734513274336,1.7238938053097346,0.3718298868513461,0.7648298868513461,0.411,0.33009912314144113,-27.608468564765026,-0.2672768882619287,0.8151998078706509,0.5479229196087223,0.10658307210031348,93.12002323717424,0.09836065573770492,0.2697777777777778,6.945132743362832,1.0268385569302283,0.589247751705562,1.4728682170542635,0.03,Southland
128,Illinois,58,1934,603,0.312,10.39655172413793,33.3448275862069,0.3117890382626681,174.0,3.0,481.0,314,5.88,371,1443,683,91,0.959,11.775862068965518,1.5689655172413792,348.0,6.0,797,0.412,4.5,3.255717255717256,1.6029106029106028,0.38145271813613524,0.7934527181361353,0.471,0.33458260105448157,-1.6175686948776649,-0.015659641761823877,-0.3412333173991075,-0.3568929591609314,0.10031023784901758,99.53544897728338,0.07644991212653779,0.2963719979560552,6.941787941787942,1.1417719338110854,0.5581956072937826,1.3735632183908046,0.03,Big Ten
129,George Washington,59,1986,496,0.25,8.40677966101695,33.66101694915254,0.2497482376636455,255.0,4.322033898305085,518.0,241,4.19,334,1554,694,107,0.955,11.76271186440678,1.8135593220338984,281.0,4.762711864406779,688,0.346,7.9,4.430501930501931,1.4864864864864864,0.3473913043478261,0.6933913043478261,0.422,0.29976539589442813,-183.63044052998367,-1.777721666085429,0.4831690351391227,-1.2945526309463062,0.09667673716012085,49.71537658821414,0.106828655215752,0.23385077616424638,5.803088803088803,0.7160280158975103,0.6100831755464324,1.780392156862745,0.02,Atlantic 10
130,McNeese,55,1795,510,0.284,9.272727272727273,32.63636363636363,0.2841225626740947,144.0,2.618181818181818,476.2,241,4.55,287,1425,588,84,0.96,10.690909090909091,1.5272727272727273,362.0,6.581818181818182,711,0.396,6.0,2.718881118881119,1.3880722385552289,0.3517412935323383,0.7477412935323383,0.605,0.3056339990710636,-137.96934027411518,-1.3356777054660443,0.04299769263304586,-1.2926800128329985,0.11191536748329621,58.11278338001913,0.06688341848583372,0.2651598676957001,5.424191516169677,0.5734180259298568,0.6137096058340826,2.2152777777777777,-0.01,Southland
131,Manhattan,57,1886,515,0.273,9.035087719298245,33.08771929824562,0.2730646871686108,194.0,3.4035087719298245,482.1,216,4.03,266,1447,583,98,0.954,10.228070175438596,1.719298245614035,354.0,6.2105263157894735,775,0.411,7.6,3.6199032480995164,1.377307612528521,0.35753676470588236,0.7685367647058823,0.628,0.32041300527240774,-72.2163528477383,-0.6991246915956298,0.1385930008662808,-0.560531690729349,0.1378579003181336,79.2601200316764,0.0852372583479789,0.24621014113957135,4.965774735532047,0.5527527236908399,0.6518897368966247,2.0927835051546393,-0.01,MAAC
132,Austin Peay,59,1950,570,0.292,9.661016949152541,33.05084745762712,0.2923076923076923,189.0,3.2033898305084745,503.1,234,4.18,325,1510,646,118,0.948,10.94915254237288,2.0,376.0,6.372881355932203,783,0.402,7.0,3.379470198675497,1.4728682170542635,0.36938958707360864,0.7713895870736087,0.566,0.3242150537634409,-54.419889224367765,-0.52683757584479,0.38719761317060986,-0.1396399626741801,0.10923076923076923,84.70048579852282,0.08129032258064516,0.2739240506329114,5.813953488372093,0.5941214713474663,0.6067176603127604,2.068783068783069,-0.02,Ohio Valley
133,Dayton,57,1898,520,0.274,9.12280701754386,33.29824561403509,0.273972602739726,188.0,3.2982456140350878,488.0,258,4.76,321,1464,623,81,0.963,10.929824561403509,1.4210526315789473,334.0,5.859649122807017,767,0.404,6.3,3.4672131147540983,1.444672131147541,0.3552088113813676,0.7592088113813676,0.518,0.32063886424134874,-70.40385844619452,-0.6815779789809704,0.0461269882393219,-0.6354509907416485,0.13013698630136986,79.58330249651338,0.0834072759538598,0.2535064935064935,5.920081967213115,0.7673813280560532,0.5893794755928814,1.824468085106383,-0.07,Atlantic 10
134,UNC Greensboro,59,2016,552,0.274,9.35593220338983,34.16949152542373,0.27380952380952384,210.0,3.559322033898305,521.0,318,5.49,379,1563,662,88,0.962,11.220338983050848,1.4915254237288136,283.0,4.796610169491525,728,0.361,6.2,3.6276391554702494,1.5566218809980805,0.3501757469244288,0.7111757469244289,0.369,0.3053718657033574,-152.13605644314578,-1.4728253276047403,0.4360133239508799,-1.0368120036538604,0.0873015873015873,57.73769573887506,0.08924776880577985,0.2639094042343673,6.547024952015355,0.817471232696565,0.5716882112457541,1.7095238095238094,-0.08,Southern
135,New York Tech,53,1759,528,0.3,9.962264150943396,33.18867924528302,0.3001705514496873,215.0,4.056603773584905,449.0,238,4.77,278,1347,583,80,0.96,11.0,1.509433962264151,310.0,5.849056603773585,688,0.391,6.5,4.309576837416481,1.4387527839643652,0.3845776031434185,0.7755776031434185,0.55,0.327962441314554,-32.38230896705657,-0.3134923168645843,-0.6590869409889195,-0.9725792578535037,0.09096077316657192,90.06263701681047,0.10093896713615023,0.2880404267265581,5.572383073496659,1.0303813804103372,0.6171547663857567,1.4976744186046511,-0.11,Independent
136,ETSU,58,2070,644,0.311,11.10344827586207,35.689655172413794,0.3111111111111111,219.0,3.7758620689655173,516.1,361,6.29,430,1549,676,92,0.96,11.655172413793103,1.5862068965517242,403.0,6.948275862068965,957,0.462,5.9,3.8173014848289215,1.7554737453981786,0.38961038961038963,0.8516103896103897,0.47,0.35396530859217423,103.42428672475917,1.0012479128154959,0.27648269659469366,1.2777306094101895,0.15120772946859903,127.27023952652357,0.08834207341670028,0.28224654926225606,7.498546793257121,0.9304249179677041,0.558951357692365,1.5570776255707763,-0.23,Southern
137,Bradley,57,1849,501,0.271,8.789473684210526,32.43859649122807,0.2709572742022715,198.0,3.473684210526316,479.2,227,4.26,305,1438,625,95,0.956,10.964912280701755,1.6666666666666667,300.0,5.2631578947368425,670,0.362,6.5,3.715079916608756,1.4962437395659434,0.351159488878372,0.713159488878372,0.492,0.30930157261794633,-121.18798806936425,-1.1732178577714292,-0.11645757318414127,-1.2896754309555705,0.0914007571660357,63.36072843356325,0.09158186864014801,0.25747863247863245,5.7282971619365615,0.8273833223943112,0.6209189104232695,1.7525252525252526,-0.23,Missouri Valley
138,Bowling Green,54,1815,515,0.284,9.537037037037036,33.611111111111114,0.2837465564738292,220.0,4.150943396226415,462.1,246,4.79,322,1387,606,93,0.955,11.222222222222221,1.7222222222222223,322.0,6.0754716981132075,672,0.37,5.1,4.282624369142034,1.6143691841592729,0.3727923627684964,0.7427923627684965,0.5,0.32427370387669313,-49.8382246390106,-0.4824825964817914,-0.6956710857388014,-1.178153682220593,0.08650137741046832,84.78440847050126,0.10275572162540869,0.27009294696555497,6.2713698333694,1.297643886181003,0.6089462334344751,1.1863636363636363,-0.25,Mid-American
