Team,Date,Opponent,Location,Result,home_team,away_team,home_score,away_score,home_elo,away_elo
Austin Peay,2024-04-06,Bellarmine,Home,W14 - 2(7 Innings),Austin Peay,Bellarmine,14,2,1425.33,1139.09
Austin Peay,2024-04-07,Bellarmine,Home,W14 - 4(7 Innings),Austin Peay,Bellarmine,14,4,1425.33,1139.09
Austin Peay,2024-04-09,Belmont,Away,W13 - 5,Belmont,Austin Peay,5,13,1305.15,1425.33
Austin Peay,2024-04-12,Jacksonville,Home,W11 - 10,Austin Peay,Jacksonville,11,10,1425.33,1335.77
Austin Peay,2024-04-13,Jacksonville,Home,W10 - 8,Austin Peay,Jacksonville,10,8,1425.33,1335.77
Austin Peay,2024-04-14,Jacksonville,Home,L11 - 18,Austin Peay,Jacksonville,11,18,1425.33,1335.77
Austin Peay,2024-04-16,Middle Tenn.,Away,L15 - 16(10 Innings),Middle Tenn.,Austin Peay,16,15,1299.77,1425.33
Austin Peay,2024-04-19,FGCU,Away,L3 - 10,FGCU,Austin Peay,10,3,1435.41,1425.33
Austin Peay,2024-04-20,FGCU,Away,W9 - 6,FGCU,Austin Peay,6,9,1435.41,1425.33
Austin Peay,2024-04-21,FGCU,Away,W19 - 12,FGCU,Austin Peay,12,19,1435.41,1425.33
Austin Peay,2024-04-23,Middle Tenn.,Home,W16 - 10,Austin Peay,Middle Tenn.,16,10,1425.33,1299.77
Austin Peay,2024-04-26,Eastern Ky.,Home,W19 - 6(7 Innings),Austin Peay,Eastern Ky.,19,6,1425.33,1301.29
Austin Peay,2024-04-27,Eastern Ky.,Home,W17 - 5(7 Innings),Austin Peay,Eastern Ky.,17,5,1425.33,1301.29
Austin Peay,2024-04-28,Eastern Ky.,Home,W11 - 9,Austin Peay,Eastern Ky.,11,9,1425.33,1301.29
Austin Peay,2024-04-30,Alabama A&M,Home,W35 - 1(7 Innings),Austin Peay,Alabama A&M,35,1,1425.33,1124.39
Austin Peay,2024-05-03,Stetson,Away,L8 - 12,Stetson,Austin Peay,12,8,1509.11,1425.33
Austin Peay,2024-05-04,Stetson,Away,W12 - 4,Stetson,Austin Peay,4,12,1509.11,1425.33
Austin Peay,2024-05-05,Stetson,Away,W12 - 7,Stetson,Austin Peay,7,12,1509.11,1425.33
Austin Peay,2024-05-07,Belmont,Home,W16 - 12,Austin Peay,Belmont,16,12,1425.33,1305.15
Austin Peay,2024-05-10,Central Ark.,Away,W6 - 5,Central Ark.,Austin Peay,5,6,1374.85,1425.33
Austin Peay,2024-05-11,Central Ark.,Away,L12 - 14,Central Ark.,Austin Peay,14,12,1374.85,1425.33
Austin Peay,2024-05-12,Central Ark.,Away,W11 - 6,Central Ark.,Austin Peay,6,11,1374.85,1425.33
Austin Peay,2024-05-16,North Ala.,Home,W13 - 2(7 Innings),Austin Peay,North Ala.,13,2,1425.33,1233.36
Austin Peay,2024-05-17,North Ala.,Home,W8 - 3,Austin Peay,North Ala.,8,3,1425.33,1233.36
Austin Peay,2024-05-18,North Ala.,Home,L13 - 14,Austin Peay,North Ala.,13,14,1425.33,1233.36
Austin Peay,2024-05-21,FGCU,Neutral,L3 - 13(7 Innings),Austin Peay,FGCU,3,13,1425.33,1435.41
Austin Peay,2024-05-23,Stetson,Neutral,L3 - 5,Austin Peay,Stetson,3,5,1425.33,1509.11
Minnesota,2024-02-16,CSU Bakersfield,Neutral,W8 - 7(12 Innings),CSU Bakersfield,Minnesota,7,8,1257.65,1432.11
Minnesota,2024-02-17,Oregon St.,Neutral,L4 - 6,Oregon St.,Minnesota,6,4,1624.23,1432.11
Minnesota,2024-02-18,New Mexico,Neutral,W11 - 2,Minnesota,New Mexico,11,2,1432.11,1358.12
Minnesota,2024-02-19,Oregon St.,Neutral,L1 - 6,Oregon St.,Minnesota,6,1,1624.23,1432.11
Minnesota,2024-02-24,Northeastern,Neutral,L7 - 8,Northeastern,Minnesota,8,7,1516.62,1432.11
Minnesota,2024-02-25,Northeastern,Neutral,L2 - 6,Minnesota,Northeastern,2,6,1432.11,1516.62
Minnesota,2024-03-01,Sacramento St.,Away,L5 - 7,Sacramento St.,Minnesota,7,5,1319.2,1432.11
Minnesota,2024-03-02,Sacramento St.,Away,W7 - 4,Sacramento St.,Minnesota,4,7,1319.2,1432.11
Minnesota,2024-03-03,Pacific,Neutral,W15 - 3,Minnesota,Pacific,15,3,1432.11,1174.79
Minnesota,2024-03-04,Pacific,Away,W12 - 5,Pacific,Minnesota,5,12,1174.79,1432.11
Minnesota,2024-03-07,Gonzaga,Away,L3 - 7,Gonzaga,Minnesota,7,3,1343.6,1432.11
Minnesota,2024-03-08,Gonzaga,Away,W8 - 5,Gonzaga,Minnesota,5,8,1343.6,1432.11
Minnesota,2024-03-09,Gonzaga,Away,L3 - 5,Gonzaga,Minnesota,5,3,1343.6,1432.11
Minnesota,2024-03-13,,Home,W5 - 1,Minnesota,Non Div I - St. Olaf,5,1,1432.11,
Minnesota,2024-03-15,Elon,Away,L1 - 2(10 Innings),Elon,Minnesota,2,1,1350.3,1432.11
Minnesota,2024-03-16,Elon,Away,L5 - 6,Elon,Minnesota,6,5,1350.3,1432.11
Minnesota,2024-03-17,Elon,Away,W9 - 7(10 Innings),Elon,Minnesota,7,9,1350.3,1432.11
Minnesota,2024-03-22,San Francisco,Away,L4 - 6,San Francisco,Minnesota,6,4,1232.95,1432.11
Minnesota,2024-03-23,San Francisco,Away,W12 - 10,San Francisco,Minnesota,10,12,1232.95,1432.11
Minnesota,2024-03-24,San Francisco,Away,W12 - 6,San Francisco,Minnesota,6,12,1232.95,1432.11
Minnesota,2024-03-29,Iowa,Away,W16 - 9,Iowa,Minnesota,9,16,1462.87,1432.11
Minnesota,2024-03-30,Iowa,Away,L6 - 14,Iowa,Minnesota,14,6,1462.87,1432.11
Minnesota,2024-03-31,Iowa,Away,L4 - 10,Iowa,Minnesota,10,4,1462.87,1432.11
Minnesota,2024-04-05,Illinois,Home,L2 - 11,Minnesota,Illinois,2,11,1432.11,1541.47
Minnesota,2024-04-06,Illinois,Home,L4 - 7,Minnesota,Illinois,4,7,1432.11,1541.47
Minnesota,2024-04-06,Illinois,Home,W8 - 3,Minnesota,Illinois,8,3,1432.11,1541.47
Minnesota,2024-04-09,North Dakota St.,Home,W11 - 3,Minnesota,North Dakota St.,11,3,1432.11,1249.55
Minnesota,2024-04-13,Michigan,Away,L1 - 8,Michigan,Minnesota,8,1,1499.68,1432.11
Minnesota,2024-04-13,Michigan,Away,W8 - 3,Michigan,Minnesota,3,8,1499.68,1432.11
Minnesota,2024-04-14,Michigan,Away,L3 - 10,Michigan,Minnesota,10,3,1499.68,1432.11
Minnesota,2024-04-17,South Dakota St.,Home,W11 - 1(7 Innings),Minnesota,South Dakota St.,11,1,1432.11,1192.75
Minnesota,2024-04-20,Indiana,Home,L1 - 7,Minnesota,Indiana,1,7,1432.11,1517.6
Minnesota,2024-04-21,Indiana,Home,W13 - 2(7 Innings),Minnesota,Indiana,13,2,1432.11,1517.6
Minnesota,2024-04-21,Indiana,Home,L8 - 18,Minnesota,Indiana,8,18,1432.11,1517.6
Minnesota,2024-04-23,St. Thomas (MN),Home,W7 - 6(11 Innings),Minnesota,St. Thomas (MN),7,6,1432.11,1271.23
Minnesota,2024-04-24,St. Thomas (MN),Home,W8 - 0,Minnesota,St. Thomas (MN),8,0,1432.11,1271.23
Minnesota,2024-04-26,Penn St.,Away,L3 - 7,Penn St.,Minnesota,7,3,1468.23,1432.11
Minnesota,2024-04-27,Penn St.,Away,W5 - 4,Penn St.,Minnesota,4,5,1468.23,1432.11
Minnesota,2024-04-28,Penn St.,Away,W15 - 11,Penn St.,Minnesota,11,15,1468.23,1432.11
Minnesota,2024-05-03,Nebraska,Home,L7 - 10,Minnesota,Nebraska,7,10,1432.11,1547.32
Minnesota,2024-05-04,Nebraska,Home,L3 - 7,Minnesota,Nebraska,3,7,1432.11,1547.32
Minnesota,2024-05-05,Nebraska,Home,W6 - 2,Minnesota,Nebraska,6,2,1432.11,1547.32
Minnesota,2024-05-10,Michigan St.,Home,L4 - 6,Minnesota,Michigan St.,4,6,1432.11,1415.63
Minnesota,2024-05-11,Michigan St.,Home,W21 - 3,Minnesota,Michigan St.,21,3,1432.11,1415.63
Minnesota,2024-05-12,Michigan St.,Home,W15 - 12,Minnesota,Michigan St.,15,12,1432.11,1415.63
Minnesota,2024-05-16,Northwestern,Away,L6 - 7,Northwestern,Minnesota,7,6,1305.05,1432.11
Minnesota,2024-05-17,Northwestern,Away,W13 - 3,Northwestern,Minnesota,3,13,1305.05,1432.11
Minnesota,2024-05-18,Northwestern,Away,W4 - 2,Northwestern,Minnesota,2,4,1305.05,1432.11
Morehead St.,2024-02-16,Davidson,Away,W7 - 4,Davidson,Morehead St.,4,7,1316.43,1414.79
Morehead St.,2024-02-17,Davidson,Away,L5 - 16,Davidson,Morehead St.,16,5,1316.43,1414.79
Morehead St.,2024-02-18,Davidson,Away,W6 - 3,Davidson,Morehead St.,3,6,1316.43,1414.79
Morehead St.,2024-02-20,Kentucky,Away,L5 - 9,Kentucky,Morehead St.,9,5,1708.74,1414.79
Morehead St.,2024-02-23,North Ala.,Away,W5 - 2,North Ala.,Morehead St.,2,5,1233.36,1414.79
Morehead St.,2024-02-24,North Ala.,Away,L6 - 9,North Ala.,Morehead St.,9,6,1233.36,1414.79
Morehead St.,2024-02-25,North Ala.,Away,W13 - 9,North Ala.,Morehead St.,9,13,1233.36,1414.79
Morehead St.,2024-02-27,Northern Ky.,Away,W7 - 5,Northern Ky.,Morehead St.,5,7,1378.35,1414.79
Morehead St.,2024-03-01,Butler,Home,W11 - 6,Morehead St.,Butler,11,6,1414.79,1271.41
Morehead St.,2024-03-02,Butler,Home,W27 - 15,Morehead St.,Butler,27,15,1414.79,1271.41
Morehead St.,2024-03-03,Butler,Home,L10 - 11,Morehead St.,Butler,10,11,1414.79,1271.41
Morehead St.,2024-03-06,Louisville,Away,L5 - 19,Louisville,Morehead St.,19,5,1547.39,1414.79
Morehead St.,2024-03-08,Ole Miss,Away,L3 - 10,Ole Miss,Morehead St.,10,3,1476.86,1414.79
Morehead St.,2024-03-09,Ole Miss,Away,L1 - 13(7 Innings),Ole Miss,Morehead St.,13,1,1476.86,1414.79
Morehead St.,2024-03-10,Ole Miss,Away,L5 - 6,Ole Miss,Morehead St.,6,5,1476.86,1414.79
Morehead St.,2024-03-12,Ohio,Home,W20 - 10,Morehead St.,Ohio,20,10,1414.79,1268.38
Morehead St.,2024-03-15,Eastern Mich.,Home,W12 - 2(8 Innings),Morehead St.,Eastern Mich.,12,2,1414.79,1103.11
Morehead St.,2024-03-16,Eastern Mich.,Home,W23 - 12(7 Innings),Morehead St.,Eastern Mich.,23,12,1414.79,1103.11
Morehead St.,2024-03-16,Eastern Mich.,Home,W17 - 4(7 Innings),Morehead St.,Eastern Mich.,17,4,1414.79,1103.11
Morehead St.,2024-03-17,Eastern Mich.,Home,L8 - 9,Morehead St.,Eastern Mich.,8,9,1414.79,1103.11
Morehead St.,2024-03-19,Eastern Ky.,Away,W14 - 7,Eastern Ky.,Morehead St.,7,14,1301.29,1414.79
Morehead St.,2024-03-22,Little Rock,Away,L0 - 6,Little Rock,Morehead St.,6,0,1373.29,1414.79
Morehead St.,2024-03-23,Little Rock,Away,L7 - 10,Little Rock,Morehead St.,10,7,1373.29,1414.79
Morehead St.,2024-03-24,Little Rock,Away,W12 - 1(7 Innings),Little Rock,Morehead St.,1,12,1373.29,1414.79
Morehead St.,2024-03-26,Bellarmine,Home,W13 - 2(7 Innings),Morehead St.,Bellarmine,13,2,1414.79,1139.09
Morehead St.,2024-03-28,Southern Ind.,Home,W11 - 10,Morehead St.,Southern Ind.,11,10,1414.79,1311.37
Morehead St.,2024-03-29,Southern Ind.,Home,L7 - 8,Morehead St.,Southern Ind.,7,8,1414.79,1311.37
Morehead St.,2024-03-30,Southern Ind.,Home,W18 - 9,Morehead St.,Southern Ind.,18,9,1414.79,1311.37
Morehead St.,2024-04-05,Tennessee Tech,Away,W9 - 2,Tennessee Tech,Morehead St.,2,9,1269.43,1414.79
Morehead St.,2024-04-06,Tennessee Tech,Away,L0 - 15,Tennessee Tech,Morehead St.,15,0,1269.43,1414.79
Morehead St.,2024-04-07,Tennessee Tech,Away,L3 - 4,Tennessee Tech,Morehead St.,4,3,1269.43,1414.79
Morehead St.,2024-04-10,Ohio St.,Away,L7 - 13,Ohio St.,Morehead St.,13,7,1446.96,1414.79
Morehead St.,2024-04-13,Western Ill.,Home,W10 - 6,Morehead St.,Western Ill.,10,6,1414.79,1155.83
Morehead St.,2024-04-13,Western Ill.,Home,L4 - 6,Morehead St.,Western Ill.,4,6,1414.79,1155.83
Morehead St.,2024-04-14,Western Ill.,Home,W16 - 5(7 Innings),Morehead St.,Western Ill.,16,5,1414.79,1155.83
Morehead St.,2024-04-16,Marshall,Away,W7 - 2,Marshall,Morehead St.,2,7,1297.89,1414.79
Morehead St.,2024-04-17,Marshall,Home,W18 - 7(7 Innings),Morehead St.,Marshall,18,7,1414.79,1297.89
Morehead St.,2024-04-19,Lindenwood,Home,L6 - 8,Morehead St.,Lindenwood,6,8,1414.79,1162.36
Morehead St.,2024-04-20,Lindenwood,Home,W10 - 4,Morehead St.,Lindenwood,10,4,1414.79,1162.36
Morehead St.,2024-04-21,Lindenwood,Home,W14 - 13(10 Innings),Morehead St.,Lindenwood,14,13,1414.79,1162.36
Morehead St.,2024-04-23,Ohio,Away,L2 - 4,Ohio,Morehead St.,4,2,1268.38,1414.79
Morehead St.,2024-04-26,Southeast Mo. St.,Away,L11 - 13,Southeast Mo. St.,Morehead St.,13,11,1467.56,1414.79
Morehead St.,2024-04-27,Southeast Mo. St.,Away,W13 - 4,Southeast Mo. St.,Morehead St.,4,13,1467.56,1414.79
Morehead St.,2024-04-28,Southeast Mo. St.,Away,W11 - 8,Southeast Mo. St.,Morehead St.,8,11,1467.56,1414.79
Morehead St.,2024-04-30,Bellarmine,Away,W9 - 5,Bellarmine,Morehead St.,5,9,1139.09,1414.79
Morehead St.,2024-05-03,UT Martin,Home,W13 - 9,Morehead St.,UT Martin,13,9,1414.79,1233.84
Morehead St.,2024-05-04,UT Martin,Home,W6 - 3,Morehead St.,UT Martin,6,3,1414.79,1233.84
Morehead St.,2024-05-05,UT Martin,Home,L20 - 22(11 Innings),Morehead St.,UT Martin,20,22,1414.79,1233.84
Morehead St.,2024-05-10,Eastern Ill.,Away,W7 - 6,Eastern Ill.,Morehead St.,6,7,1269.09,1414.79
Morehead St.,2024-05-11,Eastern Ill.,Away,W18 - 10,Eastern Ill.,Morehead St.,10,18,1269.09,1414.79
Morehead St.,2024-05-12,Eastern Ill.,Away,L1 - 5,Eastern Ill.,Morehead St.,5,1,1269.09,1414.79
Morehead St.,2024-05-14,Eastern Ky.,Home,L5 - 14,Morehead St.,Eastern Ky.,5,14,1414.79,1301.29
Morehead St.,2024-05-16,SIUE,Home,W14 - 3,Morehead St.,SIUE,14,3,1414.79,1241.48
Morehead St.,2024-05-16,SIUE,Home,W19 - 1,Morehead St.,SIUE,19,1,1414.79,1241.48
Morehead St.,2024-05-18,SIUE,Home,W4 - 3,Morehead St.,SIUE,4,3,1414.79,1241.48
Morehead St.,2024-05-22,SIUE,Neutral,W3 - 1,Morehead St.,SIUE,3,1,1414.79,1241.48
Morehead St.,2024-05-23,Southeast Mo. St.,Neutral,L4 - 9,Southeast Mo. St.,Morehead St.,9,4,1467.56,1414.79
Morehead St.,2024-05-23,Little Rock,Neutral,W4 - 3,Little Rock,Morehead St.,3,4,1373.29,1414.79
Morehead St.,2024-05-24,Southern Ind.,Neutral,W6 - 4,Morehead St.,Southern Ind.,6,4,1414.79,1311.37
Morehead St.,2024-05-25,Southeast Mo. St.,Neutral,W13 - 6(10 Innings),Southeast Mo. St.,Morehead St.,6,13,1467.56,1414.79
Morehead St.,2024-05-25,Southeast Mo. St.,Neutral,L6 - 9,Southeast Mo. St.,Morehead St.,9,6,1467.56,1414.79
Saint Mary's (CA),2024-02-16,Oakland,Home,L0 - 5,Saint Mary's (CA),Oakland,0,5,1421.37,1318.52
Saint Mary's (CA),2024-02-16,Oakland,Home,W13 - 2,Saint Mary's (CA),Oakland,13,2,1421.37,1318.52
Saint Mary's (CA),2024-02-18,Oakland,Home,W11 - 8,Saint Mary's (CA),Oakland,11,8,1421.37,1318.52
Saint Mary's (CA),2024-02-23,Utah Valley,Home,W11 - 6,Saint Mary's (CA),Utah Valley,11,6,1421.37,1371.41
Saint Mary's (CA),2024-02-24,Utah Valley,Home,W11 - 8,Saint Mary's (CA),Utah Valley,11,8,1421.37,1371.41
Saint Mary's (CA),2024-02-25,Utah Valley,Home,L4 - 9,Saint Mary's (CA),Utah Valley,4,9,1421.37,1371.41
Saint Mary's (CA),2024-02-25,Utah Valley,Home,W8 - 7(10 Innings),Saint Mary's (CA),Utah Valley,8,7,1421.37,1371.41
Saint Mary's (CA),2024-03-01,Seattle U,Away,W5 - 0,Seattle U,Saint Mary's (CA),0,5,1267.45,1421.37
Saint Mary's (CA),2024-03-02,Seattle U,Away,W8 - 1(7 Innings),Seattle U,Saint Mary's (CA),1,8,1267.45,1421.37
Saint Mary's (CA),2024-03-03,Seattle U,Away,L10 - 11,Seattle U,Saint Mary's (CA),11,10,1267.45,1421.37
Saint Mary's (CA),2024-03-03,Seattle U,Away,W15 - 4,Seattle U,Saint Mary's (CA),4,15,1267.45,1421.37
Saint Mary's (CA),2024-03-05,San Jose St.,Home,L8 - 10,Saint Mary's (CA),San Jose St.,8,10,1421.37,1387.06
Saint Mary's (CA),2024-03-08,Florida,Away,L11 - 12(10 Innings),Florida,Saint Mary's (CA),12,11,1686.87,1421.37
Saint Mary's (CA),2024-03-09,Florida,Away,W9 - 7,Florida,Saint Mary's (CA),7,9,1686.87,1421.37
Saint Mary's (CA),2024-03-10,Florida,Away,L0 - 10(8 Innings),Florida,Saint Mary's (CA),10,0,1686.87,1421.37
Saint Mary's (CA),2024-03-12,San Jose St.,Away,W7 - 1,San Jose St.,Saint Mary's (CA),1,7,1387.06,1421.37
Saint Mary's (CA),2024-03-19,UNLV,Away,L7 - 8,UNLV,Saint Mary's (CA),8,7,1337.78,1421.37
Saint Mary's (CA),2024-03-20,UNLV,Away,L2 - 12(7 Innings),UNLV,Saint Mary's (CA),12,2,1337.78,1421.37
Saint Mary's (CA),2024-03-22,San Diego,Away,W5 - 4,San Diego,Saint Mary's (CA),4,5,1622.38,1421.37
Saint Mary's (CA),2024-03-22,San Diego,Away,W3 - 2,San Diego,Saint Mary's (CA),2,3,1622.38,1421.37
Saint Mary's (CA),2024-03-23,San Diego,Away,L2 - 16,San Diego,Saint Mary's (CA),16,2,1622.38,1421.37
Saint Mary's (CA),2024-03-26,Air Force,Home,W15 - 5,Saint Mary's (CA),Air Force,15,5,1421.37,1393.79
Saint Mary's (CA),2024-03-28,Gonzaga,Home,L3 - 4,Saint Mary's (CA),Gonzaga,3,4,1421.37,1343.6
Saint Mary's (CA),2024-03-30,Gonzaga,Home,W6 - 3,Saint Mary's (CA),Gonzaga,6,3,1421.37,1343.6
Saint Mary's (CA),2024-03-30,Gonzaga,Home,W14 - 0,Saint Mary's (CA),Gonzaga,14,0,1421.37,1343.6
Saint Mary's (CA),2024-04-05,Grand Canyon,Home,W11 - 6,Saint Mary's (CA),Grand Canyon,11,6,1421.37,1485.18
Saint Mary's (CA),2024-04-06,Grand Canyon,Home,W12 - 10(7 Innings),Saint Mary's (CA),Grand Canyon,12,10,1421.37,1485.18
Saint Mary's (CA),2024-04-06,Grand Canyon,Home,L2 - 3,Saint Mary's (CA),Grand Canyon,2,3,1421.37,1485.18
Saint Mary's (CA),2024-04-07,Grand Canyon,Home,W4 - 3,Saint Mary's (CA),Grand Canyon,4,3,1421.37,1485.18
Saint Mary's (CA),2024-04-09,California,Away,W6 - 1,California,Saint Mary's (CA),1,6,1591.5,1421.37
Saint Mary's (CA),2024-04-10,California,Home,L11 - 14,Saint Mary's (CA),California,11,14,1421.37,1591.5
Saint Mary's (CA),2024-04-12,LMU (CA),Away,L4 - 5(10 Innings),LMU (CA),Saint Mary's (CA),5,4,1344.04,1421.37
Saint Mary's (CA),2024-04-13,LMU (CA),Away,W8 - 7,LMU (CA),Saint Mary's (CA),7,8,1344.04,1421.37
Saint Mary's (CA),2024-04-14,LMU (CA),Away,W13 - 7,LMU (CA),Saint Mary's (CA),7,13,1344.04,1421.37
Saint Mary's (CA),2024-04-19,San Francisco,Home,W7 - 1,Saint Mary's (CA),San Francisco,7,1,1421.37,1232.95
Saint Mary's (CA),2024-04-20,San Francisco,Home,W4 - 0,Saint Mary's (CA),San Francisco,4,0,1421.37,1232.95
Saint Mary's (CA),2024-04-21,San Francisco,Home,W9 - 4,Saint Mary's (CA),San Francisco,9,4,1421.37,1232.95
Saint Mary's (CA),2024-04-23,UC Davis,Home,L3 - 9,Saint Mary's (CA),UC Davis,3,9,1421.37,1390.81
Saint Mary's (CA),2024-04-26,Santa Clara,Away,W5 - 3,Santa Clara,Saint Mary's (CA),3,5,1380.29,1421.37
Saint Mary's (CA),2024-04-27,Santa Clara,Away,L5 - 6,Santa Clara,Saint Mary's (CA),6,5,1380.29,1421.37
Saint Mary's (CA),2024-04-28,Santa Clara,Away,L7 - 8,Santa Clara,Saint Mary's (CA),8,7,1380.29,1421.37
Saint Mary's (CA),2024-04-30,San Jose St.,Home,W6 - 4,Saint Mary's (CA),San Jose St.,6,4,1421.37,1387.06
Saint Mary's (CA),2024-05-01,Nevada,Away,W4 - 2,Nevada,Saint Mary's (CA),2,4,1385.84,1421.37
Saint Mary's (CA),2024-05-03,Pepperdine,Home,W9 - 2,Saint Mary's (CA),Pepperdine,9,2,1421.37,1249.59
Saint Mary's (CA),2024-05-05,Pepperdine,Home,W9 - 8,Saint Mary's (CA),Pepperdine,9,8,1421.37,1249.59
Saint Mary's (CA),2024-05-05,Pepperdine,Home,W4 - 3,Saint Mary's (CA),Pepperdine,4,3,1421.37,1249.59
Saint Mary's (CA),2024-05-10,Pacific,Home,W6 - 0,Saint Mary's (CA),Pacific,6,0,1421.37,1174.79
Saint Mary's (CA),2024-05-11,Pacific,Home,W7 - 4,Saint Mary's (CA),Pacific,7,4,1421.37,1174.79
Saint Mary's (CA),2024-05-12,Pacific,Home,W22 - 7,Saint Mary's (CA),Pacific,22,7,1421.37,1174.79
Saint Mary's (CA),2024-05-14,UC Santa Barbara,Away,L3 - 4,UC Santa Barbara,Saint Mary's (CA),4,3,1649.01,1421.37
Saint Mary's (CA),2024-05-16,Portland,Away,L4 - 5,Portland,Saint Mary's (CA),5,4,1545.7,1421.37
Saint Mary's (CA),2024-05-17,Portland,Away,L0 - 6,Portland,Saint Mary's (CA),6,0,1545.7,1421.37
Saint Mary's (CA),2024-05-18,Portland,Away,L5 - 7,Portland,Saint Mary's (CA),7,5,1545.7,1421.37
Saint Mary's (CA),2024-05-22,Pepperdine,Neutral,W14 - 10,Saint Mary's (CA),Pepperdine,14,10,1421.37,1249.59
Saint Mary's (CA),2024-05-23,Portland,Neutral,L7 - 16,Portland,Saint Mary's (CA),16,7,1545.7,1421.37
Saint Mary's (CA),2024-05-24,Gonzaga,Neutral,L5 - 11,Saint Mary's (CA),Gonzaga,5,11,1421.37,1343.6
Saint Joseph's,2024-02-16,Canisius,Home,W6 - 5,Saint Joseph's,Canisius,6,5,1412.09,1179.4
Saint Joseph's,2024-02-23,Gardner-Webb,Away,W6 - 2,Gardner-Webb,Saint Joseph's,2,6,1349.1,1412.09
Saint Joseph's,2024-02-24,Presbyterian,Away,L2 - 3(10 Innings),Presbyterian,Saint Joseph's,3,2,1375.3,1412.09
Saint Joseph's,2024-02-25,USC Upstate,Away,L5 - 21,USC Upstate,Saint Joseph's,21,5,1445.11,1412.09
Saint Joseph's,2024-02-27,Rutgers,Home,L9 - 15,Saint Joseph's,Rutgers,9,15,1412.09,1385.21
Saint Joseph's,2024-03-02,Bucknell,Away,L14 - 16,Bucknell,Saint Joseph's,16,14,1333.39,1412.09
Saint Joseph's,2024-03-03,Bucknell,Home,W9 - 5,Saint Joseph's,Bucknell,9,5,1412.09,1333.39
Saint Joseph's,2024-03-03,Bucknell,Home,W15 - 5(5 Innings),Saint Joseph's,Bucknell,15,5,1412.09,1333.39
Saint Joseph's,2024-03-04,Fairfield,Home,W4 - 3,Saint Joseph's,Fairfield,4,3,1412.09,1399.68
Saint Joseph's,2024-03-05,Fairfield,Home,L5 - 19(8 Innings),Saint Joseph's,Fairfield,5,19,1412.09,1399.68
Saint Joseph's,2024-03-08,UNCW,Away,L5 - 6,UNCW,Saint Joseph's,6,5,1593.04,1412.09
Saint Joseph's,2024-03-09,UNCW,Away,L2 - 3,UNCW,Saint Joseph's,3,2,1593.04,1412.09
Saint Joseph's,2024-03-10,UNCW,Away,L3 - 4,UNCW,Saint Joseph's,4,3,1593.04,1412.09
Saint Joseph's,2024-03-12,Lehigh,Away,W8 - 2,Lehigh,Saint Joseph's,2,8,1256.14,1412.09
Saint Joseph's,2024-03-15,Monmouth,Home,L5 - 7(10 Innings),Saint Joseph's,Monmouth,5,7,1412.09,1318.14
Saint Joseph's,2024-03-16,Monmouth,Home,W10 - 6,Saint Joseph's,Monmouth,10,6,1412.09,1318.14
Saint Joseph's,2024-03-17,Monmouth,Home,W7 - 6,Saint Joseph's,Monmouth,7,6,1412.09,1318.14
Saint Joseph's,2024-03-20,Navy,Home,L7 - 17(7 Innings),Saint Joseph's,Navy,7,17,1412.09,1326.91
Saint Joseph's,2024-03-22,Kent St.,Away,L2 - 3,Kent St.,Saint Joseph's,3,2,1358.89,1412.09
Saint Joseph's,2024-03-24,Kent St.,Away,L2 - 3(7 Innings),Kent St.,Saint Joseph's,3,2,1358.89,1412.09
Saint Joseph's,2024-03-24,Kent St.,Away,W5 - 0,Kent St.,Saint Joseph's,0,5,1358.89,1412.09
Saint Joseph's,2024-03-26,Lafayette,Away,L7 - 13,Lafayette,Saint Joseph's,13,7,1193.65,1412.09
Saint Joseph's,2024-03-28,Davidson,Away,L8 - 9,Davidson,Saint Joseph's,9,8,1316.43,1412.09
Saint Joseph's,2024-03-29,Davidson,Away,L3 - 14,Davidson,Saint Joseph's,14,3,1316.43,1412.09
Saint Joseph's,2024-03-30,Davidson,Away,W15 - 8,Davidson,Saint Joseph's,8,15,1316.43,1412.09
Saint Joseph's,2024-04-05,Saint Louis,Home,L2 - 10,Saint Joseph's,Saint Louis,2,10,1412.09,1418.52
Saint Joseph's,2024-04-06,Saint Louis,Home,W9 - 1,Saint Joseph's,Saint Louis,9,1,1412.09,1418.52
Saint Joseph's,2024-04-07,Saint Louis,Home,W7 - 3,Saint Joseph's,Saint Louis,7,3,1412.09,1418.52
Saint Joseph's,2024-04-12,Rhode Island,Away,L3 - 6,Rhode Island,Saint Joseph's,6,3,1326.06,1412.09
Saint Joseph's,2024-04-13,Rhode Island,Away,L2 - 7,Rhode Island,Saint Joseph's,7,2,1326.06,1412.09
Saint Joseph's,2024-04-14,Rhode Island,Away,W11 - 3,Rhode Island,Saint Joseph's,3,11,1326.06,1412.09
Saint Joseph's,2024-04-17,Penn,Away,W8 - 3,Penn,Saint Joseph's,3,8,1337.73,1412.09
Saint Joseph's,2024-04-19,St. Bonaventure,Home,L4 - 6(11 Innings),Saint Joseph's,St. Bonaventure,4,6,1412.09,1226.27
Saint Joseph's,2024-04-20,St. Bonaventure,Home,W13 - 7,Saint Joseph's,St. Bonaventure,13,7,1412.09,1226.27
Saint Joseph's,2024-04-21,St. Bonaventure,Home,W12 - 10,Saint Joseph's,St. Bonaventure,12,10,1412.09,1226.27
