,team,conference,season,sp_conf_rating,firstDowns,fourthDownConversions,fourthDowns,fumblesLost,fumblesRecovered,games,interceptionTDs,interceptionYards,interceptions,kickReturnTDs,kickReturnYards,kickReturns,netPassingYards,passAttempts,passCompletions,passesIntercepted,passingTDs,penalties,penaltyYards,possessionTime,puntReturnTDs,puntReturnYards,puntReturns,rushingAttempts,rushingTDs,rushingYards,thirdDownConversions,thirdDowns,totalYards,turnovers,total_turnovers,thirdDownConversionRate,fourthDownConversionRate,possessionTimeMinutes,color,alt_color,logo,qb_average_ppa,qb_total_ppa,fpi,fpi_rank,fpi_sor,fpi_sos,def_eff,off_eff,special_eff,games_played,wins,losses,conference_games,conference_wins,conference_losses,Offense_success_rate,Defense_success_rate,Offense_explosiveness,Defense_explosiveness,Offense_ppa,Offense_power_success,Offense_stuff_rate,Defense_power_success,Defense_stuff_rate,Defense_ppa,Offense_points_per_opportunity,Defense_points_per_opportunity,Defense_havoc_total,Offense_field_position_average_predicted_points,Defense_field_position_average_predicted_points,Offense_field_position_average_start,Defense_field_position_average_start,avg_talent,sp_conf_scaled,total_turnovers_scaled,possession_scaled,third_down_scaled,offense_avg_field_position_scaled,defense_avg_field_position_scaled,offense_ppo_scaled,offense_success_scaled,offense_explosive,talent_scaled,defense_ppo_scaled,penalties_scaled,offense_ppa_scaled,defense_ppa_scaled,defense_success_scaled,defense_explosive,adjusted_metric,average_metric,in_house_pr,ranking,power_ranking,calculated_rank,combined_rank,PBR,PBR_rank,STM,STM_rank,DCE,DCE_rank,DefensivePossessionTime,DDE,DDE_rank,offensive_total,offensive_rank,defensive_total,defensive_rank,talent_scaled_rank,offense_success_rank,defense_success_rank,offense_explosive_rank,defense_explosive_rank,total_turnovers_rank,penalties_rank,power_rating,avg_expected_wins,SOS,wins_above_average,wins_above_good,wins_above_elite,SOR,most_deserving_wins,most_deserving,sacks,tacklesForLoss,norm_power_rank,norm_pr
1377,UL Monroe,Sun Belt,2015,10.8586012421769,216.0,13.0,28.0,11.0,9.0,13.0,2.0,138.0,19.0,1.0,873.0,47.0,2703.0,477.0,256.0,5.0,25.0,95.0,754.0,21735.0,1.0,24.0,11.0,425.0,7.0,1338.0,63.0,212.0,4041.0,30.0,84.60000000000001,17.655954631379984,44.06256157635468,362.25,#231F20,#b18445,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2433.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2433.png']",-0.1333333333333333,21.905666666666665,-16.884,118.0,123.0,99.0,42.515,10.706,37.906,13.0,2.0,11.0,8.0,1.0,7.0,23.84953815805821,54.18980125329145,53.79282803083802,57.60098477048845,31.40688313740445,46.517241379310335,48.98381688292756,38.07955936352508,51.15204817748631,44.33408658519658,44.38499965127634,47.89498243963854,9.282840128790884,22.071788413098236,98.20930232558138,71.5,65.0,6.631866327284669,1.896236476561536,16.4,37.81391513638795,17.655954631379984,24.69230769230768,-9.252336448598127,44.38499965127634,23.84953815805821,53.79282803083802,151.198784793497,47.89498243963853,47.0088161209068,31.40688313740445,44.33408658519658,54.18980125329146,57.60098477048847,125.66236904840306,44.19568698921287,-19.0,110.0,19.509244920909648,120.0,70.08042428559168,4.986812566184257,126.0,14.256286266924562,126.0,1085.676162456278,109.0,417.75,130.0,9.0,271.0070956529132,111,391.4607649152079,36,125.0,122.0,53.0,26.0,87.0,123.0,86.0,-21.3,0.81725,13,,,,126,,126,,,-1.7486619421608978,-16.11
1378,Temple,American Athletic,2021,42.03871803172548,177.0,11.0,26.0,12.0,14.0,12.0,1.0,56.0,9.0,1.0,580.0,33.0,2126.0,363.0,213.0,6.0,10.0,70.0,538.0,19811.0,1.0,53.0,15.0,361.0,12.0,1316.0,43.0,155.0,3442.0,21.0,62.87500000000001,14.94274432379072,30.109733310684547,330.18,#A80532,#a7a9ac,"['http://a.espncdn.com/i/teamlogos/ncaa/500/218.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/218.png']",0.044,0.745,-23.417,125.0,117.0,96.0,30.078,16.987,18.189,12.0,3.0,9.0,8.0,1.0,7.0,24.394049550670303,35.64699524577401,44.88786405190169,66.68259012061463,27.005455270805783,46.07541899441341,39.94322717060922,34.59010416666666,56.61583631625052,36.7204689184179,20.536723391981525,3.9589650626235766,52.7254267295725,18.925443786982243,79.02142857142857,72.9,66.2,40.69198468716354,4.73079254833868,38.125,12.435420576693389,14.94274432379072,21.30769230769225,-5.833333333333329,20.536723391981525,24.394049550670303,44.88786405190169,460.83622442875935,3.9589650626235766,81.36619718309859,27.005455270805783,36.72046891841791,35.64699524577402,66.68259012061463,126.04126505649808,39.22290385969739,-17.4,121.0,60.21399380179923,123.0,112.03770678491064,1.1674429471487204,61.0,14.409090909090908,126.0,779.137109451598,119.0,389.82,189.6,55.0,221.76818221736417,127,313.23638840177586,93,82.0,121.0,109.0,77.0,37.0,78.0,21.0,-16.6,0.9583636363636364,110,-3.85,-6.02,-7.56,112,-6.376,110,15.0,76.0,-1.7512244455095811,-16.13
1379,Old Dominion,Sun Belt,2019,19.755806349541185,203.0,20.0,33.0,7.0,12.0,12.0,0.0,132.0,12.0,1.0,700.0,31.0,2117.0,379.0,207.0,9.0,5.0,71.0,729.0,22126.0,1.0,100.0,14.0,431.0,16.0,1168.0,57.0,183.0,3285.0,19.0,60.400000000000006,18.21443298969072,62.41550190597204,368.77,#00507d,#a1d2f1,"['http://a.espncdn.com/i/teamlogos/ncaa/500/295.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/295.png']",-0.0476666666666666,-8.035666666666666,-22.106,124.0,127.0,109.0,31.062,9.32,55.813,12.0,1.0,11.0,8.0,0.0,8.0,17.90667765279072,54.149832099452624,37.68218155636578,43.366201183543865,11.798893441057952,5.522062627805582,83.64996643080352,57.73393177737879,1.0,57.328358786984346,32.949470625428816,43.6949617607566,56.71071390288349,68.73684210526318,77.30968622100954,68.4,68.6,29.36499303944315,2.705073304503744,40.6,32.0903500473037,18.21443298969072,72.15624999999996,-4.851485148514854,32.949470625428816,17.90667765279072,37.68218155636578,357.86357308584684,43.694961760756605,45.142857142857146,11.798893441057952,57.32835878698435,54.149832099452624,43.36620118354383,118.26081915413285,37.03869078669921,-16.0,125.0,54.29371591765156,127.0,67.95970867761397,2.03708914465324,117.0,29.92350230414745,49.0,1461.1852013496814,75.0,351.23,212.6,80.0,258.2460944395156,123,334.58297182912577,86,115.0,127.0,71.0,82.0,68.0,76.0,85.0,-16.0,0.9757272727272728,117,-6.06,-8.34,-9.81,126,-9.066,126,23.0,93.0,-1.7526730550083665,-16.14
1380,UTSA,American Athletic,2018,25.95528455284553,183.0,10.0,20.0,8.0,10.0,12.0,1.0,55.0,10.0,1.0,703.0,36.0,1918.0,404.0,204.0,9.0,9.0,65.0,499.0,19903.0,1.0,102.0,16.0,354.0,7.0,1047.0,56.0,172.0,2965.0,18.0,54.3076923076923,14.933333333333325,37.515834767642,331.72,#002A5C,#f47321,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2636.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2636.png']",-0.0625,-5.112,-20.988,125.0,118.0,98.0,31.279,10.145,57.065,12.0,3.0,9.0,8.0,2.0,6.0,14.377072357901485,52.66492397071613,17.028849033175362,33.88356468420443,1.0,42.60869565217391,53.25501617130857,80.0061199510404,39.05406022724878,50.30196865730639,1.0,33.89572430137258,47.542816702394376,35.9493670886076,55.41806451612905,71.5,70.3,34.64097751682962,3.268662232076866,46.69230769230769,17.493390085127686,14.933333333333325,34.70212765957447,0.8411214953271156,1.0,14.377072357901485,17.028849033175362,405.8270683348147,33.89572430137258,80.1122599704579,1.0,50.30196865730639,52.66492397071613,33.88356468420443,110.86972513450787,28.20939645055063,-17.9,127.0,17.945594704630704,128.0,127.02871658336936,1.229587770099938,64.0,24.702777777777776,99.0,927.2933620195064,101.0,388.28,183.6,61.0,165.21900030316692,129,345.22442630801777,86,109.0,124.0,84.0,120.0,102.0,57.0,8.0,-19.0,0.9306666666666666,79,-4.02,-6.68,-8.15,114,-7.464,115,23.0,78.0,-1.7571921188576662,-16.18
1381,Rice,American Athletic,2017,37.37911888517928,206.0,7.0,19.0,13.0,2.0,12.0,1.0,80.0,16.0,1.0,659.0,38.0,1738.0,246.0,122.0,3.0,6.0,53.0,460.0,21317.0,1.0,103.0,14.0,486.0,20.0,2244.0,57.0,147.0,3982.0,29.0,95.95918367346935,44.38469457789981,29.92524360535932,355.28,#d1d5d8,#003d7d,"['http://a.espncdn.com/i/teamlogos/ncaa/500/242.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/242.png']",0.0015,0.2219999999999999,-22.93,124.0,128.0,97.0,13.938,18.413,39.802,12.0,1.0,11.0,8.0,1.0,7.0,36.82869563609637,10.476138377794967,48.10467755388893,54.16174258762729,32.66690269623851,57.90530846484936,55.37632584397809,32.112128146453074,93.63337879150212,26.076301254741185,36.95825888164809,24.384998791124985,30.40232288615117,17.981751824817536,32.39024390243901,72.1,70.0,33.91863434364157,4.3071926259253885,5.04081632653061,27.86007001647448,44.38469457789981,13.141509433962357,3.1818181818181586,36.95825888164809,36.82869563609637,48.10467755388893,399.2603122149234,24.384998791125,85.08888888888889,32.66690269623851,26.076301254741185,10.476138377794982,54.16174258762727,109.61894336927055,34.71907635106454,-19.7,125.0,19.42225497630569,123.0,177.3955100093994,1.1521305422222383,57.0,22.59924812030076,102.0,1071.9584845528511,107.0,364.72,164.0,85.0,285.8219209015169,103,273.23493185168263,123,102.0,95.0,120.0,47.0,69.0,126.0,9.0,-16.7,0.824,48,,,,125,,125,28.0,72.0,-1.7796990227675662,-16.39
1382,New Mexico State,Conference USA,2024,1.0,231.0,6.0,16.0,11.0,1.0,12.0,1.0,41.0,12.0,1.0,762.0,39.0,1718.0,320.0,141.0,9.0,12.0,65.0,577.0,21197.0,1.0,69.0,12.0,495.0,16.0,2151.0,70.0,182.0,3869.0,23.0,85.51219512195121,54.20881796050851,16.06151197370481,353.28,#891216,#000000,"['http://a.espncdn.com/i/teamlogos/ncaa/500/166.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/166.png']",-0.1335,-0.0142499999999996,-20.775,130.0,127.0,107.0,20.899,18.985,44.223,12.0,3.0,9.0,8.0,2.0,6.0,39.42354434420437,56.56996913693055,41.05560764297349,32.51102264405017,24.470071473535217,55.75034738304771,36.59031439340439,75.6086956521739,53.50256149575468,31.1174214989866,50.378178835110745,44.58530255429585,10.70535495855222,17.27529182879377,63.392712550607285,73.0,69.5,7.098587919558511,1.0,15.487804878048776,24.359142377856983,54.20881796050851,15.337931034482722,-2.079207920792072,50.378178835110745,39.42354434420437,41.05560764297349,155.4417083596228,44.58530255429586,68.27260638297872,24.470071473535217,31.117421498986587,56.56996913693055,32.51102264405017,139.29255304700567,37.52460612344672,-10.8,125.0,-0.313922552688413,132.0,209.5857090121724,3.7120024354408105,129.0,21.78846153846154,117.0,892.7584190791813,118.0,366.72,103.4,130.0,264.9433559010697,121,357.28768553279906,76,132.0,113.0,73.0,93.0,129.0,129.0,35.0,-16.4,1.0014545454545454,124,-5.09,-6.98,-8.09,130,-7.643,129,14.0,45.0,-1.7841782929914158,-16.43
1383,UTEP,Conference USA,2015,1.0,211.0,9.0,18.0,13.0,7.0,12.0,2.0,116.0,10.0,1.0,809.0,42.0,2346.0,386.0,214.0,5.0,18.0,57.0,489.0,24225.0,20.8,149.0,20.0,447.0,8.0,1749.0,79.0,202.0,4095.0,23.0,73.60000000000001,52.80189035916827,48.41514778325123,403.75,#ff8200,#041e42,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2638.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2638.png']",0.159,25.353,-18.197,121.0,103.0,122.0,29.674,16.93,40.331,12.0,5.0,7.0,8.0,3.0,5.0,38.54479865950884,56.37410330768512,23.453555334617164,21.30462057457692,23.558169490048638,54.157635467980285,60.37121856229945,43.19470128022758,53.76213056787552,36.66392996246187,32.84940630476053,44.69057996701756,17.31141380007185,22.69521410579344,46.66279069767441,71.7,70.5,1.6719763527383191,0.9999999999999996,27.4,56.1260028525584,52.80189035916827,22.99999999999996,1.0280373831775762,32.84940630476053,38.54479865950884,23.453555334617164,106.10887593398472,44.69057996701756,80.05037783375315,23.558169490048638,36.66392996246187,56.37410330768514,21.304620574576887,133.80268900973977,33.31652955481643,-15.5,122.0,18.45985418475079,121.0,74.24779467240212,4.608474038535944,125.0,25.51190476190476,96.0,1529.9676925900408,71.0,316.25,82.0,94.0,255.62999792500835,117,302.652856357519,102,126.0,109.0,47.0,100.0,124.0,112.0,10.0,-21.8,1.027090909090909,118,-3.32,-5.29,-6.39,91,-6.018,89,,,-1.7897103445590408,-16.48
1384,Vanderbilt,SEC,2021,100.0,211.0,19.0,30.0,5.0,3.0,12.0,0.0,74.0,14.0,1.0,324.0,24.0,2272.0,408.0,226.0,13.0,13.0,66.0,508.0,22239.0,1.0,45.0,8.0,423.0,8.0,1482.0,60.0,188.0,3754.0,19.0,67.825,28.527147087857852,65.45846781042975,370.65,#866d4b,#000000,"['http://a.espncdn.com/i/teamlogos/ncaa/500/238.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/238.png']",0.128,25.689,-16.901,121.0,113.0,38.0,27.469,18.358,29.342,12.0,2.0,10.0,8.0,0.0,8.0,14.88741331396878,27.33529514942353,54.05840920158269,57.63378114615506,23.746414227102505,49.39385474860333,74.95705008255365,52.75185381355931,57.71171673167521,23.92621634323585,25.48417280606982,27.835222319093305,31.938151025391164,1.0,65.70357142857142,75.3,67.9,54.50903218088288,10.000000000000002,33.175,35.22180515270429,28.527147087857852,1.0,-2.999999999999986,25.48417280606982,14.88741331396878,54.05840920158269,586.4457470989353,27.83522231909329,85.16901408450704,23.746414227102505,23.926216343235865,27.33529514942353,57.63378114615507,115.16833215054822,33.59792156357808,-21.9,122.0,58.27289161566461,124.0,112.62703836274385,0.8662352869178516,24.0,11.725000000000009,129.0,1625.3283270871734,63.0,349.35,119.0,125.0,243.5273143798808,123,312.8976569317137,94,55.0,128.0,120.0,50.0,61.0,89.0,15.0,-17.0,0.8917272727272728,70,-3.73,-6.01,-7.85,110,-6.331,108,9.0,51.0,-1.79341285003425,-16.52
1385,Kent State,Mid-American,2015,19.041120338862047,169.0,9.0,26.0,11.0,6.0,12.0,1.0,137.0,10.0,1.0,727.0,40.0,1657.0,343.0,175.0,12.0,9.0,93.0,872.0,20236.0,1.0,103.0,30.0,447.0,6.0,1593.0,47.0,186.0,3250.0,21.0,56.00000000000001,1.0,29.663669950738917,337.27,#003976,#efab00,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2309.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2309.png']",0.29,-2.282,-16.593,115.0,113.0,97.0,53.788,8.294,44.626,12.0,3.0,9.0,8.0,2.0,6.0,1.0,70.0577961193186,22.972488081703915,64.14553858082382,1.0,8.315270935960584,100.0,52.33552631578945,65.85076325283187,56.94883499885757,1.0,57.80467944443757,54.64097324414215,32.91939546599494,60.604651162790674,71.3,68.3,12.819196978405444,2.6401018489874586,45.0,26.791362096630422,1.0,26.384615384615387,-3.0841121495327144,1.0,1.0,22.972488081703915,207.44724525823136,57.80467944443756,32.295969773299745,1.0,56.94883499885758,70.0577961193186,64.14553858082382,102.91959380959904,36.020776296783986,-28.9,105.0,18.41637822156548,122.0,67.72756497567627,4.203478329705126,122.0,18.60833333333333,120.0,631.3792323481116,126.0,382.73,76.0,106.0,167.20715448365945,127,427.7477898748496,18,113.0,127.0,15.0,103.0,62.0,88.0,115.0,-21.9,1.0386363636363638,122,-4.68,-7.29,-8.49,106,-8.034,107,,,-1.7979200250386693,-16.56
1386,Charlotte,American Athletic,2015,33.1381505366109,234.0,12.0,23.0,12.0,12.0,12.0,1.0,30.0,23.0,25.75,1037.0,53.0,2089.0,375.0,196.0,10.0,12.0,64.0,652.0,20411.0,1.0,78.0,23.0,562.0,9.0,1957.0,71.0,209.0,4046.0,35.0,78.0,33.563327032136115,51.06083743842365,340.18,#046A38,#B9975B,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2429.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2429.png']",-0.193,-29.0575,-21.441,128.0,125.0,124.0,35.534,9.358,39.103,12.0,2.0,10.0,8.0,0.0,8.0,30.60396992803402,52.92620752118916,7.971995102521703,53.10347777652271,13.194376602996368,77.07881773399014,43.66765920398765,48.98026315789471,43.951119220372846,46.360221663581335,33.72094042056076,59.58553119643906,31.80680165057165,22.570528967254404,76.8488372093023,71.8,66.7,8.165489777485838,3.9216500487828094,23.0,28.075414512390807,33.563327032136115,22.15384615384616,-6.074766355140184,33.72094042056076,30.60396992803402,7.971995102521703,165.14081615896214,59.58553119643907,59.72670025188917,13.194376602996368,46.360221663581335,52.92620752118917,53.10347777652271,120.41806448538355,34.02670809914088,-21.3,125.0,18.158679198900813,124.0,77.49126220509663,3.948145680546924,117.0,17.85734208367515,121.0,1385.1983524231673,87.0,379.82,164.0,2.0,228.80828795934505,120,381.7556577453021,48,124.0,114.0,57.0,123.0,96.0,120.0,49.0,-22.0,1.0478181818181818,125,-6.3,-8.61,-9.59,111,-9.171,110,,,-1.806129705518298,-16.64
1387,UCF,Big 12,2015,72.06288461080837,189.0,6.0,18.0,10.0,9.0,12.0,1.0,132.0,23.0,1.0,1492.0,65.0,2246.0,425.0,211.0,4.0,13.0,64.0,541.0,19869.0,1.0,72.0,13.0,356.0,4.0,975.0,50.0,172.0,3221.0,33.0,93.4,15.223062381852571,28.090886699507383,331.15,#ba9b37,#000000,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2116.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2116.png']",0.048,3.779,-18.96,125.0,127.0,73.0,22.656,8.429,60.227,12.0,0.0,12.0,8.0,0.0,8.0,27.53006775229088,38.09403993283408,6.918079434508286,33.00786307850777,10.02907937941128,58.455357142857125,70.14992897388228,31.53830645161287,49.11831630260431,17.47654927266982,27.193227269127213,34.332078064402566,7.624508811387713,28.30604534005036,61.372093023255786,70.9,68.5,32.618113145578455,7.460262237346216,7.600000000000001,24.09088072740238,15.223062381852571,29.76923076923072,-2.710280373831779,27.193227269127213,27.53006775229088,6.918079434508286,387.43739223253147,34.33207806440255,73.56675062972292,10.02907937941128,17.47654927266983,38.094039932834086,33.00786307850777,99.39891957049576,22.175946475037023,-30.5,112.0,18.173710932098363,123.0,73.06467595015833,1.3963546390878647,55.0,26.092307692307685,93.0,741.6441911420068,125.0,388.85,146.0,3.0,228.58178529212745,121,264.9392461258872,119,73.0,117.0,92.0,124.0,117.0,126.0,23.0,-22.0,1.0057272727272728,113,-6.76,-9.49,-11.06,113,-10.355,113,,,-1.806129705518298,-16.64
1388,North Texas,American Athletic,2015,33.1381505366109,224.0,12.0,27.0,14.0,14.0,12.0,0.0,11.0,11.0,1.0,1090.0,52.0,1937.0,407.0,190.0,4.0,12.0,74.0,681.0,19155.0,20.8,172.0,20.0,436.0,7.0,1904.0,59.0,182.0,3841.0,25.0,64.80000000000001,27.761814744801526,41.63633004926108,319.25,#00853E,#000000,"['http://a.espncdn.com/i/teamlogos/ncaa/500/249.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/249.png']",-0.2496666666666666,-13.135666666666664,-21.401,127.0,122.0,71.0,17.018,9.084,57.838,12.0,1.0,11.0,8.0,1.0,7.0,41.46312479860956,17.284054161649124,6.795248543343519,69.27219290735727,10.682729426394925,57.43209007741028,61.05278088589964,16.0986842105263,94.96315475652726,15.179443824535625,11.523500083444604,16.876427273233816,6.930742802716768,28.181360201511325,41.546511627907,71.3,70.9,18.54860826011988,3.9216500487828094,36.2,18.839944731681243,27.761814744801526,26.384615384615387,1.7757009345794472,11.523500083444604,41.46312479860956,6.795248543343519,259.53280236472614,16.876427273233816,56.11083123425693,10.682729426394925,15.17944382453561,17.284054161649124,69.27219290735727,101.77263394412316,26.779465610315,-29.4,127.0,17.90484677566747,125.0,77.65743395159365,2.623945774079757,95.0,29.16153846153847,72.0,1136.9489150999036,106.0,400.75,128.0,13.0,217.13083401661385,122,271.2204687617364,117,100.0,107.0,123.0,125.0,48.0,104.0,57.0,-22.1,1.0048181818181818,112,-6.0,-8.51,-10.08,110,-9.535,111,,,-1.8143393859979269,-16.71
1389,South Alabama,Sun Belt,2018,10.321951219512194,213.0,16.0,26.0,12.0,6.0,12.0,1.0,115.0,10.0,1.0,837.0,38.0,2439.0,320.0,200.0,12.0,19.0,108.0,1013.0,21445.0,34.0,117.0,8.0,490.0,17.0,1835.0,62.0,176.0,4274.0,22.0,67.0,24.257142857142853,57.17951807228915,357.42,#00205B,#BF0D3E,"['http://a.espncdn.com/i/teamlogos/ncaa/500/6.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/6.png']",0.1383333333333333,24.02433333333333,-21.608,127.0,120.0,101.0,16.441,27.458,51.366,12.0,3.0,9.0,8.0,2.0,6.0,20.05556468955723,38.77904254199112,41.766233596272656,22.12033831177393,21.926752885410856,56.16541353383457,49.964941073555295,66.88193202146692,40.737924446486176,43.45721971540636,35.9470226522097,1.9678088278858752,37.12715444648188,37.48101265822783,89.90838709677422,70.7,66.2,37.34114643275765,1.8474501108647448,34.0,30.234001001502264,24.257142857142853,43.127659574468055,-6.822429906542027,35.9470226522097,20.05556468955723,41.766233596272656,430.374058479615,1.967808827885861,4.948301329394383,21.926752885410856,43.45721971540636,38.7790425419911,22.120338311773963,87.18195810022551,31.350858623402026,-26.8,117.0,16.676419976353564,129.0,123.53466052725877,2.3537664039943094,125.0,32.151315789473685,50.0,1415.9467900172117,51.0,362.58,137.8,118.0,263.3069410890681,110,303.85265296178466,107,98.0,121.0,112.0,74.0,116.0,90.0,128.0,-19.7,1.013818181818182,116,-4.43,-6.88,-8.23,118,-7.702,118,18.0,55.0,-1.8219360182892184,-16.78
1390,UL Monroe,Sun Belt,2023,35.77796197482257,190.0,9.0,26.0,5.0,8.0,12.0,1.0,154.0,13.0,1.0,493.0,29.0,2098.0,345.0,177.0,11.0,15.0,71.0,643.0,19468.0,50.5,96.0,10.0,415.0,7.0,1755.0,56.0,173.0,3853.0,18.0,46.692307692307686,28.82875605815832,24.21379310344828,324.47,#231F20,#b18445,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2433.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2433.png']",0.002,7.940333333333332,-19.6,130.0,130.0,84.0,37.275,15.452,51.618,12.0,2.0,10.0,8.0,0.0,8.0,10.890356157786414,25.111208343840783,40.48820559360274,53.73557206857902,19.008791200856905,72.15625000000003,18.74687984568957,49.45383759733039,41.87626029833412,23.08479078089033,11.437142672995565,37.662120272783625,35.52708850645571,50.68726355611602,61.27236315086782,69.0,70.0,23.31504976069285,4.161632906802051,54.30769230769231,4.341137123745824,28.82875605815832,58.74999999999999,-1.0891089108910703,11.437142672995565,10.890356157786414,40.48820559360274,302.8640887335713,37.66212027278364,57.6844207723036,19.008791200856905,23.08479078089033,25.1112083438408,53.73557206857902,98.23074227114992,28.71982069092603,-21.2,130.0,-0.9932301608538716,132.0,202.74690685893069,2.123064516129032,119.0,27.6,75.0,799.6025893172155,124.0,395.53,182.2,51.0,223.41488902704725,126,292.1961525126261,111,124.0,129.0,127.0,86.0,59.0,56.0,62.0,-19.7,0.9706363636363636,111,-4.7,-7.13,-8.76,129,-8.279,130,24.0,73.0,-1.8520905465308821,-17.06
1391,Kent State,Mid-American,2018,4.5284552845528445,247.0,15.0,27.0,10.0,8.0,12.0,0.0,82.0,10.0,1.0,699.0,31.0,2543.0,420.0,247.0,9.0,14.0,108.0,919.0,20032.0,1.0,71.0,18.0,494.0,20.0,2060.0,68.0,200.0,4603.0,20.0,64.46153846153845,19.96190476190476,46.98984509466437,333.87,#003976,#efab00,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2309.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2309.png']",0.134,1.3935000000000004,-19.394,123.0,123.0,89.0,31.182,24.002,44.707,12.0,2.0,10.0,8.0,1.0,7.0,21.22632930179887,55.257345176191,63.55932388811888,30.49774568979251,28.477415226411644,39.28,69.54328846282883,47.66046511627909,64.01258410428933,56.240091950906375,38.72115882560552,33.70436730123183,31.828524197608388,12.139240506329116,100.0,73.4,65.5,30.42840549738127,1.320768662232077,36.53846153846154,18.55923885828741,19.96190476190476,14.691489361702082,-8.130841121495308,38.72115882560552,21.22632930179887,63.55932388811888,367.53095906710246,33.70436730123181,18.694239290989657,28.477415226411644,56.240091950906375,55.257345176191016,30.497745689792524,114.69184574098956,42.54304187220322,-16.4,124.0,15.35832215930572,130.0,124.5516371857916,2.5004696266477304,128.0,18.59283154121863,123.0,1167.238449512335,79.0,386.13,160.0,88.0,272.94675621109286,108,387.37259933869007,51,121.0,120.0,78.0,21.0,108.0,86.0,123.0,-20.4,0.9968181818181818,109,-5.36,-7.61,-9.0,123,-8.371,123,24.0,56.0,-1.8866799177207705,-17.38
1392,New Mexico State,Conference USA,2015,1.0,241.0,12.0,30.0,7.0,10.0,12.0,1.0,110.0,14.0,1.0,522.0,33.0,3034.0,453.0,241.0,12.0,26.0,77.0,666.0,20202.0,1.0,141.0,17.0,443.0,16.0,2166.0,71.0,200.0,5200.0,21.0,47.2,39.28998109640831,36.223029556650246,336.7,#891216,#000000,"['http://a.espncdn.com/i/teamlogos/ncaa/500/166.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/166.png']",0.0174999999999999,2.716,-18.282,122.0,116.0,107.0,18.421,29.834,46.838,12.0,3.0,9.0,8.0,3.0,5.0,29.91287112409452,26.72561441216732,100.00000000000004,44.34331347832631,49.22962242717297,42.69704433497536,55.98672313534482,38.36924342105263,88.03974672705206,13.48056792517093,48.12519657620418,28.687266867595724,39.62836560967063,18.95465994962214,57.66279069767441,71.8,69.0,1.0,0.9999999999999996,53.8,26.53984667498662,39.28998109640831,22.15384615384616,-1.7757009345794472,48.12519657620418,29.91287112409452,100.00000000000004,100.0,28.68726686759571,57.98110831234257,49.22962242717297,13.480567925170943,26.725614412167342,44.34331347832632,139.7452902003836,43.94866489448869,-12.9,121.0,16.007238784497027,126.0,74.34083879403296,6.66,127.0,21.31229946524064,114.0,1145.4187354304215,104.0,383.3,116.0,26.0,344.90611754741406,76,297.3085435290394,107,127.0,115.0,113.0,1.0,107.0,57.0,54.0,-23.1,0.8492500000000001,27,,,,127,,127,,,-1.896436190794213,-17.47
