,Unnamed: 0,Team,G,AB,H,BA,HPG,ABPG,HPAB,BB,BBPG,IP,ER,ERA,RA,PO,A,E,PCT,APG,EPG,HBP,OBP,HBPPG,RPG,RS,TB,SLG,KP9,WP9,WHIP,OPS,PYTHAG,wOBA,wRAA,oWAR_z,pWAR_z,fWAR,ISO,wRC+,BB%,BABIP,RA9,FIP,LOB%,K/BB,Rating,Conference_x,expected_wins,Wins,Losses,avg_expected_wins,total_expected_wins,rem_avg_expected_wins,rem_total_expected_wins,RPI,Conference_y,KPI_Score,Norm_RPI,wins_above_expected,SOR,RemSOS,SOS,bubble_expected_wins,bubble_total_expected_wins,wins_above_bubble,Prelim_WAB,KPI,Prelim_AVG,final_bubble_expected_wins,final_bubble_total_expected_wins,WAB,AVG,Resume,resume_quality,RQI,Norm_Rating,Norm_RQI,Norm_SOS,NET_Score,NET,Norm_Resume,aRQI,Q1,Q2,Q3,Q4,Rating Rank,PRR,win_percentage,completed_games,wpoe_pct,WPOE,Remaining_Wins,Games_Remaining,Remaining_Losses,Remaining_RQ,Projected_Wins,Projected_Losses,Projected_Record,Projected_RQ,Projected_Norm_RQI,Projected_NET_Score,Projected_NET,pNET_Score,pRating,pResume_Quality,pPYTHAG,poWAR_z,pOPS,pBA,pRPG,ppWAR_z,pKP9,pWHIP,pERA,pwOBA,pwRAA,pfWAR,pISO,pwRC+,pBB%,pBABIP,pRA9,pFIP,pLOB%,pK/BB
147,111,Eastern Ill.,48,1636,450,0.275,9.375,34.083333333333336,0.2750611246943765,227,4.729166666666667,413.1,274,5.97,307,1240,417,46,0.973,8.6875,0.9583333333333334,37,0.372,0.7708333333333334,6.666666666666667,320,663,0.405,7.5,3.51,1.6,0.777,0.519,0.3345227156712608,15.243241051595088,0.1404878354505447,0.1018024616886397,0.2422902971391844,0.1301955990220049,105.24738633512314,0.1158754466564573,0.2463768115942029,6.688453159041394,1.0113849142807008,0.6032983358708359,2.13,0.9,Ohio Valley,27.738299999999995,25,23,0.5256374999999999,25.230599999999992,10.0,0,140,Ohio Valley,0.06073114961332542,53.82214765100671,-0.23,143,1,198,0.6541979166666666,31.4015,-7.6,146,157,148.7,0.6790791666666669,32.59580000000001,146,148.7,142,-0.2730608333333334,154,0.6953333333333334,0.5803240861208218,0.5379574496707039,0.5851672556314326,148,0.5742717094850905,152,2-2,0-0,13-13,10-8,111,111,0.5208333333333334,48.0,-0.05704791666666653,213.0,0.0,,0.0,,25.0,23.0,25-23,,,0.2601857674037723,159,49,61,49,56,58,56,63,78,53,19,36,30,57,58,58,42,57,85,66,38,68,25,60
148,221,Tennessee Tech,47,1564,436,0.279,9.27659574468085,33.276595744680854,0.278772378516624,182,3.872340425531915,400.0,272,6.12,309,1200,403,55,0.967,8.574468085106384,1.1702127659574468,52,0.37,1.1063829787234043,6.25531914893617,294,719,0.46,8.2,4.48,1.6,0.8300000000000001,0.477,0.3456029882604055,60.93688910900968,0.5616188592070275,-0.2104086318941428,0.3512102273128846,0.1809462915601023,121.9285972525372,0.0971184631803628,0.2355921469284357,6.9525,1.340924275010407,0.5976324629637572,1.83,-1.69,Ohio Valley,17.575499999999998,22,25,0.4717851063829789,22.173900000000007,10.0,0,127,Ohio Valley,0.0861520407775803,58.14093959731544,-0.17,142,1,114,0.6039340425531916,28.384900000000005,-7.62,145,149,145.3,0.6302425531914895,29.621400000000005,147,146.0,139,-0.2783022340425533,156,0.5226666666666666,0.5749115881903154,0.68407309254675,0.5844005408195235,149,0.5905060888126632,137,0-4,1-3,7-13,14-5,219,219,0.46808510638297873,47.0,0.09413829787234046,27.0,0.0,,0.0,,22.0,25.0,22-25,,,0.26245005143294686,156,48,24,48,45,72,78,71,66,40,40,36,25,74,72,59,86,74,37,43,30,48,21,43
149,183,A&M-Corpus Christi,54,1696,448,0.264,8.296296296296296,31.40740740740741,0.2641509433962264,185,3.425925925925926,450.1,276,5.52,326,1351,461,68,0.964,8.537037037037036,1.2592592592592593,65,0.354,1.2037037037037035,5.0,270,657,0.387,8.6,4.62,1.57,0.741,0.415,0.3170315581854043,-63.408607701287806,-0.5843992110821051,0.2100467564643971,-0.374352454617708,0.1232311320754716,78.91466889844871,0.0912228796844181,0.2398373983739837,6.518551433014885,1.4316896169751776,0.6321664494689015,1.87,-0.63,Southland,23.58990000000001,25,29,0.4745129629629629,25.623699999999996,10.0,0,189,Southland,0.12143659764123775,37.54362416107383,-0.62,150,1,117,0.607362962962963,32.7976,-9.22,171,136,152.3,0.6336870370370371,34.219100000000005,176,154.0,148,-0.28683722222222224,160,0.5933333333333333,0.5660979888449926,0.6766717034702942,0.5829237527502326,150,0.5818942337914642,143,0-5,4-4,9-9,12-11,182,182,0.46296296296296297,54.0,0.026112962962962782,91.0,0.0,,0.0,,25.0,29.0,25-29,,,0.2659088789970366,148,48,37,47,31,30,33,44,23,57,55,42,42,33,30,44,35,33,22,53,41,43,41,44
150,191,Missouri,51,1698,412,0.243,8.07843137254902,33.294117647058826,0.2426383981154299,206,4.03921568627451,437.1,352,7.24,386,1312,452,48,0.974,8.862745098039216,0.9411764705882352,34,0.334,0.6666666666666666,5.2745098039215685,269,603,0.355,8.5,6.56,1.86,0.6890000000000001,0.341,0.2974800796812749,-150.4268915085949,-1.3863946853602185,-0.2527620519272983,-1.6391567372875169,0.1124852767962308,49.4801641016814,0.1025896414342629,0.2192419825072886,7.94783802333562,1.9974909685310969,0.5976063923651437,1.29,-0.85,SEC,15.783799999999998,15,36,0.35534705882352946,18.122700000000002,10.0,0,57,SEC,0.19461804948035133,81.39597315436242,-3.12,185,1,1,0.487476470588235,24.861299999999986,-11.31,205,107,165.7,0.5158470588235292,26.30819999999999,206,166.0,167,-0.3401032352941178,199,0.5786666666666667,0.5110931911750063,1.0,0.580732689116505,151,0.5809370210071483,144,3-18,3-10,6-5,3-3,189,189,0.29411764705882354,51.0,-0.015368627450980332,151.0,0.0,,0.0,,15.0,36.0,15-36,,,0.2945205020585014,96,48,34,34,15,8,12,13,33,37,51,8,8,11,8,16,23,11,51,17,14,12,21,8
151,147,Little Rock,51,1718,438,0.255,8.588235294117647,33.68627450980392,0.2549476135040745,159,3.117647058823529,439.1,234,4.79,288,1318,433,60,0.967,8.490196078431373,1.1764705882352942,40,0.331,0.7843137254901961,4.529411764705882,231,640,0.373,8.8,4.3,1.45,0.704,0.4,0.3034572301425661,-120.92396631726456,-1.1144838702284472,0.2535482971670081,-0.8609355730614391,0.1175785797438882,58.47868888775921,0.0809572301425661,0.235225955967555,5.902983375085402,1.1890305223068605,0.6443418434404043,2.05,0.07,Sun Belt,23.1197,21,30,0.44959999999999994,22.929599999999997,10.0,0,188,Sun Belt,0.1205603895335648,37.875838926174495,-1.93,169,1,79,0.5795588235294117,29.557499999999997,-9.9,185,137,163.7,0.6059392156862745,30.9029,188,164.7,164,-0.3104914705882353,178,0.64,0.5416715850206252,0.7442670944044107,0.5768585585886611,152,0.5706138006468803,158,2-6,7-11,3-8,9-5,149,149,0.4117647058823529,51.0,-0.041562745098039255,190.0,0.0,,0.0,,21.0,30.0,21-30,,,0.2735224709771109,132,47,49,41,26,14,18,28,13,59,62,63,64,18,14,35,28,18,9,42,55,58,51,55
152,244,Arkansas St.,49,1689,451,0.267,9.20408163265306,34.46938775510204,0.2670219064535228,193,3.938775510204082,414.0,332,7.22,376,1242,364,75,0.955,7.428571428571429,1.530612244897959,73,0.363,1.489795918367347,6.183673469387755,303,730,0.432,7.0,5.67,1.82,0.7949999999999999,0.403,0.3417685370741483,47.81795259488903,0.4407094680845246,-0.5085471402816554,-0.0678376721971307,0.1651865008880994,116.15587925522458,0.0966933867735471,0.2289227166276346,8.173913043478262,2.0971896284409484,0.5772320105602664,1.23,-2.39,Sun Belt,13.949399999999995,19,30,0.41561020408163246,20.36489999999999,10.0,0,247,Sun Belt,0.1507840154843275,18.2751677852349,-1.36,161,1,37,0.5508469387755102,26.9915,-9.36,174,125,153.3,0.5786816326530613,28.355400000000003,181,155.7,151,-0.3085619387755102,173,0.4759999999999999,0.5436641033420827,0.8364903095349661,0.5756417408463701,153,0.5854964185124946,141,0-4,4-10,8-12,7-4,242,242,0.3877551020408163,49.0,0.10307346938775519,19.0,0.0,,0.0,,19.0,30.0,19-30,,,0.27118984297480375,136,47,16,42,27,67,63,50,63,28,9,10,8,67,67,52,76,67,36,30,11,9,12,6
153,103,Saint Mary's (CA),51,1659,387,0.233,7.588235294117647,32.529411764705884,0.2332730560578662,196,3.843137254901961,453.2,201,3.99,226,1361,495,58,0.97,9.705882352941176,1.1372549019607845,55,0.331,1.0784313725490196,3.941176470588236,201,528,0.318,9.1,3.07,1.25,0.649,0.447,0.2853605648008068,-202.20592381187487,-1.8636110559069765,0.7361588873612077,-1.1274521685457688,0.0849909584086799,31.23438699544945,0.0988401412002017,0.2179868969624776,4.488084730803178,0.6357089636914,0.7086700843348854,2.97,0.99,West Coast,29.1375,25,26,0.5143588235294116,26.232299999999995,10.0,0,203,West Coast,0.056588679493213126,32.89261744966443,-1.23,157,1,170,0.6423666666666666,32.7607,-9.04,170,158,161.7,0.6673823529411765,34.036500000000004,172,162.3,162,-0.2921718627450981,165,0.7013333333333333,0.5605892074348495,0.568559451784312,0.5742923105311432,154,0.561727813770487,164,1-2,3-9,5-4,16-11,103,103,0.49019607843137253,51.0,-0.08112745098039215,240.0,0.0,,0.0,,25.0,26.0,25-26,,,0.26036235436762745,158,47,64,45,38,3,5,6,5,78,74,94,86,5,3,29,5,5,40,16,90,89,88,91
154,203,NJIT,51,1559,396,0.254,7.764705882352941,30.568627450980397,0.2540089801154586,192,3.764705882352941,399.2,227,5.11,264,1199,376,61,0.963,7.372549019607843,1.196078431372549,77,0.36,1.5098039215686274,5.333333333333333,272,617,0.396,6.4,3.33,1.45,0.756,0.514,0.3227019937040923,-35.46636601259319,-0.326872282314561,-0.321084330209949,-0.64795661252451,0.141757536882617,87.45143819900724,0.1007345225603357,0.2252538071065989,5.95190380761523,1.5283148856336235,0.6465165952258796,1.93,-1.13,ASUN,23.650899999999993,27,24,0.5315294117647056,27.107999999999986,10.0,0,200,America East,-0.006502499869668259,33.88926174496645,-0.11,140,1,205,0.6605686274509806,33.68900000000001,-7.95,151,192,161.0,0.6852862745098037,34.94959999999999,154,162.0,161,-0.2704816666666669,151,0.5599999999999999,0.5829874455966977,0.5219711505028093,0.5729864571307893,155,0.5742708320118565,153,0-2,1-0,11-14,15-8,200,200,0.5294117647058824,51.0,0.06566862745098051,47.0,0.0,,0.0,,27.0,24.0,27-24,,,0.2465134875966387,179,46,31,50,54,40,42,27,35,34,4,63,54,41,40,37,50,41,46,24,54,35,52,48
155,163,Northwestern,36,1242,326,0.262,9.055555555555555,34.5,0.2624798711755233,121,3.361111111111111,311.1,203,5.87,233,934,359,54,0.96,9.97222222222222,1.5,35,0.344,0.9722222222222222,5.611111111111111,202,594,0.478,7.1,4.83,1.67,0.822,0.435,0.345506329113924,45.93235227233895,0.4233310177311343,-1.2195410587401367,-0.7962100410090024,0.215780998389694,121.78307812414188,0.0850914205344585,0.2086677367576244,6.74059787849566,1.721640408444289,0.6319810559519433,1.46,-0.16,Big Ten,15.886599999999996,15,21,0.4510805555555556,16.2389,10.0,0,163,Big Ten,0.0929121291586236,46.18120805369128,-1.24,159,1,81,0.5859944444444443,21.095799999999993,-7.07,142,146,149.0,0.6131833333333331,22.07459999999999,139,148.0,141,-0.3134705555555556,180,0.6246666666666666,0.538595252544831,0.7402499595607455,0.5725567917278651,156,0.5674030678328187,161,0-5,1-5,8-7,6-4,163,163,0.4166666666666667,36.0,-0.024627777777777637,161.0,0.0,,0.0,,15.0,21.0,15-21,,,0.27094345030275974,138,46,43,40,35,67,75,39,45,13,11,26,33,73,67,35,97,73,13,6,37,23,41,15
156,144,App State,52,1669,394,0.236,7.576923076923077,32.09615384615385,0.2360695026962253,190,3.6538461538461537,440.0,321,6.57,346,1320,482,45,0.976,9.26923076923077,0.8653846153846154,74,0.336,1.4230769230769231,4.4423076923076925,231,567,0.34,8.7,4.87,1.6,0.676,0.323,0.2964832416208104,-154.2011753940224,-1.4211800024489412,0.1543372569835807,-1.2668427454653604,0.103654883163571,47.97943694868649,0.0950475237618809,0.216903073286052,7.077272727272727,1.3671288646139488,0.5889444879646601,1.78,0.13,Sun Belt,23.74359999999999,21,31,0.4494846153846152,23.37319999999999,10.0,0,120,Sun Belt,0.0647269627202915,60.466442953020135,-2.37,176,1,78,0.5784499999999999,30.079399999999993,-10.44,193,155,174.7,0.6046250000000001,31.440500000000004,197,176.0,170,-0.3169592307692307,181,0.644,0.5349926950565225,0.744580163074577,0.5720497233437826,157,0.5649337619162446,163,1-12,2-10,8-6,10-3,144,144,0.40384615384615385,52.0,-0.05276153846153825,206.0,0.0,,0.0,,21.0,31.0,21-31,,,0.27245381411213,133,46,50,40,12,8,8,8,10,55,58,36,15,9,8,25,15,9,31,13,27,47,15,40
157,196,Rice,53,1692,458,0.271,8.641509433962264,31.92452830188679,0.2706855791962175,197,3.716981132075472,431.2,302,6.3,335,1295,475,45,0.975,8.962264150943396,0.8490566037735849,40,0.356,0.7547169811320755,5.264150943396227,279,693,0.41,8.3,4.59,1.64,0.766,0.417,0.3265714285714285,-19.889196663911157,-0.1833068294797202,-0.0606078808605324,-0.2439147103402527,0.1388888888888889,93.27682368785048,0.0987468671679198,0.2379008746355685,6.992115027829313,1.5885206366311044,0.622073799786362,1.8,-0.93,Conference USA,21.616999999999994,23,29,0.4696980769230767,24.424299999999988,10.0,0,204,CUSA,0.1194100282313081,32.56040268456377,-1.42,163,1,107,0.600867307692308,31.24510000000002,-9.61,180,138,160.3,0.6271346153846153,32.611,183,161.3,160,-0.30099769230769247,170,0.5733333333333334,0.5514752726504865,0.6897357498726906,0.5714163601508292,158,0.5712267693965156,156,3-10,4-7,6-7,10-5,195,195,0.4423076923076923,52.0,0.026596153846153936,89.0,0.0,,0.0,,23.0,29.0,23-29,,,0.2625902074665568,154,45,33,43,32,46,49,56,32,47,43,30,21,46,46,49,48,46,40,48,29,31,37,41
158,190,Morehead St.,47,1568,437,0.279,9.297872340425531,33.361702127659576,0.2786989795918367,196,4.170212765957447,395.2,251,5.71,297,1187,423,62,0.963,9.0,1.319148936170213,44,0.371,0.9361702127659576,6.468085106382978,304,713,0.455,9.0,4.48,1.65,0.8260000000000001,0.511,0.3509071274298056,82.15122346377024,0.7571386901889388,-0.1753994778999841,0.5817392122889546,0.1760204081632653,129.91391200975383,0.1058315334773218,0.2378548895899053,6.763663967611336,1.1927371204558772,0.6264358269963578,2.01,-0.85,Ohio Valley,21.952400000000015,24,23,0.5188851063829788,24.387600000000006,10.0,0,159,Ohio Valley,0.04057025559347234,47.51006711409396,-0.39,148,1,182,0.6510425531914894,30.599,-7.8,149,167,154.7,0.6765063829787235,31.7958,151,155.3,150,-0.28114265957446816,158,0.5786666666666667,0.5719784414674931,0.5562784613850523,0.5705393843247014,159,0.5697355871700015,159,1-3,0-2,7-11,16-7,190,190,0.5106382978723404,47.0,0.043565957446808135,71.0,0.0,,0.0,,24.0,23.0,24-23,,,0.2502314571029053,174,45,34,47,53,77,77,71,73,43,71,29,38,80,77,64,84,80,58,47,37,57,39,53
159,197,Penn St.,42,1396,376,0.269,8.952380952380953,33.23809523809524,0.2693409742120344,140,3.333333333333333,361.1,213,5.31,254,1084,373,53,0.965,8.880952380952381,1.261904761904762,32,0.347,0.7619047619047619,5.214285714285714,219,585,0.419,9.1,4.13,1.55,0.766,0.433,0.326986301369863,-14.523619348237444,-0.1338555126324638,-0.4937683874320224,-0.6276239000644863,0.1497134670487106,93.9014094639588,0.087173100871731,0.2428977272727272,6.330656327887012,1.166443421706419,0.6427848990922376,2.21,-0.95,Big Ten,16.863199999999996,18,24,0.458138095238095,19.24179999999999,10.0,0,150,Big Ten,0.09958722334858987,50.5,-1.24,159,1,91,0.5934214285714287,24.923700000000004,-8.06,160,144,154.3,0.6205166666666667,26.061700000000002,155,152.7,145,-0.3087388095238095,176,0.572,0.5434814589284523,0.7211010066809329,0.5691386688327141,160,0.5688556800359496,160,0-3,2-8,7-9,9-4,196,196,0.42857142857142855,42.0,0.02706666666666674,86.0,0.0,,0.0,,18.0,24.0,18-24,,,0.2647890518327808,150,45,32,41,35,50,49,53,31,29,74,45,48,47,50,38,61,47,17,60,45,58,50,65
160,85,Hawaii,50,1669,469,0.281,9.38,33.38,0.2810065907729179,170,3.4,431.0,201,4.2,250,1293,500,66,0.964,10.0,1.32,66,0.366,1.32,5.34,267,645,0.386,7.5,2.65,1.41,0.752,0.53,0.326996935648621,-17.660395003649636,-0.1627652976730083,0.364629975153768,0.2018646774807596,0.1054523666866387,93.91741923677714,0.08682328907048,0.2636255924170616,5.220417633410673,0.8693037221803885,0.6824666989331032,2.82,1.34,Big West,29.703900000000008,24,26,0.5255279999999999,26.276399999999995,10.0,0,114,Big West,0.020135081159173954,62.45973154362416,-2.28,174,1,197,0.6403340000000003,32.016700000000014,-9.16,176,175,175.0,0.6632879999999998,33.164399999999986,175,174.7,169,-0.2967450000000001,168,0.7246666666666666,0.5558667873602808,0.5382545518386912,0.5687691858800489,161,0.5533507537143394,168,1-6,1-11,9-3,13-6,85,85,0.48,50.0,-0.11407800000000012,262.0,0.0,,0.0,,24.0,26.0,24-26,,,0.2574837849582916,163,44,70,44,59,47,40,74,35,63,19,70,82,48,47,57,16,48,16,88,76,75,78,90
161,217,CSU Bakersfield,43,1438,384,0.267,8.930232558139535,33.44186046511628,0.2670375521557719,133,3.0930232558139537,375.2,224,5.37,259,1126,430,51,0.968,10.0,1.186046511627907,32,0.34,0.7441860465116279,4.8604651162790695,209,527,0.366,7.3,4.14,1.55,0.706,0.403,0.3060145808019441,-91.9474575866356,-0.84742472075355,-0.6055573837717515,-1.4529821045253015,0.0994436717663421,62.328748116506524,0.0808019441069258,0.2493093922651933,6.212686567164179,1.6488169447318308,0.6583152146915535,1.76,-1.6,Western Athletic,17.451400000000007,20,23,0.4936069767441861,21.2251,10.0,0,268,Big West,0.08846349255915027,11.298657718120808,-1.23,157,1,146,0.6167139534883722,26.518700000000006,-7.57,147,148,150.7,0.6411883720930228,27.57109999999998,145,150.0,143,-0.2907824418604651,163,0.5286666666666666,0.5620239837627593,0.6248646451142901,0.56719111119981,162,0.5710012210986922,157,2-10,0-0,4-3,14-10,215,215,0.46511627906976744,43.0,0.0592697674418603,54.0,0.0,,0.0,,20.0,23.0,20-23,,,0.25245768029266474,171,44,26,46,27,21,19,50,20,24,15,45,46,20,21,21,11,20,8,72,48,27,60,37
162,226,FIU,51,1590,410,0.258,8.03921568627451,31.176470588235293,0.2578616352201258,166,3.2549019607843137,418.2,312,6.71,378,1256,440,60,0.966,8.627450980392156,1.1764705882352942,62,0.349,1.2156862745098038,5.0588235294117645,258,587,0.369,8.2,5.55,1.76,0.718,0.332,0.3111739594450373,-83.09920273790424,-0.7658756481511086,-0.3848628664314026,-1.1507385145825113,0.1113207547169811,70.09612772344471,0.0885805763073639,0.2363977485928705,8.134863701578192,1.9442929276540948,0.5792812765724092,1.48,-1.92,Conference USA,16.336899999999996,20,31,0.4288098039215687,21.869300000000003,10.0,0,224,CUSA,0.18346897355015773,25.916107382550337,-1.87,167,1,53,0.5642176470588237,28.77510000000001,-10.19,188,111,155.3,0.5918901960784313,30.186399999999995,192,156.7,154,-0.31716009803921585,182,0.5073333333333333,0.5347852707927777,0.8006763394070116,0.5668804353412781,163,0.5727697091662397,154,2-6,4-13,4-5,10-7,224,224,0.39215686274509803,51.0,0.07182549019607848,42.0,0.0,,0.0,,20.0,31.0,20-31,,,0.2674006836973226,145,43,23,39,12,22,24,33,25,32,40,15,13,25,22,28,22,25,20,43,12,14,13,17
163,136,Rider,41,1220,305,0.25,7.439024390243903,29.75609756097561,0.25,148,3.609756097560976,315.1,159,4.54,195,946,310,42,0.968,7.560975609756097,1.024390243902439,51,0.352,1.2439024390243902,5.170731707317073,212,439,0.36,7.9,3.91,1.5,0.712,0.538,0.3106143344709898,-66.79307925057627,-0.6155918610240757,-1.099920746761914,-1.7155126077859897,0.1098360655737704,69.25361936892236,0.1010238907849829,0.2319545823195458,5.569660425261821,1.5289410393303489,0.6960842527021985,2.02,0.34,MAAC,24.643800000000002,23,18,0.5837658536585364,23.934399999999993,10.0,0,172,MAAC,-0.01847714434361257,43.191275167785236,-0.93,155,1,250,0.695307317073171,28.50760000000001,-6.38,135,195,161.7,0.7166536585365851,29.382799999999992,129,159.7,158,-0.2676393902439026,148,0.6579999999999999,0.5859225036297686,0.38024000772103494,0.565670753834954,164,0.5565392899285209,166,1-6,0-0,5-4,17-8,136,136,0.5609756097560976,41.0,-0.040092682926829326,185.0,0.0,,0.0,,23.0,18.0,23-18,,,0.23755415180228365,195,43,53,51,62,28,22,21,30,15,31,53,73,24,28,14,20,24,47,37,65,35,84,54
164,232,Georgia St.,55,1862,465,0.25,8.454545454545455,33.85454545454545,0.2497314715359828,176,3.2,480.0,326,6.11,380,1440,437,76,0.961,7.945454545454545,1.3818181818181818,49,0.329,0.8909090909090909,4.509090909090909,248,696,0.374,8.1,4.82,1.59,0.7030000000000001,0.314,0.3031416549789621,-133.20568094791656,-1.2276770880120769,0.3411722022375924,-0.8865048857744844,0.1240601503759398,58.0035944510453,0.0822814399251987,0.2239444147514698,7.125,1.657993530595255,0.6008085832888944,1.68,-2.03,Sun Belt,15.188799999999995,18,37,0.38491272727272724,21.170199999999998,10.0,0,97,Sun Belt,0.13693836714827623,68.10738255033557,-3.17,187,1,5,0.5191272727272728,28.552,-12.1,209,131,175.7,0.5472599999999995,30.099299999999975,214,177.3,174,-0.3380131818181817,196,0.5,0.5132514711350278,0.9197806009657266,0.5649076256108662,165,0.5713270611108419,155,2-12,2-12,12-10,2-3,230,230,0.32727272727272727,55.0,0.051112727272727365,65.0,0.0,,0.0,,18.0,37.0,18-37,,,0.2774868017752506,124,43,20,35,10,12,17,21,13,62,36,38,26,17,12,34,36,17,11,23,26,26,24,30
165,160,Houston,53,1734,415,0.239,7.830188679245283,32.716981132075475,0.2393310265282583,154,2.9056603773584904,455.0,270,5.34,310,1365,493,59,0.969,9.30188679245283,1.1132075471698113,50,0.317,0.9433962264150944,4.320754716981132,229,648,0.374,7.8,4.45,1.58,0.6910000000000001,0.365,0.2945236907730673,-163.43498557012916,-1.5062825078945723,0.2208584533259453,-1.2854240545686269,0.1343713956170703,45.02935781194905,0.0768079800498753,0.2088100686498855,6.131868131868132,1.4878463703633675,0.6575802307809996,1.76,-0.11,American Athletic,21.9276,19,34,0.4203169811320754,22.276799999999994,10.0,0,78,The American,0.10048655875985585,74.41946308724832,-3.28,189,1,46,0.5526169811320754,29.288699999999995,-11.74,208,143,180.0,0.5799320754716983,30.736400000000014,209,180.3,182,-0.3386395283018868,197,0.628,0.5126046785627921,0.823719591124739,0.563435196125194,166,0.5570496660716416,165,1-2,1-16,11-14,6-2,160,160,0.3584905660377358,53.0,-0.05523773584905667,211.0,0.0,,0.0,,19.0,34.0,19-34,,,0.27637657613003036,127,42,44,34,20,6,13,10,9,58,26,40,48,8,6,24,45,8,4,7,50,38,59,37
166,82,Illinois St.,57,1853,505,0.273,8.859649122807017,32.50877192982456,0.2725310307609282,218,3.824561403508772,467.2,276,5.31,318,1403,472,68,0.965,8.280701754385966,1.1929824561403508,41,0.358,0.7192982456140351,5.105263157894737,291,742,0.4,7.9,3.68,1.49,0.758,0.459,0.3273441108545035,-17.8494865203185,-0.1645080410822972,0.5458505111762783,0.381342470093981,0.1279007015650297,94.44008713939674,0.1006928406466512,0.2478678038379531,6.125856164383562,1.1594685163872265,0.6322195787949814,2.14,1.41,Missouri Valley,31.141200000000012,23,34,0.4658087719298242,26.551099999999977,10.0,0,187,Missouri Valley,0.041375428032135265,38.20805369127517,-3.55,198,1,98,0.5941754385964912,33.868,-12.33,213,165,192.0,0.6198631578947369,35.3322,215,192.7,195,-0.33205535087719296,192,0.7293333333333333,0.5194037860270537,0.7002884525709507,0.5618124519353255,167,0.5452444526761818,174,3-12,3-8,5-6,12-8,82,82,0.40350877192982454,57.0,-0.1428280701754388,273.0,0.0,,0.0,,23.0,34.0,23-34,,,0.2709463317601754,137,42,71,36,40,47,43,59,26,72,31,55,48,49,47,60,39,49,46,70,50,59,41,61
167,229,Presbyterian,45,1567,402,0.257,8.933333333333334,34.82222222222222,0.2565411614550095,162,3.6,398.1,277,6.26,322,1195,440,56,0.967,9.77777777777778,1.2444444444444445,54,0.344,1.2,5.755555555555556,259,629,0.401,6.6,4.09,1.63,0.745,0.402,0.3155525606469003,-64.12424033702214,-0.5909947690498487,-0.3837327734599219,-0.9747275425097708,0.144862795149968,76.68805672012623,0.0873315363881401,0.2245414294750158,7.279577995478522,1.623971147535224,0.5896008626947634,1.61,-1.95,Big South,17.719600000000003,22,23,0.5080666666666666,22.862999999999996,10.0,0,216,Big South,0.007285204385144915,28.573825503355707,-0.86,153,1,163,0.6380666666666669,28.713000000000008,-7.85,152,184,163.0,0.6633822222222221,29.852199999999993,152,163.0,163,-0.2897105555555556,162,0.5053333333333333,0.5631308600977161,0.5856317206905977,0.5608541945659963,168,0.566345268753842,162,0-6,2-3,7-7,13-7,227,227,0.4888888888888889,45.0,0.09511999999999993,25.0,0.0,,0.0,,22.0,23.0,22-23,,,0.24550091291127524,180,42,22,46,27,29,36,30,48,32,6,31,23,30,29,32,56,30,17,23,24,28,17,25
168,157,SFA,51,1581,374,0.237,7.333333333333333,31.0,0.2365591397849462,203,3.980392156862745,417.1,219,4.72,263,1252,433,55,0.968,8.490196078431373,1.0784313725490196,61,0.343,1.196078431372549,4.803921568627451,245,549,0.347,7.4,5.33,1.55,0.69,0.468,0.2984854771784233,-140.10644048389352,-1.2912772611571868,-0.4648712677987746,-1.7561485289559613,0.1106894370651486,50.99377737886768,0.1052904564315352,0.2147777082028804,5.674898105969792,2.066898351342465,0.6953698081257162,1.38,-0.06,Southland,22.638299999999973,20,31,0.44776862745098045,22.8362,10.0,0,261,Western Athletic,0.06765841375217546,13.624161073825505,-2.84,181,1,74,0.5833941176470591,29.753100000000014,-11.14,202,153,178.7,0.6106764705882352,31.14449999999999,204,179.3,179,-0.3355248039215686,195,0.6313333333333333,0.5158210781853044,0.7492360875980755,0.5565611323722872,169,0.549166079529986,169,0-4,3-5,8-18,9-4,157,157,0.39215686274509803,51.0,-0.05173137254901905,203.0,0.0,,0.0,,20.0,31.0,20-31,,,0.2677013285885168,141,41,46,35,42,11,12,9,17,30,16,45,67,12,11,14,21,12,57,11,63,10,82,11
169,139,Texas St.,57,1884,474,0.252,8.31578947368421,33.05263157894737,0.2515923566878981,231,4.052631578947368,491.1,303,5.55,346,1474,501,58,0.971,8.789473684210526,1.0175438596491229,47,0.344,0.8245614035087719,4.824561403508772,275,746,0.396,8.3,4.65,1.58,0.74,0.396,0.3178606741573034,-65.44978170029268,-0.6032114909592979,0.5928609994080004,-0.0103504915512975,0.1443736730360934,80.16289255819825,0.1038202247191011,0.2218143681174619,6.340867440439829,1.4349494825007374,0.6421761645738239,1.79,0.31,Sun Belt,25.836699999999997,21,36,0.4354122807017544,24.8185,10.0,0,21,Sun Belt,0.13555192263824345,93.35570469798658,-3.82,204,1,57,0.5684666666666666,32.40259999999999,-12.95,219,132,185.0,0.5956017543859651,33.94930000000001,223,186.3,186,-0.344136052631579,205,0.656,0.50692872890546,0.7827620913204403,0.5562034804179161,170,0.5463334949647429,172,1-7,6-9,5-10,9-10,139,139,0.3684210526315789,57.0,-0.08485438596491224,244.0,0.0,,0.0,,21.0,36.0,21-36,,,0.27232339223085844,134,41,52,31,26,28,33,25,18,73,43,40,41,34,28,53,54,34,55,19,45,43,49,40
