,Team,G,AB,H,BA,HPG,ABPG,HPAB,BB,BBPG,IP,ER,ERA,RA,PO,A,E,PCT,APG,EPG,RS,RPG,TB,SLG,KP9,WP9,WHIP,OBP,OPS,PYTHAG,wOBA,wRAA,oWAR_z,pWAR_z,fWAR,ISO,wRC+,BB%,BABIP,RA9,FIP,LOB%,K/BB,Rating,Conference
11,Oregon St.,67,2297,659,0.287,9.835820895522389,34.28358208955224,0.2868959512407488,193.0,2.8805970149253732,600.2,232,3.48,253,1802,752,59,0.977,11.223880597014926,0.8805970149253731,456.0,6.8059701492537314,953,0.415,7.1,2.891786903440622,1.2245918027324225,0.35487616099071206,0.7698761609907121,0.746,0.32507894736842113,-57.99924704462529,-0.5625382431902638,1.8434645727616599,1.280926329571396,0.1279930343926861,85.56978364400642,0.07255639097744361,0.26354256233877904,3.793735421526158,0.34765346556541554,0.7171080954220611,2.471502590673575,3.85,Pac-12
12,Virginia,61,2156,677,0.314,11.098360655737705,35.34426229508197,0.3140074211502783,167.0,2.737704918032787,553.2,173,2.81,207,1661,652,69,0.971,10.688524590163935,1.1311475409836065,435.0,7.131147540983607,920,0.427,8.2,2.7146297411198077,1.2509038322487345,0.37793330588719637,0.8049333058871964,0.796,0.33272976143918653,-12.391680111853564,-0.12018766303870283,1.495335232392694,1.3751475693539912,0.11270871985157699,96.79275904212624,0.06531091122409073,0.29478976234003657,3.367678958785249,0.04771042326259466,0.7640526399206607,3.0119760479041915,3.63,ACC
13,Clemson,64,2210,647,0.293,10.109375,34.53125,0.2927601809954751,229.0,3.578125,572.1,237,3.73,292,1717,738,74,0.971,11.53125,1.15625,394.0,6.15625,995,0.45,8.3,3.60104834012813,1.40534871525957,0.36749399519615694,0.817493995196157,0.634,0.34430859375,53.29493098889123,0.5169107941413404,1.4923920819653962,2.0093028761067364,0.15746606334841629,113.77774246497054,0.089453125,0.2608890884598114,4.593602517042475,0.34002361141516324,0.6882103607397148,2.2925764192139737,3.55,ACC
14,UC Irvine,65,2197,697,0.317,10.723076923076922,33.8,0.31725079654073735,188.0,2.9375,578.2,240,3.73,286,1736,714,66,0.974,10.984615384615385,1.0153846153846153,430.0,6.71875,981,0.447,7.7,2.9649532710280373,1.336373202385128,0.3957345971563981,0.8427345971563981,0.678,0.34940953822861465,84.87316404578414,0.8231900072699073,1.662149043980337,2.4853390512502442,0.13059529303184125,121.26031541226216,0.07115821347464042,0.2976786527082385,4.451746800415081,0.23439555186892924,0.6781026918672305,2.622340425531915,3.49,Big West
15,Arkansas,64,2202,634,0.288,9.90625,34.40625,0.28792007266121705,219.0,3.421875,569.0,249,3.94,294,1707,644,85,0.965,10.0625,1.328125,481.0,7.515625,1008,0.458,8.9,3.4639718804920916,1.3198594024604569,0.3747072599531616,0.8327072599531616,0.711,0.34955530216647657,85.36983320919312,0.8280072318524248,1.6170969150862904,2.445104146938715,0.16976849750340445,121.47413646103243,0.08323831242873432,0.24988824318283415,4.650263620386644,0.1485544957655798,0.6613999968150808,2.5799086757990866,3.48,SEC
16,Louisville,71,2508,784,0.313,11.04225352112676,35.32394366197183,0.31259968102073366,237.0,3.3857142857142857,636.2,222,3.14,282,1910,736,79,0.971,10.366197183098592,1.1126760563380282,505.0,7.214285714285714,1200,0.478,7.3,3.3983005841741902,1.1846301020408163,0.39137990962808483,0.8693799096280848,0.744,0.35799800133244497,153.5851404067624,1.489631667081377,2.193726257577675,3.683357924659052,0.16774193548387098,133.8587277158962,0.07894736842105263,0.28041483845233345,3.989311537252436,0.4602258911884784,0.6806138946307213,2.168776371308017,3.48,Big East
17,NC State,61,2088,630,0.302,10.327868852459016,34.22950819672131,0.3017241379310345,192.0,3.1475409836065573,546.1,244,4.02,287,1639,653,70,0.97,10.704918032786885,1.1475409836065573,424.0,6.950819672131147,950,0.455,7.5,3.162904209884075,1.3257645119941401,0.3674339300937766,0.8224339300937766,0.671,0.3472289660946003,65.19902374356222,0.6323693175913806,1.1374983732886002,1.7698676908799809,0.1532567049808429,118.06163522117232,0.08036835496023441,0.27199621570482496,4.729902948177989,0.36878484920136856,0.655395446927793,2.359375,3.43,ACC
18,Oral Roberts,57,1962,588,0.3,10.31578947368421,34.421052631578945,0.2996941896024465,174.0,3.0526315789473686,498.0,191,3.45,221,1494,602,54,0.975,10.56140350877193,0.9473684210526315,406.0,7.12280701754386,895,0.456,8.8,3.144578313253012,1.3052208835341366,0.37706381079875056,0.8330638107987506,0.753,0.349774501300954,75.94472145517953,0.7365924966939617,0.7394907744838574,1.476083271177819,0.1564729867482161,121.79567956360624,0.07545533391153512,0.2661290322580645,3.993975903614458,0.08543762428354193,0.7191644333662708,2.8045977011494254,3.33,Mid-Continent
19,Cal St. Fullerton,63,2132,591,0.277,9.380952380952381,33.84126984126984,0.2772045028142589,172.0,2.7301587301587302,563.0,233,3.72,280,1689,636,71,0.97,10.095238095238095,1.126984126984127,399.0,6.333333333333333,847,0.397,7.3,2.74955595026643,1.285968028419183,0.3540041067761807,0.7510041067761808,0.657,0.3220096463022508,-71.17506668279812,-0.6903313234374383,1.437680146205658,0.7473488227682198,0.1200750469043152,81.06742741936924,0.06913183279742766,0.2546210720887246,4.476021314387212,0.26787946851989175,0.6677728802688351,2.6569767441860463,3.24,Big West
20,TCU,62,2167,672,0.31,10.838709677419354,34.95161290322581,0.31010613751730504,227.0,3.661290322580645,552.0,243,3.96,286,1656,705,62,0.974,11.370967741935484,1.0,458.0,7.387096774193548,1033,0.477,7.9,3.7010869565217392,1.4420289855072463,0.39488409272581937,0.8718840927258193,0.703,0.36646279703934553,179.4928054992881,1.7409116948220411,1.137747553865876,2.8786592486879172,0.16658975542224272,146.27573237578744,0.0884300740163615,0.27813357731015553,4.663043478260869,0.458523140331129,0.691211570984334,2.13215859030837,3.22,Mountain West
21,Miami (FL),61,2099,615,0.293,10.081967213114755,34.40983606557377,0.2929966650786089,229.0,3.7540983606557377,556.0,266,4.31,330,1668,647,81,0.966,10.60655737704918,1.3278688524590163,401.0,6.573770491803279,941,0.448,7.1,3.7068345323741005,1.3830935251798562,0.3744292237442922,0.8224292237442923,0.588,0.34437123342707915,52.16240464930265,0.5059263519304152,1.0622127752109294,1.5681391271413445,0.15531205335874226,113.8696285764749,0.0920048212133387,0.26201696512723843,5.341726618705036,0.6086212340806967,0.6167696569298068,1.9213973799126638,3.05,ACC
22,San Diego,61,2130,667,0.313,10.934426229508198,34.91803278688525,0.3131455399061033,164.0,2.6885245901639343,545.0,204,3.37,247,1635,699,69,0.971,11.459016393442623,1.1311475409836065,390.0,6.39344262295082,922,0.433,8.1,2.708256880733945,1.234862385321101,0.36977627691008863,0.8027762769100886,0.698,0.33975710168793744,26.06302077072635,0.25278683196205876,1.3640636872025735,1.6168505191646323,0.11971830985915492,107.10116099732608,0.0675174969123096,0.29259259259259257,4.078899082568808,0.07595120394287591,0.6918133592836484,2.9939024390243905,3.04,West Coast
23,Alabama,57,1954,564,0.289,9.894736842105264,34.280701754385966,0.28863868986693964,184.0,3.2280701754385963,510.2,242,4.26,266,1532,585,67,0.969,10.263157894736842,1.1754385964912282,338.0,5.9298245614035086,852,0.436,7.6,3.242819843342036,1.3308506468051744,0.36253369272237196,0.798533692722372,0.608,0.3351919720767888,1.4011386713817917,0.013589729640085077,0.6841342583657685,0.6977239880058536,0.14731457800511508,100.4045746156335,0.08027923211169284,0.2550403225806452,4.6922775382203055,0.36563688140573064,0.6602447533928263,2.342391304347826,2.99,SEC
24,Fresno St.,67,2309,706,0.306,10.537313432835822,34.46268656716418,0.3057600692940667,259.0,3.8656716417910446,592.1,299,4.54,369,1777,718,82,0.968,10.716417910447761,1.2238805970149254,429.0,6.402985074626866,1063,0.46,7.4,3.9352841868317388,1.5791251477790913,0.38574660633484165,0.8457466063348417,0.568,0.3558853783982366,126.51394715072973,1.2270665085441352,1.4708688112898467,2.6979353198339817,0.15461238631442184,130.75972217258777,0.09515062454077884,0.27366167023554605,5.608849856443168,0.6496564938901578,0.6489752986202818,1.8841698841698842,2.9,Western Athletic
25,Southern Miss.,62,2115,606,0.287,9.774193548387096,34.11290322580645,0.2865248226950355,180.0,2.903225806451613,544.0,229,3.79,269,1632,707,65,0.973,11.403225806451612,1.0483870967741935,380.0,6.129032258064516,882,0.417,6.9,2.9779411764705883,1.3253676470588236,0.3586728265434691,0.7756728265434691,0.653,0.331958762886598,-15.896116125919018,-0.1541774022021831,1.0392691430230774,0.8850917408208943,0.13049645390070921,95.66178164447243,0.07422680412371134,0.2616033755274262,4.450367647058823,0.4560749512183515,0.6819194645339555,2.311111111111111,2.85,Conference USA
26,UCLA,61,2081,615,0.296,10.081967213114755,34.114754098360656,0.2955309947140798,204.0,3.3442622950819674,533.2,297,5.01,351,1601,610,66,0.971,10.0,1.0819672131147542,366.0,6.0,890,0.428,7.8,3.4403497813866335,1.4159789947486872,0.3792381749686061,0.8072381749686062,0.519,0.34511466011466013,55.20136259247294,0.5354013908247095,0.9364078452448468,1.4718092360695563,0.13214800576645844,114.96016081890754,0.08353808353808354,0.2688274547187798,5.924606151537884,0.4152164406392861,0.5789848413372897,2.2598039215686274,2.85,Pac-12
27,Coastal Carolina,63,2116,679,0.321,10.777777777777779,33.58730158730159,0.32088846880907373,144.0,2.2857142857142856,562.2,227,3.63,279,1688,703,72,0.971,11.158730158730158,1.1428571428571428,455.0,7.222222222222222,1048,0.495,6.2,2.303317535545024,1.2895766631092136,0.3751065643648764,0.8701065643648764,0.71,0.3606221484861053,137.37243526075198,1.33238364861691,1.3517217813524,2.68410542996931,0.17438563327032136,137.70808788517684,0.05972625466611364,0.28205128205128205,4.466382070437566,0.3571969775466009,0.6697735315306811,2.7083333333333335,2.83,Big South
28,Louisiana,62,2186,677,0.31,10.919354838709678,35.25806451612903,0.30969807868252514,136.0,2.193548387096774,548.1,230,3.78,289,1645,642,90,0.962,10.35483870967742,1.4516129032258065,440.0,7.096774193548387,1058,0.484,8.0,2.2335766423357666,1.3266423357664234,0.36219816819317235,0.8461981681931723,0.683,0.3515909090909092,91.06846200894086,0.8832785809983373,1.50655748164651,2.3898360626448474,0.17429094236047576,124.4601672574734,0.05519480519480519,0.27206880941602535,4.745484400656815,-0.04724544159317056,0.654870161957488,3.5808823529411766,2.82,Sun Belt
29,Missouri,60,2049,580,0.283,9.666666666666666,34.15,0.28306490971205467,155.0,2.5833333333333335,536.0,253,4.25,303,1608,657,64,0.973,10.95,1.0666666666666667,403.0,6.716666666666667,857,0.418,6.8,2.600994406463642,1.344898339861966,0.36434443963652097,0.7823444396365209,0.628,0.33458227848101263,-1.7539667893500632,-0.01701183112835899,1.0303490580477896,1.0133372269194307,0.13518789653489507,99.51021537980613,0.06540084388185655,0.2601268911664226,5.087686567164179,0.34269037096073046,0.6288445598314474,2.5935483870967744,2.79,Big 12
30,Michigan,61,2059,674,0.327,11.049180327868852,33.75409836065574,0.32734337056823704,234.0,3.8360655737704916,513.2,250,4.38,283,1541,670,66,0.971,10.98360655737705,1.0819672131147542,437.0,7.163934426229508,984,0.478,7.0,4.099935107073329,1.4536243180046764,0.4008421052631579,0.8788421052631579,0.689,0.36333873581847653,155.48076994223578,1.5080174938457191,0.3488448154908495,1.8568623093365686,0.15055852355512384,141.69304850715102,0.09481361426256078,0.29756795422031473,4.962977396726422,0.8483893338832177,0.6722098398675616,1.705128205128205,2.79,Big Ten
31,Texas A&M,67,2290,718,0.314,10.716417910447761,34.17910447761194,0.31353711790393013,237.0,3.537313432835821,602.0,257,3.84,317,1806,809,102,0.962,12.074626865671641,1.5223880597014925,465.0,6.940298507462686,1080,0.472,7.5,3.5431893687707645,1.345514950166113,0.3905953735305271,0.8625953735305271,0.668,0.3508715925394548,98.5982782549438,0.9563107291452422,1.7497608980777175,2.7060716272229595,0.15807860262008733,123.40500216186877,0.08500717360114778,0.28043010752688174,4.739202657807309,0.4761820764657183,0.6598459083923828,2.1265822784810124,2.76,Big 12
32,St. John's (NY),60,2186,713,0.326,11.883333333333333,36.43333333333333,0.3261665141811528,168.0,2.8,528.1,204,3.48,247,1585,702,74,0.969,11.7,1.2333333333333334,458.0,7.633333333333334,986,0.451,7.1,2.861829652996845,1.3065707252414316,0.3842687423187218,0.8352687423187218,0.756,0.34922376237623765,80.07486118479997,0.7766509744504636,0.9060673200116941,1.6827182944621577,0.12488563586459286,120.98780090576557,0.06653465346534654,0.30324909747292417,4.209430032190873,0.3724333248152841,0.6990566435200258,2.4702380952380953,2.75,Big East
33,Tulane,60,1998,579,0.29,9.65,33.3,0.2897897897897898,162.0,2.7,528.0,231,3.94,266,1584,609,59,0.974,10.15,0.9833333333333333,335.0,5.583333333333333,783,0.392,8.3,2.7613636363636362,1.3276515151515151,0.3531515422440769,0.7451515422440769,0.604,0.3180593109463585,-85.67397899051073,-0.8309571603810603,1.1458843972088504,0.3149272368277901,0.1021021021021021,75.2726824283872,0.07064980375054514,0.26850937808489633,4.534090909090909,0.0694735583995294,0.674720748735981,3.0,2.75,Conference USA
34,Oklahoma,58,1985,605,0.305,10.431034482758621,34.224137931034484,0.3047858942065491,240.0,4.137931034482759,508.1,268,4.75,315,1525,580,74,0.966,10.0,1.2758620689655173,370.0,6.379310344827586,864,0.435,8.3,4.249180327868853,1.4760873843731548,0.3957703927492447,0.8307703927492447,0.573,0.34878988810609196,74.2024836294692,0.7196944255010609,0.4954766830281916,1.2151711085292525,0.1304785894206549,120.35135095224643,0.09946125155408206,0.2832917705735661,5.579610312930525,0.5771684790535718,0.6253706762961764,1.9416666666666667,2.74,Big 12
35,Pepperdine,57,1967,593,0.301,10.403508771929825,34.50877192982456,0.3014743263853584,201.0,3.526315789473684,508.2,188,3.33,230,1526,632,61,0.973,11.087719298245615,1.0701754385964912,309.0,5.421052631578948,774,0.393,6.1,3.556356487549148,1.3400236127508856,0.37460885113991954,0.7676088511399195,0.632,0.3294991289198606,-27.56780668002691,-0.2673818424997692,0.31852443777920153,0.051142595279432324,0.0920183019827148,92.05374578818977,0.08754355400696864,0.2856425702811245,4.073199527744983,0.8098149092743089,0.7186957713209784,1.7114427860696517,2.72,West Coast
36,Mississippi St.,60,2191,692,0.316,11.533333333333333,36.516666666666666,0.31583751711547237,166.0,2.7666666666666666,539.1,291,4.86,350,1618,569,81,0.964,9.483333333333333,1.35,419.0,6.983333333333333,991,0.452,8.3,2.7700865265760193,1.4895195696531256,0.3738512949039265,0.8258512949039265,0.582,0.3517528735632184,90.90810413655623,0.8817232601897144,1.3050360823284641,2.1867593425181786,0.13646736649931537,124.6977528622578,0.06814449917898194,0.29256047466910085,5.843071786310517,0.053203559330275506,0.6066602740171302,2.9879518072289155,2.65,SEC
37,Hawaii,59,2015,615,0.305,10.423728813559322,34.152542372881356,0.3052109181141439,128.0,2.169491525423729,516.1,228,3.97,261,1549,663,72,0.968,11.23728813559322,1.2203389830508475,385.0,6.52542372881356,861,0.427,6.2,2.231116849580374,1.3272621584964153,0.35529304861426625,0.7822930486142663,0.671,0.33270982142857136,-10.954442788072392,-0.10624781036190405,0.7692182372792328,0.6629704269173288,0.12208436724565756,96.76350905036033,0.05714285714285714,0.288102261553589,4.551443518697926,0.35258800914752114,0.6733907140352887,2.796875,2.64,Western Athletic
38,Arizona,59,2021,619,0.306,10.491525423728813,34.25423728813559,0.3062840178129639,205.0,3.4745762711864407,526.2,228,3.9,273,1580,642,78,0.966,10.88135593220339,1.3220338983050848,428.0,7.254237288135593,967,0.478,9.2,3.5031645569620253,1.3702014443177497,0.3881104033970276,0.8661104033970276,0.695,0.35690204081632654,119.39276351052385,1.1579977130248686,1.106524822851508,2.2645225358763765,0.17219198416625434,132.2510637737404,0.0836734693877551,0.2752427184466019,4.669327251995439,0.08926391395103701,0.6730270605306605,2.6390243902439026,2.61,Pac-12
39,Long Beach St.,59,2101,615,0.293,10.423728813559322,35.610169491525426,0.29271775345073775,172.0,2.9152542372881354,546.1,217,3.57,272,1639,623,78,0.967,10.559322033898304,1.3220338983050848,390.0,6.610169491525424,870,0.414,6.2,2.8334350213544846,1.2946346822926202,0.36378876781223807,0.777788767812238,0.659,0.33352164948453605,-7.495571384665472,-0.07270000514304518,1.0160572273213184,0.9433572221782732,0.12142857142857143,97.95437922643869,0.07092783505154639,0.27110694183864914,4.482695477018861,0.5163352344278258,0.6675369585923098,2.1744186046511627,2.57,Big West
40,Charlotte,61,2194,704,0.321,11.540983606557377,35.967213114754095,0.32087511394712853,154.0,2.5245901639344264,549.1,161,2.64,208,1648,693,83,0.966,11.360655737704919,1.360655737704918,457.0,7.491803278688525,1025,0.467,7.4,2.5230582524271843,1.1163722454926241,0.3747429041546689,0.8417429041546689,0.809,0.3498644878437625,83.13066176462377,0.8062893711074278,1.3370104060987786,2.1432997772062063,0.1463081130355515,121.92768077900118,0.06137903547229972,0.29991007194244607,3.4092150792205427,0.17372683691288904,0.7287147576966657,2.9155844155844157,2.57,Atlantic 10
41,Georgia Tech,57,1998,585,0.293,10.263157894736842,35.05263157894737,0.2927927927927928,207.0,3.6315789473684212,509.1,290,5.12,336,1528,595,75,0.966,10.43859649122807,1.3157894736842106,394.0,6.912280701754386,885,0.443,7.5,3.6577225130890056,1.5517580043213512,0.37182852143482065,0.8148285214348207,0.572,0.34290514674606554,41.630540624867805,0.40377715883372095,0.5535076092451324,0.9572847680788534,0.15015015015015015,111.71902674504379,0.0880476393024245,0.26472043542800594,5.939893930465527,0.5176742032865915,0.6164076249499297,2.0628019323671496,2.52,ACC
42,Winthrop,60,2040,599,0.294,9.983333333333333,34.0,0.29362745098039217,180.0,3.0,532.1,266,4.5,320,1597,627,70,0.969,10.45,1.1666666666666667,361.0,6.016666666666667,839,0.411,6.9,3.043206011271133,1.4414583724863748,0.36395147313691506,0.774951473136915,0.555,0.3278664426711466,-37.20488148562802,-0.36085242025511205,0.8897459752558543,0.5288935550007423,0.11764705882352941,89.6587591328243,0.0755984880302394,0.2728592162554427,5.412516444277392,0.4560835159461596,0.6289474852550946,2.2777777777777777,2.5,Big South
43,Fla. Atlantic,58,2119,723,0.341,12.46551724137931,36.53448275862069,0.3411986786219915,235.0,4.051724137931035,513.2,279,4.89,341,1541,594,85,0.962,10.241379310344827,1.4655172413793103,469.0,8.086206896551724,1164,0.549,8.7,4.117456197274498,1.5627435697583787,0.41704405104981473,0.9660440510498147,0.642,0.39902967121090616,354.41670669390123,3.437509307447831,0.6760961071124967,4.113605414560328,0.20821529745042494,194.04806408329728,0.0942261427425822,0.29466791393826003,5.980124707716289,0.4252909279172249,0.6166502582579281,2.1106382978723404,2.48,ASUN
44,Western Caro.,62,2242,725,0.323,11.693548387096774,36.16129032258065,0.32337198929527206,230.0,3.7096774193548385,550.1,293,4.79,346,1651,665,82,0.966,10.725806451612904,1.3225806451612903,520.0,8.387096774193548,1158,0.517,7.0,3.7613567534827377,1.6051626976913287,0.40308880308880307,0.920088803088803,0.678,0.3818390372320421,276.5483825858686,2.6822596710137683,0.9211625398919807,3.603422210905749,0.19313113291703835,168.83113155319163,0.08649868371568259,0.2809335094671951,5.6607889474640976,0.6909739564856994,0.6510394009431524,1.8478260869565217,2.46,Southern
45,Kentucky,54,1854,594,0.32,11.0,34.333333333333336,0.32038834951456313,156.0,2.888888888888889,481.2,245,4.58,330,1445,622,87,0.96,11.518518518518519,1.6111111111111112,461.0,8.537037037037036,894,0.482,6.9,2.914878892733564,1.5211970074812968,0.39429373246024324,0.8762937324602432,0.648,0.36512261580381467,147.4297700851951,1.4299303539899195,0.27893528624768404,1.7088656402376037,0.16181229773462782,144.30982118042098,0.07084468664850137,0.2911593435680254,6.1720698254364095,0.4164876038060188,0.5900137543055678,2.3653846153846154,2.42,SEC
46,Creighton,61,2021,592,0.293,9.704918032786885,33.131147540983605,0.2929242949035131,155.0,2.540983606557377,540.1,214,3.56,244,1621,706,61,0.974,11.573770491803279,1.0,397.0,6.508196721311475,836,0.414,6.8,2.581739666872301,1.2664321421958895,0.3711827956989247,0.7851827956989247,0.709,0.3372454583861428,12.220524484751259,0.11852761414688952,1.098680548871923,1.2172081630188125,0.12073231073725878,103.41683267302348,0.0654837346852556,0.27020447906523853,4.06591371968154,0.32289095750577185,0.7020085222316576,2.6516129032258067,2.4,Missouri Valley
47,Stetson,63,2207,665,0.301,10.555555555555555,35.03174603174603,0.3013140009062075,202.0,3.2063492063492065,566.1,240,3.81,291,1699,662,83,0.966,10.507936507936508,1.3174603174603174,394.0,6.253968253968254,897,0.406,6.7,3.2101236021188932,1.3389860448683977,0.3795418641390205,0.7855418641390206,0.635,0.3397708737864077,27.70819597201342,0.2687434868262183,1.2376183588580532,1.5063618456842716,0.10516772438803264,107.12136328179965,0.07844660194174757,0.2854586129753915,4.626391096979332,0.5490481200789596,0.6681960072645704,2.089108910891089,2.39,ASUN
48,Nebraska,59,1984,571,0.288,9.677966101694915,33.6271186440678,0.2878024193548387,233.0,3.9491525423728815,519.0,265,4.6,314,1557,612,79,0.965,10.372881355932204,1.3389830508474576,339.0,5.745762711864407,796,0.401,8.1,4.040462427745664,1.4682080924855492,0.3795336787564767,0.7805336787564767,0.535,0.3351828499369483,1.4062216672658623,0.013639029927941717,0.6554273032625073,0.6690663331904491,0.11340725806451613,100.39119335318729,0.09794031105506515,0.2679282868525896,5.4450867052023115,0.5452228738362923,0.6339778334224755,1.9957081545064377,2.37,Big 12
49,Rutgers,63,2185,681,0.312,10.80952380952381,34.682539682539684,0.3116704805491991,183.0,2.9047619047619047,558.2,290,4.67,338,1676,669,58,0.976,10.619047619047619,0.9206349206349206,474.0,7.523809523809524,1009,0.462,6.2,2.9480906921241052,1.420637764242207,0.37351859419697586,0.8355185941969758,0.65,0.3489436060365369,78.28927594263044,0.7593324740150413,1.0982652299766145,1.8575977039916558,0.15011441647597254,120.57683970882536,0.0726767275615568,0.2791327913279133,5.449659620207811,0.5980224664577195,0.6199782415616599,2.087431693989071,2.28,Big East
