,team,conference,season,sp_conf_rating,firstDowns,fourthDownConversions,fourthDowns,fumblesLost,fumblesRecovered,games,interceptionTDs,interceptionYards,interceptions,kickReturnTDs,kickReturnYards,kickReturns,netPassingYards,passAttempts,passCompletions,passesIntercepted,passingTDs,penalties,penaltyYards,possessionTime,puntReturnTDs,puntReturnYards,puntReturns,rushingAttempts,rushingTDs,rushingYards,thirdDownConversions,thirdDowns,totalYards,turnovers,total_turnovers,thirdDownConversionRate,fourthDownConversionRate,possessionTimeMinutes,color,alt_color,logo,qb_average_ppa,qb_total_ppa,fpi,fpi_rank,fpi_sor,fpi_sos,def_eff,off_eff,special_eff,games_played,wins,losses,conference_games,conference_wins,conference_losses,Offense_success_rate,Defense_success_rate,Offense_explosiveness,Defense_explosiveness,Offense_ppa,Offense_power_success,Offense_stuff_rate,Defense_power_success,Defense_stuff_rate,Defense_ppa,Offense_points_per_opportunity,Defense_points_per_opportunity,Defense_havoc_total,Offense_field_position_average_predicted_points,Defense_field_position_average_predicted_points,Offense_field_position_average_start,Defense_field_position_average_start,avg_talent,sp_conf_scaled,total_turnovers_scaled,possession_scaled,third_down_scaled,offense_avg_field_position_scaled,defense_avg_field_position_scaled,offense_ppo_scaled,offense_success_scaled,offense_explosive,talent_scaled,defense_ppo_scaled,penalties_scaled,offense_ppa_scaled,defense_ppa_scaled,defense_success_scaled,defense_explosive,adjusted_metric,average_metric,in_house_pr,ranking,power_ranking,calculated_rank,combined_rank,PBR,PBR_rank,STM,STM_rank,DCE,DCE_rank,DefensivePossessionTime,DDE,DDE_rank,offensive_total,offensive_rank,defensive_total,defensive_rank,talent_scaled_rank,offense_success_rank,defense_success_rank,offense_explosive_rank,defense_explosive_rank,total_turnovers_rank,penalties_rank,power_rating,avg_expected_wins,SOS,wins_above_average,wins_above_good,wins_above_elite,SOR,most_deserving_wins,most_deserving
27,Nebraska,Big Ten,2014,65.86754182156133,289.0,6.0,13.0,13.0,10.0,13.0,0.0,124.0,12.0,1.0,894.0,43.0,2757.0,359.0,190.0,13.0,24.0,75.0,655.0,23510.0,100.0,620.0,40.0,587.0,35.0,3123.0,76.0,184.0,5880.0,25.0,56.0,52.255523255813955,54.9925549515481,391.83,#d00000,#ffffff,"['http://a.espncdn.com/i/teamlogos/ncaa/500/158.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/158.png']",0.0895,43.9225,13.173,28.0,32.0,63.0,58.327,60.749,78.713,13.0,9.0,4.0,8.0,5.0,3.0,65.55410083618625,66.4895634155935,58.97404772991149,53.08200285141652,67.8461425714552,66.32831608654752,24.430182542537345,70.30000000000001,61.80256546658583,71.40701770495119,78.58311628619579,56.32228646823705,40.44291590322701,99.99999999999999,35.556603773584925,63.7,70.2,65.80043072505384,6.897049256505577,45.00000000000001,47.98966608924198,52.255523255813955,100.0,2.833333333333343,78.58311628619579,65.55410083618625,58.97404772991149,689.0948247732168,56.322286468237024,60.136638452237,67.8461425714552,71.4070177049512,66.48956341559347,53.08200285141652,194.06379068609226,63.892145851585695,7.1,29.0,102.84609223635745,28.0,47.915623877523984,0.9505223032484136,31.0,42.79069767441861,4.0,1652.5471008198706,76.0,388.17,108.0,60.0,461.71590605283365,20,414.96003968036905,31,27.0,41.0,28.0,65.0,76.0,74.0,61.0,9.3,0.8482500000000001,48,2.51,-0.13,-2.17,30,-1.292,30
28,Arizona State,Big 12,2014,70.36118494423792,301.0,10.0,23.0,4.0,13.0,13.0,3.0,276.0,9.0,1.0,555.0,23.0,3556.0,467.0,281.0,14.0,34.0,58.0,421.0,22292.0,1.0,55.0,15.0,508.0,20.0,2194.0,76.0,199.0,5750.0,13.0,20.799999999999997,43.30523255813954,51.868825336799816,371.53,#8e0c3a,#ffc72c,"['http://a.espncdn.com/i/teamlogos/ncaa/500/9.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/9.png']",0.3295,64.611,14.153,24.0,14.0,26.0,74.701,63.902,52.447,13.0,10.0,3.0,9.0,6.0,3.0,56.64163507385635,67.5068554764998,72.99194249965532,31.942840177523124,66.08933409433374,3.3332178046244394,45.3879530902236,62.379999999999995,36.68558271648156,75.92193615925025,81.91829592400599,65.62982537736251,45.8208537600592,63.29324055666005,13.14150943396227,68.3,73.4,64.35427135678393,7.305562267657994,80.20000000000002,35.98500686936262,43.30523255813954,67.7021276595745,8.166666666666671,81.91829592400599,56.64163507385635,72.99194249965532,675.9479214253084,65.62982537736248,88.14873035066506,66.08933409433374,75.92193615925025,67.5068554764998,31.942840177523166,213.3795935826638,61.84909058018644,15.8,28.0,101.10697849948704,29.0,43.766530498545606,0.6228290474098603,7.0,32.89710144927537,35.0,1499.0080630866225,97.0,408.47,114.0,50.0,389.65561904335954,81,353.2085493410795,92,31.0,62.0,24.0,23.0,115.0,6.0,5.0,8.2,0.8410000000000001,42,4.33,1.39,-0.99,15,0.186,14
29,Missouri,SEC,2014,100.0,270.0,13.0,16.0,3.0,13.0,14.0,1.0,197.0,13.0,50.5,641.0,26.0,2648.0,415.0,221.0,12.0,25.0,102.0,815.0,24280.0,34.0,281.0,27.0,539.0,17.0,2490.0,93.0,217.0,5138.0,16.0,31.8,56.745058139534876,96.05731505554243,404.67,#f1b82d,#000000,"['http://a.espncdn.com/i/teamlogos/ncaa/500/142.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/142.png']",0.176,76.383,13.651,26.0,9.0,16.0,74.962,58.841,53.999,14.0,11.0,3.0,9.0,7.0,2.0,48.80751175219649,60.96042351988285,70.42237397839531,62.487598000016305,65.88921500417972,71.74355597365943,47.79643685379036,63.42033898305084,40.55163107651559,80.71929104409901,74.40791516459227,61.89842169162286,33.223371233439565,55.22365805168987,41.57547169811323,70.2,69.4,62.15111270638911,10.0,69.2,55.582760886446465,56.745058139534876,54.361702127659555,1.5000000000000142,74.40791516459227,48.80751175219649,70.42237397839531,655.9192064217191,61.89842169162282,40.983071342200724,65.88921500417972,80.71929104409901,60.96042351988283,62.48759800001631,184.05955617078405,64.88106888312828,2.6,16.0,100.89098910508794,30.0,35.11836683310563,1.2425310800793976,65.0,34.26125356125356,28.0,2517.501882506197,4.0,435.33,130.0,20.0,434.2906667785034,37,411.6131760133007,35,38.0,83.0,45.0,32.0,45.0,16.0,107.0,8.1,0.771,12,5.64,2.64,0.01,6,1.477,6
30,Georgia Tech,ACC,2014,67.9423094795539,350.0,12.0,17.0,12.0,11.0,14.0,5.0,328.0,6.0,1.0,892.0,41.0,1882.0,203.0,106.0,18.0,19.0,69.0,576.0,28525.0,1.0,97.0,13.0,790.0,47.0,4789.0,99.0,171.0,6671.0,18.0,27.4,100.00000000000001,83.58579532025526,475.42,#003057,#b3a369,"['http://a.espncdn.com/i/teamlogos/ncaa/500/59.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/59.png']",0.6525000000000001,57.227999999999994,15.985,21.0,13.0,25.0,50.493,89.562,44.695,14.0,11.0,3.0,9.0,6.0,3.0,100.0,20.738963650990172,51.73671256349621,64.68418108701314,92.47696095407483,98.82800406098931,8.7081792459038,66.1,49.61895443108749,53.552208393960875,88.31567231664617,63.519018365852915,60.57094495423337,49.122266401590466,19.471698113207538,70.6,71.5,52.204594400574315,7.085664498141265,73.60000000000001,97.42165939908011,100.00000000000001,51.553191489361744,5.0,88.31567231664617,100.0,51.73671256349621,565.4963127324937,63.51901836585288,69.59371221281741,92.47696095407483,53.552208393960875,20.738963650990158,64.68418108701316,206.3593463376406,63.864837774922535,12.7,33.0,100.74262780776247,31.0,45.58715722757924,1.0185742807353635,38.0,30.117636022514077,55.0,2705.674477833677,1.0,364.58,90.0,88.0,489.1877955427008,10,337.68502404211216,102,56.0,1.0,121.0,86.0,40.0,10.0,40.0,8.0,0.7899999999999999,14,5.56,2.51,-0.23,7,1.167,8
31,Texas,SEC,2014,100.0,232.0,7.0,14.0,14.0,7.0,13.0,2.0,183.0,11.0,1.0,763.0,39.0,2599.0,418.0,243.0,15.0,14.0,77.0,664.0,23142.0,1.0,177.0,22.0,474.0,18.0,1786.0,69.0,201.0,4385.0,25.0,58.2,32.19651162790697,59.496809264949185,385.7,#c15d26,#ffffff,"['http://a.espncdn.com/i/teamlogos/ncaa/500/251.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/251.png']",0.14200000000000002,32.675,8.78,38.0,46.0,11.0,81.921,33.545,37.267,13.0,6.0,7.0,9.0,5.0,4.0,43.62144262731442,64.67641171869579,44.11484440013555,88.75422478079301,51.346311635619145,49.40569143932265,39.3680453662212,46.46666666666667,61.35596808761346,82.75573484260488,80.90646094503374,73.91784702549577,45.88440678210263,44.890656063618295,51.53773584905662,71.7,68.2,80.84996410624552,10.0,42.800000000000004,44.36461382235231,32.19651162790697,43.82978723404253,-0.5,80.90646094503374,43.62144262731442,44.11484440013555,825.908764602232,73.91784702549575,59.059250302297464,51.346311635619145,82.7557348426049,64.67641171869579,88.75422478079304,182.2901637193802,62.54482833419382,1.8,37.0,100.67950334514575,32.0,63.00634988113876,0.8039628933103654,17.0,24.10955710955711,102.0,1541.5705323472841,93.0,394.3,86.0,92.0,353.65345247726503,103,469.4645889709262,5,13.0,96.0,32.0,109.0,8.0,83.0,63.0,8.0,0.8273076923076924,33,0.8,-2.2,-4.72,57,-3.35,58
32,Washington,Big Ten,2014,65.86754182156133,280.0,11.0,22.0,11.0,16.0,14.0,4.0,289.0,6.0,50.5,982.0,44.0,2801.0,400.0,255.0,13.0,19.0,98.0,865.0,24600.0,34.0,302.0,33.0,607.0,23.0,2640.0,88.0,216.0,5441.0,17.0,25.2,50.643895348837205,59.496809264949185,410.0,#33006f,#e8d3a2,"['http://a.espncdn.com/i/teamlogos/ncaa/500/264.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/264.png']",0.1255,51.785000000000004,11.308,34.0,45.0,48.0,70.973,47.565,58.322,14.0,8.0,6.0,9.0,4.0,5.0,53.197948871040836,46.570529049904366,71.61282385753188,76.90722356374104,69.0925877613253,50.252739390245495,40.76971513471447,69.20000000000002,58.64537010690621,77.72975646339411,63.96121779859484,65.06798866855527,38.35162628544021,72.83896620278331,69.28301886792454,67.9,65.3,68.33201722900216,6.897049256505577,75.80000000000001,58.73472313481872,50.643895348837205,70.5106382978723,-5.333333333333343,63.96121779859484,53.197948871040836,71.61282385753188,712.1092475363834,65.06798866855524,34.99758162031439,69.0925877613253,77.72975646339412,46.57052904990436,76.90722356374106,177.0027773366849,65.8518115944896,-0.6,44.0,100.14428253384159,33.0,65.71979112931504,1.2147012596628373,60.0,28.86969696969696,65.0,1725.66085307307,63.0,430.0,120.0,35.0,421.72599901623613,49,463.40388672042553,6,23.0,68.0,80.0,27.0,20.0,8.0,111.0,7.6,0.8669230769230769,56,0.78,-2.11,-4.24,54,-3.2,56
33,Virginia Tech,ACC,2014,67.9423094795539,261.0,7.0,14.0,11.0,10.0,13.0,2.0,228.0,15.0,1.0,702.0,36.0,2826.0,456.0,271.0,12.0,19.0,98.0,770.0,24441.0,34.0,315.0,47.0,507.0,12.0,1923.0,83.0,213.0,4749.0,26.0,60.400000000000006,45.55,59.496809264949185,407.35,#630031,#cf4520,"['http://a.espncdn.com/i/teamlogos/ncaa/500/259.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/259.png']",0.24266666666666667,26.586000000000002,7.869,41.0,52.0,49.0,81.975,30.098,55.003,13.0,7.0,6.0,8.0,3.0,5.0,44.29293990891662,84.26732794035624,38.2888213330877,24.19014911381214,49.15596890617306,23.284101599247407,45.96266714690919,98.65,36.04239084357776,86.28009544509594,65.93402245013324,86.96630386163713,39.868874378980834,42.03677932405567,54.339622641509465,72.3,67.6,69.88047379755923,7.085664498141265,40.60000000000001,57.167612448479815,45.55,39.617021276595764,-1.5000000000000142,65.93402245013324,44.29293990891662,38.2888213330877,726.1861254323567,86.96630386163709,46.37001209189843,49.15596890617306,86.28009544509594,84.26732794035622,24.19014911381217,166.90663848056334,54.412550441240285,-5.2,44.0,99.3362627119286,34.0,71.47952509283712,1.060334221535226,43.0,21.50212765957447,114.0,1676.7708006835992,68.0,372.65,120.0,35.0,308.9553006685229,119,470.7358898459887,4,22.0,93.0,4.0,123.0,122.0,92.0,99.0,7.2,0.82525,29,1.28,-1.7,-3.92,49,-2.807,52
34,Marshall,Sun Belt,2014,1.0,366.0,10.0,20.0,11.0,9.0,14.0,1.0,175.0,13.0,25.75,1083.0,44.0,4022.0,473.0,279.0,14.0,40.0,119.0,1124.0,24398.0,34.0,264.0,33.0,559.0,40.0,3807.0,94.0,184.0,7829.0,24.0,53.800000000000004,80.43023255813954,59.496809264949185,406.63,#00ae42,#be854c,"['http://a.espncdn.com/i/teamlogos/ncaa/500/276.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/276.png']",0.48950000000000005,99.9175,13.025,29.0,26.0,126.0,58.119,71.662,55.611,14.0,13.0,1.0,9.0,8.0,1.0,79.9853980091317,55.3473095645337,80.79227770425314,98.53604453590262,93.37763246002883,40.99896822747547,8.858779335738461,45.06769230769231,58.21207302525134,80.84502393898732,87.99176290075101,63.50101173613923,40.603207337826,87.79721669980121,46.141509433962256,66.0,68.7,48.210696338837046,1.0000000000000004,47.2,56.74183143181412,80.43023255813954,83.85106382978725,0.3333333333333428,87.99176290075101,79.9853980091317,80.79227770425314,529.1881485348823,63.50101173613921,3.992744860943162,93.37763246002883,80.84502393898734,55.347309564533674,98.53604453590263,195.2887789662824,81.48061436880623,7.6,24.0,98.5776813611458,35.0,44.449358873198335,2.124008262679204,120.0,35.31363636363636,21.0,2023.283510880379,29.0,433.37,106.0,65.0,479.80203533717986,12,447.6506645424688,11,68.0,17.0,59.0,9.0,3.0,67.0,126.0,6.7,0.9521538461538461,107,3.08,0.68,-0.42,21,0.143,15
35,Pittsburgh,ACC,2014,67.9423094795539,307.0,10.0,15.0,12.0,4.0,13.0,0.0,95.0,7.0,1.0,909.0,41.0,2417.0,308.0,188.0,10.0,17.0,83.0,695.0,26309.0,1.0,169.0,23.0,610.0,35.0,3243.0,79.0,170.0,5660.0,19.0,62.6,67.1343023255814,78.99964547388323,438.48,#003263,#231f20,"['http://a.espncdn.com/i/teamlogos/ncaa/500/221.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/221.png']",0.3505,42.133,7.202,45.0,74.0,62.0,39.396,71.254,45.964,13.0,6.0,7.0,8.0,4.0,4.0,92.3890128422936,43.21453935922594,38.85308234142684,41.18556762807498,73.10234356695901,57.99717779868297,25.090988318620738,41.91999999999999,60.155718062331346,36.62396261027477,78.45319240724761,50.51450620298918,40.11225593387281,62.01391650099406,12.103773584905667,68.7,73.2,60.1773151471644,7.085664498141265,38.400000000000006,75.57672779403862,67.1343023255814,64.89361702127658,7.833333333333343,78.45319240724761,92.3890128422936,38.85308234142684,637.9755922469491,50.51450620298915,55.34824667472793,73.10234356695901,36.62396261027478,43.21453935922593,41.18556762807502,183.94581922376403,54.22808472470919,2.5,26.0,97.53307840462897,36.0,59.33009873232318,1.0893833689659052,45.0,34.0185577942736,29.0,2285.0651635027093,11.0,341.52,52.0,123.0,427.89971377622487,46,285.7180674478019,125,43.0,3.0,86.0,122.0,103.0,98.0,76.0,6.0,0.8734166666666666,59,-0.55,-3.5,-5.52,73,-4.478,74
36,West Virginia,Big 12,2014,70.36118494423792,337.0,10.0,22.0,19.0,2.0,13.0,2.0,106.0,10.0,50.5,1101.0,46.0,4121.0,534.0,340.0,12.0,26.0,85.0,757.0,24350.0,1.0,82.0,25.0,563.0,18.0,2376.0,97.0,229.0,6497.0,29.0,84.6,55.306104651162784,54.17359962183881,405.83,#002855,#eaaa00,"['http://a.espncdn.com/i/teamlogos/ncaa/500/277.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/277.png']",0.257,74.4265,12.138,32.0,35.0,9.0,70.475,60.158,43.628,13.0,7.0,6.0,9.0,5.0,4.0,60.02648304534236,69.09607241875133,53.739824718298024,42.01347971006663,64.03395524338862,64.10667920978361,22.807862328017542,98.09830508474575,36.8851717861514,71.33180114670375,69.78297423887587,65.9608011067923,35.061424901987294,50.79522862823062,57.971698113207566,71.1,67.1,62.33847810480976,7.305562267657994,16.400000000000006,56.26874141329671,55.306104651162784,48.042553191489404,-2.333333333333343,69.78297423887587,60.02648304534236,53.739824718298024,657.6225282255433,65.96080110679227,47.926239419588875,64.03395524338862,71.33180114670375,69.09607241875133,42.01347971006663,168.1029444135941,60.04026938042512,-4.7,41.0,97.23864443644615,37.0,61.500702368840024,1.1511162825315702,51.0,23.214782608695657,109.0,1667.7507312560965,70.0,374.17,52.0,123.0,385.2930074119366,88,441.35732936641875,14,36.0,54.0,19.0,79.0,100.0,122.0,97.0,5.8,0.7801666666666667,13,1.67,-0.98,-3.34,42,-2.086,43
37,Kansas State,Big 12,2014,70.36118494423792,293.0,11.0,16.0,5.0,6.0,13.0,1.0,42.0,8.0,25.75,769.0,35.0,3736.0,415.0,271.0,15.0,23.0,57.0,511.0,25481.0,67.0,432.0,25.0,476.0,30.0,1745.0,79.0,172.0,5481.0,13.0,34.0,65.58023255813954,81.43311273930513,424.68,#3c0969,#e2e3e4,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2306.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2306.png']",0.41600000000000004,95.12,17.279,18.0,19.0,39.0,65.245,75.015,67.006,13.0,9.0,4.0,9.0,7.0,2.0,79.79694070827321,42.81666052329024,57.23704020397892,57.968213279863164,79.10407035648045,61.76330880552584,45.40942969921783,76.9,41.23592769721702,60.52009667576016,87.6838407494145,58.51266807644738,51.2020575635427,82.67992047713717,35.76415094339623,66.2,70.2,48.78033022254129,7.305562267657994,67.0,67.41592497461323,65.58023255813954,82.44680851063829,2.833333333333343,87.6838407494145,79.79694070827321,57.23704020397892,534.3666383867389,58.512668076447355,77.37484885126965,79.10407035648045,60.52009667576016,42.81666052329021,57.96821327986319,207.58945409158002,62.907170291274355,13.2,25.0,97.06220354394996,38.0,36.25616518748653,0.9562722731769274,32.0,43.251428571428576,2.0,2317.13227267519,8.0,355.32,68.0,109.0,493.67455100002786,7,373.71771719597416,66,67.0,18.0,87.0,69.0,57.0,20.0,21.0,5.7,0.8112499999999999,19,3.24,0.6,-1.74,24,-0.74,24
38,Utah,Big 12,2014,70.36118494423792,253.0,7.0,13.0,8.0,9.0,13.0,3.0,172.0,8.0,25.75,736.0,32.0,2570.0,378.0,229.0,12.0,20.0,77.0,702.0,22925.0,100.0,386.0,28.0,565.0,21.0,2475.0,89.0,218.0,5045.0,16.0,40.6,50.90290697674419,64.00106357835027,382.08,#ea002a,#ffffff,"['http://a.espncdn.com/i/teamlogos/ncaa/500/254.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/254.png']",0.055499999999999994,34.857,13.507,27.0,20.0,17.0,77.743,49.524,76.633,13.0,9.0,4.0,9.0,5.0,4.0,50.54613830791433,63.67734924375429,48.49171939756053,42.12927927204447,59.14242070654938,76.02521474947179,29.681238690966445,62.379999999999995,54.42861138662927,69.23301099534469,77.63624051240087,70.08006560310126,35.376098418277685,51.77932405566601,8.886792452830178,70.6,73.8,56.33740129217518,7.305562267657994,60.400000000000006,42.223881488561005,50.90290697674419,51.553191489361744,8.833333333333329,77.63624051240087,50.54613830791433,48.49171939756053,603.0672844743198,70.08006560310123,54.510278113663844,59.14242070654938,69.23301099534469,63.67734924375427,42.12927927204449,179.7654424222466,55.53665298719461,0.6,38.0,96.95468997981749,39.0,54.81315619542697,1.1640492165180503,52.0,39.98571428571429,10.0,1818.4411105652166,53.0,397.92,86.0,92.0,393.30229642052933,77,370.81510895370417,71,49.0,76.0,34.0,97.0,99.0,37.0,79.0,5.7,0.8155,26,3.47,0.61,-1.81,23,-0.469,23
39,South Carolina,SEC,2014,100.0,305.0,12.0,23.0,10.0,8.0,13.0,2.0,203.0,11.0,1.0,746.0,40.0,3661.0,468.0,277.0,11.0,28.0,70.0,596.0,23989.0,1.0,100.0,20.0,479.0,23.0,2093.0,76.0,176.0,5754.0,21.0,56.0,57.665988372093025,62.03557078704799,399.82,#73000a,#ffffff,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2579.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2579.png']",0.31,146.062,11.433,33.0,41.0,28.0,37.52,75.525,62.554,13.0,7.0,6.0,8.0,3.0,5.0,70.85283621850485,26.597844945646557,62.96024014592018,73.59724354193335,72.79367123179719,59.07532510652425,37.699947401227554,55.75211267605633,65.56364619324417,48.02623632373502,84.76984575627876,53.84985835694053,33.81983265836327,44.49701789264414,36.17924528301887,71.3,70.0,74.13280689160086,10.0,45.00000000000001,52.71465264918464,57.665988372093025,46.638297872340445,2.5,84.76984575627876,70.85283621850485,62.96024014592018,764.8436990145534,53.84985835694051,67.19951632406287,72.79367123179719,48.02623632373502,26.597844945646543,73.59724354193337,181.30070645201442,59.13801206792286,1.3,20.0,96.41254056371889,40.0,44.30936811020504,0.7792441786052543,14.0,22.35,110.0,1848.1266840772746,50.0,380.18,92.0,85.0,432.64888375289695,41,359.56618732057484,85,18.0,25.0,114.0,53.0,26.0,74.0,45.0,5.3,0.7605,9,2.27,-0.42,-3.09,33,-1.769,38
40,Arizona,Big 12,2014,70.36118494423792,346.0,16.0,26.0,8.0,13.0,14.0,1.0,138.0,10.0,25.75,817.0,38.0,3945.0,564.0,320.0,13.0,29.0,92.0,881.0,23611.0,34.0,174.0,17.0,575.0,26.0,2546.0,89.0,234.0,6491.0,18.0,34.0,42.84476744186047,72.99787284329945,393.52,#0c234b,#ab0520,"['http://a.espncdn.com/i/teamlogos/ncaa/500/12.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/12.png']",-0.277,63.569500000000005,14.145,25.0,15.0,22.0,66.049,62.999,45.41,14.0,10.0,4.0,10.0,7.0,3.0,49.60013363276971,51.01862942193324,70.42607747630487,53.81392099422669,67.34556581716323,57.42441204139229,27.255167499362038,78.14426229508196,49.05646289970409,58.650360554550886,80.49648711943793,59.679450860754,32.14954324430065,57.487077534791254,13.660377358490564,69.6,72.8,62.2178750897344,7.305562267657994,67.0,48.989068753360016,42.84476744186047,58.57446808510643,7.166666666666657,80.49648711943793,49.60013363276971,70.42607747630487,656.5261371794037,59.679450860753974,33.08222490931077,67.34556581716323,58.65036055455088,51.01862942193323,53.8139209942267,173.85976258567587,58.475781316158105,-2.1,46.0,96.02644201230473,41.0,60.03005254728961,1.3419115403158064,72.0,34.93529411764706,24.0,1916.513702713165,39.0,446.48,118.0,43.0,410.0349211212213,60,364.0234643847414,78,37.0,80.0,69.0,31.0,73.0,20.0,114.0,5.1,0.8262142857142857,31,4.16,1.05,-1.57,18,-0.319,20
41,Houston,Big 12,2014,70.36118494423792,286.0,12.0,23.0,7.0,11.0,13.0,1.0,286.0,15.0,1.0,728.0,44.0,2993.0,450.0,272.0,19.0,18.0,84.0,771.0,24436.0,1.0,85.0,16.0,495.0,28.0,2390.0,79.0,195.0,5383.0,22.0,34.0,49.981976744186056,62.03557078704799,407.27,#c92a39,#ffffff,"['http://a.espncdn.com/i/teamlogos/ncaa/500/248.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/248.png']",0.158,45.2585,4.94,54.0,71.0,100.0,50.432,42.495,48.06,13.0,8.0,5.0,8.0,5.0,3.0,58.968348928604655,58.88927064879766,64.8594665997808,82.45314902448385,68.53242556339336,59.17208191620233,44.94219723817671,74.88333333333335,55.78060793663089,77.77340039214117,74.14189282270284,66.60476207551909,64.32669506290141,76.48011928429422,41.0566037735849,67.4,69.3,50.42893036611631,7.305562267657994,67.0,57.12030344662804,49.981976744186056,74.02127659574465,1.3333333333333286,74.14189282270284,58.968348928604655,64.8594665997808,549.3539124192391,66.60476207551906,46.2503022974607,68.53242556339336,77.77340039214117,58.889270648797655,82.45314902448388,194.42050967656465,68.57934352620026,7.2,56.0,95.88747640136037,42.0,92.46997582296729,1.403466840901666,77.0,23.757954545454538,103.0,1771.8596447212817,56.0,372.73,126.0,27.0,447.09653235315494,31,457.4411271844908,8,61.0,55.0,49.0,41.0,12.0,20.0,101.0,5.0,0.9369999999999999,93,-0.55,-2.91,-4.22,65,-3.611,61
42,Penn State,Big Ten,2014,65.86754182156133,249.0,7.0,19.0,11.0,5.0,13.0,2.0,143.0,15.0,1.0,731.0,35.0,3034.0,497.0,276.0,16.0,13.0,75.0,600.0,24335.0,1.0,130.0,19.0,451.0,13.0,1325.0,85.0,215.0,4359.0,26.0,62.6,47.16162790697675,44.10044906641456,405.58,#041E42,#FFFFFF,"['http://a.espncdn.com/i/teamlogos/ncaa/500/213.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/213.png']",0.05,26.172,4.594,56.0,63.0,64.0,82.396,26.804,40.589,13.0,7.0,6.0,8.0,2.0,6.0,37.741758579897834,80.34631106659131,44.83239548044199,97.31479224167177,40.37542387148855,36.69997217547996,65.53589346403717,78.60689655172413,7.35750422903385,100.0,54.51547642560875,79.684914016678,56.94461635360689,60.34095427435388,59.009433962264154,69.4,66.9,63.103015075376895,6.897049256505577,38.400000000000006,56.120900782510006,47.16162790697675,59.978723404255284,-2.666666666666657,54.51547642560875,37.741758579897834,44.83239548044199,664.5728643216081,79.68491401667796,66.72067714631197,40.37542387148855,100.0,80.3463110665913,97.31479224167178,182.18421828098045,66.76844687334858,1.7,36.0,95.81701615702661,43.0,76.95927753037265,0.9028355387523629,24.0,25.227819548872176,93.0,1384.8237219365203,105.0,374.42,90.0,88.0,340.0418742713081,109,502.31985206796315,2,33.0,110.0,8.0,107.0,5.0,98.0,46.0,4.9,0.8546153846153846,50,0.75,-2.13,-4.1,55,-3.145,55
43,NC State,ACC,2014,67.9423094795539,282.0,5.0,10.0,9.0,10.0,13.0,1.0,159.0,6.0,1.0,650.0,37.0,2652.0,381.0,224.0,10.0,24.0,63.0,558.0,23350.0,1.0,66.0,15.0,508.0,26.0,2659.0,81.0,177.0,5311.0,15.0,40.6,65.09098837209304,59.496809264949185,389.17,#cc0000,#ffffff,"['http://a.espncdn.com/i/teamlogos/ncaa/500/152.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/152.png']",0.252,98.159,3.924,58.0,47.0,66.0,44.737,62.787,56.589,13.0,8.0,5.0,8.0,3.0,5.0,81.0473981977089,50.89449193914254,41.44629161777365,55.15414371056349,74.15963821277131,83.60317635991365,16.265462430620488,39.97142857142856,44.349068308111555,57.909260882890294,86.05035128805619,53.05212464589238,29.60450320752326,51.48409542743538,20.405660377358487,70.4,71.7,56.78966259870783,7.085664498141265,60.400000000000006,46.4166417776716,65.09098837209304,52.957446808510596,5.333333333333343,86.05035128805619,81.0473981977089,41.44629161777365,607.1787508973439,53.05212464589234,71.7484885126965,74.15963821277131,57.909260882890294,50.89449193914252,55.15414371056351,203.92206240571608,60.1018707601417,11.6,43.0,94.6912362344961,44.0,84.609633604425,0.9190044927878931,26.0,23.267567567567568,108.0,1870.782222866068,46.0,390.83,84.0,95.0,434.0564135342795,38,321.7361784353873,116,47.0,14.0,70.0,113.0,67.0,37.0,35.0,4.2,0.8703333333333334,57,1.38,-1.4,-3.4,45,-2.369,45
