,Team,Date,Opponent,Location,Result,home_team,away_team,home_score,away_score,home_rating,away_rating,home_win_prob,Spread,elo_win_prob,PEAR,resume_quality,home_net,away_net,avg_net,TQ,WP,NED,GQI
2849,Mississippi St.,2023-03-07,Valparaiso,Home,W12 - 2(7 Innings),Mississippi St.,Valparaiso,12,2,1.95,-2.32,0.8523999999999999,4.57,50.0,Mississippi St. -4.57,0.08930000000000005,56.0,208.0,132.0,0.5589225589225589,0.29520000000000013,0.4882154882154882,5.0
2850,Mississippi St.,2023-03-10,Lipscomb,Home,W8 - 2,Mississippi St.,Lipscomb,8,2,1.95,2.29,0.4962,-0.04,50.0,Lipscomb -0.04,0.36529999999999996,56.0,77.0,66.5,0.7794612794612794,0.9924,0.9292929292929293,8.4
2851,Mississippi St.,2023-03-11,Lipscomb,Home,W4 - 3,Mississippi St.,Lipscomb,4,3,1.95,2.29,0.4962,-0.04,50.0,Lipscomb -0.04,0.36529999999999996,56.0,77.0,66.5,0.7794612794612794,0.9924,0.9292929292929293,8.4
2852,Mississippi St.,2023-03-11,Lipscomb,Home,W12 - 4,Mississippi St.,Lipscomb,12,4,1.95,2.29,0.4962,-0.04,50.0,Lipscomb -0.04,0.36529999999999996,56.0,77.0,66.5,0.7794612794612794,0.9924,0.9292929292929293,8.4
2853,Mississippi St.,2023-03-14,Nicholls,Neutral,W12 - 4,Mississippi St.,Nicholls,12,4,1.95,1.66,0.5278,0.29,50.0,Mississippi St. -0.29,0.33640000000000003,56.0,97.0,76.5,0.7457912457912458,0.9443999999999999,0.8619528619528619,8.0
2854,Mississippi St.,2023-03-15,Louisiana,Neutral,W4 - 2,Mississippi St.,Louisiana,4,2,1.95,3.43,0.3617,-1.48,50.0,Louisiana -1.48,0.5,56.0,42.0,49.0,0.8383838383838383,0.7234,0.9528619528619529,8.3
2855,Mississippi St.,2023-03-17,Kentucky,Away,L5 - 6(10 Innings),Kentucky,Mississippi St.,6,5,3.86,1.95,0.7001999999999999,2.21,50.0,Kentucky -2.21,-0.4304,9.0,56.0,32.5,0.8939393939393939,0.5996000000000001,0.8417508417508417,8.3
2856,Mississippi St.,2023-03-18,Kentucky,Away,L3 - 12,Kentucky,Mississippi St.,12,3,3.86,1.95,0.7001999999999999,2.21,50.0,Kentucky -2.21,-0.4304,9.0,56.0,32.5,0.8939393939393939,0.5996000000000001,0.8417508417508417,8.3
2857,Mississippi St.,2023-03-19,Kentucky,Away,L3 - 17(7 Innings),Kentucky,Mississippi St.,17,3,3.86,1.95,0.7001999999999999,2.21,50.0,Kentucky -2.21,-0.4304,9.0,56.0,32.5,0.8939393939393939,0.5996000000000001,0.8417508417508417,8.3
2858,Mississippi St.,2023-03-21,Arkansas St.,Home,W16 - 2,Mississippi St.,Arkansas St.,16,2,1.95,-1.52,0.8095,3.77,50.0,Mississippi St. -3.77,0.11769999999999992,56.0,197.0,126.5,0.5774410774410774,0.381,0.5252525252525253,5.3
2859,Mississippi St.,2023-03-24,Vanderbilt,Home,L3 - 26(7 Innings),Mississippi St.,Vanderbilt,3,26,1.95,4.23,0.3187,-1.98,50.0,Vanderbilt -1.98,-0.4522,56.0,5.0,30.5,0.9006734006734006,0.6374,0.8282828282828283,8.4
2860,Mississippi St.,2023-03-25,Vanderbilt,Home,L5 - 18,Mississippi St.,Vanderbilt,5,18,1.95,4.23,0.3187,-1.98,50.0,Vanderbilt -1.98,-0.4522,56.0,5.0,30.5,0.9006734006734006,0.6374,0.8282828282828283,8.4
2861,Mississippi St.,2023-03-26,Vanderbilt,Home,L7 - 11,Mississippi St.,Vanderbilt,7,11,1.95,4.23,0.3187,-1.98,50.0,Vanderbilt -1.98,-0.4522,56.0,5.0,30.5,0.9006734006734006,0.6374,0.8282828282828283,8.4
2862,Mississippi St.,2023-03-28,Samford,Home,W9 - 4,Mississippi St.,Samford,9,4,1.95,1.99,0.5249,0.26,50.0,Mississippi St. -0.26,0.3390000000000001,56.0,83.0,69.5,0.7693602693602694,0.9501999999999999,0.9090909090909091,8.2
2863,Mississippi St.,2023-03-30,South Carolina,Home,L4 - 6,Mississippi St.,South Carolina,4,6,1.95,3.86,0.3503,-1.61,50.0,South Carolina -1.61,-0.4875,56.0,12.0,34.0,0.8888888888888888,0.7006,0.8518518518518519,8.5
2864,Mississippi St.,2023-03-31,South Carolina,Home,W13 - 3(7 Innings),Mississippi St.,South Carolina,13,3,1.95,3.86,0.3503,-1.61,50.0,South Carolina -1.61,0.5125,56.0,12.0,34.0,0.8888888888888888,0.7006,0.8518518518518519,8.5
2865,Mississippi St.,2023-04-01,South Carolina,Home,L5 - 14,Mississippi St.,South Carolina,5,14,1.95,3.86,0.3503,-1.61,50.0,South Carolina -1.61,-0.4875,56.0,12.0,34.0,0.8888888888888888,0.7006,0.8518518518518519,8.5
2866,Mississippi St.,2023-04-04,Grambling,Home,W21 - 2(7 Innings),Mississippi St.,Grambling,21,2,1.95,-2.48,0.86,4.73,50.0,Mississippi St. -4.73,0.08450000000000002,56.0,239.0,147.5,0.5067340067340067,0.28,0.38383838383838387,4.5
2867,Mississippi St.,2023-04-06,Alabama,Away,W12 - 8,Alabama,Mississippi St.,8,12,4.3,1.95,0.7343999999999999,2.65,50.0,Alabama -2.65,0.6103999999999999,10.0,56.0,33.0,0.8922558922558923,0.5312000000000001,0.8451178451178452,8.2
2868,Mississippi St.,2023-04-07,Alabama,Away,L1 - 11(7 Innings),Alabama,Mississippi St.,11,1,4.3,1.95,0.7343999999999999,2.65,50.0,Alabama -2.65,-0.38960000000000006,10.0,56.0,33.0,0.8922558922558923,0.5312000000000001,0.8451178451178452,8.2
2869,Mississippi St.,2023-04-08,Alabama,Away,W8 - 4,Alabama,Mississippi St.,4,8,4.3,1.95,0.7343999999999999,2.65,50.0,Alabama -2.65,0.6103999999999999,10.0,56.0,33.0,0.8922558922558923,0.5312000000000001,0.8451178451178452,8.2
2870,Mississippi St.,2023-04-11,UAB,Away,W7 - 3,UAB,Mississippi St.,3,7,-0.57,1.95,0.299,-2.22,50.0,Mississippi St. -2.22,0.19469999999999998,173.0,56.0,114.5,0.6178451178451179,0.598,0.6060606060606061,6.1
2871,Mississippi St.,2023-04-14,Ole Miss,Home,L2 - 3,Mississippi St.,Ole Miss,2,3,1.95,2.22,0.5029,0.03,50.0,Mississippi St. -0.03,-0.6409,56.0,64.0,60.0,0.8013468013468014,0.9942,0.9730639730639731,8.6
2872,Mississippi St.,2023-04-15,Ole Miss,Home,W8 - 7,Mississippi St.,Ole Miss,8,7,1.95,2.22,0.5029,0.03,50.0,Mississippi St. -0.03,0.3591,56.0,64.0,60.0,0.8013468013468014,0.9942,0.9730639730639731,8.6
2873,Mississippi St.,2023-04-16,Ole Miss,Home,W5 - 3,Mississippi St.,Ole Miss,5,3,1.95,2.22,0.5029,0.03,50.0,Mississippi St. -0.03,0.3591,56.0,64.0,60.0,0.8013468013468014,0.9942,0.9730639730639731,8.6
2874,Mississippi St.,2023-04-18,Southern U.,Home,Canceled,Mississippi St.,Southern U.,0,0,1.95,-2.75,0.872,5.0,50.0,Mississippi St. -5.0,-0.9231999999999999,56.0,253.0,154.5,0.4831649831649832,0.256,0.3367003367003367,4.2
2875,Mississippi St.,2023-04-21,Auburn,Away,L1 - 2,Auburn,Mississippi St.,2,1,3.73,1.95,0.6896,2.08,50.0,Auburn -2.08,-0.4427,20.0,56.0,38.0,0.8754208754208754,0.6208,0.8787878787878788,8.2
2876,Mississippi St.,2023-04-22,Auburn,Away,W11 - 10,Auburn,Mississippi St.,10,11,3.73,1.95,0.6896,2.08,50.0,Auburn -2.08,0.5573,20.0,56.0,38.0,0.8754208754208754,0.6208,0.8787878787878788,8.2
2877,Mississippi St.,2023-04-23,Auburn,Away,L11 - 12,Auburn,Mississippi St.,12,11,3.73,1.95,0.6896,2.08,50.0,Auburn -2.08,-0.4427,20.0,56.0,38.0,0.8754208754208754,0.6208,0.8787878787878788,8.2
2878,Mississippi St.,2023-04-25,Ole Miss,Neutral,W2 - 1,Ole Miss,Mississippi St.,1,2,2.22,1.95,0.5259,0.27,50.0,Ole Miss -0.27,0.386,64.0,56.0,60.0,0.8013468013468014,0.9481999999999999,0.9730639730639731,8.5
2879,Mississippi St.,2023-04-27,Tennessee,Away,L7 - 8,Tennessee,Mississippi St.,8,7,4.51,1.95,0.7498,2.86,50.0,Tennessee -2.86,-0.37060000000000004,7.0,56.0,31.5,0.8973063973063973,0.5004,0.835016835016835,8.1
2880,Mississippi St.,2023-04-28,Tennessee,Away,L8 - 12,Tennessee,Mississippi St.,12,8,4.51,1.95,0.7498,2.86,50.0,Tennessee -2.86,-0.37060000000000004,7.0,56.0,31.5,0.8973063973063973,0.5004,0.835016835016835,8.1
2881,Mississippi St.,2023-04-29,Tennessee,Away,L2 - 13(7 Innings),Tennessee,Mississippi St.,13,2,4.51,1.95,0.7498,2.86,50.0,Tennessee -2.86,-0.37060000000000004,7.0,56.0,31.5,0.8973063973063973,0.5004,0.835016835016835,8.1
2882,Mississippi St.,2023-05-05,Arkansas,Home,L2 - 6,Mississippi St.,Arkansas,2,6,1.95,4.16,0.3245,-1.91,50.0,Arkansas -1.91,-0.45880000000000004,56.0,4.0,30.0,0.9023569023569024,0.649,0.8249158249158249,8.4
2883,Mississippi St.,2023-05-06,Arkansas,Home,L2 - 14(7 Innings),Mississippi St.,Arkansas,2,14,1.95,4.16,0.3245,-1.91,50.0,Arkansas -1.91,-0.45880000000000004,56.0,4.0,30.0,0.9023569023569024,0.649,0.8249158249158249,8.4
2884,Mississippi St.,2023-05-07,Arkansas,Home,L6 - 11,Mississippi St.,Arkansas,6,11,1.95,4.16,0.3245,-1.91,50.0,Arkansas -1.91,-0.45880000000000004,56.0,4.0,30.0,0.9023569023569024,0.649,0.8249158249158249,8.4
2885,Mississippi St.,2023-05-09,Memphis,Home,Canceled,Mississippi St.,Memphis,0,0,1.95,-0.15,0.7153,2.4,50.0,Mississippi St. -2.4,-0.8159000000000001,56.0,132.0,94.0,0.6868686868686869,0.5693999999999999,0.7441077441077442,6.7
2886,Mississippi St.,2023-05-12,LSU,Away,L1 - 12(7 Innings),LSU,Mississippi St.,12,1,4.65,1.95,0.7597,3.0,50.0,LSU -3.0,-0.35819999999999996,1.0,56.0,28.5,0.9074074074074074,0.4805999999999999,0.8148148148148149,8.1
2887,Mississippi St.,2023-05-13,LSU,Away,W9 - 4,LSU,Mississippi St.,4,9,4.65,1.95,0.7597,3.0,50.0,LSU -3.0,0.6418,1.0,56.0,28.5,0.9074074074074074,0.4805999999999999,0.8148148148148149,8.1
2888,Mississippi St.,2023-05-14,LSU,Away,W14 - 13(10 Innings),LSU,Mississippi St.,13,14,4.65,1.95,0.7597,3.0,50.0,LSU -3.0,0.6418,1.0,56.0,28.5,0.9074074074074074,0.4805999999999999,0.8148148148148149,8.1
2889,Mississippi St.,2023-05-16,North Ala.,Home,Canceled,Mississippi St.,North Ala.,0,0,1.95,-3.45,0.8991,5.7,50.0,Mississippi St. -5.7,-0.9401999999999999,56.0,264.0,160.0,0.46464646464646464,0.20179999999999998,0.29966329966329963,4.0
2890,Mississippi St.,2023-05-18,Texas A&M,Home,W10 - 8,Mississippi St.,Texas A&M,10,8,1.95,4.26,0.31620000000000004,-2.01,50.0,Texas A&M -2.01,0.5507,56.0,17.0,36.5,0.8804713804713805,0.6324000000000001,0.8686868686868687,8.3
2891,Mississippi St.,2023-05-19,Texas A&M,Home,L4 - 6,Mississippi St.,Texas A&M,4,6,1.95,4.26,0.31620000000000004,-2.01,50.0,Texas A&M -2.01,-0.4493,56.0,17.0,36.5,0.8804713804713805,0.6324000000000001,0.8686868686868687,8.3
2892,Mississippi St.,2023-05-20,Texas A&M,Home,L10 - 15,Mississippi St.,Texas A&M,10,15,1.95,4.26,0.31620000000000004,-2.01,50.0,Texas A&M -2.01,-0.4493,56.0,17.0,36.5,0.8804713804713805,0.6324000000000001,0.8686868686868687,8.3
2893,Santa Clara,2023-02-18,Washington,Home,L5 - 10,Santa Clara,Washington,5,10,2.8,2.66,0.5421,0.44,50.0,Santa Clara -0.44,-0.6012,55.0,41.0,48.0,0.8417508417508418,0.9158,0.9528619528619529,8.7
2894,Santa Clara,2023-02-19,Washington,Home,W13 - 7,Santa Clara,Washington,13,7,2.8,2.66,0.5421,0.44,50.0,Santa Clara -0.44,0.39880000000000004,55.0,41.0,48.0,0.8417508417508418,0.9158,0.9528619528619529,8.7
2895,Santa Clara,2023-02-19,Washington,Home,W13 - 7,Santa Clara,Washington,13,7,2.8,2.66,0.5421,0.44,50.0,Santa Clara -0.44,0.39880000000000004,55.0,41.0,48.0,0.8417508417508418,0.9158,0.9528619528619529,8.7
2896,Santa Clara,2023-02-20,Washington,Home,L7 - 10,Santa Clara,Washington,7,10,2.8,2.66,0.5421,0.44,50.0,Santa Clara -0.44,-0.6012,55.0,41.0,48.0,0.8417508417508418,0.9158,0.9528619528619529,8.7
2897,Santa Clara,2023-02-24,UC Davis,Away,Canceled,UC Davis,Santa Clara,0,0,-3.09,2.8,0.1048,-5.59,50.0,Santa Clara -5.59,-0.9158,245.0,55.0,150.0,0.4983164983164983,0.2096,0.3602693602693603,4.3
2898,Santa Clara,2023-02-25,UC Davis,Away,W12 - 2,UC Davis,Santa Clara,2,12,-3.09,2.8,0.1048,-5.59,50.0,Santa Clara -5.59,0.08420000000000005,245.0,55.0,150.0,0.4983164983164983,0.2096,0.3602693602693603,4.3
2899,Santa Clara,2023-02-25,UC Davis,Away,L0 - 4,UC Davis,Santa Clara,4,0,-3.09,2.8,0.1048,-5.59,50.0,Santa Clara -5.59,-0.9158,245.0,55.0,150.0,0.4983164983164983,0.2096,0.3602693602693603,4.3
2900,Santa Clara,2023-02-28,San Jose St.,Away,Canceled,San Jose St.,Santa Clara,0,0,0.81,2.8,0.3433,-1.69,50.0,Santa Clara -1.69,-0.709,117.0,55.0,86.0,0.7138047138047138,0.6866,0.7912457912457913,7.2
2901,Santa Clara,2023-03-03,UC San Diego,Away,W6 - 1,UC San Diego,Santa Clara,1,6,2.07,2.8,0.45880000000000004,-0.43,50.0,Santa Clara -0.43,0.39969999999999994,65.0,55.0,60.0,0.8013468013468014,0.9176000000000001,0.9663299663299664,8.4
2902,Santa Clara,2023-03-04,UC San Diego,Away,L4 - 7,UC San Diego,Santa Clara,7,4,2.07,2.8,0.45880000000000004,-0.43,50.0,Santa Clara -0.43,-0.6003000000000001,65.0,55.0,60.0,0.8013468013468014,0.9176000000000001,0.9663299663299664,8.4
2903,Santa Clara,2023-03-05,UC San Diego,Away,W7 - 6,UC San Diego,Santa Clara,6,7,2.07,2.8,0.45880000000000004,-0.43,50.0,Santa Clara -0.43,0.39969999999999994,65.0,55.0,60.0,0.8013468013468014,0.9176000000000001,0.9663299663299664,8.4
2904,Santa Clara,2023-03-07,Stanford,Away,W10 - 5,Stanford,Santa Clara,5,10,4.17,2.8,0.655,1.67,50.0,Stanford -1.67,0.5985,11.0,55.0,33.0,0.8922558922558923,0.69,0.8518518518518519,8.5
2905,Santa Clara,2023-03-11,Villanova,Home,W8 - 3,Santa Clara,Villanova,8,3,2.8,-2.8,0.9059,5.9,50.0,Santa Clara -5.9,0.07540000000000002,55.0,256.0,155.5,0.4797979797979798,0.18819999999999992,0.3232323232323232,4.1
2906,Santa Clara,2023-03-12,Villanova,Home,W8 - 2,Santa Clara,Villanova,8,2,2.8,-2.8,0.9059,5.9,50.0,Santa Clara -5.9,0.07540000000000002,55.0,256.0,155.5,0.4797979797979798,0.18819999999999992,0.3232323232323232,4.1
2907,Santa Clara,2023-03-12,Villanova,Home,W5 - 3(11 Innings),Santa Clara,Villanova,5,3,2.8,-2.8,0.9059,5.9,50.0,Santa Clara -5.9,0.07540000000000002,55.0,256.0,155.5,0.4797979797979798,0.18819999999999992,0.3232323232323232,4.1
2908,Santa Clara,2023-03-14,UC Davis,Home,Canceled,Santa Clara,UC Davis,0,0,2.8,-3.09,0.9148999999999999,6.19,50.0,Santa Clara -6.19,-0.932,55.0,245.0,150.0,0.4983164983164983,0.17020000000000013,0.3602693602693603,4.2
2909,Santa Clara,2023-03-17,Saint Mary's (CA),Away,W5 - 3(11 Innings),Saint Mary's (CA),Santa Clara,3,5,-0.12,2.8,0.26789999999999997,-2.62,50.0,Santa Clara -2.62,0.22320000000000007,163.0,55.0,109.0,0.6363636363636364,0.5357999999999999,0.6363636363636364,6.2
2910,Santa Clara,2023-03-18,Saint Mary's (CA),Away,L0 - 12,Saint Mary's (CA),Santa Clara,12,0,-0.12,2.8,0.26789999999999997,-2.62,50.0,Santa Clara -2.62,-0.7767999999999999,163.0,55.0,109.0,0.6363636363636364,0.5357999999999999,0.6363636363636364,6.2
2911,Santa Clara,2023-03-18,Saint Mary's (CA),Away,W11 - 0,Saint Mary's (CA),Santa Clara,0,11,-0.12,2.8,0.26789999999999997,-2.62,50.0,Santa Clara -2.62,0.22320000000000007,163.0,55.0,109.0,0.6363636363636364,0.5357999999999999,0.6363636363636364,6.2
2912,Santa Clara,2023-03-24,San Diego,Home,W10 - 6,Santa Clara,San Diego,10,6,2.8,1.27,0.6687000000000001,1.83,50.0,Santa Clara -1.83,0.2801,55.0,102.0,78.5,0.7390572390572391,0.6625999999999999,0.8417508417508417,7.3
2913,Santa Clara,2023-03-25,San Diego,Home,L6 - 10,Santa Clara,San Diego,6,10,2.8,1.27,0.6687000000000001,1.83,50.0,Santa Clara -1.83,-0.7199,55.0,102.0,78.5,0.7390572390572391,0.6625999999999999,0.8417508417508417,7.3
2914,Santa Clara,2023-03-26,San Diego,Home,W9 - 7(11 Innings),Santa Clara,San Diego,9,7,2.8,1.27,0.6687000000000001,1.83,50.0,Santa Clara -1.83,0.2801,55.0,102.0,78.5,0.7390572390572391,0.6625999999999999,0.8417508417508417,7.3
2915,Santa Clara,2023-03-27,San Jose St.,Home,L2 - 9,Santa Clara,San Jose St.,2,9,2.8,0.81,0.7066,2.29,50.0,Santa Clara -2.29,-0.7541,55.0,117.0,86.0,0.7138047138047138,0.5868,0.7912457912457913,7.0
2916,Santa Clara,2023-03-31,LMU (CA),Away,L2 - 4,LMU (CA),Santa Clara,4,2,0.26,2.8,0.2974,-2.24,50.0,Santa Clara -2.24,-0.7505,119.0,55.0,87.0,0.7104377104377104,0.5948,0.7845117845117845,6.9
2917,Santa Clara,2023-04-01,LMU (CA),Away,L2 - 3,LMU (CA),Santa Clara,3,2,0.26,2.8,0.2974,-2.24,50.0,Santa Clara -2.24,-0.7505,119.0,55.0,87.0,0.7104377104377104,0.5948,0.7845117845117845,6.9
2918,Santa Clara,2023-04-02,LMU (CA),Away,L6 - 7,LMU (CA),Santa Clara,7,6,0.26,2.8,0.2974,-2.24,50.0,Santa Clara -2.24,-0.7505,119.0,55.0,87.0,0.7104377104377104,0.5948,0.7845117845117845,6.9
2919,Santa Clara,2023-04-03,UC Santa Barbara,Away,W7 - 4,UC Santa Barbara,Santa Clara,4,7,2.21,2.8,0.4722,-0.29,50.0,Santa Clara -0.29,0.41259999999999997,61.0,55.0,58.0,0.8080808080808081,0.9444,0.9797979797979798,8.5
2920,Santa Clara,2023-04-06,Pacific,Home,L1 - 3,Santa Clara,Pacific,1,3,2.8,-3.35,0.9224,6.45,50.0,Santa Clara -6.45,-0.938,55.0,263.0,159.0,0.468013468013468,0.1552,0.29966329966329963,3.9
2921,Santa Clara,2023-04-07,Pacific,Home,W4 - 2,Santa Clara,Pacific,4,2,2.8,-3.35,0.9224,6.45,50.0,Santa Clara -6.45,0.062000000000000055,55.0,263.0,159.0,0.468013468013468,0.1552,0.29966329966329963,3.9
2922,Santa Clara,2023-04-08,Pacific,Home,W17 - 2,Santa Clara,Pacific,17,2,2.8,-3.35,0.9224,6.45,50.0,Santa Clara -6.45,0.062000000000000055,55.0,263.0,159.0,0.468013468013468,0.1552,0.29966329966329963,3.9
2923,Santa Clara,2023-04-11,Cal Poly,Away,W7 - 4,Cal Poly,Santa Clara,4,7,0.39,2.8,0.3079,-2.11,50.0,Santa Clara -2.11,0.2589,145.0,55.0,100.0,0.6666666666666666,0.6158,0.696969696969697,6.6
2924,Santa Clara,2023-04-13,BYU,Home,W11 - 6,Santa Clara,BYU,11,6,2.8,0.74,0.7121,2.36,50.0,Santa Clara -2.36,0.241,55.0,139.0,97.0,0.6767676767676768,0.5758000000000001,0.7171717171717171,6.6
2925,Santa Clara,2023-04-14,BYU,Home,L8 - 13,Santa Clara,BYU,8,13,2.8,0.74,0.7121,2.36,50.0,Santa Clara -2.36,-0.759,55.0,139.0,97.0,0.6767676767676768,0.5758000000000001,0.7171717171717171,6.6
2926,Santa Clara,2023-04-15,BYU,Home,L4 - 5,Santa Clara,BYU,4,5,2.8,0.74,0.7121,2.36,50.0,Santa Clara -2.36,-0.759,55.0,139.0,97.0,0.6767676767676768,0.5758000000000001,0.7171717171717171,6.6
2927,Santa Clara,2023-04-18,Nevada,Home,Canceled,Santa Clara,Nevada,0,0,2.8,-1.04,0.8304,4.14,50.0,Santa Clara -4.14,-0.8618000000000001,55.0,196.0,125.5,0.5808080808080808,0.33919999999999995,0.5252525252525253,5.3
2928,Santa Clara,2023-04-21,Washington St.,Away,L4 - 5,Washington St.,Santa Clara,5,4,1.72,2.8,0.4257,-0.78,50.0,Santa Clara -0.78,-0.6321,82.0,55.0,68.5,0.7727272727272727,0.8514,0.9090909090909091,8.0
2929,Santa Clara,2023-04-22,Washington St.,Away,L3 - 8,Washington St.,Santa Clara,8,3,1.72,2.8,0.4257,-0.78,50.0,Santa Clara -0.78,-0.6321,82.0,55.0,68.5,0.7727272727272727,0.8514,0.9090909090909091,8.0
2930,Santa Clara,2023-04-23,Washington St.,Away,W8 - 3,Washington St.,Santa Clara,3,8,1.72,2.8,0.4257,-0.78,50.0,Santa Clara -0.78,0.3679,82.0,55.0,68.5,0.7727272727272727,0.8514,0.9090909090909091,8.0
2931,Santa Clara,2023-04-25,Cal Poly,Home,W11 - 10(10 Innings),Santa Clara,Cal Poly,11,10,2.8,0.39,0.7389,2.71,50.0,Santa Clara -2.71,0.21719999999999995,55.0,145.0,100.0,0.6666666666666666,0.5222,0.696969696969697,6.4
2932,Santa Clara,2023-04-28,Pepperdine,Away,W5 - 3,Pepperdine,Santa Clara,3,5,-0.49,2.8,0.24100000000000002,-2.99,50.0,Santa Clara -2.99,0.1995,175.0,55.0,115.0,0.6161616161616161,0.482,0.595959595959596,5.9
2933,Santa Clara,2023-04-29,Pepperdine,Away,W7 - 4,Pepperdine,Santa Clara,4,7,-0.49,2.8,0.24100000000000002,-2.99,50.0,Santa Clara -2.99,0.1995,175.0,55.0,115.0,0.6161616161616161,0.482,0.595959595959596,5.9
2934,Santa Clara,2023-04-30,Pepperdine,Away,W11 - 6,Pepperdine,Santa Clara,6,11,-0.49,2.8,0.24100000000000002,-2.99,50.0,Santa Clara -2.99,0.1995,175.0,55.0,115.0,0.6161616161616161,0.482,0.595959595959596,5.9
2935,Santa Clara,2023-05-02,California,Home,W8 - 1,Santa Clara,California,8,1,2.8,1.27,0.6687000000000001,1.83,50.0,Santa Clara -1.83,0.2801,55.0,87.0,71.0,0.7643097643097643,0.6625999999999999,0.8922558922558923,7.6
2936,Santa Clara,2023-05-05,San Francisco,Home,W4 - 3,Santa Clara,San Francisco,4,3,2.8,-1.13,0.8353,4.23,50.0,Santa Clara -4.23,0.1341,55.0,209.0,132.0,0.5589225589225589,0.3293999999999999,0.4814814814814815,5.1
2937,Santa Clara,2023-05-06,San Francisco,Home,W3 - 2(11 Innings),Santa Clara,San Francisco,3,2,2.8,-1.13,0.8353,4.23,50.0,Santa Clara -4.23,0.1341,55.0,209.0,132.0,0.5589225589225589,0.3293999999999999,0.4814814814814815,5.1
2938,Santa Clara,2023-05-07,San Francisco,Home,W7 - 4,Santa Clara,San Francisco,7,4,2.8,-1.13,0.8353,4.23,50.0,Santa Clara -4.23,0.1341,55.0,209.0,132.0,0.5589225589225589,0.3293999999999999,0.4814814814814815,5.1
2939,Santa Clara,2023-05-09,Stanford,Home,L17 - 20,Santa Clara,Stanford,17,20,2.8,4.17,0.39880000000000004,-1.07,50.0,Stanford -1.07,-0.4579,55.0,11.0,33.0,0.8922558922558923,0.7976000000000001,0.8518518518518519,8.7
2940,Santa Clara,2023-05-12,Portland,Away,L1 - 7,Portland,Santa Clara,7,1,1.38,2.8,0.3942,-1.12,50.0,Santa Clara -1.12,-0.6618999999999999,99.0,55.0,77.0,0.7441077441077442,0.7884,0.8518518518518519,7.6
2941,Santa Clara,2023-05-13,Portland,Away,L4 - 8,Portland,Santa Clara,8,4,1.38,2.8,0.3942,-1.12,50.0,Santa Clara -1.12,-0.6618999999999999,99.0,55.0,77.0,0.7441077441077442,0.7884,0.8518518518518519,7.6
2942,Santa Clara,2023-05-14,Portland,Away,W21 - 10,Portland,Santa Clara,10,21,1.38,2.8,0.3942,-1.12,50.0,Santa Clara -1.12,0.33810000000000007,99.0,55.0,77.0,0.7441077441077442,0.7884,0.8518518518518519,7.6
2943,Santa Clara,2023-05-16,California,Away,Canceled,California,Santa Clara,0,0,1.27,2.8,0.38409999999999994,-1.23,50.0,Santa Clara -1.23,-0.6712,87.0,55.0,71.0,0.7643097643097643,0.7681999999999999,0.8922558922558923,7.8
2944,Santa Clara,2023-05-18,Gonzaga,Home,W5 - 4,Santa Clara,Gonzaga,5,4,2.8,-0.55,0.8023,3.65,50.0,Santa Clara -3.65,0.1620999999999999,55.0,172.0,113.5,0.6212121212121212,0.3954,0.6060606060606061,5.7
2945,Santa Clara,2023-05-19,Gonzaga,Home,W12 - 1,Santa Clara,Gonzaga,12,1,2.8,-0.55,0.8023,3.65,50.0,Santa Clara -3.65,0.1620999999999999,55.0,172.0,113.5,0.6212121212121212,0.3954,0.6060606060606061,5.7
2946,Santa Clara,2023-05-20,Gonzaga,Home,W5 - 3,Santa Clara,Gonzaga,5,3,2.8,-0.55,0.8023,3.65,50.0,Santa Clara -3.65,0.1620999999999999,55.0,172.0,113.5,0.6212121212121212,0.3954,0.6060606060606061,5.7
2947,Santa Clara,2023-05-24,Gonzaga,Neutral,W4 - 2,Santa Clara,Gonzaga,4,2,2.8,-0.55,0.7834,3.35,50.0,Santa Clara -3.35,0.1784,55.0,172.0,113.5,0.6212121212121212,0.43320000000000003,0.6060606060606061,5.8
2948,Santa Clara,2023-05-25,Portland,Neutral,W15 - 3,Portland,Santa Clara,3,15,1.38,2.8,0.36700000000000005,-1.42,50.0,Santa Clara -1.42,0.31290000000000007,99.0,55.0,77.0,0.7441077441077442,0.7340000000000001,0.8518518518518519,7.5
2949,Santa Clara,2023-05-26,Saint Mary's (CA),Neutral,W17 - 3,Saint Mary's (CA),Santa Clara,3,17,-0.12,2.8,0.2459,-2.92,50.0,Santa Clara -2.92,0.20389999999999997,163.0,55.0,109.0,0.6363636363636364,0.4918,0.6363636363636364,6.1
2950,Santa Clara,2023-05-27,Portland,Neutral,W6 - 0,Santa Clara,Portland,6,0,2.8,1.38,0.633,1.42,50.0,Santa Clara -1.42,0.31290000000000007,55.0,99.0,77.0,0.7441077441077442,0.734,0.8518518518518519,7.5
2951,Santa Clara,2023-06-02,Arkansas,Away,L6 - 13,Arkansas,Santa Clara,13,6,4.16,2.8,0.6541,1.66,50.0,Arkansas -1.66,-0.4024,4.0,55.0,29.5,0.9040404040404041,0.6918,0.8282828282828283,8.5
2952,Santa Clara,2023-06-03,Arizona,Neutral,W9 - 3,Arizona,Santa Clara,3,9,3.41,2.8,0.5583,0.61,50.0,Arizona -0.61,0.4981,39.0,55.0,47.0,0.8451178451178452,0.8834,0.9461279461279462,8.6
