,Team,Date,Opponent,Location,Result,home_team,away_team,home_score,away_score,home_elo,away_elo,park_factor,home_rating,away_rating,home_win_prob,Spread,elo_win_prob,PEAR,resume_quality,home_net,away_net,avg_net,TQ,WP,NED,GQI
10391,William & Mary,2025-03-15,East Carolina,Away,L8 - 9,East Carolina,William & Mary,9,8,1469.13,1327.1,0.9824681469465003,2.85,-2.29,0.8443,5.79,69.37,East Carolina -5.79,-0.4688,68.0,207.0,137.5,0.5419463087248322,0.3113999999999999,0.5335570469798658,4.9
10392,William & Mary,2025-03-19,Old Dominion,Home,W10 - 8,William & Mary,Old Dominion,10,8,1327.1,1453.8,1.2192239635995956,-2.29,-0.03,0.3223,-2.27,32.53,Old Dominion -2.27,0.20609999999999995,207.0,127.0,167.0,0.4429530201342282,0.6446,0.7315436241610738,5.1
10393,William & Mary,2025-03-21,N.C. A&T,Away,L8 - 11,N.C. A&T,William & Mary,11,8,1235.96,1327.1,1.0,-2.59,-2.29,0.4753,-0.23,37.18,William & Mary -0.23,-0.8408,247.0,207.0,227.0,0.24161073825503357,0.9506,0.8657718120805369,4.5
10394,William & Mary,2025-03-22,N.C. A&T,Away,W18 - 13,N.C. A&T,William & Mary,13,18,1235.96,1327.1,1.0,-2.59,-2.29,0.4753,-0.23,37.18,William & Mary -0.23,0.1592,247.0,207.0,227.0,0.24161073825503357,0.9506,0.8657718120805369,4.5
10395,William & Mary,2025-03-23,N.C. A&T,Away,L7 - 13,N.C. A&T,William & Mary,13,7,1235.96,1327.1,1.0,-2.59,-2.29,0.4753,-0.23,37.18,William & Mary -0.23,-0.8408,247.0,207.0,227.0,0.24161073825503357,0.9506,0.8657718120805369,4.5
10396,William & Mary,2025-03-28,Hofstra,Home,W10 - 9,William & Mary,Hofstra,10,9,1327.1,1268.48,1.2192239635995956,-2.29,-2.55,0.5214,0.71,58.36,William & Mary -0.71,0.10180000000000011,207.0,223.0,215.0,0.28187919463087246,0.9572,0.9463087248322147,4.8
10397,William & Mary,2025-03-29,Hofstra,Home,W4 - 3,William & Mary,Hofstra,4,3,1327.1,1268.48,1.2192239635995956,-2.29,-2.55,0.5214,0.71,58.36,William & Mary -0.71,0.10180000000000011,207.0,223.0,215.0,0.28187919463087246,0.9572,0.9463087248322147,4.8
10398,William & Mary,2025-03-30,Hofstra,Home,W16 - 15,William & Mary,Hofstra,16,15,1327.1,1268.48,1.2192239635995956,-2.29,-2.55,0.5214,0.71,58.36,William & Mary -0.71,0.10180000000000011,207.0,223.0,215.0,0.28187919463087246,0.9572,0.9463087248322147,4.8
10399,William & Mary,2025-04-01,VCU,Home,L4 - 16(8 Innings),William & Mary,VCU,4,16,1327.1,1234.14,1.2192239635995956,-2.29,-1.0,0.39549999999999996,-0.75,63.07,VCU -0.75,-0.8412999999999999,207.0,264.0,235.5,0.21308724832214765,0.7909999999999999,0.8087248322147651,3.9
10400,William & Mary,2025-04-04,Elon,Home,W8 - 4,William & Mary,Elon,8,4,1327.1,1377.43,1.2192239635995956,-2.29,-0.78,0.37829999999999997,-1.34,42.81,Elon -1.34,0.16859999999999997,207.0,182.0,194.5,0.35067114093959734,0.7565999999999999,0.9161073825503355,4.9
10401,William & Mary,2025-04-05,Elon,Home,W13 - 12,William & Mary,Elon,13,12,1327.1,1377.43,1.2192239635995956,-2.29,-0.78,0.37829999999999997,-1.34,42.81,Elon -1.34,0.16859999999999997,207.0,182.0,194.5,0.35067114093959734,0.7565999999999999,0.9161073825503355,4.9
10402,William & Mary,2025-04-06,Elon,Home,L0 - 10(7 Innings),William & Mary,Elon,0,10,1327.1,1377.43,1.2192239635995956,-2.29,-0.78,0.37829999999999997,-1.34,42.81,Elon -1.34,-0.8314,207.0,182.0,194.5,0.35067114093959734,0.7565999999999999,0.9161073825503355,4.9
10403,William & Mary,2025-04-08,Duke,Away,L2 - 3(12 Innings),Duke,William & Mary,3,2,1643.01,1327.1,0.9716174183514774,4.18,-2.29,0.8936,7.42,86.04,Duke -7.42,-0.363,31.0,207.0,119.0,0.6040268456375839,0.2128000000000001,0.4093959731543624,5.1
10404,William & Mary,2025-04-11,UNCW,Away,L1 - 9,UNCW,William & Mary,9,1,1505.56,1327.1,0.8765401785714285,3.75,-2.29,0.8794,6.77,73.64,UNCW -6.77,-0.3963,75.0,207.0,141.0,0.5302013422818792,0.24120000000000008,0.5570469798657718,4.8
10405,William & Mary,2025-04-12,UNCW,Away,W8 - 4(12 Innings),UNCW,William & Mary,4,8,1505.56,1327.1,0.8765401785714285,3.75,-2.29,0.8794,6.77,73.64,UNCW -6.77,0.6037,75.0,207.0,141.0,0.5302013422818792,0.24120000000000008,0.5570469798657718,4.8
10406,William & Mary,2025-04-13,UNCW,Away,L4 - 8,UNCW,William & Mary,8,4,1505.56,1327.1,0.8765401785714285,3.75,-2.29,0.8794,6.77,73.64,UNCW -6.77,-0.3963,75.0,207.0,141.0,0.5302013422818792,0.24120000000000008,0.5570469798657718,4.8
10407,William & Mary,2025-04-15,Longwood,Home,L6 - 8,William & Mary,Longwood,6,8,1327.1,1186.34,1.2192239635995956,-2.29,-3.8,0.6217,2.16,69.22,William & Mary -2.16,-0.9301,207.0,288.0,247.5,0.17281879194630873,0.7565999999999999,0.7281879194630873,3.5
10408,William & Mary,2025-04-18,Campbell,Home,L4 - 5,William & Mary,Campbell,4,5,1327.1,1399.19,1.2192239635995956,-2.29,0.52,0.2841,-2.69,39.77,Campbell -2.69,-0.7626999999999999,207.0,126.0,166.5,0.4446308724832215,0.5682,0.7281879194630873,5.0
10409,William & Mary,2025-04-19,Campbell,Home,W8 - 5,William & Mary,Campbell,8,5,1327.1,1399.19,1.2192239635995956,-2.29,0.52,0.2841,-2.69,39.77,Campbell -2.69,0.23730000000000007,207.0,126.0,166.5,0.4446308724832215,0.5682,0.7281879194630873,5.0
10410,William & Mary,2025-04-20,Campbell,Home,W15 - 14(10 Innings),William & Mary,Campbell,15,14,1327.1,1399.19,1.2192239635995956,-2.29,0.52,0.2841,-2.69,39.77,Campbell -2.69,0.23730000000000007,207.0,126.0,166.5,0.4446308724832215,0.5682,0.7281879194630873,5.0
10411,William & Mary,2025-04-22,Navy,Away,W9 - 3,Navy,William & Mary,3,9,1312.27,1327.1,1.045194657821229,-0.36,-2.29,0.6536,2.19,47.87,Navy -2.19,0.28269999999999995,220.0,207.0,213.5,0.28691275167785235,0.6928000000000001,0.9563758389261745,4.4
10412,William & Mary,2025-04-25,Stony Brook,Away,W8 - 6,Stony Brook,William & Mary,6,8,1313.18,1327.1,1.0529796040492694,-0.3,-2.29,0.6579999999999999,2.25,48.0,Stony Brook -2.25,0.28679999999999994,164.0,207.0,185.5,0.3808724832214765,0.6840000000000002,0.8557046979865772,4.9
10413,William & Mary,2025-04-26,Stony Brook,Away,W15 - 0(8 Innings),Stony Brook,William & Mary,0,15,1313.18,1327.1,1.0529796040492694,-0.3,-2.29,0.6579999999999999,2.25,48.0,Stony Brook -2.25,0.28679999999999994,164.0,207.0,185.5,0.3808724832214765,0.6840000000000002,0.8557046979865772,4.9
10414,William & Mary,2025-04-27,Stony Brook,Away,W8 - 6,Stony Brook,William & Mary,6,8,1313.18,1327.1,1.0529796040492694,-0.3,-2.29,0.6579999999999999,2.25,48.0,Stony Brook -2.25,0.28679999999999994,164.0,207.0,185.5,0.3808724832214765,0.6840000000000002,0.8557046979865772,4.9
10415,William & Mary,2025-04-30,VMI,Neutral,L9 - 12,VMI,William & Mary,12,9,1296.64,1327.1,1.0,-0.19,-2.29,0.6661,2.02,45.63,VMI -2.02,-0.7573000000000001,202.0,207.0,204.5,0.31711409395973156,0.6678,0.9832214765100671,4.5
10416,William & Mary,2025-05-02,Col. of Charleston,Home,W5 - 4,William & Mary,Col. of Charleston,5,4,1327.1,1534.41,1.2192239635995956,-2.29,2.7,0.1623,-5.17,23.27,Col. of Charleston -5.17,0.3892,207.0,74.0,140.5,0.5318791946308725,0.3246,0.5536912751677852,4.9
10417,William & Mary,2025-05-03,Col. of Charleston,Home,L2 - 4,William & Mary,Col. of Charleston,2,4,1327.1,1534.41,1.2192239635995956,-2.29,2.7,0.1623,-5.17,23.27,Col. of Charleston -5.17,-0.6108,207.0,74.0,140.5,0.5318791946308725,0.3246,0.5536912751677852,4.9
10418,William & Mary,2025-05-04,Col. of Charleston,Home,L3 - 12,William & Mary,Col. of Charleston,3,12,1327.1,1534.41,1.2192239635995956,-2.29,2.7,0.1623,-5.17,23.27,Col. of Charleston -5.17,-0.6108,207.0,74.0,140.5,0.5318791946308725,0.3246,0.5536912751677852,4.9
10419,William & Mary,2025-05-07,George Mason,Home,L7 - 8,William & Mary,George Mason,7,8,1327.1,1500.53,1.2192239635995956,-2.29,1.29,0.23550000000000001,-3.7,26.93,George Mason -3.7,-0.7139,207.0,84.0,145.5,0.5151006711409396,0.4710000000000001,0.587248322147651,5.1
10420,William & Mary,2025-05-09,Northeastern,Home,L0 - 1,William & Mary,Northeastern,0,1,1327.1,1689.25,1.2192239635995956,-2.29,4.77,0.08929999999999999,-7.46,11.06,Northeastern -7.46,-0.44270000000000004,207.0,19.0,113.0,0.6241610738255033,0.17859999999999998,0.3691275167785235,5.1
10421,William & Mary,2025-05-10,Northeastern,Home,L1 - 15,William & Mary,Northeastern,1,15,1327.1,1689.25,1.2192239635995956,-2.29,4.77,0.08929999999999999,-7.46,11.06,Northeastern -7.46,-0.44270000000000004,207.0,19.0,113.0,0.6241610738255033,0.17859999999999998,0.3691275167785235,5.1
10422,William & Mary,2025-05-11,Northeastern,Home,L5 - 15(7 Innings),William & Mary,Northeastern,5,15,1327.1,1689.25,1.2192239635995956,-2.29,4.77,0.08929999999999999,-7.46,11.06,Northeastern -7.46,-0.44270000000000004,207.0,19.0,113.0,0.6241610738255033,0.17859999999999998,0.3691275167785235,5.1
10423,William & Mary,2025-05-15,Towson,Away,L2 - 3,Towson,William & Mary,3,2,1282.41,1327.1,0.9942706992997521,-2.31,-2.29,0.4984,0.16,43.6,Towson -0.16,-0.8281,243.0,207.0,225.0,0.2483221476510067,0.9968,0.8791946308724832,4.6
10424,William & Mary,2025-05-16,Towson,Away,3:00 PM,Towson,William & Mary,0,0,1282.41,1327.1,0.9942706992997521,-2.31,-2.29,0.4984,0.16,43.6,Towson -0.16,-0.8281,243.0,207.0,225.0,0.2483221476510067,0.9968,0.8791946308724832,4.6
10425,William & Mary,2025-05-17,Towson,Away,1:00 PM,Towson,William & Mary,0,0,1282.41,1327.1,0.9942706992997521,-2.31,-2.29,0.4984,0.16,43.6,Towson -0.16,-0.8281,243.0,207.0,225.0,0.2483221476510067,0.9968,0.8791946308724832,4.6
10426,Indiana St.,2025-02-14,Wagner,Neutral,L2 - 3,Wagner,Indiana St.,3,2,1300.03,1322.54,1.0,-0.65,1.72,0.3144,-2.43,46.77,Indiana St. -2.43,-0.7841,198.0,146.0,172.0,0.4261744966442953,0.6288,0.825503355704698,5.1
10427,Indiana St.,2025-02-14,Wagner,Neutral,W16 - 6,Indiana St.,Wagner,16,6,1322.54,1300.03,1.0,1.72,-0.65,0.6856,2.43,53.23,Indiana St. -2.43,0.21589999999999998,146.0,198.0,172.0,0.4261744966442953,0.6288,0.825503355704698,5.1
10428,Indiana St.,2025-02-16,Wagner,Neutral,W36 - 6,Wagner,Indiana St.,6,36,1300.03,1322.54,1.0,-0.65,1.72,0.3144,-2.43,46.77,Indiana St. -2.43,0.21589999999999998,198.0,146.0,172.0,0.4261744966442953,0.6288,0.825503355704698,5.1
10429,Indiana St.,2025-02-18,FGCU,Away,W8 - 5,FGCU,Indiana St.,5,8,1381.48,1322.54,1.0009062958883994,0.5,1.72,0.401,-0.77,58.4,Indiana St. -0.77,0.34340000000000004,168.0,146.0,157.0,0.47651006711409394,0.802,0.9261744966442953,5.9
10430,Indiana St.,2025-02-22,Northeastern,Neutral,L0 - 7,Indiana St.,Northeastern,0,7,1322.54,1689.25,1.0,1.72,4.77,0.2683,-3.76,10.8,Northeastern -3.76,-0.3791,146.0,19.0,82.5,0.7265100671140939,0.5366,0.5738255033557047,6.7
10431,Indiana St.,2025-02-22,Northeastern,Neutral,L0 - 5,Northeastern,Indiana St.,5,0,1689.25,1322.54,1.0,4.77,1.72,0.7317,3.76,89.2,Northeastern -3.76,-0.3791,19.0,146.0,82.5,0.7265100671140939,0.5366,0.5738255033557047,6.7
10432,Indiana St.,2025-02-23,Northeastern,Neutral,W5 - 4,Indiana St.,Northeastern,5,4,1322.54,1689.25,1.0,1.72,4.77,0.2683,-3.76,10.8,Northeastern -3.76,0.6209,146.0,19.0,82.5,0.7265100671140939,0.5366,0.5738255033557047,6.7
10433,Indiana St.,2025-02-25,Bethune-Cookman,Away,W12 - 4,Bethune-Cookman,Indiana St.,4,12,1400.37,1322.54,0.9892772168258187,0.52,1.72,0.40259999999999996,-0.7,61.02,Indiana St. -0.7,0.3449,184.0,146.0,165.0,0.44966442953020136,0.8051999999999999,0.87248322147651,5.6
10434,Indiana St.,2025-02-28,Virginia Tech,Neutral,L2 - 10,Indiana St.,Virginia Tech,2,10,1322.54,1488.86,1.0,1.72,1.97,0.47950000000000004,-0.65,27.74,Virginia Tech -0.65,-0.6053000000000001,146.0,51.0,98.5,0.6728187919463087,0.9590000000000001,0.6812080536912752,7.3
10435,Indiana St.,2025-03-01,East Carolina,Away,L1 - 13(7 Innings),East Carolina,Indiana St.,13,1,1469.13,1322.54,0.9824681469465003,2.85,1.72,0.5919,1.79,69.93,East Carolina -1.79,-0.4688,68.0,146.0,107.0,0.6442953020134228,0.8162,0.738255033557047,6.9
10436,Indiana St.,2025-03-02,Kent St.,Neutral,L5 - 6,Kent St.,Indiana St.,6,5,1481.77,1322.54,1.0,1.68,1.72,0.49670000000000003,0.35,71.43,Kent St. -0.35,-0.6279,86.0,146.0,116.0,0.6140939597315436,0.9934000000000001,0.7986577181208054,7.1
10437,Indiana St.,2025-03-04,Purdue,Home,L4 - 14(8 Innings),Indiana St.,Purdue,4,14,1322.54,1430.52,1.0,1.72,1.67,0.5041,0.08,34.94,Indiana St. -0.08,-0.6877,146.0,103.0,124.5,0.5855704697986577,0.9918,0.8557046979865772,6.9
10438,Indiana St.,2025-03-07,Southeast Mo. St.,Away,W7 - 1,Southeast Mo. St.,Indiana St.,1,7,1339.26,1322.54,1.0,1.64,1.72,0.49340000000000006,0.26,52.4,Southeast Mo. St. -0.26,0.4321999999999999,166.0,146.0,156.0,0.4798657718120805,0.9868000000000001,0.9328859060402684,6.3
10439,Indiana St.,2025-03-08,Southeast Mo. St.,Away,W3 - 0,Southeast Mo. St.,Indiana St.,0,3,1339.26,1322.54,1.0,1.64,1.72,0.49340000000000006,0.26,52.4,Southeast Mo. St. -0.26,0.4321999999999999,166.0,146.0,156.0,0.4798657718120805,0.9868000000000001,0.9328859060402684,6.3
10440,Indiana St.,2025-03-08,Southeast Mo. St.,Away,L1 - 4,Southeast Mo. St.,Indiana St.,4,1,1339.26,1322.54,1.0,1.64,1.72,0.49340000000000006,0.26,52.4,Southeast Mo. St. -0.26,-0.5678000000000001,166.0,146.0,156.0,0.4798657718120805,0.9868000000000001,0.9328859060402684,6.3
10441,Indiana St.,2025-03-09,Southeast Mo. St.,Away,L6 - 8,Southeast Mo. St.,Indiana St.,8,6,1339.26,1322.54,1.0,1.64,1.72,0.49340000000000006,0.26,52.4,Southeast Mo. St. -0.26,-0.5678000000000001,166.0,146.0,156.0,0.4798657718120805,0.9868000000000001,0.9328859060402684,6.3
10442,Indiana St.,2025-03-11,Indiana,Home,L4 - 9,Indiana St.,Indiana,4,9,1322.54,1531.83,1.0,1.72,1.87,0.4877,-0.33,23.06,Indiana -0.33,-0.6734,146.0,72.0,109.0,0.6375838926174496,0.9754,0.7516778523489933,7.2
10443,Indiana St.,2025-03-14,Pacific,Home,W5 - 3,Indiana St.,Pacific,5,3,1322.54,1222.09,1.0,1.72,-2.61,0.8059999999999999,4.88,64.07,Indiana St. -4.88,0.09999999999999998,146.0,236.0,191.0,0.3624161073825503,0.3880000000000001,0.697986577181208,4.0
10444,Indiana St.,2025-03-15,Pacific,Home,L2 - 14(8 Innings),Indiana St.,Pacific,2,14,1322.54,1222.09,1.0,1.72,-2.61,0.8059999999999999,4.88,64.07,Indiana St. -4.88,-0.9,146.0,236.0,191.0,0.3624161073825503,0.3880000000000001,0.697986577181208,4.0
10445,Indiana St.,2025-03-16,Pacific,Home,W12 - 2(8 Innings),Indiana St.,Pacific,12,2,1322.54,1222.09,1.0,1.72,-2.61,0.8059999999999999,4.88,64.07,Indiana St. -4.88,0.09999999999999998,146.0,236.0,191.0,0.3624161073825503,0.3880000000000001,0.697986577181208,4.0
10446,Indiana St.,2025-03-18,Illinois,Away,L6 - 8,Illinois,Indiana St.,8,6,1429.24,1322.54,1.0153758770464418,1.18,1.72,0.4557,0.03,64.89,Illinois -0.03,-0.6045,102.0,146.0,124.0,0.587248322147651,0.9114,0.8523489932885906,6.8
10447,Indiana St.,2025-03-21,Valparaiso,Home,L3 - 8,Indiana St.,Valparaiso,3,8,1322.54,1077.22,1.0,1.72,-3.7,0.856,6.27,80.41,Indiana St. -6.27,-0.9279999999999999,146.0,289.0,217.5,0.27348993288590606,0.28800000000000003,0.5201342281879195,3.0
10448,Indiana St.,2025-03-22,Valparaiso,Home,W2 - 1,Indiana St.,Valparaiso,2,1,1322.54,1077.22,1.0,1.72,-3.7,0.856,6.27,80.41,Indiana St. -6.27,0.07200000000000006,146.0,289.0,217.5,0.27348993288590606,0.28800000000000003,0.5201342281879195,3.0
10449,Indiana St.,2025-03-22,Valparaiso,Home,W10 - 5,Indiana St.,Valparaiso,10,5,1322.54,1077.22,1.0,1.72,-3.7,0.856,6.27,80.41,Indiana St. -6.27,0.07200000000000006,146.0,289.0,217.5,0.27348993288590606,0.28800000000000003,0.5201342281879195,3.0
10450,Indiana St.,2025-03-28,UIC,Away,W16 - 5(8 Innings),UIC,Indiana St.,5,16,1337.57,1322.54,0.9770804491616675,0.24,1.72,0.38060000000000005,-1.14,52.16,Indiana St. -1.14,0.3244,201.0,146.0,173.5,0.4211409395973154,0.7612000000000001,0.8154362416107382,5.3
10451,Indiana St.,2025-03-29,UIC,Away,W13 - 7(10 Innings),UIC,Indiana St.,7,13,1337.57,1322.54,0.9770804491616675,0.24,1.72,0.38060000000000005,-1.14,52.16,Indiana St. -1.14,0.3244,201.0,146.0,173.5,0.4211409395973154,0.7612000000000001,0.8154362416107382,5.3
10452,Indiana St.,2025-03-29,UIC,Away,L2 - 4,UIC,Indiana St.,4,2,1337.57,1322.54,0.9770804491616675,0.24,1.72,0.38060000000000005,-1.14,52.16,Indiana St. -1.14,-0.6756,201.0,146.0,173.5,0.4211409395973154,0.7612000000000001,0.8154362416107382,5.3
10453,Indiana St.,2025-04-01,SIUE,Away,W12 - 5,SIUE,Indiana St.,5,12,1368.64,1322.54,1.0341693749493603,-1.07,1.72,0.2854,-2.37,56.6,Indiana St. -2.37,0.2379,179.0,146.0,162.5,0.45805369127516776,0.5708,0.889261744966443,5.2
10454,Indiana St.,2025-04-04,Belmont,Away,W15 - 3(8 Innings),Belmont,Indiana St.,3,15,1335.07,1322.54,0.8410666461640974,-0.36,1.72,0.3353,-1.75,51.8,Indiana St. -1.75,0.28269999999999995,192.0,146.0,169.0,0.436241610738255,0.6706,0.8456375838926175,5.2
10455,Indiana St.,2025-04-05,Belmont,Away,L0 - 1,Belmont,Indiana St.,1,0,1335.07,1322.54,0.8410666461640974,-0.36,1.72,0.3353,-1.75,51.8,Indiana St. -1.75,-0.7173,192.0,146.0,169.0,0.436241610738255,0.6706,0.8456375838926175,5.2
10456,Indiana St.,2025-04-06,Belmont,Away,L8 - 10(10 Innings),Belmont,Indiana St.,10,8,1335.07,1322.54,0.8410666461640974,-0.36,1.72,0.3353,-1.75,51.8,Indiana St. -1.75,-0.7173,192.0,146.0,169.0,0.436241610738255,0.6706,0.8456375838926175,5.2
10457,Indiana St.,2025-04-08,Purdue,Away,W9 - 8(10 Innings),Purdue,Indiana St.,8,9,1430.52,1322.54,1.099054576708208,1.67,1.72,0.4959,0.52,65.06,Purdue -0.52,0.4346,103.0,146.0,124.5,0.5855704697986577,0.9918,0.8557046979865772,6.9
10458,Indiana St.,2025-04-11,Southern Ill.,Home,W9 - 7,Indiana St.,Southern Ill.,9,7,1322.54,1486.56,1.0,1.72,1.33,0.532,0.29,28.01,Indiana St. -0.29,0.28879999999999995,146.0,67.0,106.5,0.6459731543624161,0.9359999999999999,0.7348993288590604,7.1
10459,Indiana St.,2025-04-12,Southern Ill.,Home,L9 - 16,Indiana St.,Southern Ill.,9,16,1322.54,1486.56,1.0,1.72,1.33,0.532,0.29,28.01,Indiana St. -0.29,-0.7112,146.0,67.0,106.5,0.6459731543624161,0.9359999999999999,0.7348993288590604,7.1
10460,Indiana St.,2025-04-13,Southern Ill.,Home,W12 - 8,Indiana St.,Southern Ill.,12,8,1322.54,1486.56,1.0,1.72,1.33,0.532,0.29,28.01,Indiana St. -0.29,0.28879999999999995,146.0,67.0,106.5,0.6459731543624161,0.9359999999999999,0.7348993288590604,7.1
10461,Indiana St.,2025-04-15,Indiana,Away,W7 - 5,Indiana,Indiana St.,5,7,1531.83,1322.54,1.2035071662252688,1.87,1.72,0.5123,0.93,76.94,Indiana -0.93,0.4508,72.0,146.0,109.0,0.6375838926174496,0.9754,0.7516778523489933,7.2
10462,Indiana St.,2025-04-17,Evansville,Away,W2 - 0,Evansville,Indiana St.,0,2,1261.24,1322.54,0.9549875447641579,-1.48,1.72,0.2587,-3.06,41.27,Indiana St. -3.06,0.21429999999999993,241.0,146.0,193.5,0.3540268456375839,0.5174,0.6812080536912752,4.2
10463,Indiana St.,2025-04-18,Evansville,Away,L5 - 6,Evansville,Indiana St.,6,5,1261.24,1322.54,0.9549875447641579,-1.48,1.72,0.2587,-3.06,41.27,Indiana St. -3.06,-0.7857000000000001,241.0,146.0,193.5,0.3540268456375839,0.5174,0.6812080536912752,4.2
10464,Indiana St.,2025-04-19,Evansville,Away,L10 - 11(11 Innings),Evansville,Indiana St.,11,10,1261.24,1322.54,0.9549875447641579,-1.48,1.72,0.2587,-3.06,41.27,Indiana St. -3.06,-0.7857000000000001,241.0,146.0,193.5,0.3540268456375839,0.5174,0.6812080536912752,4.2
10465,Indiana St.,2025-04-22,Illinois,Home,L8 - 19(7 Innings),Indiana St.,Illinois,8,19,1322.54,1429.24,1.0,1.72,1.18,0.5443,0.57,35.11,Indiana St. -0.57,-0.7212000000000001,146.0,102.0,124.0,0.587248322147651,0.9114,0.8523489932885906,6.8
10466,Indiana St.,2025-04-25,Murray St.,Home,L3 - 9,Indiana St.,Murray St.,3,9,1322.54,1487.06,1.0,1.72,2.46,0.43939999999999996,-0.84,27.95,Murray St. -0.84,-0.6294,146.0,61.0,103.5,0.6560402684563759,0.8787999999999999,0.714765100671141,7.1
10467,Indiana St.,2025-04-26,Murray St.,Home,W11 - 1(8 Innings),Indiana St.,Murray St.,11,1,1322.54,1487.06,1.0,1.72,2.46,0.43939999999999996,-0.84,27.95,Murray St. -0.84,0.37060000000000004,146.0,61.0,103.5,0.6560402684563759,0.8787999999999999,0.714765100671141,7.1
10468,Indiana St.,2025-04-27,Murray St.,Home,L1 - 2,Indiana St.,Murray St.,1,2,1322.54,1487.06,1.0,1.72,2.46,0.43939999999999996,-0.84,27.95,Murray St. -0.84,-0.6294,146.0,61.0,103.5,0.6560402684563759,0.8787999999999999,0.714765100671141,7.1
10469,Indiana St.,2025-04-29,Vanderbilt,Away,L2 - 5,Vanderbilt,Indiana St.,5,2,1685.43,1322.54,0.9143132048291209,4.32,1.72,0.7017,3.6,88.98,Vanderbilt -3.6,-0.35239999999999994,5.0,146.0,75.5,0.75,0.5966,0.5268456375838926,7.0
10470,Indiana St.,2025-05-02,Bradley,Neutral,L7 - 8,Bradley,Indiana St.,8,7,1273.14,1322.54,1.0,-3.16,1.72,0.1673,-5.01,42.94,Indiana St. -5.01,-0.8924,240.0,146.0,193.0,0.35570469798657717,0.3346,0.6845637583892618,3.8
10471,Indiana St.,2025-05-03,Bradley,Neutral,L3 - 7,Bradley,Indiana St.,7,3,1273.14,1322.54,1.0,-3.16,1.72,0.1673,-5.01,42.94,Indiana St. -5.01,-0.8924,240.0,146.0,193.0,0.35570469798657717,0.3346,0.6845637583892618,3.8
10472,Indiana St.,2025-05-04,Bradley,Neutral,W4 - 2,Bradley,Indiana St.,2,4,1273.14,1322.54,1.0,-3.16,1.72,0.1673,-5.01,42.94,Indiana St. -5.01,0.10760000000000003,240.0,146.0,193.0,0.35570469798657717,0.3346,0.6845637583892618,3.8
10473,Indiana St.,2025-05-06,Tennessee,Away,L1 - 12(7 Innings),Tennessee,Indiana St.,12,1,1655.09,1322.54,1.1357820027974925,5.51,1.72,0.7767000000000001,4.76,87.15,Tennessee -4.76,-0.26890000000000003,11.0,146.0,78.5,0.7399328859060402,0.4465999999999999,0.5469798657718121,6.6
10474,Indiana St.,2025-05-09,Missouri St.,Away,L3 - 6,Missouri St.,Indiana St.,6,3,1404.32,1322.54,1.0,0.98,1.72,0.43939999999999996,-0.23,61.56,Indiana St. -0.23,-0.6201,125.0,146.0,135.5,0.5486577181208053,0.8787999999999999,0.9295302013422819,6.5
10475,Indiana St.,2025-05-10,Missouri St.,Away,L3 - 10,Missouri St.,Indiana St.,10,3,1404.32,1322.54,1.0,0.98,1.72,0.43939999999999996,-0.23,61.56,Indiana St. -0.23,-0.6201,125.0,146.0,135.5,0.5486577181208053,0.8787999999999999,0.9295302013422819,6.5
10476,Indiana St.,2025-05-11,Missouri St.,Away,W7 - 6,Missouri St.,Indiana St.,6,7,1404.32,1322.54,1.0,0.98,1.72,0.43939999999999996,-0.23,61.56,Indiana St. -0.23,0.3799,125.0,146.0,135.5,0.5486577181208053,0.8787999999999999,0.9295302013422819,6.5
10477,Indiana St.,2025-05-15,Illinois St.,Home,L4 - 11,Indiana St.,Illinois St.,4,11,1322.54,1400.75,1.0,1.72,0.54,0.5958,1.28,38.93,Indiana St. -1.28,-0.7615000000000001,146.0,142.0,144.0,0.5201342281879194,0.8084,0.9865771812080537,6.2
10478,Indiana St.,2025-05-16,Illinois St.,Home,6:30 PM,Indiana St.,Illinois St.,0,0,1322.54,1400.75,1.0,1.72,0.54,0.5958,1.28,38.93,Indiana St. -1.28,-0.7615000000000001,146.0,142.0,144.0,0.5201342281879194,0.8084,0.9865771812080537,6.2
10479,Indiana St.,2025-05-17,Illinois St.,Home,1:00 PM,Indiana St.,Illinois St.,0,0,1322.54,1400.75,1.0,1.72,0.54,0.5958,1.28,38.93,Indiana St. -1.28,-0.7615000000000001,146.0,142.0,144.0,0.5201342281879194,0.8084,0.9865771812080537,6.2
10480,Northern Ky.,2025-02-14,ETSU,Away,L1 - 14,ETSU,Northern Ky.,14,1,1541.05,1325.7,1.0,3.42,-0.3,0.7726999999999999,4.52,77.55,ETSU -4.52,-0.4225,39.0,167.0,103.0,0.6577181208053692,0.4546000000000001,0.5704697986577181,6.1
10481,Northern Ky.,2025-02-14,ETSU,Away,L2 - 9,ETSU,Northern Ky.,9,2,1541.05,1325.7,1.0,3.42,-0.3,0.7726999999999999,4.52,77.55,ETSU -4.52,-0.4225,39.0,167.0,103.0,0.6577181208053692,0.4546000000000001,0.5704697986577181,6.1
10482,Northern Ky.,2025-02-15,ETSU,Away,L2 - 6,ETSU,Northern Ky.,6,2,1541.05,1325.7,1.0,3.42,-0.3,0.7726999999999999,4.52,77.55,ETSU -4.52,-0.4225,39.0,167.0,103.0,0.6577181208053692,0.4546000000000001,0.5704697986577181,6.1
