Team,Date,Opponent,Location,Result,home_team,away_team,home_score,away_score,home_elo,away_elo
Notre Dame,2024-04-03,Florida St.,Away,W9 - 7,Florida St.,Notre Dame,7,9,1575.46,1691.86
Notre Dame,2024-04-05,Butler,Home,W5 - 2,Notre Dame,Butler,5,2,1691.86,1193.13
Notre Dame,2024-04-08,Clemson,Home,W4 - 1,Notre Dame,Clemson,4,1,1691.86,1572.14
Notre Dame,2024-04-09,Clemson,Home,W8 - 1,Notre Dame,Clemson,8,1,1691.86,1572.14
Notre Dame,2024-04-10,Clemson,Home,W9 - 3,Notre Dame,Clemson,9,3,1691.86,1572.14
Notre Dame,2024-04-12,Michigan,Home,W14 - 5,Notre Dame,Michigan,14,5,1691.86,1515.34
Notre Dame,2024-04-14,Duke,Away,L5 - 15,Duke,Notre Dame,15,5,1468.7,1691.86
Notre Dame,2024-04-15,Duke,Away,L3 - 4(11 Innings),Duke,Notre Dame,4,3,1468.7,1691.86
Notre Dame,2024-04-16,Duke,Away,L2 - 6,Duke,Notre Dame,6,2,1468.7,1691.86
Notre Dame,2024-04-19,Valparaiso,Home,W5 - 1,Notre Dame,Valparaiso,5,1,1691.86,1202.76
Notre Dame,2024-04-20,Purdue Fort Wayne,Home,W12 - 2,Notre Dame,Purdue Fort Wayne,12,2,1691.86,1153.62
Notre Dame,2024-04-22,Wake Forest,Home,W8 - 3,Notre Dame,Wake Forest,8,3,1691.86,1594.57
Notre Dame,2024-04-23,Wake Forest,Home,W21 - 3,Notre Dame,Wake Forest,21,3,1691.86,1594.57
Notre Dame,2024-04-24,Wake Forest,Home,W13 - 12,Notre Dame,Wake Forest,13,12,1691.86,1594.57
Notre Dame,2024-04-26,Michigan St.,Neutral,L2 - 6,Michigan St.,Notre Dame,6,2,1306.76,1691.86
Notre Dame,2024-04-29,Boston College,Home,L4 - 7,Notre Dame,Boston College,4,7,1691.86,1367.63
Notre Dame,2024-04-30,Boston College,Home,W11 - 5,Notre Dame,Boston College,11,5,1691.86,1367.63
Notre Dame,2024-05-01,Boston College,Home,W16 - 10,Notre Dame,Boston College,16,10,1691.86,1367.63
Notre Dame,2024-05-10,Michigan St.,Home,W15 - 6,Notre Dame,Michigan St.,15,6,1691.86,1306.76
Notre Dame,2024-05-13,Pittsburgh,Home,W8 - 3,Notre Dame,Pittsburgh,8,3,1691.86,1462.66
Notre Dame,2024-05-14,Pittsburgh,Home,W8 - 1,Notre Dame,Pittsburgh,8,1,1691.86,1462.66
Notre Dame,2024-05-15,Pittsburgh,Home,L2 - 5,Notre Dame,Pittsburgh,2,5,1691.86,1462.66
Notre Dame,2024-05-17,Northwestern,Away,W14 - 4(7 Innings),Northwestern,Notre Dame,4,14,1310.21,1691.86
Notre Dame,2024-05-19,Miami (FL),Away,L4 - 6,Miami (FL),Notre Dame,6,4,1575.73,1691.86
Notre Dame,2024-05-20,Miami (FL),Away,W5 - 0,Miami (FL),Notre Dame,0,5,1575.73,1691.86
Notre Dame,2024-05-21,Miami (FL),Away,L7 - 16,Miami (FL),Notre Dame,16,7,1575.73,1691.86
Notre Dame,2024-05-26,Florida St.,Neutral,W5 - 3,Florida St.,Notre Dame,3,5,1575.46,1691.86
Notre Dame,2024-05-27,Virginia,Neutral,W3 - 0,Notre Dame,Virginia,3,0,1691.86,1571.37
Notre Dame,2024-05-28,North Carolina,Neutral,L2 - 7,Notre Dame,North Carolina,2,7,1691.86,1672.34
Notre Dame,2024-06-03,Texas Tech,Neutral,W3 - 2,Notre Dame,Texas Tech,3,2,1691.86,1571.74
Notre Dame,2024-06-04,Ga. Southern,Away,W6 - 4,Notre Dame,Ga. Southern,6,4,1691.86,1581.5
Notre Dame,2024-06-05,Texas Tech,Neutral,W2 - 1,Texas Tech,Notre Dame,1,2,1571.74,1691.86
Notre Dame,2024-06-10,Tennessee,Away,W8 - 6,Tennessee,Notre Dame,6,8,1798.05,1691.86
Notre Dame,2024-06-11,Tennessee,Away,L4 - 12,Notre Dame,Tennessee,4,12,1691.86,1798.05
Notre Dame,2024-06-12,Tennessee,Away,W7 - 3,Tennessee,Notre Dame,3,7,1798.05,1691.86
Notre Dame,2024-06-17,Texas,Neutral,W7 - 3,Texas,Notre Dame,3,7,1661.3,1691.86
Notre Dame,2024-06-19,Oklahoma,Neutral,L2 - 6,Oklahoma,Notre Dame,6,2,1711.9,1691.86
Notre Dame,2024-06-21,Texas A&M,Neutral,L1 - 5,Notre Dame,Texas A&M,1,5,1691.86,1744.9
Oklahoma,2024-02-18,Auburn,Neutral,W3 - 0,Oklahoma,Auburn,3,0,1711.9,1664.89
Oklahoma,2024-02-19,Arizona,Neutral,L4 - 14,Arizona,Oklahoma,14,4,1530.34,1711.9
Oklahoma,2024-02-20,Michigan,Neutral,W6 - 1,Oklahoma,Michigan,6,1,1711.9,1515.34
Oklahoma,2024-02-22,Wichita St.,Home,W6 - 2,Oklahoma,Wichita St.,6,2,1711.9,1365.49
Oklahoma,2024-02-25,Northwestern St.,Neutral,L2 - 4,Oklahoma,Northwestern St.,2,4,1711.9,1304.72
Oklahoma,2024-02-26,Northwestern St.,Neutral,W2 - 1,Oklahoma,Northwestern St.,2,1,1711.9,1304.72
Oklahoma,2024-02-27,Northwestern St.,Neutral,W5 - 1,Oklahoma,Northwestern St.,5,1,1711.9,1304.72
Oklahoma,2024-03-04,LSU,Neutral,L4 - 5(11 Innings),LSU,Oklahoma,5,4,1638.94,1711.9
Oklahoma,2024-03-05,UCLA,Neutral,L3 - 15(7 Innings),UCLA,Oklahoma,15,3,1593.94,1711.9
Oklahoma,2024-03-06,Tennessee,Neutral,L0 - 8,Oklahoma,Tennessee,0,8,1711.9,1798.05
Oklahoma,2024-03-08,DBU,Home,W8 - 7,Oklahoma,DBU,8,7,1711.9,1476.49
Oklahoma,2024-03-12,UTSA,Home,W10 - 5,Oklahoma,UTSA,10,5,1711.9,1554.44
Oklahoma,2024-03-13,UTSA,Home,W8 - 3,Oklahoma,UTSA,8,3,1711.9,1554.44
Oklahoma,2024-03-13,UTSA,Home,W9 - 5,Oklahoma,UTSA,9,5,1711.9,1554.44
Oklahoma,2024-03-15,Air Force,Home,W10 - 4,Oklahoma,Air Force,10,4,1711.9,1457.02
Oklahoma,2024-03-16,Air Force,Home,W8 - 7,Oklahoma,Air Force,8,7,1711.9,1457.02
Oklahoma,2024-03-18,New Orleans,Home,L7 - 10(12 Innings),Oklahoma,New Orleans,7,10,1711.9,1396.21
Oklahoma,2024-03-19,New Orleans,Home,W13 - 8,Oklahoma,New Orleans,13,8,1711.9,1396.21
Oklahoma,2024-03-20,New Orleans,Home,L5 - 11,Oklahoma,New Orleans,5,11,1711.9,1396.21
Oklahoma,2024-03-25,Baylor,Home,W5 - 3,Oklahoma,Baylor,5,3,1711.9,1447.49
Oklahoma,2024-03-26,Baylor,Home,W9 - 5,Oklahoma,Baylor,9,5,1711.9,1447.49
Oklahoma,2024-03-27,Baylor,Home,L8 - 16,Oklahoma,Baylor,8,16,1711.9,1447.49
Oklahoma,2024-03-29,Oklahoma St.,Neutral,W7 - 6,Oklahoma,Oklahoma St.,7,6,1711.9,1624.44
Oklahoma,2024-04-01,Texas,Home,L1 - 7,Oklahoma,Texas,1,7,1711.9,1661.3
Oklahoma,2024-04-02,Texas,Home,W4 - 2,Oklahoma,Texas,4,2,1711.9,1661.3
Oklahoma,2024-04-03,Texas,Home,L8 - 12,Oklahoma,Texas,8,12,1711.9,1661.3
Oklahoma,2024-04-05,Oral Roberts,Home,W8 - 2,Oklahoma,Oral Roberts,8,2,1711.9,1447.15
Oklahoma,2024-04-08,Oklahoma St.,Away,W8 - 7,Oklahoma St.,Oklahoma,7,8,1624.44,1711.9
Oklahoma,2024-04-09,Oklahoma St.,Away,L7 - 8,Oklahoma St.,Oklahoma,8,7,1624.44,1711.9
Oklahoma,2024-04-10,Oklahoma St.,Away,L4 - 9,Oklahoma St.,Oklahoma,9,4,1624.44,1711.9
Oklahoma,2024-04-12,Texas Tech,Neutral,W14 - 9,Texas Tech,Oklahoma,9,14,1571.74,1711.9
Oklahoma,2024-04-14,Pacific,Home,W7 - 3,Oklahoma,Pacific,7,3,1711.9,1179.07
Oklahoma,2024-04-15,Lamar University,Home,L11 - 14,Oklahoma,Lamar University,11,14,1711.9,1411.08
Oklahoma,2024-04-16,Pacific,Home,W10 - 2,Oklahoma,Pacific,10,2,1711.9,1179.07
Oklahoma,2024-04-19,Wichita St.,Home,W9 - 5,Oklahoma,Wichita St.,9,5,1711.9,1365.49
Oklahoma,2024-04-22,Kansas,Away,W15 - 2,Kansas,Oklahoma,2,15,1322.25,1711.9
Oklahoma,2024-04-23,Kansas,Away,W7 - 6(14 Innings),Kansas,Oklahoma,6,7,1322.25,1711.9
Oklahoma,2024-04-24,Kansas,Away,W24 - 4(7 Innings),Kansas,Oklahoma,4,24,1322.25,1711.9
Oklahoma,2024-04-26,Oral Roberts,Away,L1 - 5,Oral Roberts,Oklahoma,5,1,1447.15,1711.9
Oklahoma,2024-04-29,Kansas St.,Home,W14 - 2,Oklahoma,Kansas St.,14,2,1711.9,1484.63
Oklahoma,2024-04-30,Kansas St.,Home,W22 - 10,Oklahoma,Kansas St.,22,10,1711.9,1484.63
Oklahoma,2024-05-01,Kansas St.,Home,L7 - 8,Oklahoma,Kansas St.,7,8,1711.9,1484.63
Oklahoma,2024-05-03,DBU,Away,L1 - 10,DBU,Oklahoma,10,1,1476.49,1711.9
Oklahoma,2024-05-06,TCU,Away,L7 - 9,TCU,Oklahoma,9,7,1589.07,1711.9
Oklahoma,2024-05-07,TCU,Away,W11 - 7,TCU,Oklahoma,7,11,1589.07,1711.9
Oklahoma,2024-05-08,TCU,Away,W5 - 1,TCU,Oklahoma,1,5,1589.07,1711.9
Oklahoma,2024-05-13,West Virginia,Home,W15 - 1,Oklahoma,West Virginia,15,1,1711.9,1535.28
Oklahoma,2024-05-14,West Virginia,Home,L8 - 9,Oklahoma,West Virginia,8,9,1711.9,1535.28
Oklahoma,2024-05-15,West Virginia,Home,W17 - 7(7 Innings),Oklahoma,West Virginia,17,7,1711.9,1535.28
Oklahoma,2024-05-16,Wichita St.,Away,L0 - 18,Wichita St.,Oklahoma,18,0,1365.49,1711.9
Oklahoma,2024-05-19,Texas Tech,Away,W13 - 8,Texas Tech,Oklahoma,8,13,1571.74,1711.9
Oklahoma,2024-05-20,Texas Tech,Away,W9 - 6,Texas Tech,Oklahoma,6,9,1571.74,1711.9
Oklahoma,2024-05-21,Texas Tech,Away,L2 - 10,Texas Tech,Oklahoma,10,2,1571.74,1711.9
Oklahoma,2024-05-25,West Virginia,Neutral,W6 - 4,Oklahoma,West Virginia,6,4,1711.9,1535.28
Oklahoma,2024-05-26,Texas Tech,Neutral,W6 - 3,Texas Tech,Oklahoma,3,6,1571.74,1711.9
Oklahoma,2024-05-28,Kansas St.,Neutral,W4 - 3,Oklahoma,Kansas St.,4,3,1711.9,1484.63
Oklahoma,2024-05-29,Texas,Neutral,W8 - 1,Oklahoma,Texas,8,1,1711.9,1661.3
Oklahoma,2024-06-03,Liberty,Neutral,W16 - 3,Oklahoma,Liberty,16,3,1711.9,1511.59
Oklahoma,2024-06-04,Florida,Away,W9 - 4,Florida,Oklahoma,4,9,1678.36,1711.9
Oklahoma,2024-06-05,Florida,Away,L2 - 7,Oklahoma,Florida,2,7,1711.9,1678.36
Oklahoma,2024-06-06,Florida,Away,W5 - 4,Florida,Oklahoma,4,5,1678.36,1711.9
Oklahoma,2024-06-10,Virginia Tech,Away,W5 - 4,Virginia Tech,Oklahoma,4,5,1699.35,1711.9
Oklahoma,2024-06-11,Virginia Tech,Away,L8 - 14,Oklahoma,Virginia Tech,8,14,1711.9,1699.35
Oklahoma,2024-06-12,Virginia Tech,Away,W11 - 2,Virginia Tech,Oklahoma,2,11,1699.35,1711.9
Oklahoma,2024-06-17,Texas A&M,Neutral,W13 - 8,Texas A&M,Oklahoma,8,13,1744.9,1711.9
Oklahoma,2024-06-19,Notre Dame,Neutral,W6 - 2,Oklahoma,Notre Dame,6,2,1711.9,1691.86
Oklahoma,2024-06-22,Texas A&M,Neutral,W5 - 1,Oklahoma,Texas A&M,5,1,1711.9,1744.9
Oklahoma,2024-06-25,Ole Miss,Neutral,L3 - 10,Oklahoma,Ole Miss,3,10,1711.9,1751.22
Oklahoma,2024-06-26,Ole Miss,Neutral,L2 - 4,Ole Miss,Oklahoma,4,2,1751.22,1711.9
Texas St.,2024-02-18,Utah Valley,Home,W5 - 3,Texas St.,Utah Valley,5,3,1652.96,1181.94
Texas St.,2024-02-19,Utah Valley,Home,W14 - 4(8 Innings),Texas St.,Utah Valley,14,4,1652.96,1181.94
Texas St.,2024-02-19,Utah Valley,Home,L3 - 5,Texas St.,Utah Valley,3,5,1652.96,1181.94
Texas St.,2024-02-20,Utah Valley,Home,W14 - 2(8 Innings),Texas St.,Utah Valley,14,2,1652.96,1181.94
Texas St.,2024-02-24,Wichita St.,Home,W9 - 2,Texas St.,Wichita St.,9,2,1652.96,1365.49
Texas St.,2024-02-25,Ohio St.,Home,W9 - 1,Texas St.,Ohio St.,9,1,1652.96,1384.91
Texas St.,2024-02-26,Ohio St.,Home,W8 - 5,Texas St.,Ohio St.,8,5,1652.96,1384.91
Texas St.,2024-02-27,Ohio St.,Home,W6 - 4,Texas St.,Ohio St.,6,4,1652.96,1384.91
Texas St.,2024-03-01,UTRGV,Home,W7 - 3,Texas St.,UTRGV,7,3,1652.96,1339.12
Texas St.,2024-03-04,Arizona,Away,L2 - 7,Arizona,Texas St.,7,2,1530.34,1652.96
Texas St.,2024-03-05,Arizona,Away,W6 - 2,Arizona,Texas St.,2,6,1530.34,1652.96
Texas St.,2024-03-06,Arizona,Away,W7 - 3,Arizona,Texas St.,3,7,1530.34,1652.96
Texas St.,2024-03-08,Texas,Home,L8 - 9,Texas St.,Texas,8,9,1652.96,1661.3
Texas St.,2024-03-09,Texas,Away,W6 - 4,Texas,Texas St.,4,6,1661.3,1652.96
Texas St.,2024-03-11,Southern U.,Home,W6 - 2,Texas St.,Southern U.,6,2,1652.96,1237.29
Texas St.,2024-03-12,Southern U.,Home,W15 - 5,Texas St.,Southern U.,15,5,1652.96,1237.29
Texas St.,2024-03-13,Southern U.,Home,W9 - 5,Texas St.,Southern U.,9,5,1652.96,1237.29
Texas St.,2024-03-15,Prairie View,Home,W8 - 2,Texas St.,Prairie View,8,2,1652.96,1153.95
Texas St.,2024-03-18,Arkansas St.,Away,W13 - 7,Arkansas St.,Texas St.,7,13,1203.98,1652.96
Texas St.,2024-03-19,Arkansas St.,Away,W2 - 1,Arkansas St.,Texas St.,1,2,1203.98,1652.96
Texas St.,2024-03-20,Arkansas St.,Away,W5 - 4,Arkansas St.,Texas St.,4,5,1203.98,1652.96
Texas St.,2024-03-22,UIW,Away,L2 - 4,UIW,Texas St.,4,2,1276.14,1652.96
Texas St.,2024-03-25,Coastal Carolina,Home,W7 - 4,Texas St.,Coastal Carolina,7,4,1652.96,1593.23
Texas St.,2024-03-26,Coastal Carolina,Home,L5 - 7,Texas St.,Coastal Carolina,5,7,1652.96,1593.23
Texas St.,2024-03-27,Coastal Carolina,Home,W13 - 9,Texas St.,Coastal Carolina,13,9,1652.96,1593.23
Texas St.,2024-03-29,Sam Houston,Away,L9 - 12,Sam Houston,Texas St.,12,9,1366.6,1652.96
Texas St.,2024-04-01,App State,Away,W7 - 4,App State,Texas St.,4,7,1360.57,1652.96
Texas St.,2024-04-02,App State,Away,W6 - 2,App State,Texas St.,2,6,1360.57,1652.96
Texas St.,2024-04-03,App State,Away,W7 - 2,App State,Texas St.,2,7,1360.57,1652.96
Texas St.,2024-04-05,Texas A&M,Away,L4 - 8,Texas A&M,Texas St.,8,4,1744.9,1652.96
Texas St.,2024-04-08,Ga. Southern,Home,L4 - 7(11 Innings),Texas St.,Ga. Southern,4,7,1652.96,1581.5
Texas St.,2024-04-09,Ga. Southern,Home,L11 - 13,Texas St.,Ga. Southern,11,13,1652.96,1581.5
Texas St.,2024-04-10,Ga. Southern,Home,W10 - 9,Texas St.,Ga. Southern,10,9,1652.96,1581.5
Texas St.,2024-04-12,Baylor,Home,W11 - 4,Texas St.,Baylor,11,4,1652.96,1447.49
Texas St.,2024-04-14,UT Arlington,Away,W6 - 1,UT Arlington,Texas St.,1,6,1256.58,1652.96
Texas St.,2024-04-15,UT Arlington,Away,W5 - 3,UT Arlington,Texas St.,3,5,1256.58,1652.96
Texas St.,2024-04-16,UT Arlington,Away,W17 - 6(7 Innings),UT Arlington,Texas St.,6,17,1256.58,1652.96
Texas St.,2024-04-19,UTSA,Home,W14 - 12,Texas St.,UTSA,14,12,1652.96,1554.44
Texas St.,2024-04-22,Little Rock,Home,W3 - 2,Texas St.,Little Rock,3,2,1652.96,1369.12
Texas St.,2024-04-23,Little Rock,Home,W30 - 4,Texas St.,Little Rock,30,4,1652.96,1369.12
Texas St.,2024-04-24,Little Rock,Home,W9 - 2,Texas St.,Little Rock,9,2,1652.96,1369.12
Texas St.,2024-04-26,UTSA,Away,L8 - 14,UTSA,Texas St.,14,8,1554.44,1652.96
Texas St.,2024-04-29,South Alabama,Home,W10 - 2,Texas St.,South Alabama,10,2,1652.96,1472.55
Texas St.,2024-04-30,South Alabama,Home,W11 - 10,Texas St.,South Alabama,11,10,1652.96,1472.55
Texas St.,2024-05-01,South Alabama,Home,L8 - 21(7 Innings),Texas St.,South Alabama,8,21,1652.96,1472.55
Texas St.,2024-05-03,UIW,Home,W3 - 1,Texas St.,UIW,3,1,1652.96,1276.14
Texas St.,2024-05-06,ULM,Away,W5 - 4,ULM,Texas St.,4,5,1324.28,1652.96
Texas St.,2024-05-07,ULM,Away,W9 - 1,ULM,Texas St.,1,9,1324.28,1652.96
Texas St.,2024-05-08,ULM,Away,W5 - 4,ULM,Texas St.,4,5,1324.28,1652.96
Texas St.,2024-05-13,Louisiana,Home,W7 - 5,Texas St.,Louisiana,7,5,1652.96,1572.55
Texas St.,2024-05-14,Louisiana,Home,W6 - 4,Texas St.,Louisiana,6,4,1652.96,1572.55
Texas St.,2024-05-15,Louisiana,Home,W11 - 9,Texas St.,Louisiana,11,9,1652.96,1572.55
Texas St.,2024-05-19,Georgia St.,Away,W8 - 7,Georgia St.,Texas St.,7,8,1386.76,1652.96
Texas St.,2024-05-20,Georgia St.,Away,W5 - 4,Georgia St.,Texas St.,4,5,1386.76,1652.96
Texas St.,2024-05-21,Georgia St.,Away,W4 - 3,Georgia St.,Texas St.,3,4,1386.76,1652.96
Texas St.,2024-05-27,ULM,Neutral,W8 - 2,Texas St.,ULM,8,2,1652.96,1324.28
Texas St.,2024-05-28,Louisiana,Neutral,L2 - 3,Texas St.,Louisiana,2,3,1652.96,1572.55
Texas St.,2024-06-03,UC Santa Barbara,Neutral,W7 - 3,Texas St.,UC Santa Barbara,7,3,1652.96,1601.09
Texas St.,2024-06-04,Stanford,Away,W5 - 2,Texas St.,Stanford,5,2,1652.96,1707.83
Texas St.,2024-06-05,Stanford,Away,L4 - 8,Stanford,Texas St.,8,4,1707.83,1652.96
Texas St.,2024-06-06,Stanford,Away,L3 - 4,Stanford,Texas St.,4,3,1707.83,1652.96
LSU,2024-02-18,Maine,Home,W13 - 1,LSU,Maine,13,1,1638.94,1248.39
LSU,2024-02-19,Maine,Home,W17 - 8,LSU,Maine,17,8,1638.94,1248.39
LSU,2024-02-20,Maine,Home,W21 - 6,LSU,Maine,21,6,1638.94,1248.39
LSU,2024-02-23,Louisiana Tech,Away,L6 - 11,Louisiana Tech,LSU,11,6,1586.0,1638.94
LSU,2024-02-25,Towson,Home,W6 - 0,LSU,Towson,6,0,1638.94,1182.41
LSU,2024-02-26,Southern U.,Home,W9 - 2,LSU,Southern U.,9,2,1638.94,1237.29
LSU,2024-02-27,Southern U.,Home,W15 - 0(7 Innings),LSU,Southern U.,15,0,1638.94,1237.29
LSU,2024-02-27,Towson,Home,W11 - 1,LSU,Towson,11,1,1638.94,1182.41
LSU,2024-03-02,New Orleans,Home,W11 - 3,LSU,New Orleans,11,3,1638.94,1396.21
LSU,2024-03-04,Oklahoma,Neutral,W5 - 4(11 Innings),LSU,Oklahoma,5,4,1638.94,1711.9
LSU,2024-03-05,Texas,Neutral,L1 - 6,LSU,Texas,1,6,1638.94,1661.3
LSU,2024-03-06,Baylor,Neutral,L6 - 9,Baylor,LSU,9,6,1447.49,1638.94
LSU,2024-03-09,McNeese,Home,W6 - 3,LSU,McNeese,6,3,1638.94,1440.09
LSU,2024-03-11,Bethune-Cookman,Home,W8 - 7,LSU,Bethune-Cookman,8,7,1638.94,1246.09
LSU,2024-03-12,Bethune-Cookman,Home,W5 - 1,LSU,Bethune-Cookman,5,1,1638.94,1246.09
LSU,2024-03-13,Bethune-Cookman,Home,W15 - 0,LSU,Bethune-Cookman,15,0,1638.94,1246.09
LSU,2024-03-15,Tulane,Home,W7 - 5,LSU,Tulane,7,5,1638.94,1401.47
LSU,2024-03-18,Texas A&M,Home,L4 - 6,LSU,Texas A&M,4,6,1638.94,1744.9
LSU,2024-03-19,Texas A&M,Home,L7 - 11,LSU,Texas A&M,7,11,1638.94,1744.9
LSU,2024-03-20,Texas A&M,Home,W7 - 6,LSU,Texas A&M,7,6,1638.94,1744.9
LSU,2024-03-23,Louisiana Tech,Home,L6 - 7(12 Innings),LSU,Louisiana Tech,6,7,1638.94,1586.0
LSU,2024-03-25,Florida,Away,L2 - 7,Florida,LSU,7,2,1678.36,1638.94
LSU,2024-03-26,Florida,Away,W16 - 4,Florida,LSU,4,16,1678.36,1638.94
LSU,2024-03-27,Florida,Away,W11 - 2,Florida,LSU,2,11,1678.36,1638.94
LSU,2024-03-29,ULM,Home,W15 - 4,LSU,ULM,15,4,1638.94,1324.28
LSU,2024-03-31,Auburn,Home,L5 - 6,LSU,Auburn,5,6,1638.94,1664.89
LSU,2024-04-01,Auburn,Home,W9 - 2,LSU,Auburn,9,2,1638.94,1664.89
LSU,2024-04-02,Auburn,Home,L4 - 6,LSU,Auburn,4,6,1638.94,1664.89
LSU,2024-04-05,Grambling,Home,W16 - 3(7 Innings),LSU,Grambling,16,3,1638.94,1148.58
LSU,2024-04-08,Mississippi St.,Away,W5 - 2,Mississippi St.,LSU,2,5,1460.38,1638.94
LSU,2024-04-09,Mississippi St.,Away,W4 - 3,Mississippi St.,LSU,3,4,1460.38,1638.94
LSU,2024-04-10,Mississippi St.,Away,W13 - 3,Mississippi St.,LSU,3,13,1460.38,1638.94
LSU,2024-04-14,Arkansas,Away,L4 - 5,Arkansas,LSU,5,4,1686.05,1638.94
LSU,2024-04-15,Arkansas,Away,L0 - 4,Arkansas,LSU,4,0,1686.05,1638.94
LSU,2024-04-16,Arkansas,Away,L2 - 6,Arkansas,LSU,6,2,1686.05,1638.94
LSU,2024-04-19,Louisiana,Home,W8 - 4,LSU,Louisiana,8,4,1638.94,1572.55
LSU,2024-04-21,Missouri,Home,W5 - 3,LSU,Missouri,5,3,1638.94,1522.8
LSU,2024-04-22,Missouri,Home,W4 - 3(10 Innings),LSU,Missouri,4,3,1638.94,1522.8
LSU,2024-04-23,Missouri,Home,W8 - 6,LSU,Missouri,8,6,1638.94,1522.8
LSU,2024-04-26,New Orleans,Away,L4 - 9,New Orleans,LSU,9,4,1396.21,1638.94
LSU,2024-04-29,Georgia,Home,W6 - 2,LSU,Georgia,6,2,1638.94,1560.16
LSU,2024-04-30,Georgia,Home,L7 - 12,LSU,Georgia,7,12,1638.94,1560.16
LSU,2024-05-01,Georgia,Home,W4 - 3,LSU,Georgia,4,3,1638.94,1560.16
LSU,2024-05-03,Nicholls,Home,W10 - 6,LSU,Nicholls,10,6,1638.94,1312.97
LSU,2024-05-06,Alabama,Away,W6 - 5,Alabama,LSU,5,6,1567.28,1638.94
LSU,2024-05-07,Alabama,Away,L3 - 8,Alabama,LSU,8,3,1567.28,1638.94
LSU,2024-05-08,Alabama,Away,W12 - 3,Alabama,LSU,3,12,1567.28,1638.94
LSU,2024-05-10,Southeastern La.,Home,W17 - 3(7 Innings),LSU,Southeastern La.,17,3,1638.94,1447.52
LSU,2024-05-14,Ole Miss,Home,L3 - 5,LSU,Ole Miss,3,5,1638.94,1751.22
LSU,2024-05-14,Ole Miss,Home,L1 - 11,LSU,Ole Miss,1,11,1638.94,1751.22
LSU,2024-05-15,Ole Miss,Home,L5 - 8,LSU,Ole Miss,5,8,1638.94,1751.22
LSU,2024-05-17,Northwestern St.,Home,W19 - 7(7 Innings),LSU,Northwestern St.,19,7,1638.94,1304.72
LSU,2024-05-19,Vanderbilt,Away,W13 - 2,Vanderbilt,LSU,2,13,1614.82,1638.94
LSU,2024-05-20,Vanderbilt,Away,W8 - 3,Vanderbilt,LSU,3,8,1614.82,1638.94
LSU,2024-05-21,Vanderbilt,Away,W21 - 10,Vanderbilt,LSU,10,21,1614.82,1638.94
LSU,2024-05-26,Kentucky,Neutral,W11 - 6,LSU,Kentucky,11,6,1638.94,1604.55
LSU,2024-05-27,Tennessee,Neutral,L2 - 5,Tennessee,LSU,5,2,1798.05,1638.94
LSU,2024-05-28,Kentucky,Neutral,L2 - 7,Kentucky,LSU,7,2,1604.55,1638.94
LSU,2024-06-03,Kennesaw St.,Neutral,W14 - 11,LSU,Kennesaw St.,14,11,1638.94,1468.74
LSU,2024-06-04,Southern Miss.,Away,W7 - 6(10 Innings),LSU,Southern Miss.,7,6,1638.94,1625.24
LSU,2024-06-05,Southern Miss.,Away,L4 - 8,Southern Miss.,LSU,8,4,1625.24,1638.94
LSU,2024-06-06,Southern Miss.,Away,L7 - 8,LSU,Southern Miss.,7,8,1638.94,1625.24
Texas,2024-02-18,Rice,Home,W7 - 0,Texas,Rice,7,0,1661.3,1316.72
Texas,2024-02-19,Rice,Home,W15 - 1,Texas,Rice,15,1,1661.3,1316.72
Texas,2024-02-20,Rice,Home,W14 - 2,Texas,Rice,14,2,1661.3,1316.72
Texas,2024-02-22,A&M-Corpus Christi,Away,W12 - 0,A&M-Corpus Christi,Texas,0,12,1342.31,1661.3
Texas,2024-02-23,A&M-Corpus Christi,Away,W5 - 4,A&M-Corpus Christi,Texas,4,5,1342.31,1661.3
Texas,2024-02-25,Alabama,Home,W1 - 0,Texas,Alabama,1,0,1661.3,1567.28
Texas,2024-02-26,Alabama,Home,W2 - 0,Texas,Alabama,2,0,1661.3,1567.28
Texas,2024-02-27,Alabama,Home,W6 - 1,Texas,Alabama,6,1,1661.3,1567.28
Texas,2024-03-01,Sam Houston,Away,W10 - 2,Sam Houston,Texas,2,10,1366.6,1661.3
Texas,2024-03-04,Tennessee,Neutral,W7 - 2,Texas,Tennessee,7,2,1661.3,1798.05
Texas,2024-03-05,LSU,Neutral,W6 - 1,LSU,Texas,1,6,1638.94,1661.3
Texas,2024-03-06,UCLA,Neutral,L1 - 5,Texas,UCLA,1,5,1661.3,1593.94
Texas,2024-03-08,Texas St.,Away,W9 - 8,Texas St.,Texas,8,9,1652.96,1661.3
Texas,2024-03-09,Texas St.,Home,L4 - 6,Texas,Texas St.,4,6,1661.3,1652.96
Texas,2024-03-12,South Carolina,Away,W9 - 5,South Carolina,Texas,5,9,1529.33,1661.3
Texas,2024-03-13,South Carolina,Away,L2 - 4(7 Innings),South Carolina,Texas,4,2,1529.33,1661.3
Texas,2024-03-13,South Carolina,Away,L4 - 9,South Carolina,Texas,9,4,1529.33,1661.3
Texas,2024-03-15,Col. of Charleston,Away,L4 - 8,Col. of Charleston,Texas,8,4,1461.19,1661.3
Texas,2024-03-16,The Citadel,Away,W18 - 4,The Citadel,Texas,4,18,1247.85,1661.3
Texas,2024-03-18,UIW,Home,W19 - 2,Texas,UIW,19,2,1661.3,1276.14
