,team,conference,avg_talent,season,sp_conf_rating,firstDowns,fourthDownConversions,fourthDowns,fumblesLost,fumblesRecovered,games,interceptionTDs,interceptionYards,interceptions,kickReturnTDs,kickReturnYards,kickReturns,netPassingYards,passAttempts,passCompletions,passesIntercepted,passingTDs,penalties,penaltyYards,possessionTime,puntReturnTDs,puntReturnYards,puntReturns,rushingAttempts,rushingTDs,rushingYards,sacks,tacklesForLoss,thirdDownConversions,thirdDowns,totalYards,turnovers,total_turnovers,thirdDownConversionRate,fourthDownConversionRate,possessionTimeMinutes,color,alt_color,logo,qb_average_ppa,qb_total_ppa,fpi,fpi_rank,fpi_sor,fpi_sos,def_eff,off_eff,special_eff,games_played,wins,losses,conference_games,conference_wins,conference_losses,Offense_success_rate,Defense_success_rate,Offense_explosiveness,Defense_explosiveness,Offense_ppa,Offense_power_success,Offense_stuff_rate,Defense_power_success,Defense_stuff_rate,Defense_ppa,Offense_points_per_opportunity,Defense_points_per_opportunity,Defense_havoc_total,Offense_field_position_average_predicted_points,Defense_field_position_average_predicted_points,Offense_field_position_average_start,Defense_field_position_average_start,sp_conf_scaled,total_turnovers_scaled,possession_scaled,third_down_scaled,offense_avg_field_position_scaled,defense_avg_field_position_scaled,offense_ppo_scaled,offense_success_scaled,offense_explosive,talent_scaled,defense_ppo_scaled,penalties_scaled,offense_ppa_scaled,defense_ppa_scaled,defense_success_scaled,defense_explosive,adjusted_metric,average_metric,in_house_pr,ranking,power_ranking,calculated_rank,combined_rank,PBR,PBR_rank,STM,STM_rank,DCE,DCE_rank,DefensivePossessionTime,DDE,DDE_rank,offensive_total,offensive_rank,defensive_total,defensive_rank,talent_scaled_rank,offense_success_rank,defense_success_rank,offense_explosive_rank,defense_explosive_rank,total_turnovers_rank,penalties_rank,power_rating,avg_expected_wins,SOS,wins_above_average,wins_above_good,wins_above_elite,SOR,most_deserving_wins,most_deserving
104,Arkansas State,Sun Belt,34.38379631448665,2024,25.821779399382542,284,15,20,8,5,13,0,107,10,1.0,631,32,2957,442,274,14,19,73,672,22660,100.0,277,15,484,18,2050,19,65,81,198,5007,18,51.70731707317073,60.7695428725994,74.16919705744249,377.67,#e81018,#000000,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2032.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2032.png']",0.2975,49.929500000000004,-11.861,115,71,98,22.972,38.921,53.085,13,8,5,8,5,3,50.355816468556554,17.770104807753455,33.71461052516355,57.057032544168464,46.246159815217034,55.85039370078741,41.99257360988441,40.24130434782609,73.69770460134316,17.3374183819935,56.84598031173094,8.749191267353154,33.86642768061583,16.119649805447466,27.31983805668017,72.4,73.0,3.2565253999438672,49.292682926829265,37.01698469280774,60.7695428725994,19.434482758620618,4.851485148514882,56.84598031173094,50.355816468556554,33.71461052516355,403.48905740442416,8.749191267353183,55.765957446808514,46.246159815217034,17.3374183819935,17.77010480775344,57.05703254416847,135.23313316242306,37.08019042380876,-12.2,111.0,6.34173199007729,105.0,39.90731371191331,1.6654726755735598,88.0,38.78541666666666,12.0,2120.130908336382,10.0,402.33,139.4,111.0,301.1251842367874,98,242.172594007118,131,88.0,89.0,127.0,108.0,87.0,53.0,73.0,-6.6,10.771,87,-0.04,-2.32,-3.79,62,-3.245,61
105,Coastal Carolina,Sun Belt,33.846135711759864,2024,25.821779399382542,235,8,22,6,11,13,2,167,11,1.0,414,24,2626,358,195,11,20,90,829,22479,1.0,128,10,481,21,2246,28,59,65,171,4872,17,42.048780487804876,53.00378685420611,14.295038347159178,374.65,#007073,#876447,"['http://a.espncdn.com/i/teamlogos/ncaa/500/324.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/324.png']",0.13799999999999998,31.036,-6.068,94,97,120,44.594,45.227,42.766,13,6,7,8,3,5,45.735238209624555,49.94045289329168,64.158047955487,54.57242996429591,46.62159003252063,58.68503937007873,59.63673347684759,26.361490683229817,85.56417730943245,43.055187409394875,51.3262075954254,31.644444265891025,25.688715281110234,47.89980544747081,66.73279352226723,67.2,68.9,3.2565253999438672,58.95121951219512,35.44967498427343,53.00378685420611,54.93793103448273,-3.26732673267324,51.3262075954254,45.735238209624555,64.158047955487,398.6012337432714,31.644444265891025,35.09707446808511,46.62159003252063,43.05518740939486,49.94045289329166,54.572429964295914,154.8956331097949,50.68049107743577,-5.4,88.0,6.202552111055267,106.0,32.23487176281603,2.0797727900007885,107.0,31.75,46.0,844.7578662544754,122.0,405.35,190.20000000000002,33.0,374.0626620874547,47,357.87097604780297,75,90.0,99.0,83.0,25.0,94.0,41.0,115.0,-6.6,11.115,109,-2.55,-4.87,-6.14,108,-5.605,104
106,Virginia,ACC,50.74700404699227,2024,67.82630301629493,232,15,29,5,6,12,0,80,14,1.0,324,19,2748,401,246,9,16,62,544,21526,1.0,120,19,431,14,1594,21,57,62,182,4342,19,63.78048780487804,42.453070056802815,38.09594615745813,358.77,#232d4b,#f84c1e,"['http://a.espncdn.com/i/teamlogos/ncaa/500/258.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/258.png']",0.1165,17.6445,-1.289,74,63,26,53.887,40.745,55.993,12,5,7,8,3,5,42.610374945092076,58.03544728099496,31.854705387565446,56.27617947060074,36.790905471251556,47.10348706411696,23.704974177571508,31.44759725400459,81.94154883059288,33.94578332436613,37.0317114438064,31.53983079713464,28.118244765078984,30.276264591439684,56.712550607287454,70.5,70.1,7.075118456026811,37.21951219512195,27.208324596351446,42.453070056802815,32.40689655172412,-0.8910891089108759,37.0317114438064,42.610374945092076,31.854705387565446,552.2454913362933,31.53983079713464,72.61702127659575,36.790905471251556,33.94578332436613,58.03544728099495,56.27617947060074,151.36509021314586,43.252232646645155,-6.6,85.0,4.955990198365184,107.0,27.593550460038422,0.9850691558995959,38.0,22.968421052631577,107.0,1216.3471237171907,97.0,361.23,159.79999999999998,80.0,249.37242308084362,123,349.8989375649814,85,62.0,105.0,70.0,112.0,90.0,92.0,20.0,-7.2,9.59,30,-0.1,-2.53,-4.62,67,-3.576,70
107,Rice,American Athletic,30.700994067030756,2024,24.339882121807463,219,7,20,9,4,12,1,72,13,34.0,708,27,2868,477,292,8,17,85,689,20648,1.0,223,30,298,14,1374,32,75,58,166,4242,22,78.26829268292683,44.782796862320794,12.187666301455629,344.13,#d1d5d8,#003d7d,"['http://a.espncdn.com/i/teamlogos/ncaa/500/242.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/242.png']",0.0,28.044999999999998,-8.58,104,110,100,53.023,27.275,34.236,12,4,8,8,3,5,30.66614330707671,87.07869632200544,58.740134792767435,51.0230475924771,25.919060973475116,83.43503937007873,48.76100990377133,30.526836581709148,78.88798966267683,59.65873168704716,28.927359068273475,43.86258707826798,46.92885261740554,56.663424124513625,27.31983805668017,67.4,73.2,3.1218074656188604,22.73170731707317,19.610505347032927,44.782796862320794,53.5724137931034,5.247524752475272,28.927359068273475,30.66614330707671,58.740134792767435,370.00903697300686,43.862587078267985,53.527925531914896,25.919060973475116,59.65873168704715,87.07869632200543,51.02304759247711,152.0253232904302,52.18096911247483,-6.4,108.0,4.399665546716408,108.0,37.16422308180407,1.8621166813562566,98.0,39.45555555555555,10.0,720.2587946523205,126.0,375.87,172.2,57.0,333.1121715399564,77,378.3577269808638,57,97.0,122.0,11.0,36.0,103.0,127.0,77.0,-7.4,10.802,90,-3.02,-5.32,-6.81,112,-6.341,112
108,Nevada,Mountain West,29.182664728301447,2024,20.88212180746562,253,15,29,7,2,13,1,91,8,1.0,630,35,2764,366,247,11,19,99,950,24208,1.0,76,10,460,21,2135,14,54,76,170,4899,15,58.95121951219512,70.9453611035975,38.09594615745813,403.47,#002d62,#ffffff,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2440.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2440.png']",0.27099999999999996,31.811666666666667,-8.417,103,121,79,30.419,47.2,32.833,13,3,10,7,0,7,68.39515944137605,25.372399116492375,40.55053684779392,65.74112144014188,57.58723454590698,44.74525243168134,41.03702350264037,23.573913043478257,64.05007493789394,34.288336851340695,53.625531081263105,20.177645718316825,27.086230517081844,11.497081712062254,45.757085020242954,73.6,71.2,2.807465618860511,42.048780487804876,50.40658418955758,70.9453611035975,11.241379310344826,1.287128712871322,53.625531081263105,68.39515944137605,40.55053684779392,356.20604298455856,20.17764571831681,19.16755319148936,57.58723454590698,34.28833685134069,25.372399116492403,65.74112144014188,138.23072893413385,48.65579804050865,-11.1,115.0,3.45553883072502,109.0,37.9403807071157,2.666995742240067,125.0,23.20000000000001,106.0,1502.4086880312916,60.0,376.53,98.80000000000001,133.0,317.437819562724,90,278.9605761279069,122,105.0,37.0,121.0,94.0,55.0,71.0,130.0,-7.8,10.59,72,-4.4,-6.91,-8.58,128,-7.888,131
109,App State,Sun Belt,35.127617775332986,2024,25.821779399382542,263,13,22,6,9,12,0,21,16,1.0,500,25,3002,392,218,4,23,66,627,19872,50.5,99,6,384,13,1731,23,47,62,145,4733,22,75.85365853658536,65.72355964295375,49.51604319924871,331.2,#ffcc00,#222222,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2026.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2026.png']",0.278,89.939,-6.788,95,87,99,27.315,48.691,43.31,11,5,6,8,3,5,62.63462057359507,17.151011331993345,58.95774669000298,70.00936387080361,52.319244267822334,75.0732466581212,49.43721040768077,30.078260869565213,82.20623439800296,24.247392258590835,54.163111840306286,2.6678049446796877,4.8451601716589465,14.289883268482498,46.95951417004051,72.4,71.3,3.2565253999438672,25.146341463414632,12.900136296917594,65.72355964295375,19.434482758620618,1.4851485148514882,54.163111840306286,62.63462057359507,58.95774669000298,410.2510706848454,2.6678049446796877,61.69015957446808,52.319244267822334,24.247392258590835,17.151011331993345,70.00936387080361,144.5817943529147,47.5532298321347,-9.0,103.0,2.974679911276233,110.0,34.56094087735214,1.5283323915604379,82.0,35.39999999999999,28.0,1677.6655513236028,33.0,328.8,183.0,42.0,366.8750637060112,58,273.31958184367613,123,85.0,55.0,129.0,34.0,46.0,120.0,57.0,-8.0,10.698,79,-1.36,-3.43,-4.79,86,-4.347,83
110,Air Force,Mountain West,21.824407685356178,2024,20.88212180746562,215,23,36,5,8,12,0,80,10,1.0,73,5,1077,138,62,4,5,36,336,24457,1.0,42,8,668,24,2696,18,52,78,184,3773,15,61.36585365853658,64.73275628888287,56.95382688996713,407.62,#004a7b,#ffffff,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2005.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2005.png']",0.15233333333333335,2.430666666666666,-9.432,105,108,112,41.263,30.957,34.945,12,5,7,7,3,4,53.25101663134501,55.41506737218893,1.0,61.085911324999955,38.952258395987435,78.81102362204723,31.727218616796584,53.15028712059066,70.23887187792596,47.12336923090293,59.21125449611914,34.24143730364702,29.098381283674613,22.57198443579766,69.27125506072878,71.4,69.1,2.807465618860511,39.63414634146341,52.5603375969805,64.73275628888287,26.262068965517173,-2.871287128712879,59.21125449611914,53.25101663134501,1.0,289.3127971396016,34.24143730364703,100.0,38.952258395987435,47.12336923090293,55.41506737218892,61.08591132499997,171.20967443617582,42.804603825904046,0.2,111.0,1.6005769283804798,111.0,37.79816852005958,1.1613727540640744,55.0,17.54999999999999,128.0,1820.3724340215044,24.0,312.38,148.0,101.0,285.52475619809303,107,390.5261992909842,40,116.0,80.0,75.0,134.0,74.0,83.0,1.0,-8.6,11.034,105,-2.76,-4.84,-6.08,106,-5.6,103
111,Eastern Michigan,Mid-American,23.906329810223575,2024,4.457760314341847,255,16,29,7,10,12,0,23,10,1.0,404,22,2824,415,248,5,17,78,749,22395,50.5,78,21,472,17,1707,25,71,80,194,4531,17,58.95121951219512,61.653232350554504,43.44185318516199,373.25,#00331b,#f0f0f0,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2199.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2199.png']",0.188,71.236,-13.481,119,114,128,34.766,26.714,54.009,12,5,7,8,2,6,51.08826464591024,43.27627753790932,27.477523075654744,62.298039648080675,26.50091817533096,5.929985103213426,52.56124590156342,69.66994328922493,58.68082314536261,52.20520946399027,37.23051681706319,53.092696157823866,61.281076054348176,31.239299610894932,52.704453441295556,70.8,70.4,1.3143418467583494,42.048780487804876,34.72310756972112,61.653232350554504,30.35862068965517,-0.29702970297026354,37.23051681706319,51.08826464591024,27.477523075654744,308.2393619111234,53.092696157823866,45.628989361702125,26.50091817533096,52.205209463990265,43.27627753790929,62.29803964808067,138.51970725072323,43.807705424479366,-11.0,116.0,1.4400613522870027,112.0,41.456023320438376,2.4299297641810065,117.0,21.67792207792209,118.0,1516.4735538754514,58.0,346.75,182.6,44.0,232.02775332963088,127,391.9274426836872,38,114.0,87.0,97.0,120.0,69.0,71.0,93.0,-8.7,11.243,118,-3.35,-5.26,-6.29,111,-5.866,108
112,San Diego State,Mountain West,29.589367804801384,2024,20.88212180746562,222,17,32,1,5,12,2,213,8,1.0,561,29,2468,375,234,7,15,109,981,19542,1.0,108,17,424,13,1547,31,65,64,177,4015,9,46.8780487804878,48.04977008385177,40.26529973391767,325.7,#c41230,#000000,"['http://a.espncdn.com/i/teamlogos/ncaa/500/21.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/21.png']",0.21350000000000002,30.302,-13.599,121,124,105,30.611,18.434,67.635,12,3,9,7,2,5,31.693770490416085,30.927239197813094,67.93492769675174,72.11303953193328,39.67552151982613,39.58661417322833,33.50194153778627,24.215186772810767,95.59201103322621,38.185064721503394,36.052410901467496,22.18112279743204,7.250083671247751,41.54377431906613,29.190283400809733,69.0,73.2,2.807465618860511,54.12195121951219,10.045764311176356,48.04977008385177,42.64827586206894,5.247524752475272,36.052410901467496,31.693770490416085,67.93492769675174,359.9033436800126,22.18112279743204,15.086436170212764,39.67552151982613,38.185064721503394,30.92723919781311,72.11303953193331,121.03479537282774,46.75492719304063,-17.1,120.0,0.9776115329725599,113.0,42.44189358423599,2.7257318311335275,126.0,29.897768762677487,63.0,1312.9453621835378,85.0,394.3,150.6,98.0,289.98896063854215,104,312.4039474555285,109,101.0,121.0,115.0,17.0,41.0,47.0,132.0,-8.9,11.017000000000001,102,-4.89,-6.87,-8.07,127,-7.596,127
113,Akron,Mid-American,30.35004518486504,2024,4.457760314341847,215,5,16,10,7,12,0,27,10,1.0,395,25,2790,420,234,3,16,76,584,20556,100.0,27,8,342,11,1206,18,60,58,162,3996,20,78.26829268292683,47.085745198809846,6.376897793081859,342.6,#00285e,#84754e,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2006.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2006.png']",0.14700000000000002,38.6665,-15.896,124,111,54,28.571,29.574,53.83,12,4,8,8,3,5,39.304630378668094,38.68225717563939,51.76212453157376,67.68151849038858,24.169612129217114,66.60672483507128,59.372083014980355,58.32571428571427,47.24326547944479,42.977675407843115,28.74815422477441,25.516732686791414,26.686235411412824,9.763618677042786,47.761133603238875,73.6,71.1,1.3143418467583494,22.73170731707317,18.81647095827219,47.085745198809846,11.241379310344826,1.089108910891099,28.74815422477441,39.304630378668094,51.76212453157376,366.81859258968217,25.5167326867914,67.35106382978724,24.169612129217114,42.97767540784311,38.6822571756394,67.6815184903886,132.04142456664735,44.09630301888834,-13.3,124.0,0.36023911498399186,114.0,43.63867836721897,1.5920676099786844,86.0,16.674999999999997,131.0,626.9454078497356,130.0,377.4,146.8,105.0,279.7269477913278,113,328.18829712906046,97,100.0,114.0,105.0,67.0,52.0,127.0,39.0,-9.2,10.295,60,-3.04,-5.01,-6.34,109,-5.886,109
114,Hawai'i,Mountain West,26.115319633806138,2024,20.88212180746562,249,12,22,4,5,12,0,29,15,1.0,302,20,3218,481,286,6,25,96,844,21833,50.5,137,11,334,7,1188,27,68,60,163,4406,19,73.4390243902439,49.79037057073302,42.481139458444204,363.88,#003420,#ffffff,"['http://a.espncdn.com/i/teamlogos/ncaa/500/62.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/62.png']",0.395,53.078,-11.741,114,107,115,37.024,35.004,49.876,12,5,7,7,3,4,63.07558102515122,53.82451448212311,28.1529288308883,74.55409409799702,46.743634387271385,64.92125984251967,45.73936305742399,25.742028985507233,66.2414309031556,47.96353663138835,50.924500493597165,27.10872831580386,36.57878089868326,3.503891050583647,56.0445344129555,74.4,70.6,2.807465618860511,27.560975609756095,29.860295659467397,49.79037057073302,5.779310344827508,0.09900990099009732,50.924500493597165,63.07558102515122,28.1529288308883,328.3210875800558,27.108728315803845,33.12234042553192,46.743634387271385,47.963536631388344,53.824514482123085,74.55409409799704,152.23372666628646,52.38571490913657,-6.3,104.0,-0.4078210067299982,115.0,38.70932704823093,2.5706542525819462,121.0,23.754545454545443,102.0,1377.8498282095475,79.0,356.12,174.0,52.0,303.06115868743535,97,351.4788678289306,84,110.0,53.0,79.0,117.0,32.0,113.0,119.0,-9.5,10.927000000000001,97,-1.9,-3.87,-5.08,93,-4.662,91
115,Charlotte,American Athletic,41.21951986169503,2024,24.339882121807463,207,10,24,7,2,12,1,94,14,1.0,834,39,2689,353,177,10,16,93,784,20612,1.0,48,13,387,16,1424,14,59,47,155,4113,21,75.85365853658536,32.41114417094943,22.523086555016434,343.53,#046A38,#B9975B,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2429.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2429.png']",0.058666666666666666,9.368,-13.522,120,101,82,25.782,32.18,68.735,12,5,7,8,4,4,27.529472723411942,40.278112501826286,94.68687606846254,58.16280359772688,26.515963774599356,40.93579648697758,72.47635939480051,53.57784011220198,69.30857523956615,41.26286736759186,54.407301066447914,38.132485804047064,28.899657908127026,10.245136186770424,83.83400809716602,73.9,67.5,3.1218074656188604,25.146341463414632,19.299119312224775,32.41114417094943,9.193103448275778,-6.039603960396022,54.407301066447914,27.529472723411942,94.68687606846254,465.631998742682,38.13248580404706,41.02127659574468,26.515963774599356,41.26286736759186,40.278112501826286,58.162803597726885,133.99604041131397,48.07268267226981,-12.6,118.0,-0.815169194269642,116.0,41.94895845233719,1.6837330813109663,89.0,18.676923076923075,125.0,803.2006728098229,123.0,376.47,125.80000000000001,124.0,326.7969057014702,80,384.5566927201263,52,76.0,125.0,103.0,2.0,85.0,120.0,104.0,-9.7,10.453000000000001,63,-1.36,-3.72,-5.43,90,-4.681,92
116,Utah State,Mountain West,26.5436328631488,2024,20.88212180746562,270,14,28,5,3,12,1,112,17,1.0,479,25,3229,458,294,13,29,94,885,19671,1.0,139,16,421,21,2392,28,72,70,176,5621,22,68.60975609756098,57.716797403299964,35.4307403349507,327.85,#00263a,#949ca1,"['http://a.espncdn.com/i/teamlogos/ncaa/500/328.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/328.png']",0.2715,60.476,-10.773,110,112,92,21.003,42.504,45.961,12,4,8,7,3,4,70.62830715691999,28.01253581472207,47.31684720260978,70.62036777877364,62.752873425220905,28.23761000463176,43.34980223493721,31.704347826086945,67.41503555554385,29.89899988603733,75.22443259502326,15.731573296170723,33.129817444219086,20.549610894941637,58.85020242914982,71.9,69.9,2.807465618860511,32.390243902439025,11.161564269238852,57.716797403299964,22.84827586206889,-1.2871287128712652,75.22443259502326,70.62830715691999,47.31684720260978,332.2148442104436,15.731573296170723,27.724734042553195,62.752873425220905,29.898999886037316,28.012535814722042,70.62036777877366,152.7524355089205,51.53832187738061,-6.2,106.0,-2.51354807287623,117.0,38.147689584202865,2.663938759579904,124.0,25.847499999999997,88.0,1313.1036140653468,84.0,392.15,174.0,52.0,348.0594835142846,66,302.2330625864844,116,109.0,33.0,119.0,76.0,45.0,101.0,124.0,-10.4,10.8,89,-3.38,-5.45,-6.84,113,-6.356,113
117,Georgia State,Sun Belt,34.55970295862638,2024,25.821779399382542,248,10,27,6,8,12,0,45,13,1.0,518,31,3069,449,271,9,21,61,589,21580,1.0,24,12,360,13,1608,18,48,57,160,4677,19,58.95121951219512,46.60373275628889,15.348724370010956,359.67,#1e539a,#ebebeb,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2247.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2247.png']",0.17033333333333334,34.28966666666667,-10.248,107,115,101,28.455,40.888,37.82,12,3,9,8,1,7,47.7031733416959,22.530944539932023,58.10818082320219,72.90439136944968,41.34855666090384,29.062992125984238,61.51858982501194,24.874782608695625,79.1035337382187,29.064434959906364,52.422808027132604,16.640304147885075,21.5542167467447,36.34338521400778,72.21052631578951,69.4,67.9,3.2565253999438672,42.048780487804876,27.675403648563645,46.60373275628889,39.91724137931029,-5.247524752475215,52.422808027132604,47.7031733416959,58.10818082320219,405.08820871478525,16.640304147885075,66.69281914893617,41.34855666090384,29.064434959906364,22.530944539932037,72.9043913694497,146.47301785837755,45.27661361584833,-8.3,123.0,-2.607224179230187,118.0,39.91212123471092,1.4540043065403156,77.0,17.20967741935484,129.0,802.9843149631081,124.0,360.33,157.60000000000002,86.0,326.5076860179385,81,317.328917679877,107,87.0,94.0,124.0,39.0,40.0,71.0,44.0,-10.4,10.876000000000001,93,-4.12,-6.47,-7.91,122,-7.32,124
118,Temple,American Athletic,36.98090448312444,2024,24.339882121807463,187,10,24,10,6,12,0,79,14,1.0,673,35,2592,412,242,9,16,67,541,21751,50.5,79,14,385,10,1120,14,46,59,184,3712,24,75.85365853658536,37.097376251014325,22.523086555016434,362.52,#A80532,#a7a9ac,"['http://a.espncdn.com/i/teamlogos/ncaa/500/218.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/218.png']",0.08750000000000001,29.604,-18.721,127,119,95,40.982,12.845,52.686,12,3,9,8,2,6,10.33970331291249,60.31114920286083,60.97179099370521,49.250087584059315,13.793427260702455,51.437539902106806,67.69225849423123,26.075585284280947,78.92392666767677,39.64037117931434,40.951553237265315,26.165824340937036,10.947985462647907,24.2091439688716,75.01619433198383,71.8,68.2,3.1218074656188604,25.146341463414632,29.15448731390228,37.097376251014325,23.531034482758614,-4.653465346534631,40.951553237265315,10.33970331291249,60.97179099370521,427.09913166476764,26.165824340937036,73.01196808510639,13.793427260702455,39.640371179314336,60.31114920286083,49.250087584059315,132.74335470665397,39.05108825559244,-13.0,126.0,-3.017360068010729,119.0,44.55344253748852,1.2666848511053255,64.0,21.271428571428572,120.0,851.6454936104719,120.0,357.48,142.0,108.0,269.3954171697951,120,355.3831385911131,80,80.0,132.0,61.0,31.0,106.0,120.0,19.0,-10.6,10.735,83,-3.74,-6.18,-7.74,118,-7.239,121
119,UAB,American Athletic,33.00809398451927,2024,24.339882121807463,259,12,26,10,5,12,1,181,16,1.0,651,31,3139,445,284,8,24,98,886,21198,100.0,339,17,391,9,1572,18,48,64,168,4711,26,85.51219512195121,53.24479307546659,29.465017999686964,353.3,#003b28,#ffc845,"['http://a.espncdn.com/i/teamlogos/ncaa/500/5.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/5.png']",0.226,56.0715,-12.74,118,122,102,32.357,29.047,57.606,12,3,9,8,2,6,63.5618781968945,40.90503644719587,30.91295565576405,77.82816485320416,46.94032536677964,74.66535433070865,26.35977385537199,14.37811094452772,96.84950641217146,41.31196034742096,35.336122504785365,23.77870437601996,16.838177774369214,11.978599221789878,86.23886639676115,72.9,66.6,3.1218074656188604,15.487804878048777,24.36952191235062,53.24479307546659,16.020689655172333,-7.8217821782178305,35.336122504785365,63.5618781968945,30.91295565576405,390.98267258653885,23.778704376019974,27.593085106382972,46.94032536677964,41.31196034742095,40.90503644719588,77.82816485320417,131.76726856064914,50.24338681120986,-13.4,109.0,-3.986146005835926,120.0,40.258036656756,2.2660850777316623,113.0,34.64117647058822,32.0,1151.1899574150718,103.0,366.7,151.6,94.0,289.755009132094,105,381.2903497773013,54,92.0,50.0,101.0,113.0,23.0,129.0,125.0,-11.0,10.741,84,-3.99,-6.22,-7.73,120,-7.197,120
120,Central Michigan,Mid-American,19.34399434206908,2024,4.457760314341847,215,15,26,12,3,12,1,53,12,34.0,671,37,1961,302,167,2,11,81,731,21193,50.5,221,18,447,17,2027,31,92,57,162,3988,24,100.0,45.45225858804436,47.34668962278917,353.22,#6a0032,#ffc82e,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2117.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2117.png']",0.322,3.3794999999999997,-14.808,123,120,125,30.33,23.257,49.931,12,4,8,8,2,6,40.331028699082566,74.10197964578165,43.84095897897714,35.254253561838766,41.728911970732995,76.77007874015746,28.216534352917996,28.219875776397515,55.401523394994555,48.97671344775327,51.287980629283666,48.6325092200519,52.89954347483865,14.097276264591443,84.63562753036439,72.9,66.8,1.3143418467583494,1.0,24.328003774376214,45.45225858804436,16.020689655172333,-7.425742574257413,51.287980629283666,40.331028699082566,43.84095897897714,266.76358492790075,48.632509220051894,47.99867021276596,41.728911970732995,48.97671344775326,74.10197964578164,35.254253561838794,140.04889168791635,47.37230771736106,-10.5,122.0,-4.60853806464429,121.0,43.14574323532017,2.7402540725248175,127.0,24.312912912912907,98.0,1430.891378336227,72.0,366.78,170.79999999999998,59.0,296.27276963574326,101,375.22248257718206,60,121.0,111.0,36.0,86.0,125.0,133.0,91.0,-11.3,11.073,107,-3.79,-5.92,-7.12,116,-6.78,116
121,Massachusetts,FBS Independents,30.538917920710396,2024,47.96791093647675,236,14,24,4,4,12,0,18,6,1.0,398,22,2181,327,187,6,14,87,758,23268,50.5,130,18,482,18,1968,15,49,66,174,4149,10,54.12195121951219,52.789559101974575,48.33839411488496,387.8,#971B2F,#B1B3B3,"['http://a.espncdn.com/i/teamlogos/ncaa/500/113.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/113.png']",0.42725,21.85725,-17.327,125,131,76,17.921,44.861,18.122,12,2,10,1,0,1,45.06804715835119,28.88153540314437,43.266391940521146,71.71469912770692,44.55602791772136,51.11248593925757,39.62280934391921,3.5878260869565395,98.91851269202643,30.035612533725086,47.564188705287975,7.346436710544282,23.70217274832767,5.622568093385212,85.0364372469636,74.6,67.2,5.2698100851342495,46.8780487804878,42.27421891381843,52.789559101974575,4.4137931034482705,-6.633663366336606,47.564188705287975,45.06804715835119,43.266391940521146,368.5356174610036,7.346436710544282,44.444148936170215,44.55602791772136,30.035612533725086,28.881535403144383,71.71469912770692,136.1793154634908,43.92038568019502,-11.9,128.0,-6.141255387635469,122.0,44.41363411183121,2.056788988869461,106.0,17.913131313131316,127.0,1526.9801399841117,54.0,332.2,101.4,131.0,276.81251909844366,117,325.5210598010672,99,98.0,100.0,118.0,89.0,42.0,61.0,98.0,-12.0,10.576,71,-4.3,-6.32,-7.69,121,-7.155,119
