,Team,Date,Opponent,Location,Result,home_team,away_team,home_score,away_score,home_rating,away_rating,home_win_prob,Spread,elo_win_prob,PEAR,resume_quality,home_net,away_net,avg_net,TQ,WP,NED,GQI
10034,Troy,2011-04-16,Middle Tenn.,Away,W11 - 1,Middle Tenn.,Troy,1,11,-0.3,3.17,0.2285,-3.17,50.0,Troy -3.17,0.21629999999999994,177.0,37.0,107.0,0.636986301369863,0.4570000000000001,0.5205479452054795,5.9
10035,Tennessee,2011-04-16,Alabama,Away,W1 - 0,Alabama,Tennessee,0,1,3.33,0.66,0.7576,2.97,50.0,Alabama -2.97,0.5265,35.0,105.0,70.0,0.7636986301369864,0.4847999999999999,0.7602739726027398,7.1
10036,UMBC,2011-04-16,Stony Brook,Away,L0 - 12,Stony Brook,UMBC,12,0,1.54,-4.42,0.917,6.26,50.0,Stony Brook -6.26,-0.6413,97.0,287.0,192.0,0.3458904109589041,0.16599999999999993,0.34931506849315064,3.1
10037,Charlotte,2011-04-16,Saint Louis,Away,L5 - 10,Saint Louis,Charlotte,10,5,-0.81,1.76,0.295,-2.27,50.0,Charlotte -2.27,-0.815,195.0,89.0,142.0,0.5171232876712328,0.59,0.636986301369863,5.4
10038,Louisville,2011-04-16,St. John's (NY),Away,L5 - 6,St. John's (NY),Louisville,6,5,2.36,2.14,0.5497,0.52,50.0,St. John's (NY) -0.52,-0.5662,67.0,98.0,82.5,0.7208904109589042,0.9006000000000001,0.8938356164383562,7.7
10039,Savannah St.,2011-04-16,Stetson,Away,L3 - 5,Stetson,Savannah St.,5,3,1.71,-3.49,0.8919,5.5,50.0,Stetson -5.5,-0.6262,54.0,236.0,145.0,0.5068493150684932,0.21619999999999995,0.37671232876712324,4.4
10040,SFA,2011-04-16,A&M-Corpus Christi,Away,W18 - 8,A&M-Corpus Christi,SFA,8,18,1.08,1.97,0.4436,-0.59,50.0,SFA -0.59,0.31920000000000004,84.0,85.0,84.5,0.714041095890411,0.8872,0.9965753424657534,7.8
10041,South Fla.,2011-04-16,Seton Hall,Away,W6 - 4,Seton Hall,South Fla.,4,6,1.71,0.12,0.6738,1.89,50.0,Seton Hall -1.89,0.3738,90.0,113.0,101.5,0.6558219178082192,0.6524000000000001,0.9212328767123288,6.8
10042,Southern Utah,2011-04-16,Purdue Fort Wayne,Away,W30 - 9,Purdue Fort Wayne,Southern Utah,9,30,-3.51,-2.62,0.4436,-0.59,50.0,Southern Utah -0.59,0.07450000000000001,266.0,226.0,246.0,0.16095890410958905,0.8872,0.863013698630137,3.8
10043,UMBC,2011-04-16,Stony Brook,Away,L0 - 14,Stony Brook,UMBC,14,0,1.54,-4.42,0.917,6.26,50.0,Stony Brook -6.26,-0.6413,97.0,287.0,192.0,0.3458904109589041,0.16599999999999993,0.34931506849315064,3.1
10044,New Orleans,2011-04-16,Southern Miss.,Away,L1 - 14,Southern Miss.,New Orleans,14,1,3.08,-4.33,0.9506999999999999,7.71,50.0,Southern Miss. -7.71,-0.49750000000000005,27.0,274.0,150.5,0.488013698630137,0.09860000000000024,0.15410958904109584,3.8
10045,Tulane,2011-04-16,Rice,Away,W7 - 4,Rice,Tulane,4,7,3.6,1.26,0.7336,2.64,50.0,Rice -2.64,0.5522,14.0,69.0,41.5,0.8613013698630136,0.5327999999999999,0.8116438356164384,7.9
10046,Utah,2011-04-16,New Mexico,Away,W15 - 11,New Mexico,Utah,11,15,1.27,1.71,0.4866,-0.14,50.0,Utah -0.14,0.33520000000000005,112.0,59.0,85.5,0.7106164383561644,0.9732,0.8184931506849316,7.7
10047,Alabama St.,2011-04-16,Grambling,Home,W6 - 3,Alabama St.,Grambling,6,3,-4.42,-3.29,0.42100000000000004,-0.83,50.0,Grambling -0.83,0.06510000000000005,284.0,256.0,270.0,0.07876712328767123,0.8420000000000001,0.904109589041096,3.1
10048,Alabama A&M,2011-04-16,Mississippi Val.,Home,W4 - 2,Alabama A&M,Mississippi Val.,4,2,-4.69,-3.91,0.45409999999999995,-0.48,50.0,Mississippi Val. -0.48,0.052000000000000046,289.0,263.0,276.0,0.05821917808219178,0.9081999999999999,0.910958904109589,3.1
10049,Eastern Mich.,2011-04-16,Akron,Home,L7 - 14,Eastern Mich.,Akron,7,14,0.43,-2.18,0.7534000000000001,2.91,50.0,Eastern Mich. -2.91,-0.9037000000000001,106.0,246.0,176.0,0.4006849315068493,0.49319999999999986,0.5205479452054795,4.3
10050,Dartmouth,2011-04-16,Yale,Away,L1 - 6,Yale,Dartmouth,6,1,-2.08,-0.7,0.3978,-1.08,50.0,Dartmouth -1.08,-0.8775999999999999,211.0,157.0,184.0,0.3732876712328767,0.7956,0.815068493150685,5.0
10051,Dartmouth,2011-04-16,Yale,Away,L1 - 5,Yale,Dartmouth,5,1,-2.08,-0.7,0.3978,-1.08,50.0,Dartmouth -1.08,-0.8775999999999999,211.0,157.0,184.0,0.3732876712328767,0.7956,0.815068493150685,5.0
10052,Davidson,2011-04-16,Wofford,Away,L6 - 7,Wofford,Davidson,7,6,-1.63,-2.17,0.5799,0.84,50.0,Wofford -0.84,-0.8579,196.0,213.0,204.5,0.3030821917808219,0.8402000000000001,0.9417808219178082,4.7
10053,Milwaukee,2011-04-16,Cleveland St.,Away,W5 - 2,Cleveland St.,Milwaukee,2,5,-3.6,-1.51,0.3347,-1.79,50.0,Milwaukee -1.79,0.07220000000000004,275.0,207.0,241.0,0.1780821917808219,0.6694,0.7671232876712328,3.4
10054,Arizona,2011-04-16,UCLA,Away,L0 - 4,UCLA,Arizona,4,0,4.47,3.97,0.5761999999999999,0.8,50.0,UCLA -0.8,-0.36740000000000006,15.0,17.0,16.0,0.9486301369863014,0.8476000000000001,0.9931506849315068,9.3
10055,Evansville,2011-04-16,Wichita St.,Away,L1 - 11,Wichita St.,Evansville,11,1,3.36,1.16,0.723,2.5,50.0,Wichita St. -2.5,-0.4707,58.0,119.0,88.5,0.7003424657534246,0.554,0.7910958904109588,6.8
10056,Arkansas St.,2011-04-16,Western Ky.,Away,L2 - 3,Western Ky.,Arkansas St.,3,2,2.46,1.15,0.6496999999999999,1.61,50.0,Western Ky. -1.61,-0.5567,68.0,118.0,93.0,0.684931506849315,0.7006000000000001,0.8287671232876712,7.0
10057,Arkansas St.,2011-04-16,Western Ky.,Away,L2 - 13,Western Ky.,Arkansas St.,13,2,2.46,1.15,0.6496999999999999,1.61,50.0,Western Ky. -1.61,-0.5567,68.0,118.0,93.0,0.684931506849315,0.7006000000000001,0.8287671232876712,7.0
10058,Mercer,2011-04-16,North Florida,Away,W11 - 6,North Florida,Mercer,6,11,0.36,2.77,0.3079,-2.11,50.0,Mercer -2.11,0.2623,148.0,73.0,110.5,0.625,0.6158,0.7431506849315068,6.3
10059,Oral Roberts,2011-04-16,Western Ill.,Away,L5 - 13,Western Ill.,Oral Roberts,13,5,-2.31,2.21,0.1653,-4.22,50.0,Oral Roberts -4.22,-0.8868,233.0,83.0,158.0,0.4623287671232877,0.3306,0.48630136986301364,4.4
10060,Georgia Tech,2011-04-16,Wake Forest,Away,L4 - 6,Wake Forest,Georgia Tech,6,4,-0.22,4.06,0.1784,-3.98,50.0,Georgia Tech -3.98,-0.7784,95.0,19.0,57.0,0.8082191780821918,0.3568,0.7397260273972603,7.1
10061,Virginia Military,2011-04-16,Charleston So.,Away,W15 - 12,Charleston So.,Virginia Military,12,15,-0.67,-6.26,0.9055,5.89,50.0,Charleston So. -5.89,0.19320000000000004,175.0,,,,0.18900000000000006,,
10062,Vanderbilt,2011-04-16,South Carolina,Away,W6 - 4,South Carolina,Vanderbilt,4,6,4.58,4.69,0.5182,0.19,50.0,South Carolina -0.19,0.6424,4.0,1.0,2.5,0.9948630136986302,0.9636,0.9897260273972602,9.9
10063,Western Mich.,2011-04-16,Miami (OH),Away,W7 - 5,Miami (OH),Western Mich.,5,7,0.76,-1.39,0.7191,2.45,50.0,Miami (OH) -2.45,0.2930999999999999,152.0,190.0,171.0,0.4178082191780822,0.5618000000000001,0.8698630136986302,4.9
10064,SIUE,2011-04-16,Murray St.,Away,W4 - 2,Murray St.,SIUE,2,4,-2.55,-1.57,0.4351,-0.68,50.0,SIUE -0.68,0.10430000000000006,252.0,169.0,210.5,0.2825342465753425,0.8702,0.7157534246575342,4.4
10065,Southeastern La.,2011-04-16,Texas St.,Away,L0 - 4,Texas St.,Southeastern La.,4,0,3.2,1.82,0.6557999999999999,1.68,50.0,Texas St. -1.68,-0.486,45.0,63.0,54.0,0.8184931506849316,0.6884000000000001,0.9383561643835616,8.0
10066,Northern Colo.,2011-04-16,Houston Christian,Away,W4 - 1,Houston Christian,Northern Colo.,1,4,-6.26,-2.77,0.22719999999999999,-3.19,50.0,Northern Colo. -3.19,0.02729999999999999,,229.0,,,0.4543999999999999,,
10067,Oregon St.,2011-04-16,Stanford,Away,W8 - 1,Stanford,Oregon St.,1,8,3.92,3.78,0.5421,0.44,50.0,Stanford -0.44,0.5822999999999999,8.0,13.0,10.5,0.9674657534246576,0.9158,0.9828767123287672,9.6
10068,Oral Roberts,2011-04-16,Western Ill.,Away,W5 - 2,Western Ill.,Oral Roberts,2,5,-2.31,2.21,0.1653,-4.22,50.0,Oral Roberts -4.22,0.11319999999999997,233.0,83.0,158.0,0.4623287671232877,0.3306,0.48630136986301364,4.4
10069,Oklahoma St.,2011-04-16,Oklahoma,Neutral,L5 - 7,Oklahoma,Oklahoma St.,7,5,4.36,2.98,0.6294,1.38,50.0,Oklahoma -1.38,-0.4047,21.0,34.0,27.5,0.9092465753424658,0.7412000000000001,0.9554794520547946,8.8
10070,Michigan St.,2011-04-16,Ohio St.,Away,L8 - 9,Ohio St.,Michigan St.,9,8,-0.52,1.6,0.3322,-1.82,50.0,Michigan St. -1.82,-0.7976,171.0,100.0,135.5,0.5393835616438356,0.6644,0.7568493150684932,5.9
10071,Northwestern,2011-04-16,Minnesota,Away,W4 - 1,Minnesota,Northwestern,1,4,0.45,-1.35,0.6912,2.1,50.0,Minnesota -2.1,0.2691,132.0,205.0,168.5,0.4263698630136986,0.6175999999999999,0.75,5.0
10072,UMES,2011-04-16,N.C. A&T,Away,L6 - 9,N.C. A&T,UMES,9,6,-3.52,-4.52,0.6222,1.3,50.0,N.C. A&T -1.3,-0.9257,268.0,292.0,280.0,0.04452054794520548,0.7556,0.9178082191780822,2.7
10073,San Jose St.,2011-04-16,New Mexico St.,Away,L8 - 16,New Mexico St.,San Jose St.,16,8,0.52,2.1,0.3796,-1.28,50.0,San Jose St. -1.28,-0.7256,128.0,76.0,102.0,0.6541095890410958,0.7592,0.821917808219178,6.9
10074,Kansas,2011-04-16,Missouri,Away,L2 - 3,Missouri,Kansas,3,2,1.48,1.78,0.5,0.0,50.0,Kansas -0.0,-0.6466,81.0,86.0,83.5,0.7174657534246576,1.0,0.9828767123287672,8.0
10075,NJIT,2011-04-16,UTRGV,Away,W11 - 5,UTRGV,NJIT,5,11,-2.04,-4.02,0.7058,2.28,50.0,UTRGV -2.28,0.124,248.0,280.0,264.0,0.09931506849315068,0.5884,0.8904109589041096,2.8
10076,William & Mary,2011-04-16,UNCW,Away,L2 - 11,UNCW,William & Mary,11,2,-0.35,-1.13,0.6022,1.08,50.0,UNCW -1.08,-0.7869,159.0,198.0,178.5,0.3921232876712329,0.7956000000000001,0.8664383561643836,5.2
10077,Wagner,2011-04-16,Monmouth,Away,L1 - 10,Monmouth,Wagner,10,1,-0.9,-3.07,0.7206999999999999,2.47,50.0,Monmouth -2.47,-0.8202,168.0,262.0,215.0,0.2671232876712329,0.5586000000000002,0.678082191780822,3.7
10078,James Madison,2011-04-16,UNC Greensboro,Away,L3 - 4,UNC Greensboro,James Madison,4,3,0.32,1.0,0.4636,-0.38,50.0,James Madison -0.38,-0.7405999999999999,107.0,111.0,109.0,0.6301369863013698,0.9272,0.9863013698630136,7.3
10079,Missouri St.,2011-04-16,Southern Ill.,Away,W11 - 4,Southern Ill.,Missouri St.,4,11,-0.19,1.38,0.38049999999999995,-1.27,50.0,Missouri St. -1.27,0.22360000000000002,164.0,60.0,112.0,0.6198630136986302,0.7609999999999999,0.6438356164383562,6.5
10080,Kentucky,2011-04-16,Ole Miss,Away,L10 - 12,Ole Miss,Kentucky,12,10,3.23,2.09,0.6347,1.44,50.0,Ole Miss -1.44,-0.4831,43.0,91.0,67.0,0.773972602739726,0.7305999999999999,0.8356164383561644,7.7
10081,Mississippi Val.,2011-04-16,Alabama A&M,Away,W16 - 2,Alabama A&M,Mississippi Val.,2,16,-4.69,-3.91,0.45409999999999995,-0.48,50.0,Mississippi Val. -0.48,0.048699999999999966,289.0,263.0,276.0,0.05821917808219178,0.9081999999999999,0.910958904109589,3.1
10082,SIUE,2011-04-16,Murray St.,Away,W17 - 7,Murray St.,SIUE,7,17,-2.55,-1.57,0.4351,-0.68,50.0,SIUE -0.68,0.10430000000000006,252.0,169.0,210.5,0.2825342465753425,0.8702,0.7157534246575342,4.4
10083,Kansas St.,2011-04-16,Nebraska,Away,L2 - 3,Nebraska,Kansas St.,3,2,2.59,2.89,0.5,-0.0,50.0,Kansas St. -0.0,-0.5444,53.0,52.0,52.5,0.8236301369863014,1.0,0.9965753424657534,8.8
10084,Prairie View,2011-04-16,Southern U.,Away,W10 - 6,Southern U.,Prairie View,6,10,-2.34,-3.63,0.648,1.59,50.0,Southern U. -1.59,0.11199999999999999,203.0,240.0,221.5,0.24486301369863014,0.704,0.8732876712328768,4.0
10085,UC Irvine,2011-04-16,Pacific,Away,L4 - 6,Pacific,UC Irvine,6,4,0.05,4.19,0.1864,-3.84,50.0,UC Irvine -3.84,-0.76,138.0,16.0,77.0,0.7397260273972602,0.3728,0.5821917808219178,6.5
10086,Saint Joseph's,2011-04-16,Rhode Island,Away,L6 - 8,Rhode Island,Saint Joseph's,8,6,-0.5,-2.93,0.7403,2.73,50.0,Rhode Island -2.73,-0.7964,141.0,250.0,195.5,0.3339041095890411,0.5194000000000001,0.6267123287671232,4.0
10087,Oregon,2011-04-16,Southern California,Away,L2 - 9,Southern California,Oregon,9,2,2.84,3.92,0.4257,-0.78,50.0,Oregon -0.78,-0.5205,38.0,22.0,30.0,0.9006849315068494,0.8514,0.9452054794520548,9.0
10088,Prairie View,2011-04-16,Southern U.,Away,L1 - 8,Southern U.,Prairie View,8,1,-2.34,-3.63,0.648,1.59,50.0,Southern U. -1.59,-0.888,203.0,240.0,221.5,0.24486301369863014,0.704,0.8732876712328768,4.0
10089,UT Martin,2011-04-16,Southeast Mo. St.,Away,L2 - 8,Southeast Mo. St.,UT Martin,8,2,0.34,-2.79,0.7886,3.43,50.0,Southeast Mo. St. -3.43,-0.7391,129.0,221.0,175.0,0.4041095890410959,0.42280000000000006,0.6849315068493151,4.4
10090,UT Martin,2011-04-16,Southeast Mo. St.,Away,L2 - 8,Southeast Mo. St.,UT Martin,8,2,0.34,-2.79,0.7886,3.43,50.0,Southeast Mo. St. -3.43,-0.7391,129.0,221.0,175.0,0.4041095890410959,0.42280000000000006,0.6849315068493151,4.4
10091,South Dakota St.,2011-04-16,Centenary,Away,W4 - 3,Centenary,South Dakota St.,3,4,-6.26,0.67,0.0728,-6.63,50.0,South Dakota St. -6.63,0.02729999999999999,,142.0,,,0.14559999999999995,,
10092,South Dakota St.,2011-04-16,Centenary,Away,W4 - 1,Centenary,South Dakota St.,1,4,-6.26,0.67,0.0728,-6.63,50.0,South Dakota St. -6.63,0.02729999999999999,,142.0,,,0.14559999999999995,,
10093,Little Rock,2011-04-16,South Alabama,Away,L4 - 10,South Alabama,Little Rock,10,4,1.02,0.19,0.6067,1.13,50.0,South Alabama -1.13,-0.6858,92.0,127.0,109.5,0.6284246575342466,0.7866,0.8801369863013698,6.9
10094,USC Upstate,2011-04-16,Lipscomb,Away,W4 - 3,Lipscomb,USC Upstate,3,4,-1.87,-2.2,0.5602,0.63,50.0,Lipscomb -0.63,0.13129999999999997,210.0,217.0,213.5,0.2722602739726027,0.8795999999999999,0.976027397260274,4.6
10095,Central Washington,2011-04-16,Seattle U,Away,L0 - 5,Seattle U,Central Washington,5,0,-6.26,-6.26,0.5288,0.3,50.0,Seattle U -0.3,-0.9727,,,,,0.9423999999999999,,
10096,Santa Clara,2011-04-16,Saint Mary's (CA),Away,W1 - 0,Saint Mary's (CA),Santa Clara,0,1,1.23,-0.65,0.6977,2.18,50.0,Saint Mary's (CA) -2.18,0.3318,96.0,176.0,136.0,0.5376712328767124,0.6046,0.726027397260274,5.7
10097,San Jose St.,2011-04-16,New Mexico St.,Away,W7 - 3,New Mexico St.,San Jose St.,3,7,0.52,2.1,0.3796,-1.28,50.0,San Jose St. -1.28,0.2744,128.0,76.0,102.0,0.6541095890410958,0.7592,0.821917808219178,6.9
10098,San Francisco,2011-04-16,Portland,Away,W19 - 2,Portland,San Francisco,2,19,0.86,2.89,0.33990000000000004,-1.73,50.0,San Francisco -1.73,0.3010999999999999,115.0,44.0,79.5,0.7311643835616438,0.6798000000000001,0.7568493150684932,7.2
10099,Pepperdine,2011-04-16,San Diego,Away,L3 - 4,San Diego,Pepperdine,4,3,2.31,1.32,0.6213000000000001,1.29,50.0,San Diego -1.29,-0.5709,93.0,104.0,98.5,0.666095890410959,0.7573999999999999,0.9623287671232876,7.1
10100,Lamar University,2011-04-16,Sam Houston,Away,L2 - 3,Sam Houston,Lamar University,3,2,1.42,1.56,0.5153,0.16,50.0,Sam Houston -0.16,-0.6517999999999999,79.0,110.0,94.5,0.6797945205479452,0.9694,0.8938356164383562,7.6
10101,Samford,2011-04-16,App State,Away,W5 - 4,App State,Samford,4,5,1.11,1.89,0.45409999999999995,-0.48,50.0,Samford -0.48,0.3217000000000001,130.0,80.0,105.0,0.6438356164383562,0.9081999999999999,0.8287671232876712,7.2
10102,Rider,2011-04-16,Siena,Away,L2 - 3,Siena,Rider,3,2,-1.86,-0.78,0.4257,-0.78,50.0,Rider -0.78,-0.8683,209.0,155.0,182.0,0.3801369863013699,0.8514,0.815068493150685,5.2
10103,North Carolina,2011-04-16,NC State,Away,L7 - 8,NC State,North Carolina,8,7,3.37,4.38,0.43229999999999996,-0.71,50.0,North Carolina -0.71,-0.4697,49.0,6.0,27.5,0.9092465753424658,0.8645999999999999,0.8527397260273972,8.9
10104,Radford,2011-04-17,Winthrop,Home,W7 - 4,Radford,Winthrop,7,4,-0.28,-0.15,0.5163,0.17,50.0,Radford -0.17,0.1884999999999999,140.0,163.0,151.5,0.4845890410958904,0.9674,0.9212328767123288,6.2
10105,Nicholls,2011-04-17,Central Ark.,Home,W11 - 8,Nicholls,Central Ark.,11,8,0.26,-0.2,0.5724,0.76,50.0,Nicholls -0.76,0.1856,131.0,154.0,142.5,0.5154109589041096,0.8552,0.9212328767123288,6.2
10106,Rhode Island,2011-04-17,Saint Joseph's,Home,W9 - 0,Rhode Island,Saint Joseph's,9,0,-0.5,-2.93,0.7403,2.73,50.0,Rhode Island -2.73,0.07400000000000007,141.0,250.0,195.5,0.3339041095890411,0.5194000000000001,0.6267123287671232,4.0
10107,UNC Asheville,2011-04-17,High Point,Home,W7 - 4,UNC Asheville,High Point,7,4,-3.47,-0.54,0.2671,-2.63,50.0,High Point -2.63,0.16670000000000007,260.0,189.0,224.5,0.2345890410958904,0.5342,0.7568493150684932,3.5
10108,Dayton,2011-04-17,Richmond,Home,L6 - 8,Dayton,Richmond,6,8,-0.99,-1.71,0.5966,1.02,50.0,Dayton -1.02,-0.8868,199.0,192.0,195.5,0.3339041095890411,0.8068,0.976027397260274,4.9
10109,Rutgers,2011-04-17,Cincinnati,Home,W17 - 2,Rutgers,Cincinnati,17,2,-0.15,-0.16,0.5297,0.31,50.0,Rutgers -0.31,0.18790000000000007,166.0,149.0,157.5,0.464041095890411,0.9406000000000001,0.9417808219178082,6.1
10110,Sacred Heart,2011-04-17,FDU,Home,W11 - 10,Sacred Heart,FDU,11,10,-1.49,-4.26,0.7646,3.07,50.0,Sacred Heart -3.07,0.04579999999999995,160.0,288.0,224.0,0.2363013698630137,0.4708000000000001,0.5616438356164384,3.2
10111,Sacred Heart,2011-04-17,FDU,Home,W8 - 5,Sacred Heart,FDU,8,5,-1.49,-4.26,0.7646,3.07,50.0,Sacred Heart -3.07,0.04579999999999995,160.0,288.0,224.0,0.2363013698630137,0.4708000000000001,0.5616438356164384,3.2
10112,App State,2011-04-17,Samford,Home,L3 - 8,App State,Samford,3,8,1.11,1.89,0.45409999999999995,-0.48,50.0,Samford -0.48,-0.6631,130.0,80.0,105.0,0.6438356164383562,0.9081999999999999,0.8287671232876712,7.2
10113,Sam Houston,2011-04-17,Lamar University,Home,W3 - 2,Sam Houston,Lamar University,3,2,1.42,1.56,0.5153,0.16,50.0,Sam Houston -0.16,0.3093,79.0,110.0,94.5,0.6797945205479452,0.9694,0.8938356164383562,7.6
10114,Portland,2011-04-17,San Francisco,Home,L1 - 6,Portland,San Francisco,1,6,0.86,2.89,0.33990000000000004,-1.73,50.0,San Francisco -1.73,-0.5728,115.0,44.0,79.5,0.7311643835616438,0.6798000000000001,0.7568493150684932,7.2
10115,Radford,2011-04-17,Winthrop,Home,W5 - 4,Radford,Winthrop,5,4,-0.28,-0.15,0.5163,0.17,50.0,Radford -0.17,0.1884999999999999,140.0,163.0,151.5,0.4845890410958904,0.9674,0.9212328767123288,6.2
10116,Portland,2011-04-17,San Francisco,Home,L1 - 6,Portland,San Francisco,1,6,0.86,2.89,0.33990000000000004,-1.73,50.0,San Francisco -1.73,-0.5728,115.0,44.0,79.5,0.7311643835616438,0.6798000000000001,0.7568493150684932,7.2
10117,Rice,2011-04-17,Tulane,Home,W11 - 1,Rice,Tulane,11,1,3.6,1.26,0.7336,2.64,50.0,Rice -2.64,0.2852,14.0,69.0,41.5,0.8613013698630136,0.5327999999999999,0.8116438356164384,7.9
10118,Penn St.,2011-04-17,Purdue,Home,L4 - 15,Penn St.,Purdue,4,15,0.68,1.07,0.4914,-0.09,50.0,Purdue -0.09,-0.7293999999999999,116.0,109.0,112.5,0.6181506849315068,0.9828,0.976027397260274,7.3
10119,North Florida,2011-04-17,Mercer,Home,W5 - 0,North Florida,Mercer,5,0,0.36,2.77,0.3079,-2.11,50.0,Mercer -2.11,0.41600000000000004,148.0,73.0,110.5,0.625,0.6158,0.7431506849315068,6.3
10120,Penn,2011-04-17,Princeton,Home,L2 - 3,Penn,Princeton,2,3,-2.28,-2.18,0.5192,0.2,50.0,Penn -0.2,-0.9037000000000001,257.0,194.0,225.5,0.23116438356164384,0.9616,0.7842465753424658,4.3
10121,Seton Hall,2011-04-17,South Fla.,Home,W6 - 0,Seton Hall,South Fla.,6,0,1.71,0.12,0.6738,1.89,50.0,Seton Hall -1.89,0.20489999999999997,90.0,113.0,101.5,0.6558219178082192,0.6524000000000001,0.9212328767123288,6.8
10122,UNC Asheville,2011-04-17,High Point,Home,W9 - 3,UNC Asheville,High Point,9,3,-3.47,-0.54,0.2671,-2.63,50.0,High Point -2.63,0.16670000000000007,260.0,189.0,224.5,0.2345890410958904,0.5342,0.7568493150684932,3.5
10123,N.C. A&T,2011-04-17,UMES,Home,W12 - 5,N.C. A&T,UMES,12,5,-3.52,-4.52,0.6222,1.3,50.0,N.C. A&T -1.3,0.04159999999999997,268.0,292.0,280.0,0.04452054794520548,0.7556,0.9178082191780822,2.7
10124,N.C. A&T,2011-04-17,UMES,Home,W14 - 3,N.C. A&T,UMES,14,3,-3.52,-4.52,0.6222,1.3,50.0,N.C. A&T -1.3,0.04159999999999997,268.0,292.0,280.0,0.04452054794520548,0.7556,0.9178082191780822,2.7
10125,N.C. Central,2011-04-17,Coppin St.,Home,W4 - 1,N.C. Central,Coppin St.,4,1,-6.26,-4.85,0.3951,-1.11,50.0,Coppin St. -1.11,0.036800000000000055,,293.0,,,0.7902,,
10126,N.C. Central,2011-04-17,Coppin St.,Home,W5 - 0,N.C. Central,Coppin St.,5,0,-6.26,-4.85,0.3951,-1.11,50.0,Coppin St. -1.11,0.036800000000000055,,293.0,,,0.7902,,
10127,NC State,2011-04-17,North Carolina,Home,W10 - 2,NC State,North Carolina,10,2,3.37,4.38,0.43229999999999996,-0.71,50.0,North Carolina -0.71,0.5692,49.0,6.0,27.5,0.9092465753424658,0.8645999999999999,0.8527397260273972,8.9
10128,UNCW,2011-04-17,William & Mary,Home,W7 - 4,UNCW,William & Mary,7,4,-0.35,-1.13,0.6022,1.08,50.0,UNCW -1.08,0.13749999999999996,159.0,198.0,178.5,0.3921232876712329,0.7956000000000001,0.8664383561643836,5.2
10129,Oakland,2011-04-17,North Dakota St.,Home,L3 - 10,Oakland,North Dakota St.,3,10,-2.35,-2.36,0.5297,0.31,50.0,Oakland -0.31,-0.9095,238.0,225.0,231.5,0.2106164383561644,0.9406000000000001,0.9554794520547946,4.3
10130,Oakland,2011-04-17,North Dakota St.,Home,L3 - 4,Oakland,North Dakota St.,3,4,-2.35,-2.36,0.5297,0.31,50.0,Oakland -0.31,-0.9095,238.0,225.0,231.5,0.2106164383561644,0.9406000000000001,0.9554794520547946,4.3
10131,Ohio,2011-04-17,NIU,Home,L10 - 19,Ohio,NIU,10,19,-1.59,-0.93,0.46549999999999997,-0.36,50.0,NIU -0.36,-0.8531,200.0,178.0,189.0,0.3561643835616438,0.9309999999999999,0.9246575342465754,5.3
10132,Minnesota,2011-04-17,Northwestern,Home,L3 - 4,Minnesota,Northwestern,3,4,0.45,-1.35,0.6912,2.1,50.0,Minnesota -2.1,-0.8722,132.0,205.0,168.5,0.4263698630136986,0.6175999999999999,0.75,5.0
10133,UTSA,2011-04-17,Northwestern St.,Home,L11 - 13,UTSA,Northwestern St.,11,13,0.82,0.32,0.5761999999999999,0.8,50.0,UTSA -0.8,-0.7824,126.0,147.0,136.5,0.535958904109589,0.8476000000000001,0.928082191780822,6.4
10134,Ohio,2011-04-17,NIU,Home,W7 - 5,Ohio,NIU,7,5,-1.59,-0.93,0.46549999999999997,-0.36,50.0,NIU -0.36,0.14690000000000003,200.0,178.0,189.0,0.3561643835616438,0.9309999999999999,0.9246575342465754,5.3
10135,Ohio St.,2011-04-17,Michigan St.,Home,W10 - 5,Ohio St.,Michigan St.,10,5,-0.52,1.6,0.3322,-1.82,50.0,Michigan St. -1.82,0.3125,171.0,100.0,135.5,0.5393835616438356,0.6644,0.7568493150684932,5.9
10136,Oklahoma St.,2011-04-17,Oklahoma,Neutral,W11 - 10,Oklahoma St.,Oklahoma,11,10,2.98,4.36,0.37060000000000004,-1.38,50.0,Oklahoma -1.38,0.5952999999999999,34.0,21.0,27.5,0.9092465753424658,0.7412000000000001,0.9554794520547946,8.8
10137,Georgia St.,2011-04-17,Old Dominion,Home,L3 - 4,Georgia St.,Old Dominion,3,4,0.58,-1.15,0.6855,2.03,50.0,Georgia St. -2.03,-0.8634000000000001,145.0,181.0,163.0,0.4452054794520548,0.629,0.8767123287671232,5.3
10138,Western Ill.,2011-04-17,Oral Roberts,Home,L1 - 5,Western Ill.,Oral Roberts,1,5,-2.31,2.21,0.1653,-4.22,50.0,Oral Roberts -4.22,-0.6351,233.0,83.0,158.0,0.4623287671232877,0.3306,0.48630136986301364,4.4
10139,Stanford,2011-04-17,Oregon St.,Home,L4 - 6,Stanford,Oregon St.,4,6,3.92,3.78,0.5421,0.44,50.0,Stanford -0.44,-0.4879,8.0,13.0,10.5,0.9674657534246576,0.9158,0.9828767123287672,9.6
10140,Penn St.,2011-04-17,Purdue,Home,W4 - 3,Penn St.,Purdue,4,3,0.68,1.07,0.4914,-0.09,50.0,Purdue -0.09,0.27060000000000006,116.0,109.0,112.5,0.6181506849315068,0.9828,0.976027397260274,7.3
