,team,conference,avg_talent,season,sp_conf_rating,firstDowns,firstDownsOpponent,fourthDownConversions,fourthDownConversionsOpponent,fourthDowns,fourthDownsOpponent,fumblesLost,fumblesLostOpponent,fumblesRecovered,fumblesRecoveredOpponent,games,interceptionTDs,interceptionTDsOpponent,interceptionYards,interceptionYardsOpponent,interceptions,interceptionsOpponent,kickReturnTDs,kickReturnTDsOpponent,kickReturnYards,kickReturnYardsOpponent,kickReturns,kickReturnsOpponent,netPassingYards,netPassingYardsOpponent,passAttempts,passAttemptsOpponent,passCompletions,passCompletionsOpponent,passesIntercepted,passesInterceptedOpponent,passingTDs,passingTDsOpponent,penalties,penaltiesOpponent,penaltyYards,penaltyYardsOpponent,possessionTime,possessionTimeOpponent,puntReturnTDs,puntReturnTDsOpponent,puntReturnYards,puntReturnYardsOpponent,puntReturns,puntReturnsOpponent,rushingAttempts,rushingAttemptsOpponent,rushingTDs,rushingTDsOpponent,rushingYards,rushingYardsOpponent,sacks,sacksOpponent,tacklesForLoss,tacklesForLossOpponent,thirdDownConversions,thirdDownConversionsOpponent,thirdDowns,thirdDownsOpponent,totalYards,totalYardsOpponent,turnovers,turnoversOpponent,total_turnovers,thirdDownConversionRate,fourthDownConversionRate,possessionTimeMinutes,color,alt_color,logo,fpi,fpi_rank,fpi_sor,fpi_sos,def_eff,off_eff,special_eff,games_played,wins,losses,conference_games,conference_wins,conference_losses,Offense_explosiveness,Defense_explosiveness,Offense_ppa,Defense_ppa,Defense_havoc_total,Offense_successRate,Defense_successRate,Offense_powerSuccess,Defense_powerSuccess,Offense_stuffRate,Defense_stuffRate,Offense_pointsPerOpportunity,Defense_pointsPerOpportunity,Offense_fieldPosition_averagePredictedPoints,Defense_fieldPosition_averagePredictedPoints,Offense_fieldPosition_averageStart,Defense_fieldPosition_averageStart,offense_drive_quality,defense_drive_quality,avg_opp_offense_drive_quality_pct,avg_opp_defense_drive_quality_pct,adj_offense_drive_quality,adj_defense_drive_quality,elo_x,avg_opp_offense_ppa,avg_opp_defense_ppa,avg_opp_offense_ppo,avg_opp_defense_ppo,adj_offense_ppa,adj_defense_ppa,adj_offense_ppo,adj_defense_ppo,unweighted_power,power_rating,sp_conf_scaled,total_turnovers_scaled,possession_scaled,third_down_scaled,offense_avg_field_position_scaled,defense_avg_field_position_scaled,offense_ppo_scaled,offense_success_scaled,offense_explosive,talent_scaled,defense_ppo_scaled,penalties_scaled,offense_ppa_scaled,defense_ppa_scaled,defense_success_scaled,defense_explosive,PBR,PBR_rank,STM,STM_rank,DCE,DCE_rank,DefensivePossessionTime,DDE,DDE_rank,offensive_total,defensive_total,offensive_rank,defensive_rank,talent_scaled_rank,offense_success_rank,defense_success_rank,offense_explosive_rank,defense_explosive_rank,total_turnovers_rank,penalties_rank,avg_expected_wins,SOS,wins_above_average,wins_above_good,wins_above_elite,SOR,most_deserving_wins,most_deserving,elo_y
24,Baylor,Big 12,704.5866666666667,2025,7.1,23.0,25.0,3.0,1.0,6.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,53.0,98.0,2.0,1.0,419.0,108.0,48.0,17.0,27.0,11.0,0.0,0.0,3.0,0.0,6.0,9.0,55.0,83.0,1602.0,1998.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,51.0,0.0,4.0,64.0,308.0,1.0,4.0,1.0,5.0,5.0,5.0,15.0,10.0,483.0,416.0,0.0,0.0,0.0,0.3333,0.5,26.7,#154734,#ffb81c,"['http://a.espncdn.com/i/teamlogos/ncaa/500/239.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/239.png']",8.788,28,0,0,,,,1.0,0.0,1.0,0.0,0.0,0.0,1.8826686620749378,0.8905931892301159,0.3030808978113866,0.28881591329679385,0.075,0.38028169014084506,0.5571428571428572,1.0,1.0,0.21052631578947367,0.09433962264150944,4.0,6.2,1.076,-1.173,73.9,73.9,70.0,44.4,44.4,70.0,0.0,0.0,1569.0,0.28881591329679385,0.3030808978113866,6.2,4.0,0.0,0.0,0.0,0.0,4.7,8.6,7.446338628438589,50.5,39.21454387740349,38.71051428571428,30.39062499999997,2.6666666666666714,57.57142857142857,32.69446999552739,98.44303196884516,654.1941291025411,10.05142857142856,70.08241758241758,50.87318991898643,42.31191740193044,15.645915107256954,86.43116904324151,0.08407290367379477,54.0,,,40.033,88.0,33.3,2.2,130.0,1.4179584922095663,3.3563559388228104,44,122,40.0,94.0,126.0,2.0,11.0,54.0,75.0,10.498,50,-0.08,-0.69,-0.98,101,-0.944,108,1569
25,Louisville,ACC,728.07,2025,6.070588235294117,28.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,92.0,3.0,0.0,0.0,0.0,88.0,51.0,2.0,3.0,313.0,76.0,37.0,14.0,25.0,5.0,0.0,3.0,2.0,0.0,12.0,8.0,106.0,51.0,1825.0,1775.0,1.0,0.0,134.0,0.0,6.0,0.0,28.0,39.0,4.0,1.0,232.0,74.0,4.0,0.0,6.0,1.0,6.0,3.0,9.0,14.0,545.0,150.0,3.0,0.0,-3.0,0.6667,0.0,30.42,#c9001f,#000000,"['http://a.espncdn.com/i/teamlogos/ncaa/500/97.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/97.png']",6.717,38,0,0,,,,1.0,1.0,0.0,0.0,0.0,0.0,1.2634325250931315,1.3848523244675528,0.3445514950363251,-0.09316064832244014,,0.5909090909090909,0.20754716981132076,0.7142857142857143,0.5,0.16666666666666666,0.17142857142857143,5.428571428571429,5.0,1.501,-1.416,69.3,69.4,58.3,-8.3,,,,,1706.0,,,,,,,,,10.3,8.6,7.135241698384118,25.75,44.53881740639005,76.43234285714286,48.17968750000001,-0.6666666666666572,77.77551020408163,75.44817255841821,43.92090314983241,680.8630109905827,23.628571428571433,42.34065934065934,54.76709204834496,71.67191159232105,82.13834468623787,46.661254280411505,0.15568476813827992,108.0,66.43333333333334,7.0,37.087,101.0,29.58,22.0,12.0,2.0579353871153048,-0.8498362422446062,28,47,32.0,12.0,8.0,63.0,95.0,125.0,129.0,10.126,38,0.0,0.0,0.0,74,0.0,62,1706
26,Pittsburgh,ACC,698.4566666666666,2025,6.070588235294117,21.0,8.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,78.0,0.0,1.0,0.0,302.0,171.0,38.0,27.0,23.0,17.0,0.0,1.0,5.0,1.0,3.0,11.0,35.0,88.0,1477.0,2123.0,1.0,0.0,143.0,4.0,6.0,1.0,27.0,30.0,2.0,0.0,158.0,41.0,4.0,1.0,10.0,7.0,5.0,2.0,14.0,15.0,460.0,212.0,1.0,0.0,-1.0,0.3571,0.6667,24.62,#003263,#231f20,"['http://a.espncdn.com/i/teamlogos/ncaa/500/221.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/221.png']",2.02,57,0,0,,,,1.0,1.0,0.0,0.0,0.0,0.0,1.5182340715625144,1.7537779391305162,0.39883377157075595,-0.050049917181266536,0.241,0.46875,0.14545454545454545,0.8333333333333334,,0.15384615384615385,0.3333333333333333,5.125,3.3333333333333335,2.219,-1.156,57.3,72.5,64.3,-18.8,,,,,1470.0,,,,,,,,,10.7,8.2,7.135241698384118,42.25,36.23753072141102,41.40331428571428,94.5859375,1.6296296296296333,73.48214285714286,50.65199970041942,66.35551558637297,647.2325856260173,42.48571428571428,80.96153846153845,59.86395310962577,68.3582768224734,93.9482428115016,16.97613729836044,0.054076387340954477,35.0,117.03333333333333,2.0,41.525000000000006,81.0,35.379999999999995,16.4,34.0,2.3334479499009273,-1.857304872492684,24,31,44.0,55.0,3.0,18.0,130.0,97.0,32.0,10.176,40,0.0,0.0,0.0,73,0.0,61,1470
27,Iowa State,Big 12,643.3066666666667,2025,7.1,47.0,24.0,3.0,1.0,3.0,5.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,22.0,0.0,0.0,2.0,0.0,0.0,56.0,113.0,2.0,6.0,489.0,399.0,53.0,59.0,37.0,36.0,2.0,0.0,5.0,3.0,4.0,11.0,35.0,84.0,4150.0,3050.0,0.0,0.0,117.0,0.0,2.0,1.0,88.0,48.0,5.0,1.0,353.0,192.0,1.0,4.0,11.0,8.0,12.0,10.0,24.0,25.0,842.0,591.0,2.0,4.0,2.0,0.5,1.0,69.17,#822433,#fdca2f,"['http://a.espncdn.com/i/teamlogos/ncaa/500/66.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/66.png']",7.473,33,0,0,,,,2.0,2.0,0.0,1.0,1.0,0.0,1.3050075439145319,1.4912654452421996,0.3305062332777206,0.07379605108495897,0.06,0.45323741007194246,0.32710280373831774,0.5555555555555556,0.4,0.14634146341463414,0.2765957446808511,4.75,2.3333333333333335,1.84,-1.11,64.3,73.1,60.9,20.0,41.7,38.5,22.4,-21.7,1621.0,0.22392343969860076,0.13601666884722277,3.75,4.538461538461538,0.19448956443049784,-0.15012738861364178,0.21153846153846168,-1.4166666666666665,5.3,8.2,7.446338628438589,67.0,100.0,57.57142857142857,67.515625,2.074074074074069,68.17857142857143,47.5032134867301,47.58147525869154,584.6014073665926,53.79999999999999,80.96153846153845,53.44830528545891,58.83906210053903,59.39909229345198,38.098861719227166,0.05986985244811796,40.0,95.3,4.0,59.585,8.0,50.83,20.200000000000003,19.0,1.6850700077321337,-0.518701705873609,36,56,65.0,60.0,45.0,52.0,111.0,12.0,32.0,10.649,57,0.97,0.5,0.04,5,0.196,5,1621
28,Auburn,SEC,832.1300000000001,2025,15.55,25.0,23.0,1.0,3.0,1.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,98.0,53.0,1.0,2.0,108.0,419.0,17.0,48.0,11.0,27.0,0.0,0.0,0.0,3.0,9.0,6.0,83.0,55.0,1998.0,1602.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,24.0,4.0,0.0,308.0,64.0,4.0,1.0,5.0,1.0,5.0,5.0,10.0,15.0,416.0,483.0,0.0,0.0,0.0,0.5,1.0,33.3,#002b5c,#f26522,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2.png']",10.737,21,0,0,,,,1.0,1.0,0.0,0.0,0.0,0.0,0.8905931892301159,1.8826686620749378,0.28881591329679385,0.3030808978113866,0.113,0.5571428571428572,0.38028169014084506,1.0,1.0,0.09433962264150944,0.21052631578947367,6.2,4.0,1.173,-1.076,73.9,73.9,44.4,70.0,70.0,44.4,0.0,0.0,1609.0,0.3030808978113866,0.28881591329679385,4.0,6.2,0.0,0.0,0.0,0.0,11.8,8.1,10.0,50.5,48.660835622379636,57.57142857142857,30.39062499999997,2.6666666666666714,88.68571428571428,68.5942138149448,11.093370832680591,799.0389023718294,34.942857142857136,54.85164835164835,49.5337721798265,41.21546305222103,49.2845700400486,6.605113882158463,0.10387479227059748,77.0,,,58.3,10.0,26.700000000000003,9.4,84.0,1.7895464275367559,3.100539877698479,32,120,17.0,22.0,70.0,124.0,132.0,54.0,118.0,9.251,12,0.93,0.35,0.02,6,0.191,6,1609
29,Arkansas,SEC,760.9133333333333,2025,15.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,#a41f35,#ffffff,"['http://a.espncdn.com/i/teamlogos/ncaa/500/8.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/8.png']",9.372,27,0,0,,,,1.0,1.0,0.0,0.0,0.0,0.0,1.4499357357297586,1.1156111629188248,0.40719549572756214,0.05058498104871906,0.222,0.49333333333333335,0.36363636363636365,1.0,0.5,0.16216216216216217,0.28,6.5,2.3333333333333335,1.557,-0.492,68.2,83.8,61.5,50.0,,,,,1574.0,,,,,,,,,13.2,7.5,10.0,50.5,1.0,1.0,52.433593749999986,10.0,92.92857142857143,55.64198921509887,60.34202502597449,718.1615905850289,53.79999999999999,100.0,60.6490813131742,60.6231424601504,52.45047923322684,68.3253921426169,0.0,1.0,,,0.0,134.0,60.0,0.0,134.0,3.07384671595299,0.3427584007579576,16,76,24.0,46.0,64.0,26.0,49.0,54.0,1.0,8.83,5,0.0,0.0,0.0,72,0.0,83,1574
30,Utah,Big 12,725.2066666666666,2025,7.1,30.0,14.0,1.0,3.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,20.0,0.0,0.0,1.0,0.0,0.0,19.0,37.0,2.0,2.0,206.0,136.0,25.0,22.0,21.0,11.0,1.0,0.0,2.0,1.0,3.0,3.0,15.0,30.0,2248.0,1352.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,28.0,4.0,0.0,287.0,84.0,4.0,0.0,5.0,2.0,14.0,2.0,16.0,11.0,493.0,220.0,0.0,1.0,1.0,0.875,1.0,37.47,#ea002a,#ffffff,"['http://a.espncdn.com/i/teamlogos/ncaa/500/254.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/254.png']",5.482,45,0,0,,,,1.0,1.0,0.0,0.0,0.0,0.0,0.910740145033478,1.3372059497682134,0.437641587373665,0.06538056900168805,0.14,0.6341463414634146,0.3333333333333333,0.9230769230769231,0.8,0.09090909090909091,0.25,5.25,3.3333333333333335,1.581,-0.779,68.1,78.0,66.7,25.0,25.0,66.7,0.0,0.0,1630.0,0.06538056900168805,0.437641587373665,3.3333333333333335,5.25,0.0,0.0,0.0,0.0,11.2,7.3,7.446338628438589,58.75,54.62917449761457,100.0,52.82031250000002,5.703703703703702,75.25,84.22458314457319,12.867257810555941,677.6112622976333,42.48571428571428,91.84065934065934,63.507832067313615,59.48590415814272,58.21405750798723,50.49505749305279,0.022136586025943907,7.0,,,66.22,1.0,22.53,9.4,84.0,2.6662163772052137,0.12865232224875273,18,72,35.0,5.0,47.0,120.0,88.0,29.0,6.0,10.47,48,0.42,0.03,0.0,12,0.012,11,1630
31,BYU,Big 12,609.3566666666667,2025,7.1,28.0,3.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,2.0,138.0,56.0,18.0,20.0,12.0,10.0,0.0,0.0,3.0,0.0,5.0,4.0,55.0,20.0,2062.0,1538.0,0.0,0.0,65.0,0.0,7.0,0.0,48.0,22.0,5.0,0.0,468.0,-3.0,2.0,0.0,9.0,0.0,6.0,1.0,10.0,13.0,606.0,53.0,1.0,1.0,0.0,0.6,1.0,34.37,#003da5,#ffffff,"['http://a.espncdn.com/i/teamlogos/ncaa/500/252.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/252.png']",10.513,22,0,0,,,,1.0,1.0,0.0,0.0,0.0,0.0,1.4115935699906836,1.1041761649467516,0.6646152721284054,-0.29943386966581886,0.273,0.5909090909090909,0.11363636363636363,0.75,0.0,0.041666666666666664,0.6363636363636364,6.111111111111111,0.0,1.687,-1.062,68.3,73.6,90.9,-35.7,,,,,1644.0,,,,,,,,,15.1,7.3,7.446338628438589,50.5,50.192279890125775,68.88571428571429,52.04687500000001,2.444444444444443,87.42857142857142,75.44817255841821,56.96609720978633,546.0460401515885,80.2,70.08241758241758,84.81963786506932,87.52676026314536,100.0,69.24549429600253,0.1007241074117695,75.0,,,60.37,6.0,25.630000000000003,14.599999999999998,42.0,5.015735207979051,-5.375782556817873,4,2,71.0,12.0,1.0,32.0,46.0,54.0,75.0,10.765,63,0.0,0.0,0.0,69,0.0,64,1644
32,Arizona State,Big 12,725.62,2025,7.1,21.0,20.0,2.0,3.0,3.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,38.0,84.0,2.0,4.0,257.0,242.0,39.0,42.0,25.0,26.0,1.0,1.0,2.0,1.0,12.0,6.0,93.0,45.0,1706.0,1894.0,0.0,0.0,31.0,27.0,2.0,4.0,21.0,29.0,3.0,1.0,203.0,89.0,3.0,2.0,8.0,5.0,1.0,2.0,10.0,15.0,460.0,331.0,1.0,1.0,0.0,0.1,0.6667,28.43,#8e0c3a,#ffc72c,"['http://a.espncdn.com/i/teamlogos/ncaa/500/9.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/9.png']",10.393,24,0,0,,,,1.0,1.0,0.0,0.0,0.0,0.0,1.6635026349882067,1.2740607843324647,0.5160806214505866,-0.008128099456936367,0.186,0.4838709677419355,0.352112676056338,1.0,1.0,0.19047619047619047,0.2,5.166666666666667,4.0,1.412,-1.542,71.1,67.6,28.6,30.8,,,,,1700.0,,,,,,,,,8.8,6.6,7.446338628438589,50.5,41.690617319647245,12.314285714285715,41.21875000000002,-2.0,74.07142857142857,53.72129341502542,79.14603418732668,678.080664902902,34.942857142857136,49.41208791208791,70.87290376281545,65.13602590838755,54.64226252081178,55.57595062790225,0.1371518239844181,100.0,31.0,45.0,42.763999999999996,74.0,31.57,13.600000000000001,48.0,1.7574494489029413,0.30922089874001996,33,75,34.0,50.0,59.0,6.0,74.0,54.0,123.0,10.68,60,0.0,0.0,0.0,67,0.0,66,1700
33,Illinois,Big Ten,648.9433333333333,2025,9.622222222222222,21.0,11.0,2.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,231.0,134.0,22.0,29.0,18.0,14.0,0.0,0.0,3.0,0.0,5.0,8.0,60.0,59.0,1962.0,1638.0,1.0,0.0,133.0,0.0,4.0,0.0,36.0,26.0,3.0,0.0,210.0,29.0,4.0,3.0,9.0,5.0,4.0,5.0,9.0,14.0,441.0,163.0,0.0,1.0,1.0,0.4444,1.0,32.7,#ff5f05,#13294b,"['http://a.espncdn.com/i/teamlogos/ncaa/500/356.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/356.png']",6.82,37,0,0,,,,1.0,1.0,0.0,0.0,0.0,0.0,1.3771680789822434,1.4060677003448636,0.54114936435462,-0.17590685546808071,0.234,0.576271186440678,0.23076923076923078,1.0,0.3333333333333333,0.17647058823529413,0.34782608695652173,4.75,1.5,2.426,-1.005,56.2,74.3,90.0,-9.1,,,,,1578.0,,,,,,,,,12.6,6.4,8.208575487537129,58.75,47.80208182738181,51.28068571428572,98.83984374999999,2.962962962962962,68.17857142857143,72.4769322947873,53.93502240112235,591.0026961206987,63.22857142857143,67.36263736263737,73.22674571124189,78.03206141610681,77.72155320717621,44.95418681286389,0.10152237949815779,76.0,,,57.144000000000005,17.0,27.299999999999997,17.799999999999997,30.0,3.620194716111169,-3.1202145853097027,8,16,63.0,18.0,14.0,38.0,100.0,29.0,86.0,10.271,45,0.0,0.0,0.0,66,0.0,67,1578
34,Washington,Big Ten,737.5966666666667,2025,9.622222222222222,26.0,17.0,1.0,3.0,1.0,5.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,113.0,95.0,4.0,4.0,226.0,180.0,24.0,33.0,18.0,17.0,1.0,0.0,1.0,1.0,6.0,5.0,34.0,20.0,2204.0,1396.0,0.0,0.0,11.0,0.0,2.0,0.0,50.0,27.0,4.0,2.0,287.0,85.0,2.0,3.0,6.0,5.0,8.0,3.0,14.0,13.0,513.0,265.0,1.0,1.0,0.0,0.5714,1.0,36.73,#33006f,#e8d3a2,"['http://a.espncdn.com/i/teamlogos/ncaa/500/264.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/264.png']",7.611,32,0,0,,,,1.0,1.0,0.0,0.0,0.0,0.0,1.1743954750886678,1.580100875637458,0.30863831210037995,0.17563743420635158,,0.5466666666666666,0.36666666666666664,0.8888888888888888,0.6666666666666666,0.1875,0.24,3.8,5.25,1.936,-1.416,65.0,70.2,81.8,20.0,20.0,81.8,0.0,0.0,1604.0,0.17563743420635158,0.30863831210037995,5.25,3.8,0.0,0.0,0.0,0.0,9.0,6.3,8.208575487537129,50.5,53.57004481711724,65.64982857142857,64.80859375,-0.07407407407406907,54.74285714285714,66.46772917914919,36.0814228286914,691.6819839410472,20.799999999999997,81.50549450549451,51.39500606781742,51.01119328023687,51.874121405750806,30.950835020557165,0.049155537934175625,27.0,38.95,36.0,62.443999999999996,3.0,23.270000000000003,6.8,106.0,1.7104147997969412,1.5120068242841824,35,100,30.0,24.0,65.0,87.0,120.0,54.0,29.0,9.825,26,0.1,0.0,0.0,65,0.0,68,1604
35,Iowa,Big Ten,708.71,2025,9.622222222222222,20.0,9.0,2.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,3.0,48.0,134.0,16.0,26.0,9.0,13.0,0.0,0.0,1.0,1.0,2.0,3.0,20.0,15.0,2197.0,1403.0,0.0,0.0,63.0,0.0,2.0,0.0,53.0,21.0,3.0,0.0,310.0,43.0,2.0,1.0,5.0,3.0,10.0,2.0,16.0,11.0,358.0,177.0,1.0,0.0,-1.0,0.625,1.0,36.62,#000000,#FFCD00,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2294.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2294.png']",8.51,30,0,0,,,,1.0,1.0,0.0,0.0,0.0,0.0,0.8804813493752954,1.6345825126371614,0.25427345190924505,-0.019175283430297545,0.128,0.5588235294117647,0.2127659574468085,0.8461538461538461,1.0,0.13725490196078433,0.21052631578947367,5.666666666666667,3.5,1.477,-1.118,70.1,73.6,30.0,0.0,,,,,1682.0,,,,,,,,,6.5,5.7,8.208575487537129,42.25,53.41260662136764,71.71428571428571,45.08593750000002,2.444444444444443,81.14285714285714,68.93536108271948,10.203049673697663,658.8767986405833,40.6,89.12087912087912,46.290390773460445,65.98514936220138,81.14574128203385,26.567041368312843,0.030354688526390172,10.0,,,62.87,2.0,23.380000000000003,6.2,110.0,0.8541132683680126,-1.0082837180112958,56,43,39.0,21.0,9.0,128.0,125.0,97.0,13.0,9.643,24,0.0,0.0,0.0,64,0.0,60,1682
36,Vanderbilt,SEC,673.7533333333333,2025,15.55,25.0,7.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,29.0,15.0,1.0,1.0,280.0,88.0,28.0,19.0,21.0,10.0,1.0,0.0,3.0,0.0,7.0,5.0,60.0,54.0,1929.0,1671.0,0.0,0.0,11.0,0.0,1.0,0.0,31.0,27.0,3.0,0.0,201.0,47.0,3.0,1.0,6.0,2.0,6.0,3.0,9.0,13.0,481.0,135.0,0.0,2.0,2.0,0.6667,0.0,32.15,#866d4b,#000000,"['http://a.espncdn.com/i/teamlogos/ncaa/500/238.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/238.png']",4.376,49,0,0,,,,1.0,1.0,0.0,0.0,0.0,0.0,1.2082229942950191,1.495839278250898,0.5625827681088132,-0.10755010351999839,0.217,0.6101694915254238,0.1956521739130435,1.0,0.5,0.1,0.28,5.625,1.5,2.069,-0.837,60.0,77.5,66.7,-30.0,,,,,1497.0,,,,,,,,,13.5,5.6,10.0,67.0,47.0148908486338,76.43234285714286,84.14453125,5.333333333333336,80.55357142857143,79.35769922109048,39.05984777783242,619.1782089514573,63.22857142857143,67.36263736263737,75.23924570166078,72.7779331744105,84.40075010418113,37.730834229339756,0.09690263502910826,71.0,57.5,12.0,38.817,95.0,27.85,14.4,43.0,3.4720735382181918,-3.4658527468472107,10,11,51.0,9.0,7.0,74.0,112.0,12.0,86.0,9.106,9,0.0,0.0,0.0,63,0.0,70,1497
37,NC State,ACC,710.2566666666667,2025,6.070588235294117,21.0,18.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,20.0,1.0,0.0,0.0,0.0,0.0,48.0,0.0,2.0,318.0,383.0,34.0,45.0,24.0,31.0,0.0,1.0,1.0,1.0,7.0,10.0,63.0,86.0,1927.0,1673.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,28.0,2.0,1.0,110.0,53.0,1.0,1.0,9.0,10.0,7.0,6.0,15.0,16.0,428.0,436.0,1.0,0.0,-1.0,0.4667,0.0,32.12,#cc0000,#ffffff,"['http://a.espncdn.com/i/teamlogos/ncaa/500/152.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/152.png']",1.969,58,0,0,,,,1.0,1.0,0.0,0.0,0.0,0.0,1.4026397767183236,1.5698419455138493,0.17801936349721728,0.16327780757260005,0.162,0.4057971014492754,0.33783783783783783,0.5714285714285714,0.4,0.4117647058823529,0.35714285714285715,3.4,1.6666666666666667,1.363,-1.11,70.6,73.5,41.7,33.3,33.3,41.7,0.0,0.0,1507.0,0.16327780757260005,0.17801936349721728,1.6666666666666667,3.4,0.0,0.0,0.0,0.0,4.4,5.1,7.135241698384118,42.25,46.971953158883906,53.80377142857143,43.15234375000002,2.370370370370374,49.08571428571428,37.87365514366844,56.17773903580469,660.6332729054592,61.342857142857135,65.73076923076923,39.13047562612489,51.96119546001477,57.357309386063385,31.776306412962995,0.09536304419383324,68.0,,,36.787,104.0,27.880000000000003,10.999999999999998,72.0,-0.432499272301644,-0.0008360148711525905,74,69,37.0,80.0,51.0,33.0,119.0,97.0,95.0,10.237,44,0.25,0.01,0.0,20,0.002,20,1507
38,Indiana,Big Ten,663.9433333333333,2025,9.622222222222222,30.0,10.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,33.0,0.0,0.0,3.0,0.0,0.0,28.0,0.0,1.0,0.0,193.0,96.0,31.0,22.0,18.0,11.0,3.0,0.0,0.0,0.0,3.0,9.0,25.0,65.0,2488.0,1112.0,1.0,0.0,108.0,3.0,3.0,1.0,57.0,23.0,2.0,2.0,309.0,218.0,1.0,1.0,3.0,4.0,10.0,4.0,17.0,10.0,502.0,314.0,1.0,3.0,2.0,0.5882,0.0,41.47,#990000,#edebeb,"['http://a.espncdn.com/i/teamlogos/ncaa/500/84.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/84.png']",9.882,25,0,0,,,,1.0,1.0,0.0,0.0,0.0,0.0,0.7759575339661485,1.652618621629027,0.10143349998180472,0.3028654321229658,0.186,0.5280898876404494,0.37209302325581395,0.5384615384615384,0.6666666666666666,0.125,0.22727272727272727,2.0,0.0,1.364,-0.676,70.8,81.5,81.8,8.3,8.3,81.8,0.0,0.0,1800.0,0.3028654321229658,0.10143349998180472,0.0,2.0,0.0,0.0,0.0,0.0,4.2,5.0,8.208575487537129,67.0,60.35419979760011,67.55062857142856,42.37890625000001,8.296296296296298,29.285714285714285,62.696965820884465,1.0,608.0374680860908,80.2,86.4010989010989,31.939408292228563,41.23202446461096,50.8420387844565,25.115789451815573,0.04111588728025606,20.0,74.7,5.0,47.352,56.0,18.53,3.4,127.0,-0.3040971058184534,-1.008873660891508,71,42,55.0,30.0,66.0,134.0,127.0,12.0,19.0,10.209,43,0.08,0.0,0.0,62,0.0,71,1800
