,team,conference,season,sp_conf_rating,firstDowns,fourthDownConversions,fourthDowns,fumblesLost,fumblesRecovered,games,interceptionTDs,interceptionYards,interceptions,kickReturnTDs,kickReturnYards,kickReturns,netPassingYards,passAttempts,passCompletions,passesIntercepted,passingTDs,penalties,penaltyYards,possessionTime,puntReturnTDs,puntReturnYards,puntReturns,rushingAttempts,rushingTDs,rushingYards,thirdDownConversions,thirdDowns,totalYards,turnovers,total_turnovers,thirdDownConversionRate,fourthDownConversionRate,possessionTimeMinutes,color,alt_color,logo,qb_average_ppa,qb_total_ppa,fpi,fpi_rank,fpi_sor,fpi_sos,def_eff,off_eff,special_eff,games_played,wins,losses,conference_games,conference_wins,conference_losses,Offense_success_rate,Defense_success_rate,Offense_explosiveness,Defense_explosiveness,Offense_ppa,Offense_power_success,Offense_stuff_rate,Defense_power_success,Defense_stuff_rate,Defense_ppa,Offense_points_per_opportunity,Defense_points_per_opportunity,Defense_havoc_total,Offense_field_position_average_predicted_points,Defense_field_position_average_predicted_points,Offense_field_position_average_start,Defense_field_position_average_start,avg_talent,sp_conf_scaled,total_turnovers_scaled,possession_scaled,third_down_scaled,offense_avg_field_position_scaled,defense_avg_field_position_scaled,offense_ppo_scaled,offense_success_scaled,offense_explosive,talent_scaled,defense_ppo_scaled,penalties_scaled,offense_ppa_scaled,defense_ppa_scaled,defense_success_scaled,defense_explosive,adjusted_metric,average_metric,in_house_pr,ranking,power_ranking,calculated_rank,combined_rank,PBR,PBR_rank,STM,STM_rank,DCE,DCE_rank,DefensivePossessionTime,DDE,DDE_rank,offensive_total,offensive_rank,defensive_total,defensive_rank,talent_scaled_rank,offense_success_rank,defense_success_rank,offense_explosive_rank,defense_explosive_rank,total_turnovers_rank,penalties_rank,power_rating,avg_expected_wins,SOS,wins_above_average,wins_above_good,wins_above_elite,SOR,most_deserving_wins,most_deserving
44,Boise State,Mountain West,2013,33.0332541567696,326.0,12.0,23.0,13.0,11.0,13.0,1.0,134.0,11.0,34.0,1137.0,47.0,3610.0,466.0,329.0,16.0,28.0,54.0,489.0,22047.0,1.0,361.0,23.0,563.0,33.0,2578.0,95.0,201.0,6188.0,24.0,50.5,71.73063583815029,49.519882179675996,367.45,#0033a0,#fa4616,"['http://a.espncdn.com/i/teamlogos/ncaa/500/68.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/68.png']",0.32899999999999996,47.68566666666666,8.786,43.0,53.0,75.0,50.041,61.944,78.432,13.0,8.0,5.0,8.0,6.0,2.0,66.5320692666431,63.26697776986023,32.197114534235055,75.71901981417103,55.332200854028116,73.15254237288136,33.55622561961246,42.12307692307692,28.239306358381512,66.40601615918393,90.98907766990291,20.18829268292683,49.64572605561277,81.93341553637485,25.804157549234148,68.9,71.8,53.38789883097478,3.9121140142517814,50.5,33.675530726256966,71.73063583815029,78.91666666666659,4.529914529914535,90.98907766990291,66.5320692666431,32.197114534235055,576.2536257361343,20.18829268292683,73.99365482233503,55.332200854028116,66.40601615918393,63.266977769860226,75.71901981417105,204.13035483317776,59.90889973302024,6.6,38.0,53.878672641628164,45.0,62.42364748507036,0.8485846824396597,33.0,42.78714153561516,5.0,1735.9693865904073,37.0,412.55,110.0,46.0,433.6926458536779,25,321.74684725683466,98,56.0,30.0,75.0,83.0,81.0,41.0,27.0,3.7,0.9025,84,-0.07,-2.4,-3.86,56,-3.188,57
45,Cincinnati,Big 12,2013,84.79334916864607,315.0,9.0,19.0,11.0,8.0,13.0,1.0,249.0,17.0,1.0,711.0,33.0,3947.0,469.0,311.0,13.0,28.0,80.0,752.0,24958.0,1.0,162.0,30.0,516.0,28.0,2190.0,92.0,190.0,6137.0,28.0,73.0,75.04971098265897,41.74374079528719,415.97,#E00122,#000000,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2132.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2132.png']",0.3845,73.13499999999999,5.657,52.0,56.0,105.0,61.149,57.132,22.377,13.0,9.0,4.0,8.0,6.0,2.0,72.08070943219897,72.20882779168397,41.3608417338547,80.66055309680497,53.56811431049617,71.125,36.43070768317172,36.06249999999999,33.78880000000001,69.76299732008408,85.7747572815534,43.720000000000006,48.18193069306931,74.12083847102345,17.572210065645507,69.3,72.5,54.88569042805662,8.617577197149643,28.0,60.51061452513969,75.04971098265897,75.25,5.7264957264957275,85.7747572815534,72.08070943219897,41.3608417338547,589.8699129823328,43.71999999999999,40.95177664974619,53.56811431049617,69.76299732008407,72.20882779168397,80.66055309680499,193.54541688776388,64.94034061418715,1.5,51.0,53.75411821899599,46.0,79.88095668875708,1.274857359986291,78.0,30.145454545454548,61.0,1617.3696180400257,45.0,364.03,116.0,35.0,434.4609689122984,24,353.7758882742186,43,52.0,19.0,37.0,62.0,53.0,102.0,101.0,3.7,0.9076666666666666,88,0.76,-1.51,-2.91,41,-2.114,38
46,Tennessee,SEC,2013,100.0,223.0,5.0,11.0,7.0,11.0,12.0,4.0,243.0,17.0,1.0,880.0,37.0,1979.0,344.0,191.0,14.0,12.0,55.0,455.0,20616.0,20.8,143.0,16.0,460.0,18.0,2261.0,57.0,159.0,4240.0,24.0,55.0,39.08352601156069,38.63328424153166,343.6,#ff8200,#58595b,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2633.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2633.png']",0.0036666666666666653,5.786333333333334,3.97,59.0,51.0,11.0,62.54,40.503,57.616,12.0,5.0,7.0,8.0,2.0,6.0,60.83249209406773,64.61621829901445,1.0,71.79892606984578,24.580159144267185,77.15384615384616,23.32657877513178,20.25,39.97837209302325,57.88700538090231,82.80020439448136,20.869473684210526,55.79611901681759,87.42663378545008,11.398249452954062,68.0,74.0,76.01901863408632,10.0,46.0,20.48474860335196,39.08352601156069,87.16666666666663,8.290598290598297,82.80020439448136,60.83249209406773,1.0,781.9910784916938,20.86947368421052,78.26522842639594,24.580159144267185,57.887005380902295,64.61621829901445,71.79892606984579,188.9981158039783,46.785800164682904,-0.7,57.0,52.544086716911046,47.0,89.88103264874837,0.5818480702843888,3.0,38.72128378378378,15.0,1192.1342782795737,91.0,376.4,134.0,18.0,357.1199143472443,96,286.7982449799504,120,17.0,49.0,69.0,124.0,100.0,54.0,16.0,3.1,0.8080909090909092,26,0.46,-1.83,-4.01,46,-2.663,52
47,UCF,Big 12,2013,84.79334916864607,291.0,3.0,8.0,10.0,12.0,13.0,0.0,112.0,11.0,1.0,923.0,41.0,3661.0,404.0,269.0,14.0,26.0,62.0,541.0,25072.0,1.0,196.0,18.0,471.0,28.0,2079.0,77.0,158.0,5740.0,21.0,46.0,75.93670520231215,25.7540500736377,417.87,#ba9b37,#000000,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2116.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2116.png']",0.0895,61.972,10.823,34.0,8.0,73.0,53.079,76.883,61.5,13.0,12.0,1.0,8.0,8.0,0.0,75.80424543205316,74.50192898196993,22.596391306203998,59.328122905312796,53.28381204961393,71.71428571428572,46.34714576193123,48.025,13.382132564841513,67.32904644376814,76.16504854368932,11.56,51.96581196581197,93.28606658446363,12.589715536105032,67.6,73.4,43.443954909027,8.617577197149643,55.0,61.561452513966486,75.93670520231215,90.83333333333334,7.264957264957275,76.16504854368932,75.80424543205316,22.596391306203998,485.8541355366091,11.560000000000002,67.46065989847716,53.28381204961393,67.32904644376814,74.50192898196993,59.32812290531281,205.292512570423,58.80725785315366,7.2,33.0,51.84617897831365,48.0,51.928604397250766,1.1135029228525228,60.0,39.20108401084012,14.0,1306.5918996497217,85.0,362.13,116.0,35.0,439.196995392241,19,286.7159464319974,121,76.0,13.0,29.0,108.0,122.0,31.0,41.0,2.7,0.8706153846153846,60,4.92,2.46,0.69,8,1.836,7
48,Georgia Tech,ACC,2013,83.74075330844927,283.0,8.0,18.0,11.0,6.0,13.0,2.0,255.0,13.0,1.0,881.0,40.0,1695.0,203.0,92.0,14.0,12.0,63.0,529.0,25854.0,1.0,160.0,19.0,713.0,46.0,3891.0,90.0,175.0,5586.0,24.0,66.25,83.66213872832371,36.99705449189985,430.9,#003057,#b3a369,"['http://a.espncdn.com/i/teamlogos/ncaa/500/59.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/59.png']",-0.04733333333333334,12.878333333333332,12.436,29.0,46.0,43.0,52.468,67.404,66.172,13.0,7.0,6.0,8.0,5.0,3.0,69.17813121272366,63.97004392158895,50.37560250782204,75.1145577081788,64.69776773205146,69.8170731707317,23.529065227831296,30.117647058823522,30.43315363881402,65.44746001247066,90.07492612916843,20.74857142857143,54.32860759493672,70.09247842170161,36.20240700218817,70.8,70.7,53.932846971960984,8.52188666440448,34.75,68.76798882681561,83.66213872832371,61.500000000000014,2.6495726495726615,90.07492612916843,69.17813121272366,50.37560250782204,581.2076997450998,20.748571428571424,68.96827411167513,64.69776773205146,65.44746001247066,63.970043921588946,75.11455770817881,202.23950409766962,64.79726051580593,5.7,37.0,51.45686831272225,49.0,51.99661147440506,0.9101737644425624,39.0,30.34605263157895,58.0,1609.7086309673882,46.0,349.1,88.0,84.0,437.7650444020302,20,322.03384077063555,96,53.0,25.0,72.0,36.0,85.0,86.0,40.0,2.6,0.8849090909090909,69,2.11,-0.49,-2.71,29,-1.328,29
49,Oregon State,Pac-12,2013,95.45368171021377,323.0,14.0,26.0,10.0,10.0,13.0,3.0,200.0,16.0,34.0,1367.0,69.0,4844.0,625.0,413.0,19.0,38.0,82.0,658.0,25082.0,1.0,103.0,24.0,355.0,15.0,1227.0,73.0,180.0,6071.0,26.0,50.5,52.56011560693642,52.24153166421207,418.03,#231f20,#d73f09,"['http://a.espncdn.com/i/teamlogos/ncaa/500/204.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/204.png']",0.1925,72.25150000000001,12.762,27.0,41.0,27.0,57.174,69.539,41.466,13.0,7.0,6.0,9.0,4.0,5.0,69.97651346821033,60.71365898422334,52.16481160453637,78.89598273501187,53.954710660347075,68.32000000000001,47.497245684906346,35.269230769230774,33.900232558139535,60.3122557862952,90.70873786407768,28.013953488372096,69.83287356321839,84.13070283600494,24.721006564551445,68.3,71.7,59.422574052913774,9.586698337292162,50.5,61.6499441340782,52.56011560693642,84.41666666666666,4.358974358974365,90.70873786407768,69.97651346821033,52.16481160453637,631.1143095719434,28.013953488372096,52.76142131979695,53.954710660347075,60.31225578629518,60.71365898422335,78.89598273501188,201.99119494445563,62.669655539770694,5.6,34.0,51.436491789374486,50.0,48.02051128864319,1.0426003499212242,54.0,27.503260869565224,84.0,1602.5879431997596,47.0,361.97,124.0,25.0,466.7527221180827,9,321.82632088582426,97,45.0,23.0,90.0,26.0,62.0,41.0,82.0,2.5,0.8257500000000001,36,0.62,-1.89,-3.91,47,-2.539,47
50,Northwestern,Big Ten,2013,79.72446555819478,255.0,6.0,14.0,7.0,4.0,12.0,4.0,261.0,13.0,1.0,652.0,30.0,2726.0,382.0,241.0,19.0,15.0,49.0,417.0,21031.0,1.0,64.0,9.0,507.0,16.0,2069.0,75.0,188.0,4795.0,20.0,50.5,50.643063583815035,34.43740795287186,350.52,#582c83,#ffffff,"['http://a.espncdn.com/i/teamlogos/ncaa/500/77.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/77.png']",0.317,52.545,4.017,58.0,74.0,46.0,61.474,45.148,47.084,12.0,5.0,7.0,8.0,1.0,7.0,72.05262486836699,55.7019258648576,12.058364074699028,88.13457499769449,48.28865351019675,67.0,28.508364058169846,25.315789473684205,41.95307517084283,68.6490954980747,77.75080906148868,45.657349397590366,68.99089874857793,60.08261405672012,32.84463894967179,71.8,70.7,53.54017974861564,8.156769596199524,50.5,24.312011173184345,50.643063583815035,52.33333333333336,2.6495726495726615,77.75080906148868,72.05262486836699,12.058364074699028,577.6379977146876,45.65734939759036,83.03934010152284,48.28865351019675,68.6490954980747,55.70192586485759,88.1345749976945,199.13528024064428,57.48087313564826,4.2,61.0,51.0416853459112,51.0,92.67954051052607,0.7219054176660459,16.0,27.744444444444454,81.0,1224.3887948955876,90.0,369.48,76.0,107.0,365.7414296296414,92,358.256449352416,38,54.0,20.0,105.0,118.0,11.0,41.0,11.0,2.4,0.8870909090909092,71,-0.52,-2.86,-4.84,61,-3.543,60
51,Houston,Big 12,2013,84.79334916864607,282.0,4.0,17.0,8.0,18.0,13.0,2.0,305.0,10.0,34.0,1187.0,47.0,3647.0,518.0,299.0,25.0,30.0,98.0,881.0,20556.0,1.0,73.0,21.0,435.0,19.0,1807.0,68.0,191.0,5454.0,18.0,1.0,38.368208092485546,3.122238586156115,342.6,#c92a39,#ffffff,"['http://a.espncdn.com/i/teamlogos/ncaa/500/248.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/248.png']",0.26833333333333337,27.462999999999997,6.399,50.0,58.0,72.0,61.581,42.115,64.694,13.0,8.0,5.0,8.0,5.0,3.0,42.93801524936163,61.197374122585984,49.92826079689078,93.03224627398322,33.65072966034186,55.21428571428572,47.99553571428572,34.50769230769231,28.13930753564155,72.2252014474389,95.19417475728156,19.982857142857142,83.16852791878172,94.99506781750925,17.138949671772437,67.1,73.0,51.07866748703526,8.617577197149643,100.0,19.93167597765364,38.368208092485546,95.41666666666667,6.581196581196593,95.19417475728156,42.93801524936163,49.92826079689078,555.2606135185023,19.982857142857142,24.744923857868017,33.65072966034186,72.2252014474389,61.19737412258597,93.03224627398323,196.7573173250027,58.828637925100395,3.0,59.0,50.7035129391489,52.0,85.47797241231248,1.5866423415437219,96.0,34.631509625126654,34.0,472.4806988018239,122.0,437.4,148.0,10.0,419.9160697099565,37,326.2236285019715,92,61.0,87.0,87.0,37.0,2.0,1.0,118.0,2.2,0.8875833333333333,72,0.55,-2.01,-3.68,48,-2.592,49
52,Northern Illinois,Mid-American,2013,11.449296546683719,365.0,14.0,21.0,9.0,11.0,14.0,2.0,244.0,8.0,34.0,1006.0,44.0,3116.0,418.0,261.0,19.0,29.0,75.0,621.0,23836.0,1.0,161.0,21.0,655.0,39.0,4161.0,89.0,197.0,7277.0,17.0,28.0,65.77919075144509,73.01030927835049,397.27,#F1122C,#cc0000,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2459.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2459.png']",0.28300000000000003,31.288999999999998,5.488,53.0,28.0,113.0,47.841,69.246,34.659,14.0,12.0,2.0,9.0,8.0,1.0,80.13533087191138,62.67585721596724,26.06388398483398,87.8332188495949,65.07273547437669,73.75903614457832,9.187755205928227,30.55223880597015,55.27321428571428,70.13810556142391,95.19417475728156,34.63130434782609,58.574801587301586,82.54377311960543,31.003282275711186,68.8,71.0,29.311198031115413,1.9499360496985196,73.0,50.168156424580985,65.77919075144509,79.83333333333333,3.1623931623931725,95.19417475728156,80.13533087191138,26.06388398483398,357.3745275555947,34.631304347826074,57.40989847715736,65.07273547437669,70.1381055614239,62.67585721596724,87.83321884959491,218.75355671921324,65.31985532635134,13.6,56.0,49.53219442384343,53.0,84.91499820732986,1.7376728113432613,105.0,32.730303030303034,40.0,2146.3745216528896,10.0,442.73,98.0,69.0,431.95668955851556,28,372.10722134220777,22,102.0,10.0,78.0,97.0,13.0,8.0,70.0,1.6,0.8532307692307692,55,,,,113,,113
53,Minnesota,Big Ten,2013,79.72446555819478,238.0,14.0,20.0,9.0,9.0,13.0,3.0,191.0,7.0,34.0,884.0,40.0,1925.0,267.0,137.0,10.0,12.0,57.0,469.0,25619.0,20.8,170.0,20.0,586.0,23.0,2538.0,77.0,182.0,4463.0,16.0,50.5,57.56734104046242,78.40500736377024,426.98,#5e0a2f,#fab41c,"['http://a.espncdn.com/i/teamlogos/ncaa/500/135.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/135.png']",0.328,36.028999999999996,3.719,60.0,44.0,58.0,54.651,48.244,66.567,13.0,8.0,5.0,8.0,4.0,4.0,48.68662713545032,62.434444995635815,53.71481732229728,80.6169225297366,47.57922929191268,60.741379310344826,33.26316562614764,41.333333333333336,17.14130434782608,69.12184132947641,69.38755153610853,29.029629629629632,33.801226993865036,72.53390875462394,28.728665207877455,70.2,71.5,50.95901819460316,8.156769596199524,50.5,66.59994413407821,57.56734104046242,66.99999999999996,4.017094017094024,69.38755153610853,48.68662713545032,53.71481732229728,554.1728926782105,29.029629629629625,76.50634517766497,47.57922929191268,69.12184132947641,62.43444499563582,80.6169225297366,190.06804443436226,60.358980434084856,-0.2,64.0,49.39564624467394,54.0,96.65564069628793,0.8463062813004325,32.0,31.9,48.0,2176.6181730646445,9.0,353.02,82.0,97.0,385.90667897688525,70,328.4061413735153,89,62.0,80.0,80.0,21.0,54.0,41.0,21.0,1.6,0.8391666666666667,47,1.55,-1.05,-3.09,35,-1.828,36
54,Navy,American Athletic,2013,46.32209026128266,310.0,19.0,28.0,6.0,9.0,13.0,0.0,120.0,4.0,1.0,700.0,32.0,1117.0,146.0,74.0,13.0,8.0,34.0,282.0,24607.0,1.0,74.0,10.0,775.0,50.0,4230.0,89.0,174.0,5347.0,10.0,30.25,82.86098265895951,74.93814432989689,410.12,#00225b,#b5a67c,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2426.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2426.png']",-0.009999999999999995,6.821,3.582,61.0,48.0,86.0,37.082,69.483,65.262,13.0,9.0,4.0,0.0,0.0,0.0,82.99076602230261,47.24484170402005,4.548951755391215,91.89809683371756,61.118147783825236,79.32967032967032,1.0,23.956521739130437,51.6,60.30943247084178,89.65334094802971,21.52507042253521,43.86459770114943,90.60049321824907,7.282275711159755,68.4,73.9,27.840599455040877,5.120190023752969,70.75,57.27513966480447,82.86098265895951,83.49999999999991,8.11965811965814,89.65334094802971,82.99076602230261,4.548951755391215,344.0054495912807,21.525070422535194,100.0,61.118147783825236,60.30943247084177,47.24484170402005,91.89809683371757,219.551163119371,58.018372761683075,14.0,69.0,48.44595718966914,55.0,101.68968221486072,0.8197544554455445,28.0,34.775,33.0,2358.920405495225,5.0,369.88,70.0,116.0,409.24137005746815,49,303.81623888140484,112,108.0,9.0,119.0,122.0,5.0,12.0,1.0,1.1,0.9140833333333332,93,0.81,-1.55,-2.96,42,-2.306,42
55,Ball State,Mid-American,2013,11.449296546683719,329.0,5.0,14.0,11.0,17.0,13.0,0.0,130.0,8.0,1.0,905.0,44.0,4214.0,509.0,322.0,13.0,35.0,49.0,404.0,22381.0,1.0,84.0,10.0,451.0,28.0,1988.0,76.0,170.0,6202.0,19.0,32.5,64.43439306358383,22.8541973490427,373.02,#DA0000,#ffffff,"['http://a.espncdn.com/i/teamlogos/ncaa/500/2050.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2050.png']",0.333,153.717,1.4,64.0,55.0,123.0,45.047,63.105,56.391,13.0,10.0,3.0,8.0,7.0,1.0,74.85964214711728,63.07585965163754,25.50809792255552,79.45950946537685,53.15189134419006,50.5,31.246393158805944,34.48529411764706,45.88819875776398,68.35405535650735,86.30793185565122,28.608674698795184,41.156017505470466,91.45499383477191,29.595185995623623,67.7,71.5,28.23109123670564,1.9499360496985196,68.5,36.75614525139662,64.43439306358383,89.9166666666666,4.017094017094024,86.30793185565122,74.85964214711728,25.50809792255552,347.55537487914216,28.608674698795184,84.6725888324873,53.15189134419006,68.35405535650735,63.07585965163754,79.45950946537687,218.6587814366823,60.73484264789744,13.6,52.0,48.38022789297947,56.0,88.94274230711068,1.1624046963465482,68.0,32.768181818181816,39.0,1130.1217237705382,97.0,406.98,134.0,18.0,413.02895026309193,45,349.4667780433516,54,107.0,16.0,76.0,99.0,59.0,14.0,7.0,1.1,0.9385,104,0.7,-1.26,-2.3,37,-1.724,33
56,Maryland,Big Ten,2013,79.72446555819478,246.0,6.0,18.0,18.0,10.0,13.0,2.0,118.0,10.0,1.0,1165.0,51.0,3231.0,415.0,230.0,11.0,18.0,58.0,477.0,23479.0,20.8,204.0,19.0,476.0,18.0,1929.0,60.0,189.0,5160.0,28.0,73.0,27.352312138728337,18.998527245949923,391.32,#D5002B,#ffcd00,"['http://a.espncdn.com/i/teamlogos/ncaa/500/120.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/120.png']",0.1805,37.213499999999996,0.265,67.0,70.0,68.0,61.839,38.272,50.493,13.0,7.0,6.0,8.0,3.0,5.0,40.710560580180896,73.45413532998087,56.23134584879372,82.62989973277058,32.712637097252376,60.860465116279066,56.36437752478885,46.00000000000001,33.14367088607595,76.72150658309633,89.65334094802971,19.982857142857142,32.621086956521744,75.34155363748461,43.784463894967175,69.7,69.4,59.74562714248046,8.156769596199524,28.0,46.87737430167596,27.352312138728337,71.58333333333329,0.42735042735044715,89.65334094802971,40.710560580180896,56.23134584879372,634.0511558407313,19.982857142857142,75.501269035533,32.712637097252376,76.72150658309633,73.45413532998087,82.62989973277061,192.03524282001348,60.41001419534581,0.8,40.0,46.897586229452074,58.0,80.5472187217776,0.7523052290118665,20.0,33.27997936016512,37.0,683.5952047678203,118.0,388.68,100.0,66.0,411.87428075280917,46,375.71653356974804,17,43.0,97.0,33.0,16.0,37.0,102.0,23.0,0.3,0.7476153846153846,9,,,,114,,114
57,Duke,ACC,2013,83.74075330844927,298.0,16.0,23.0,6.0,8.0,14.0,2.0,216.0,19.0,67.0,890.0,37.0,3474.0,472.0,298.0,18.0,26.0,64.0,570.0,24884.0,40.6,423.0,30.0,544.0,28.0,2492.0,79.0,200.0,5966.0,25.0,55.0,49.52716763005782,77.70839469808541,414.73,#013088,#ffffff,"['http://a.espncdn.com/i/teamlogos/ncaa/500/150.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/150.png']",0.1945,43.2965,6.548,48.0,29.0,56.0,54.835,59.53,64.116,14.0,10.0,4.0,9.0,6.0,3.0,59.949355679395154,58.88177626698467,29.596975646683063,87.48981414855066,45.54237683872014,69.42647058823529,23.81081790042495,27.87142857142858,50.96435272045028,66.44623680851882,72.33151098124235,28.20752941176471,56.689908256880734,70.33662145499385,22.663019693654277,70.0,72.3,49.11533137030854,8.52188666440448,46.0,59.824804469273744,49.52716763005782,68.83333333333331,5.384615384615387,72.33151098124235,59.949355679395154,29.596975646683063,537.4121033664411,28.207529411764696,63.81725888324873,45.54237683872014,66.44623680851882,58.88177626698468,87.48981414855068,185.45895911038392,57.984422564808746,-2.4,58.0,46.91045380739454,57.0,83.24243875551738,1.060638561039885,56.0,40.45405405405405,9.0,2079.0631416908577,14.0,425.27,124.0,25.0,370.99412908969487,83,342.524157621352,66,66.0,51.0,94.0,92.0,16.0,54.0,55.0,0.3,0.7954615384615384,20,3.51,0.75,-1.39,17,-0.032,17
58,Utah,Big 12,2013,84.79334916864607,235.0,11.0,18.0,4.0,13.0,12.0,1.0,22.0,21.0,1.0,688.0,37.0,2835.0,391.0,208.0,3.0,22.0,56.0,542.0,21626.0,1.0,314.0,33.0,473.0,19.0,1924.0,64.0,187.0,4759.0,25.0,77.5,34.41965317919076,64.00294550810014,360.43,#ea002a,#ffffff,"['http://a.espncdn.com/i/teamlogos/ncaa/500/254.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/254.png']",0.135,26.055,9.351,40.0,43.0,2.0,65.063,51.685,64.594,12.0,5.0,7.0,9.0,2.0,7.0,38.18047596772308,77.00574757893078,52.05992977630311,65.73870699884023,38.67087931666251,56.440000000000005,43.25705410698984,38.714285714285715,28.326020408163274,68.6355286747738,89.3797195253506,19.883764705882356,1.1771634615384627,65.08754623921088,38.0437636761488,70.9,70.4,60.53422475169202,8.617577197149643,23.5,29.79296089385474,34.41965317919076,60.58333333333327,2.1367521367521505,89.3797195253506,38.18047596772308,52.05992977630311,641.220225015382,19.883764705882356,67.33502538071066,38.67087931666251,68.6355286747738,77.00574757893078,65.73870699884023,182.3126921897291,56.71521138553893,-3.9,35.0,46.811969160238576,59.0,57.76492210315265,0.8452634194234877,31.0,27.609746109746112,83.0,1654.2912752872437,41.0,359.57,162.0,5.0,383.07560493224,72,336.347817757025,75,40.0,103.0,25.0,28.0,116.0,112.0,43.0,0.3,0.8760000000000001,63,-0.07,-2.57,-4.73,59,-3.427,58
59,Indiana,Big Ten,2013,79.72446555819478,300.0,12.0,24.0,6.0,10.0,12.0,0.0,55.0,14.0,1.0,1052.0,50.0,3680.0,470.0,279.0,7.0,36.0,62.0,515.0,18507.0,20.8,130.0,11.0,458.0,25.0,2422.0,86.0,184.0,6102.0,20.0,64.0,70.24277456647398,46.00441826215022,308.45,#990000,#edebeb,"['http://a.espncdn.com/i/teamlogos/ncaa/500/84.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/84.png']",0.219,48.527,4.583,57.0,67.0,40.0,26.293,73.491,53.799,12.0,5.0,7.0,8.0,3.0,5.0,61.2745773601948,52.81177202233653,53.563371346864216,74.08139732059709,50.134909354651725,59.339285714285715,39.03069983167333,34.0,43.12229299363058,55.26966951431251,85.67961165048544,33.0,17.93118527042578,75.82983970406904,14.106126914660834,69.3,73.4,55.76891975037357,8.156769596199524,37.0,1.0442458100558554,70.24277456647398,75.25,7.264957264957275,85.67961165048544,61.2745773601948,53.563371346864216,597.8992704579415,33.0,70.7271573604061,50.134909354651725,55.26966951431251,52.81177202233652,74.08139732059709,189.27714463307794,57.85594948649281,-0.6,66.0,46.09012845762336,60.0,96.34833163678715,0.8613491025094453,35.0,36.95818181818183,25.0,1648.2202775744108,42.0,411.55,116.0,35.0,424.8522949622243,32,306.39125876553754,111,50.0,46.0,113.0,22.0,92.0,81.0,35.0,-0.1,0.8696363636363637,59,-0.06,-2.54,-4.67,58,-3.469,59
60,Fresno State,Mountain West,2013,33.0332541567696,369.0,21.0,32.0,11.0,9.0,13.0,2.0,223.0,10.0,1.0,1048.0,55.0,5133.0,675.0,460.0,14.0,50.0,68.0,660.0,21501.0,40.6,278.0,24.0,413.0,21.0,1967.0,83.0,197.0,7100.0,21.0,52.75,57.052312138728325,71.30927835051546,358.35,#db0032,#002e6d,"['http://a.espncdn.com/i/teamlogos/ncaa/500/278.png', 'http://a.espncdn.com/i/teamlogos/ncaa/500-dark/278.png']",0.15500000000000003,79.6585,8.093,46.0,31.0,107.0,51.264,70.075,39.022,13.0,11.0,2.0,9.0,8.0,1.0,71.37769555386035,79.46625688124153,43.932382312512374,56.48562290823253,63.51283469121414,60.4,21.181729036922242,50.5,21.95116279069768,69.60723750204863,82.46523222251378,26.940869565217394,44.58983783783784,73.7546239210851,39.018599562363235,69.8,70.3,31.316955260613522,3.9121140142517814,48.25,28.642569832402245,57.052312138728325,70.66666666666667,1.965811965811966,82.46523222251378,71.37769555386035,43.932382312512374,375.6086841873956,26.940869565217383,52.51015228426396,63.51283469121414,69.60723750204863,79.46625688124153,56.485622908232536,204.08431713609735,64.06367164151825,6.6,48.0,45.794231939023874,61.0,73.1743557183718,1.7571478716682658,106.0,31.13787878787879,54.0,2024.274073012977,18.0,421.65,94.0,76.0,416.624497738108,41,343.96974920980097,65,96.0,22.0,16.0,55.0,124.0,47.0,84.0,-0.2,0.8350833333333334,44,,,,115,,115
